,0.975,0.975
A2-e003Coalescence-Inoculumn-mGAM,1.0,0.0
D5-e003Coalescence-Inoculumn-mGAM,0.0,1.0
A11-e003Coalescence-mBHI-p3,0.068,0.978
A11-e003Coalescence-mBHI-p5,0.06000000000000005,1.0
A11-e003Coalescence-mBHI-p7,0.037,1.0
A11-e003Coalescence-mGAM-p3,0.088,1.0
A11-e003Coalescence-mGAM-p7,0.0,1.0
A5-e003Coalescence-Inoculumn-mGAM,0.734,0.581
D2-e003Coalescence-Inoculumn-mGAM,0.742,0.5874249999999992
D8-e003Coalescence-mBHI-p5,0.032,1.0
D8-e003Coalescence-mGAM-p5,0.03500000000000001,1.0
E111-e003Coalescence-mBHI-p3_S108,0.101,1.0
E111-e003Coalescence-mBHI-p5_S8,0.04600000000000003,1.0
E111-e003Coalescence-mBHI-p7_S104,0.07999999999999996,1.0
E111-e003Coalescence-mGAM-p5_S56,0.0,1.0
H8-e003Coalescence-mBHI-p5_S41,0.022,1.0
H8-e003Coalescence-mBHI-p7_S137,0.027,1.0
H8-e003Coalescence-mGAM-p5_S89,0.0,1.0
H8-e003Coalescence-mGAM-p7_S185,0.0,1.0
