,index,fixed_diffs,comparisons,sample1,species_id
0,e003-inoculumn-fecal-AC,0,1852228,e003-inoculumn-fecal-AC,102619
1,e003-inoculumn-fecal-AE,40706,1429030,e003-inoculumn-fecal-AC,102619
2,e003-inoculumn-fecal-AF,25628,1810924,e003-inoculumn-fecal-AC,102619
3,C_B11_e003Assembly_4_S215,30859,1141758,e003-inoculumn-fecal-AC,102619
4,C_F7_e003Assembly_6_S259,30673,1143453,e003-inoculumn-fecal-AC,102619
5,C_F8_e003Assembly_6_S260,15150,1112816,e003-inoculumn-fecal-AC,102619
6,C_F11_e003Assembly_4_S263,26937,1033515,e003-inoculumn-fecal-AC,102619
7,D_F11_e003Assembly_S359,19064,749447,e003-inoculumn-fecal-AC,102619
8,C_E6_e003Assembly_S246,20909,1495494,e003-inoculumn-fecal-AC,102619
9,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,19432,1407536,e003-inoculumn-fecal-AC,102619
0,e003-inoculumn-fecal-AC,40706,1852228,e003-inoculumn-fecal-AE,102619
1,e003-inoculumn-fecal-AE,0,1429030,e003-inoculumn-fecal-AE,102619
2,e003-inoculumn-fecal-AF,41849,1810924,e003-inoculumn-fecal-AE,102619
3,C_B11_e003Assembly_4_S215,140,1141758,e003-inoculumn-fecal-AE,102619
4,C_F7_e003Assembly_6_S259,79,1143453,e003-inoculumn-fecal-AE,102619
5,C_F8_e003Assembly_6_S260,25305,1112816,e003-inoculumn-fecal-AE,102619
6,C_F11_e003Assembly_4_S263,67,1033515,e003-inoculumn-fecal-AE,102619
7,D_F11_e003Assembly_S359,54,749447,e003-inoculumn-fecal-AE,102619
8,C_E6_e003Assembly_S246,35296,1495494,e003-inoculumn-fecal-AE,102619
9,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,33060,1407536,e003-inoculumn-fecal-AE,102619
0,e003-inoculumn-fecal-AC,25628,1852228,e003-inoculumn-fecal-AF,102619
1,e003-inoculumn-fecal-AE,41849,1429030,e003-inoculumn-fecal-AF,102619
2,e003-inoculumn-fecal-AF,0,1810924,e003-inoculumn-fecal-AF,102619
3,C_B11_e003Assembly_4_S215,31604,1141758,e003-inoculumn-fecal-AF,102619
4,C_F7_e003Assembly_6_S259,31494,1143453,e003-inoculumn-fecal-AF,102619
5,C_F8_e003Assembly_6_S260,73,1112816,e003-inoculumn-fecal-AF,102619
6,C_F11_e003Assembly_4_S263,27735,1033515,e003-inoculumn-fecal-AF,102619
7,D_F11_e003Assembly_S359,19628,749447,e003-inoculumn-fecal-AF,102619
8,C_E6_e003Assembly_S246,21959,1495494,e003-inoculumn-fecal-AF,102619
9,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,20438,1407536,e003-inoculumn-fecal-AF,102619
0,e003-inoculumn-fecal-AC,30859,1852228,C_B11_e003Assembly_4_S215,102619
1,e003-inoculumn-fecal-AE,140,1429030,C_B11_e003Assembly_4_S215,102619
2,e003-inoculumn-fecal-AF,31604,1810924,C_B11_e003Assembly_4_S215,102619
3,C_B11_e003Assembly_4_S215,0,1141758,C_B11_e003Assembly_4_S215,102619
4,C_F7_e003Assembly_6_S259,38,1143453,C_B11_e003Assembly_4_S215,102619
5,C_F8_e003Assembly_6_S260,19038,1112816,C_B11_e003Assembly_4_S215,102619
6,C_F11_e003Assembly_4_S263,46,1033515,C_B11_e003Assembly_4_S215,102619
7,D_F11_e003Assembly_S359,47,749447,C_B11_e003Assembly_4_S215,102619
8,C_E6_e003Assembly_S246,26821,1495494,C_B11_e003Assembly_4_S215,102619
9,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,25118,1407536,C_B11_e003Assembly_4_S215,102619
0,e003-inoculumn-fecal-AC,30673,1852228,C_F7_e003Assembly_6_S259,102619
1,e003-inoculumn-fecal-AE,79,1429030,C_F7_e003Assembly_6_S259,102619
2,e003-inoculumn-fecal-AF,31494,1810924,C_F7_e003Assembly_6_S259,102619
3,C_B11_e003Assembly_4_S215,38,1141758,C_F7_e003Assembly_6_S259,102619
4,C_F7_e003Assembly_6_S259,0,1143453,C_F7_e003Assembly_6_S259,102619
5,C_F8_e003Assembly_6_S260,18959,1112816,C_F7_e003Assembly_6_S259,102619
6,C_F11_e003Assembly_4_S263,8,1033515,C_F7_e003Assembly_6_S259,102619
7,D_F11_e003Assembly_S359,20,749447,C_F7_e003Assembly_6_S259,102619
8,C_E6_e003Assembly_S246,26696,1495494,C_F7_e003Assembly_6_S259,102619
9,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,25074,1407536,C_F7_e003Assembly_6_S259,102619
0,e003-inoculumn-fecal-AC,15150,1852228,C_F8_e003Assembly_6_S260,102619
1,e003-inoculumn-fecal-AE,25305,1429030,C_F8_e003Assembly_6_S260,102619
2,e003-inoculumn-fecal-AF,73,1810924,C_F8_e003Assembly_6_S260,102619
3,C_B11_e003Assembly_4_S215,19038,1141758,C_F8_e003Assembly_6_S260,102619
4,C_F7_e003Assembly_6_S259,18959,1143453,C_F8_e003Assembly_6_S260,102619
5,C_F8_e003Assembly_6_S260,0,1112816,C_F8_e003Assembly_6_S260,102619
6,C_F11_e003Assembly_4_S263,16772,1033515,C_F8_e003Assembly_6_S260,102619
7,D_F11_e003Assembly_S359,11800,749447,C_F8_e003Assembly_6_S260,102619
8,C_E6_e003Assembly_S246,12990,1495494,C_F8_e003Assembly_6_S260,102619
9,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,12125,1407536,C_F8_e003Assembly_6_S260,102619
0,e003-inoculumn-fecal-AC,26937,1852228,C_F11_e003Assembly_4_S263,102619
1,e003-inoculumn-fecal-AE,67,1429030,C_F11_e003Assembly_4_S263,102619
2,e003-inoculumn-fecal-AF,27735,1810924,C_F11_e003Assembly_4_S263,102619
3,C_B11_e003Assembly_4_S215,46,1141758,C_F11_e003Assembly_4_S263,102619
4,C_F7_e003Assembly_6_S259,8,1143453,C_F11_e003Assembly_4_S263,102619
5,C_F8_e003Assembly_6_S260,16772,1112816,C_F11_e003Assembly_4_S263,102619
6,C_F11_e003Assembly_4_S263,0,1033515,C_F11_e003Assembly_4_S263,102619
7,D_F11_e003Assembly_S359,10,749447,C_F11_e003Assembly_4_S263,102619
8,C_E6_e003Assembly_S246,23466,1495494,C_F11_e003Assembly_4_S263,102619
9,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,22105,1407536,C_F11_e003Assembly_4_S263,102619
0,e003-inoculumn-fecal-AC,19064,1852228,D_F11_e003Assembly_S359,102619
1,e003-inoculumn-fecal-AE,54,1429030,D_F11_e003Assembly_S359,102619
2,e003-inoculumn-fecal-AF,19628,1810924,D_F11_e003Assembly_S359,102619
3,C_B11_e003Assembly_4_S215,47,1141758,D_F11_e003Assembly_S359,102619
4,C_F7_e003Assembly_6_S259,20,1143453,D_F11_e003Assembly_S359,102619
5,C_F8_e003Assembly_6_S260,11800,1112816,D_F11_e003Assembly_S359,102619
6,C_F11_e003Assembly_4_S263,10,1033515,D_F11_e003Assembly_S359,102619
7,D_F11_e003Assembly_S359,0,749447,D_F11_e003Assembly_S359,102619
8,C_E6_e003Assembly_S246,16844,1495494,D_F11_e003Assembly_S359,102619
9,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,15895,1407536,D_F11_e003Assembly_S359,102619
0,e003-inoculumn-fecal-AC,20909,1852228,C_E6_e003Assembly_S246,102619
1,e003-inoculumn-fecal-AE,35296,1429030,C_E6_e003Assembly_S246,102619
2,e003-inoculumn-fecal-AF,21959,1810924,C_E6_e003Assembly_S246,102619
3,C_B11_e003Assembly_4_S215,26821,1141758,C_E6_e003Assembly_S246,102619
4,C_F7_e003Assembly_6_S259,26696,1143453,C_E6_e003Assembly_S246,102619
5,C_F8_e003Assembly_6_S260,12990,1112816,C_E6_e003Assembly_S246,102619
6,C_F11_e003Assembly_4_S263,23466,1033515,C_E6_e003Assembly_S246,102619
7,D_F11_e003Assembly_S359,16844,749447,C_E6_e003Assembly_S246,102619
8,C_E6_e003Assembly_S246,0,1495494,C_E6_e003Assembly_S246,102619
9,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,14,1407536,C_E6_e003Assembly_S246,102619
0,e003-inoculumn-fecal-AC,19432,1852228,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,102619
1,e003-inoculumn-fecal-AE,33060,1429030,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,102619
2,e003-inoculumn-fecal-AF,20438,1810924,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,102619
3,C_B11_e003Assembly_4_S215,25118,1141758,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,102619
4,C_F7_e003Assembly_6_S259,25074,1143453,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,102619
5,C_F8_e003Assembly_6_S260,12125,1112816,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,102619
6,C_F11_e003Assembly_4_S263,22105,1033515,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,102619
7,D_F11_e003Assembly_S359,15895,749447,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,102619
8,C_E6_e003Assembly_S246,14,1495494,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,102619
9,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,0,1407536,C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,102619
