,A2-e003Coalescence-mBHI-inoculumn-redo,B3-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,0.0,0.9913397860417728
B3-e003Coalescence-Inoculumn-mBHI,0.9948498688174132,0.0
A3-e003Coalescence-mBHI-inoculumn-redo,0.010105917792245652,0.00020376974019358125
A3-e003Coalescence-mBHI-p3,0.0,0.000815078960774325
A3-e003Coalescence-mBHI-p7,0.05325041298221747,0.0
B2-e003Coalescence-Inoculumn-mBHI,0.24934408706636868,0.05247070809984717
B2-e003Coalescence-mBHI-p3,0.0,0.00010188487009679063
B2-e003Coalescence-mBHI-p5,0.0,0.011716760061130923
B2-e003Coalescence-mBHI-p7,0.0,0.2489047376464595
B2-e003Coalescence-mGAM-p3,0.00019434457292780098,0.0
E3-e003Coalescence-mBHI-p3_S10,0.00019434457292780098,0.004075394803871625
E3-e003Coalescence-mBHI-p5_S2,0.0,0.07784004075394804
E3-e003Coalescence-mGAM-p3_S58,0.0030123408803809154,0.0
E3-e003Coalescence-mGAM-p5_S50,0.011174812943348557,0.0
E3-e003Coalescence-mGAM-p7_S146,0.07083859683218346,0.0
F2-e003Coalescence-mBHI-p3_S21,0.0008745505781751045,0.2585838003056546
F2-e003Coalescence-mBHI-p5_S13,0.0,0.0020376974019358125
F2-e003Coalescence-mGAM-p5_S61,0.7298610436303566,0.004992358634742741
F2-e003Coalescence-mGAM-p7_S157,0.14342629482071714,0.0
