,A2-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,0.0,0.9938955823293173
D5-e003Coalescence-Inoculumn-mBHI,0.9626304295074011,0.0
A5-e003Coalescence-Inoculumn-mBHI,0.000970638194612958,0.0
A5-e003Coalescence-mBHI-inoculumn-redo,0.0,0.0
A5-e003Coalescence-mBHI-p3,0.06309148264984227,0.002248995983935743
A5-e003Coalescence-mBHI-p7,0.01989808298956564,0.0
A5-e003Coalescence-mGAM-p3,0.38752729919922346,0.0
D2-e003Coalescence-Inoculumn-mBHI,0.0,0.0
D2-e003Coalescence-mBHI-p3,0.0036398932297985924,0.0
D2-e003Coalescence-mBHI-p5,0.015651540888133947,0.001285140562248996
D2-e003Coalescence-mGAM-p5,0.044892016500849306,0.0
E5-e003Coalescence-mBHI-p3_S12,0.0024265954865323952,0.0001606425702811245
E5-e003Coalescence-mBHI-p5_S4,0.016864838631400144,0.00048192771084337347
E5-e003Coalescence-mBHI-p7_S100,0.0037612230041252125,0.0001606425702811245
E5-e003Coalescence-mGAM-p7_S148,0.01007037126910944,0.0001606425702811245
H2-e003Coalescence-mBHI-p3_S45,0.30757097791798105,0.1972690763052209
H2-e003Coalescence-mBHI-p7_S133,0.017592817277359864,0.00048192771084337347
H2-e003Coalescence-mGAM-p3_S93,0.15008493084202865,0.000642570281124498
H2-e003Coalescence-mGAM-p5_S85,0.8229798592574618,0.0009638554216867469
H2-e003Coalescence-mGAM-p7_S181,0.04064547439941762,0.0
