,index,fixed_diffs,num_int_sites,sample1,species_id
0,BF-Fecal,0,596358,BF-Fecal,103683
1,AM-Fecal,1264,1708517,BF-Fecal,103683
2,e004-inoculumn-fecal-AR,1460,1747471,BF-Fecal,103683
3,e004-inoculumn-fecal-BE,1425,1366962,BF-Fecal,103683
4,e003-inoculumn-fecal-AF,1200,1390710,BF-Fecal,103683
0,BF-Fecal,1103,596358,AM-Fecal,103683
1,AM-Fecal,0,1708517,AM-Fecal,103683
2,e004-inoculumn-fecal-AR,2332,1747471,AM-Fecal,103683
3,e004-inoculumn-fecal-BE,3310,1366962,AM-Fecal,103683
4,e003-inoculumn-fecal-AF,2601,1390710,AM-Fecal,103683
0,BF-Fecal,1464,596358,e004-inoculumn-fecal-AR,103683
1,AM-Fecal,2931,1708517,e004-inoculumn-fecal-AR,103683
2,e004-inoculumn-fecal-AR,0,1747471,e004-inoculumn-fecal-AR,103683
3,e004-inoculumn-fecal-BE,3914,1366962,e004-inoculumn-fecal-AR,103683
4,e003-inoculumn-fecal-AF,3305,1390710,e004-inoculumn-fecal-AR,103683
0,BF-Fecal,1423,596358,e004-inoculumn-fecal-BE,103683
1,AM-Fecal,3541,1708517,e004-inoculumn-fecal-BE,103683
2,e004-inoculumn-fecal-AR,3911,1747471,e004-inoculumn-fecal-BE,103683
3,e004-inoculumn-fecal-BE,0,1366962,e004-inoculumn-fecal-BE,103683
4,e003-inoculumn-fecal-AF,3355,1390710,e004-inoculumn-fecal-BE,103683
0,BF-Fecal,1202,596358,e003-inoculumn-fecal-AF,103683
1,AM-Fecal,3080,1708517,e003-inoculumn-fecal-AF,103683
2,e004-inoculumn-fecal-AR,3311,1747471,e003-inoculumn-fecal-AF,103683
3,e004-inoculumn-fecal-BE,3357,1366962,e003-inoculumn-fecal-AF,103683
4,e003-inoculumn-fecal-AF,0,1390710,e003-inoculumn-fecal-AF,103683
