,0.975,0.975
B3-e003Coalescence-Inoculumn-mBHI,1.0,0.792
D5-e003Coalescence-Inoculumn-mBHI,0.73,1.0
B5-e003Coalescence-Inoculumn-mBHI,1.0,1.0
B5-e003Coalescence-mBHI-p3,1.0,1.0
B5-e003Coalescence-mGAM-p3,1.0,1.0
B5-e003Coalescence-mGAM-p5,1.0,1.0
B5-e003Coalescence-mGAM-p7,1.0,1.0
D3-e003Coalescence-Inoculumn-mBHI,0.8260000000000001,1.0
D3-e003Coalescence-mGAM-p3,1.0,1.0
D3-e003Coalescence-mGAM-p5,1.0,0.8160000000000001
F5-e003Coalescence-mGAM-p3_S72,1.0,1.0
F5-e003Coalescence-mGAM-p5_S64,1.0,1.0
F5-e003Coalescence-mGAM-p7_S160,1.0,1.0
H3-e003Coalescence-mBHI-p3_S46,1.0,1.0
H3-e003Coalescence-mGAM-p3_S94,1.0,1.0
H3-e003Coalescence-mGAM-p5_S86,1.0,1.0
H3-e003Coalescence-mGAM-p7_S182,1.0,1.0
