,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A2-e003Coalescence-Inoculumn-mGAM,0.9996791720895299,9.080902934314524e-05
B3-e003Coalescence-Inoculumn-mGAM,3.0958620067941136e-05,0.9999000998838155
A3-e003Coalescence-Inoculumn-mGAM,0.9630349825205191,0.03633820804018662
A9-e003Coalescence-mBHI-p3,0.5,0.5
A9-e003Coalescence-mBHI-p7,0.444,0.5
A9-e003Coalescence-mGAM-p5,0.0018337789395598192,0.9982603227006946
A9-e003Coalescence-mGAM-p7,0.10613606154692819,0.8960596703018009
B2-e003Coalescence-Inoculumn-mGAM,0.86,0.134
B8-e003Coalescence-mGAM-p5,0.003205205190451495,0.9965928496716921
B8-e003Coalescence-mGAM-p7,0.0007694862895234718,0.9991968593229205
E9-e003Coalescence-mGAM-p3_S154,0.762,0.2095
E9-e003Coalescence-mGAM-p5_S54,0.10347643064049306,0.8827192190228781
F8-e003Coalescence-mGAM-p5_S65,0.09545180100352785,0.8960596703018009
F8-e003Coalescence-mGAM-p7_S161,0.09957684067928722,0.8927679240655648
