,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B3-e003Coalescence-Inoculumn-mGAM,0.0,0.9994011463769356
C4-e003Coalescence-Inoculumn-mGAM,0.9322033898305084,0.0
B10-e003Coalescence-mGAM-p3,0.0,0.9827187954487124
B4-e003Coalescence-Inoculumn-mGAM,0.004985044865403789,0.4002053212421935
C3-e003Coalescence-Inoculumn-mGAM,0.014955134596211365,0.47437761998460093
C9-e003Coalescence-mGAM-p3,0.0,0.9832320985541962
C9-e003Coalescence-mGAM-p5,0.0,0.9751903499016169
C9-e003Coalescence-mGAM-p7,0.0,0.9849431089058088
F100-e003Coalescence-mGAM-p3_S167,0.0,0.9431089058088802
G9-e003Coalescence-mGAM-p3_S178,0.0,0.9964924287791941
G9-e003Coalescence-mGAM-p5_S78,0.0,0.7959620155701942
G9-e003Coalescence-mGAM-p7_S174,0.0,0.9916160492770981
