,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
A2-e003Coalescence-Inoculumn-mGAM,0.0,0.9976182374957469
D5-e003Coalescence-Inoculumn-mGAM,0.9991011505273251,0.0
A11-e003Coalescence-mBHI-p3,0.0,0.006805035726437564
A11-e003Coalescence-mBHI-p5,0.047199584531799295,0.28819326301463083
A11-e003Coalescence-mBHI-p7,0.03669303291786513,0.42837699897924464
A11-e003Coalescence-mGAM-p3,0.0,0.5590336849268459
A11-e003Coalescence-mGAM-p7,0.0,0.9809458999659748
A5-e003Coalescence-Inoculumn-mGAM,0.0,0.0006805035726437564
D2-e003Coalescence-Inoculumn-mGAM,0.0,0.002041510717931269
D8-e003Coalescence-mBHI-p5,0.08604985618408437,0.05444028581150051
D8-e003Coalescence-mGAM-p5,0.0,0.8737665872745832
E111-e003Coalescence-mBHI-p3_S108,0.005413071268775967,0.6087104457298401
E111-e003Coalescence-mBHI-p5_S8,0.3358700862895494,0.03810820006805036
E111-e003Coalescence-mBHI-p7_S104,0.0006391818472355385,0.015651582170806397
E111-e003Coalescence-mGAM-p5_S56,0.0,0.9812861517522967
H8-e003Coalescence-mBHI-p5_S41,0.007130872483221477,0.4545763865260293
H8-e003Coalescence-mBHI-p7_S137,0.001278363694471077,0.49812861517522966
H8-e003Coalescence-mGAM-p5_S89,0.0,0.9867301803334467
H8-e003Coalescence-mGAM-p7_S185,0.0,0.9877509356924123
