,0.025,0.025
B3-e003Coalescence-Inoculumn-mBHI,0.8,0.504
D5-e003Coalescence-Inoculumn-mBHI,0.0,0.8
B5-e003Coalescence-Inoculumn-mBHI,0.33299999999999996,0.5
B5-e003Coalescence-mBHI-p3,0.0,0.0
B5-e003Coalescence-mGAM-p3,0.722,0.75
B5-e003Coalescence-mGAM-p5,0.36,0.34725
B5-e003Coalescence-mGAM-p7,0.438,0.45765
D3-e003Coalescence-Inoculumn-mBHI,0.424,0.5562
D3-e003Coalescence-mGAM-p3,0.0,0.8
D3-e003Coalescence-mGAM-p5,0.22,0.4
F5-e003Coalescence-mGAM-p3_S72,0.621,1.0
F5-e003Coalescence-mGAM-p5_S64,0.684,1.0
F5-e003Coalescence-mGAM-p7_S160,0.607,0.9509749999999999
H3-e003Coalescence-mBHI-p3_S46,0.0,0.0
H3-e003Coalescence-mGAM-p3_S94,0.722,0.86625
H3-e003Coalescence-mGAM-p5_S86,0.4438500000000001,0.5
H3-e003Coalescence-mGAM-p7_S182,0.375,0.862
