,C4-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.47025,0.3635
C9-e003Coalescence-mGAM-p3,0.6549166666666667,0.09025
D2-e004Assembly-mGAM-p7,0.5,0.0
B5-e004Assembly-mBHI-p3,0.16666666666666666,0.0
C11-e003Coalescence-mBHI-p3,0.6956666666666665,0.498
D11-e003Coalescence-mBHI-p5,0.987,0.02425
C9-e003Coalescence-mGAM-p7,0.7141666666666667,0.19624999999999998
C8-e003Coalescence-mGAM-p7,0.9830833333333334,0.5081249999999999
D10-e003Coalescence-mBHI-p3,0.8384999999999999,0.46900000000000003
B2-e003Coalescence-mBHI-p3,0.5651666666666667,0.0
A8-e003Coalescence-mBHI-p3,0.16666666666666666,0.0
A4-e003Coalescence-mBHI-p7,0.84475,0.515875
B9-e003Coalescence-mGAM-p5,0.5910833333333333,0.0
A4-e003Coalescence-mBHI-inoculumn-redo,0.435,0.19587500000000002
B3-e003Coalescence-mBHI-p3,0.5833333333333334,0.0
D4-e003Coalescence-mBHI-p5,0.4305833333333333,0.0625
B5-e004Assembly-mBHI-p7,0.3333333333333333,0.12687500000000002
D4-e003Coalescence-mBHI-p3,0.5765,0.125
C4-e003GlycerolRevival-mBHI-p2,0.6263333333333333,0.403125
G5-e004Assembly-epsilon-p3,0.3333333333333333,0.177
C5-e004Assembly-mBHI-p3,0.08333333333333333,0.0
D10-e003Assembly-mGAM-p5,0.9166666666666666,0.6128750000000001
B2-e003Assembly-mBHI-p5,0.0,0.0
B2-e003Coalescence-mBHI-p5,0.16666666666666666,0.0
B8-e003Assembly-mGAM-p5,0.08333333333333333,0.0
F4-e004Assembly-epsilon-p5,0.0,0.0
C4-e003Coalescence-mGAM-p7,0.9135,0.60275
B12-e003Coalescence-mBHI-p3,0.5333333333333333,0.0
e004-inoculumn-fecal-AK,0.4919166666666667,0.0
C8-e003Assembly-mGAM-p3,0.08333333333333333,0.0
C3-e003Coalescence-mGAM-p3,0.7745833333333335,0.33287500000000003
B4-e003Assembly-mBHI-p5,0.45166666666666666,0.551
D4-e004Assembly-mGAM-p5,0.08333333333333333,0.0
D3-e003Coalescence-Inoculumn-mBHI,0.8744166666666667,0.013875
C8-e003Assembly-mGAM-p5,0.08333333333333333,0.0
C3-e003Coalescence-mBHI-p7,0.40691666666666665,0.0
