,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM
D3-e003Coalescence-mGAM-p5,3,5
C10-e003Coalescence-mGAM-p3,3,5
A5-e003Coalescence-mBHI-inoculumn-redo,3,5
B11-e003Assembly-mGAM-p3,3,5
D2-e003Assembly-mBHI-p5,2,4
B9-e003Coalescence-mGAM-p7,3,5
B11-e003Coalescence-mGAM-p7,3,4
C3-e003Coalescence-Inoculumn-mGAM,3,5
B5-e003Coalescence-mBHI-p7,3,5
A3-e003Coalescence-mGAM-p7,3,5
D4-e003Coalescence-Inoculumn-mBHI,3,5
D10-e003Coalescence-mGAM-p7,3,5
C12-e003Coalescence-mGAM-p3,3,4
C11-e003Coalescence-mGAM-p3,3,5
D5-e004Assembly-mGAM-p3,2,4
A10-e003Coalescence-mBHI-p7,3,3
C10-e003Coalescence-mBHI-p7,3,4
B9-e003Coalescence-mBHI-p5,3,5
F4-e004Assembly-epsilon-p3,0,3
B10-e003Coalescence-mBHI-p3,3,5
C11-e003Coalescence-mBHI-p5,3,5
A2-e003Coalescence-mGAM-p7,2,4
F5-e004Assembly-epsilon-p3,0,4
E3-e004Assembly-mGAM-p5,3,3
E2-e004Assembly-mGAM-p5,3,3
C3-e003GlycerolRevival-mBHI-p2,3,5
D10-e003Coalescence-mGAM-p3,3,5
B10-e003Coalescence-mGAM-p7,3,5
C4-e004Assembly-mBHI-p3,2,4
A9-e003Coalescence-mBHI-p7,3,4
C2-e003Coalescence-Inoculumn-mGAM,3,5
B3-e003Coalescence-Inoculumn-mGAM,3,5
D11-e003Coalescence-mGAM-p7,3,5
D5-e003Coalescence-mGAM-p3,3,5
D4-e004Assembly-mGAM-p3,1,5
E4-e004Assembly-mGAM-p5,1,4
E5-e004Assembly-mGAM-p3,2,4
D2-e003Coalescence-Inoculumn-mBHI,3,5
B4-e003Coalescence-Inoculumn-mGAM,3,5
A10-e003Coalescence-mGAM-p7,3,5
B2-e003Assembly-mBHI-p3,1,4
F4-e004Assembly-epsilon-p7,2,5
D9-e003Coalescence-mBHI-p5,3,4
C4-e003Coalescence-Inoculumn-mGAM,3,5
D4-e003Coalescence-mGAM-p3,3,5
B9-e003Coalescence-mBHI-p7,3,5
A2-e003Coalescence-mGAM-p5,3,4
D11-e003Assembly-mGAM-p5,3,5
C3-e003Coalescence-mGAM-p7,3,5
B11-e003GlycerolRevival-mGAM-p2,3,5
C5-e004Assembly-mBHI-p7,0,2
B3-e003Coalescence-mGAM-p5,3,5
D9-e003Coalescence-mBHI-p7,2,4
G5-e004Assembly-epsilon-p5,0,4
B10-e003Assembly-mGAM-p3,2,3
C5-e003Coalescence-mBHI-p7,3,5
D12-e003Coalescence-mBHI-p3,1,2
E2-e004Assembly-mGAM-p3,1,1
D4-e004Assembly-mGAM-p7,0,4
C11-e003Coalescence-mGAM-p7,3,5
C11-e003Assembly-mGAM-p3,3,5
D10-e003Coalescence-mBHI-p7,3,5
C9-e003Coalescence-mBHI-p7,2,3
A2-e003Coalescence-mBHI-p3,1,3
B8-e003Coalescence-mGAM-p5,3,5
C11-e003Assembly-mGAM-p5,3,5
B10-e003GlycerolRevival-mGAM-p2,3,5
B3-e003Coalescence-mBHI-p5,3,5
C2-e003Coalescence-mBHI-inoculumn-redo,3,5
A8-e003Coalescence-mGAM-p7,2,5
C11-e003GlycerolRevival-mGAM-p2,3,5
B2-e003Coalescence-Inoculumn-mBHI,2,5
A11-e003Coalescence-mBHI-p5,3,5
C10-e003Coalescence-mGAM-p5,3,5
C9-e003Assembly-mGAM-p5,3,5
A5-e003Coalescence-Inoculumn-mGAM,3,5
A3-e003Coalescence-mBHI-p3,3,4
AG-Fecal,3,4
D4-e003Coalescence-Inoculumn-mGAM,3,4
A2-e003Coalescence-mBHI-p5,2,4
B5-e004Assembly-mBHI-p5,0,1
C10-e003Coalescence-mBHI-p5,3,5
B9-e003Coalescence-mBHI-p3,3,4
C3-e003Coalescence-mBHI-inoculumn-redo,3,4
B5-e003Coalescence-mGAM-p3,3,5
BK-Fecal,2,4
C3-e003Assembly-mBHI-p5,3,4
C4-e004Assembly-mBHI-p7,2,3
C9-e003GlycerolRevival-mGAM-p2,3,5
C9-e003Coalescence-mGAM-p5,3,5
A2-e003Coalescence-mBHI-inoculumn-redo,2,5
C2-e003Coalescence-mGAM-p5,3,4
B8-e003GlycerolRevival-mGAM-p2,3,5
C8-e003Coalescence-mBHI-p5,3,5
B8-e003Coalescence-mGAM-p7,3,4
B4-e003Coalescence-Inoculumn-mBHI,3,5
D2-e003Coalescence-Inoculumn-mGAM,3,5
B8-e003Coalescence-mBHI-p7,0,1
D3-e003Coalescence-Inoculumn-mGAM,3,5
B11-e003Coalescence-mBHI-p3,3,5
C5-e003Coalescence-Inoculumn-mGAM,3,5
C4-e003Coalescence-mBHI-p5,3,5
BC-Fecal,0,5
e004-inoculumn-fecal-BE,0,2
A11-e003Coalescence-mBHI-p3,3,5
B4-e004Assembly-mBHI-p7,0,3
A4-e003Coalescence-Inoculumn-mGAM,3,5
B4-e003Coalescence-mBHI-p3,3,5
A5-e003Coalescence-Inoculumn-mBHI,2,4
A9-e003Coalescence-mGAM-p5,3,5
C10-e003Coalescence-mGAM-p7,3,5
A11-e003Coalescence-mGAM-p3,3,5
C10-e003Coalescence-mBHI-p3,2,5
D2-e003Coalescence-mBHI-p3,3,5
C5-e003GlycerolRevival-mBHI-p2,2,4
H5-e003Coalescence-mBHI-p5_S40,3,5
E2-e003Coalescence-mGAM-p7_S145,2,5
G5-e003Coalescence-mBHI-p7_S124,3,5
H111-e003Coalescence-mGAM-p7_S188,3,5
H4-e003Coalescence-mGAM-p7_S183,3,5
F5-e003Coalescence-mGAM-p5_S64,3,5
F5-e003Coalescence-mGAM-p7_S160,3,5
F8-e003Coalescence-mBHI-p3_S117,3,3
H3-e003Coalescence-mBHI-p3_S46,3,5
H2-e003Coalescence-mBHI-p7_S133,3,5
E5-e003Coalescence-mBHI-p3_S12,3,3
F100-e003Coalescence-mGAM-p7_S163,3,5
F9-e003Coalescence-mBHI-p5_S18,3,5
H3-e003Coalescence-mBHI-p7_S134,1,5
E3-e003Coalescence-mGAM-p3_S58,3,5
G4-e003Coalescence-mBHI-p5_S27,2,5
E8-e003Coalescence-mBHI-p5_S5,2,5
G2-e003Coalescence-mBHI-p3_S33,0,4
E9-e003Coalescence-mBHI-p5_S6,3,5
H111-e003Coalescence-mBHI-p3_S144,3,5
G111-e003Coalescence-mGAM-p5_S80,3,5
G100-e003Coalescence-mGAM-p3_S179,3,5
F111-e003Coalescence-mGAM-p5_S68,3,4
G111-e003Coalescence-mBHI-p5_S32,3,5
G5-e003Coalescence-mBHI-p3_S36,0,0
H2-e003Coalescence-mGAM-p7_S181,3,5
H9-e003Coalescence-mGAM-p3_S190,3,4
E3-e003Coalescence-mBHI-p3_S10,2,4
H2-e003Coalescence-mGAM-p5_S85,1,3
G8-e003Coalescence-mGAM-p3_S177,3,4
F2-e003Coalescence-mGAM-p7_S157,3,5
H3-e003Coalescence-mGAM-p3_S94,3,5
H4-e003Coalescence-mGAM-p3_S95,3,5
E5-e003Coalescence-mBHI-p7_S100,3,4
F3-e003Coalescence-mGAM-p3_S70,3,5
E100-e003Coalescence-mBHI-p7_S103,3,5
F9-e003Coalescence-mGAM-p5_S66,3,5
G111-e003Coalescence-mGAM-p7_S176,3,4
H100-e003Coalescence-mGAM-p7_S187,3,5
E100-e003Coalescence-mGAM-p3_S155,3,5
E3-e003Coalescence-mGAM-p5_S50,3,4
F5-e003Coalescence-mGAM-p3_S72,3,3
E9-e003Coalescence-mBHI-p7_S102,3,5
E5-e003Coalescence-mBHI-p5_S4,3,5
F111-e003Coalescence-mGAM-p7_S164,3,3
E111-e003Coalescence-mBHI-p5_S8,3,4
H100-e003Coalescence-mBHI-p5_S43,3,5
F2-e003Coalescence-mGAM-p5_S61,3,4
F5-e003Coalescence-mBHI-p5_S16,1,5
F8-e003Coalescence-mGAM-p5_S65,3,5
H8-e003Coalescence-mBHI-p7_S137,3,5
G9-e003Coalescence-mGAM-p5_S78,3,5
E2-e003Coalescence-mBHI-p5_S1,0,3
E2-e003Coalescence-mBHI-p3_S9,1,3
G8-e003Coalescence-mGAM-p5_S77,3,5
G3-e003Coalescence-mBHI-p3_S34,3,5
G100-e003Coalescence-mBHI-p5_S31,3,5
E111-e003Coalescence-mBHI-p3_S108,3,4
F8-e003Coalescence-mGAM-p3_S165,1,3
G3-e003Coalescence-mBHI-p5_S26,3,5
G5-e003Coalescence-mBHI-p5_S28,3,5
H111-e003Coalescence-mGAM-p5_S92,3,5
G4-e003Coalescence-mBHI-p3_S35,3,5
H9-e003Coalescence-mGAM-p5_S90,3,5
H2-e003Coalescence-mBHI-p3_S45,3,5
E8-e003Coalescence-mBHI-p7_S101,2,5
H2-e003Coalescence-mGAM-p3_S93,3,5
E4-e003Coalescence-mGAM-p5_S51,3,5
G9-e003Coalescence-mGAM-p7_S174,3,4
F2-e003Coalescence-mBHI-p3_S21,2,4
E8-e003Coalescence-mGAM-p3_S153,3,5
G111-e003Coalescence-mGAM-p3_S180,3,4
G5-e003Coalescence-mGAM-p3_S84,3,5
H8-e003Coalescence-mBHI-p5_S41,3,5
E100-e003Coalescence-mBHI-p5_S7,3,5
G100-e003Coalescence-mGAM-p7_S175,3,5
F9-e003Coalescence-mGAM-p7_S162,3,4
F8-e003Coalescence-mGAM-p7_S161,3,4
F3-e003Coalescence-mBHI-p3_S22,2,2
G3-e003Coalescence-mBHI-p7_S122,3,5
G5-e003Coalescence-mGAM-p5_S76,3,5
G5-e003Coalescence-mGAM-p7_S172,3,5
G4-e003Coalescence-mGAM-p5_S75,3,5
G8-e003Coalescence-mBHI-p3_S129,3,4
E5-e003Coalescence-mGAM-p3_S60,3,5
G2-e003Coalescence-mGAM-p5_S73,3,5
E5-e003Coalescence-mGAM-p7_S148,3,5
H9-e003Coalescence-mGAM-p7_S186,3,4
E100-e003Coalescence-mGAM-p5_S55,3,5
E8-e003Coalescence-mGAM-p5_S53,3,5
H5-e003Coalescence-mGAM-p3_S96,3,4
G4-e003Coalescence-mGAM-p3_S83,3,5
F4-e003Coalescence-mBHI-p7_S111,3,4
H3-e003Coalescence-mGAM-p7_S182,3,4
H5-e003Coalescence-mGAM-p5_S88,3,5
F4-e003Coalescence-mGAM-p5_S63,3,5
G4-e003Coalescence-mGAM-p7_S171,3,5
H8-e003Coalescence-mGAM-p5_S89,3,5
F3-e003Coalescence-mBHI-p5_S14,2,4
F100-e003Coalescence-mBHI-p7_S115,3,5
E3-e003Coalescence-mGAM-p7_S146,3,5
F100-e003Coalescence-mGAM-p3_S167,3,5
G100-e003Coalescence-mBHI-p3_S131,2,5
G4-e003Coalescence-mBHI-p7_S123,3,5
E9-e003Coalescence-mGAM-p3_S154,3,5
F3-e003Coalescence-mGAM-p5_S62,3,5
H4-e003Coalescence-mBHI-p7_S135,3,2
E3-e003Coalescence-mBHI-p5_S2,2,4
G111-e003Coalescence-mBHI-p7_S128,3,5
H3-e003Coalescence-mBHI-p5_S38,3,4
G3-e003Coalescence-mGAM-p3_S82,3,5
F111-e003Coalescence-mGAM-p3_S168,3,5
F3-e003Coalescence-mGAM-p7_S158,3,5
F8-e003Coalescence-mBHI-p7_S113,3,5
H4-e003Coalescence-mBHI-p3_S47,3,4
F100-e003Coalescence-mGAM-p5_S67,3,4
G8-e003Coalescence-mBHI-p7_S125,3,3
F4-e003Coalescence-mBHI-p5_S15,3,4
H111-e003Coalescence-mBHI-p5_S44,3,5
E111-e003Coalescence-mBHI-p7_S104,3,5
E2-e003Coalescence-mGAM-p3_S57,2,5
F2-e003Coalescence-mBHI-p5_S13,3,5
F4-e003Coalescence-mBHI-p3_S23,3,3
F2-e003Coalescence-mGAM-p3_S69,3,4
E9-e003Coalescence-mGAM-p5_S54,3,4
G3-e003Coalescence-mGAM-p5_S74,3,5
E111-e003Coalescence-mGAM-p5_S56,3,5
G100-e003Coalescence-mGAM-p5_S79,3,5
H100-e003Coalescence-mGAM-p5_S91,3,2
G9-e003Coalescence-mBHI-p3_S130,1,5
E4-e003Coalescence-mGAM-p7_S147,3,5
E4-e003Coalescence-mGAM-p3_S59,3,5
H4-e003Coalescence-mBHI-p5_S39,3,3
F4-e003Coalescence-mGAM-p3_S71,3,5
H100-e003Coalescence-mBHI-p7_S139,3,5
G8-e003Coalescence-mBHI-p5_S29,3,5
G8-e003Coalescence-mGAM-p7_S173,3,5
E4-e003Coalescence-mBHI-p3_S11,1,1
E2-e003Coalescence-mGAM-p5_S49,2,5
H9-e003Coalescence-mBHI-p5_S42,3,5
H111-e003Coalescence-mGAM-p3_S192,3,5
F5-e003Coalescence-mBHI-p3_S24,2,5
E8-e003Coalescence-mBHI-p3_S105,2,5
E8-e003Coalescence-mGAM-p7_S149,2,5
E9-e003Coalescence-mGAM-p7_S150,1,0
H5-e003Coalescence-mBHI-p7_S136,2,2
G9-e003Coalescence-mBHI-p5_S30,2,3
F111-e003Coalescence-mBHI-p7_S116,3,3
F5-e003Coalescence-mBHI-p7_S112,3,5
F4-e003Coalescence-mGAM-p7_S159,3,5
F111-e003Coalescence-mBHI-p3_S120,3,3
H3-e003Coalescence-mGAM-p5_S86,3,5
E4-e003Coalescence-mBHI-p7_S99,2,1
H4-e003Coalescence-mGAM-p5_S87,3,5
E100-e003Coalescence-mGAM-p7_S151,3,5
G9-e003Coalescence-mGAM-p3_S178,3,5
H9-e003Coalescence-mBHI-p7_S138,2,2
H8-e003Coalescence-mGAM-p7_S185,3,5
G2-e003Coalescence-mGAM-p3_S81,3,5
F111-e003Coalescence-mBHI-p5_S20,1,2
F8-e003Coalescence-mBHI-p5_S17,3,4
G100-e003Coalescence-mBHI-p7_S127,3,4
E5-e003Coalescence-mGAM-p5_S52,3,5
