,B3-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.1023984876819138,0.11131653242007938
C9-e003Coalescence-mGAM-p3,0.82,0.852
D2-e004Assembly-mGAM-p7,0.015759251870948694,0.01425618607358219
B5-e004Assembly-mBHI-p3,0.21436848376048467,0.18908498292961448
C11-e003Coalescence-mBHI-p3,0.04942197683358022,0.06026782242989409
D11-e003Coalescence-mBHI-p5,0.01488730386948547,0.017497076401445145
C9-e003Coalescence-mGAM-p7,0.6699999999999999,0.724
C8-e003Coalescence-mGAM-p7,0.0016649722078928993,0.0019667832506615984
D10-e003Coalescence-mBHI-p3,0.134,0.2755
B2-e003Coalescence-mBHI-p3,0.9762476686702048,0.9724348991084624
A8-e003Coalescence-mBHI-p3,0.012353862588913989,0.009275615715690409
A4-e003Coalescence-mBHI-p7,0.06328146939919652,0.07286362092924407
B9-e003Coalescence-mGAM-p5,0.964,0.98
A4-e003Coalescence-mBHI-inoculumn-redo,0.017437823051092118,0.01770077634073928
B3-e003Coalescence-mBHI-p3,0.997707523391908,0.9973145166394991
D4-e003Coalescence-mBHI-p5,0.21450000000000002,0.23899280193484232
B5-e004Assembly-mBHI-p7,0.01689314560874448,0.016671637912387002
D4-e003Coalescence-mBHI-p3,0.18718692202028123,0.18736887121221393
C4-e003GlycerolRevival-mBHI-p2,0.05930637220029626,0.06276394536546241
G5-e004Assembly-epsilon-p3,0.027761968141016537,0.027835267149953533
C5-e004Assembly-mBHI-p3,0.11702684306504434,0.10625322802568082
D10-e003Assembly-mGAM-p5,0.0258568961943695,0.029472024180294126
B2-e003Assembly-mBHI-p5,0.16942455593563424,0.16783791080543164
B2-e003Coalescence-mBHI-p5,0.8892306744575832,0.915525858670048
B8-e003Assembly-mGAM-p5,0.0771451591977529,0.06236352533304274
F4-e004Assembly-epsilon-p5,0.047640074523520724,0.04037181694327082
C4-e003Coalescence-mGAM-p7,0.0012020553177640295,0.001428988882293248
