,B3-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.4407894736842105,0.4104372355430183
C9-e003Coalescence-mGAM-p3,0.0,0.0
D2-e004Assembly-mGAM-p7,0.7894736842105263,0.807475317348378
B5-e004Assembly-mBHI-p3,0.27631578947368424,0.3215796897038082
C11-e003Coalescence-mBHI-p3,0.5526315789473685,0.48519040902679833
D11-e003Coalescence-mBHI-p5,0.6118421052631579,0.5613540197461213
C9-e003Coalescence-mGAM-p7,0.0,0.0
C8-e003Coalescence-mGAM-p7,0.631578947368421,0.5811001410437235
D10-e003Coalescence-mBHI-p3,0.4934210526315789,0.45486600846262343
B2-e003Coalescence-mBHI-p3,0.0,0.0014104372355430183
A8-e003Coalescence-mBHI-p3,0.743421052631579,0.8004231311706629
A4-e003Coalescence-mBHI-p7,0.5657894736842105,0.5190409026798307
B9-e003Coalescence-mGAM-p5,0.0,0.0
A4-e003Coalescence-mBHI-inoculumn-redo,0.506578947368421,0.501410437235543
B3-e003Coalescence-mBHI-p3,0.0,0.0
D4-e003Coalescence-mBHI-p5,0.19736842105263158,0.2383638928067701
B5-e004Assembly-mBHI-p7,0.7631578947368421,0.765867418899859
D4-e003Coalescence-mBHI-p3,0.26973684210526316,0.2693935119887165
C4-e003GlycerolRevival-mBHI-p2,0.5526315789473685,0.5338504936530324
G5-e004Assembly-epsilon-p3,0.7368421052631579,0.7362482369534555
C5-e004Assembly-mBHI-p3,0.4407894736842105,0.47531734837799716
D10-e003Assembly-mGAM-p5,0.6118421052631579,0.5712270803949224
B2-e003Assembly-mBHI-p5,0.3618421052631579,0.36530324400564174
B2-e003Coalescence-mBHI-p5,0.0,0.0
B8-e003Assembly-mGAM-p5,0.5394736842105263,0.6071932299012694
F4-e004Assembly-epsilon-p5,0.6513157894736842,0.6953455571227081
C4-e003Coalescence-mGAM-p7,0.625,0.5719322990126939
B12-e003Coalescence-mBHI-p3,0.03289473684210526,0.039492242595204514
e004-inoculumn-fecal-AK,0.8092105263157895,0.8159379407616361
C8-e003Assembly-mGAM-p3,0.47368421052631576,0.5049365303244006
C3-e003Coalescence-mGAM-p3,0.0,0.0
B4-e003Assembly-mBHI-p5,0.5,0.44851904090267986
