,C4-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.8905664078307625,0.727
C9-e003Coalescence-mGAM-p3,0.9744999999999999,0.095
D2-e004Assembly-mGAM-p7,0.5,-0.0
B5-e004Assembly-mBHI-p3,0.7013734217953242,0.34657359027997264
C11-e003Coalescence-mBHI-p3,0.9550836249389427,0.667
D11-e003Coalescence-mBHI-p5,0.9973632916063748,0.004046405837106746
C9-e003Coalescence-mGAM-p7,0.9704999999999999,0.2085
C8-e003Coalescence-mGAM-p7,0.9985309235213472,0.5645
D10-e003Coalescence-mBHI-p3,0.8125,0.412
B2-e003Coalescence-mBHI-p3,0.8075,-0.0
A8-e003Coalescence-mBHI-p3,0.007596731533081442,-0.0
A4-e003Coalescence-mBHI-p7,0.954948321321315,0.727
B9-e003Coalescence-mGAM-p5,0.9875,-0.0
A4-e003Coalescence-mBHI-inoculumn-redo,0.3665,0.2
B3-e003Coalescence-mBHI-p3,0.98617957690429,-0.0
D4-e003Coalescence-mBHI-p5,0.8168979518886483,0.11552453009332421
B5-e004Assembly-mBHI-p7,0.025341569256760278,0.231
D4-e003Coalescence-mBHI-p3,0.607,0.5
C4-e003GlycerolRevival-mBHI-p2,0.5800000000000001,0.375
G5-e004Assembly-epsilon-p3,0.036860464373469494,0.333
C5-e004Assembly-mBHI-p3,0.19804205158855578,0.29706307738283366
D10-e003Assembly-mGAM-p5,0.9716317631193323,0.588
B2-e003Assembly-mBHI-p5,0.08983275012211449,0.23104906018664842
B2-e003Coalescence-mBHI-p5,0.5,0.14011846471596087
B8-e003Assembly-mGAM-p5,0.06737456259158586,0.17328679513998632
F4-e004Assembly-epsilon-p5,0.031964674716864545,0.014836821402724736
C4-e003Coalescence-mGAM-p7,0.989,0.5965
B12-e003Coalescence-mBHI-p3,0.9009789742057221,0.19804205158855578
e004-inoculumn-fecal-AK,0.4515,-0.0
C8-e003Assembly-mGAM-p3,0.07699950010466956,0.09902102579427789
C3-e003Coalescence-mGAM-p3,0.862,0.346
B4-e003Assembly-mBHI-p5,0.8626734639164862,0.512
D4-e004Assembly-mGAM-p5,0.0013595527654629658,0.010830424696249145
D3-e003Coalescence-Inoculumn-mBHI,0.9339999999999999,0.0031053812238261078
C8-e003Assembly-mGAM-p5,0.12506696247912855,0.04109743892168299
C3-e003Coalescence-mBHI-p7,0.5215000000000001,-0.0
D11-e003Coalescence-mGAM-p5,0.9984179749638249,0.008545520531740647
A11-e003Coalescence-mGAM-p7,0.8915,0.008345712039032664
B8-e003Coalescence-mBHI-p5,0.9743334999651101,-0.0
B10-e003Assembly-mGAM-p5,0.9869770316575747,0.577
C2-e003Coalescence-mGAM-p7,0.9904999999999999,0.5774999999999999
D3-e003Coalescence-mBHI-p5,0.9230004998953304,-0.0
B11-e003Coalescence-mGAM-p3,0.985,0.0016533452439757522
C4-e003Coalescence-mBHI-inoculumn-redo,0.655,1.0
B5-e003Assembly-mBHI-p5,0.9772098054007556,0.03596025905647261
D2-e003Coalescence-mBHI-p5,0.9920898748191246,0.042727602658703234
D8-e003Assembly-mGAM-p5,0.03596025905647261,0.17328679513998632
D5-e003Coalescence-mGAM-p5,1.0,0.009589402415059364
B5-e003Coalescence-mBHI-p5,0.9772098054007556,0.01669142407806533
D5-e003Coalescence-mBHI-p7,0.9594534891891836,-0.0
C9-e003Coalescence-mBHI-p5,0.7,-0.0
A5-e003Coalescence-mGAM-p3,1.0,-0.0
A2-e003Coalescence-Inoculumn-mGAM,0.0036464311358790917,-0.0
E5-e004Assembly-mGAM-p5,0.0030258590157325703,0.417
D8-e003Coalescence-mGAM-p5,0.9928079481887054,0.0071920518112945225
A12-e003Coalescence-mGAM-p3,0.9831056204954931,0.005563808026021776
C2-e003Coalescence-mBHI-p3,0.6450133357445713,0.6335
C4-e004Assembly-mBHI-p5,0.07699950010466956,0.06714337560653365
D9-e003Coalescence-mGAM-p7,0.9475,-0.0
D4-e003Coalescence-mBHI-p7,0.618,0.04700036292457356
D8-e003Assembly-mGAM-p3,0.23104906018664842,0.23104906018664842
E4-e004Assembly-mGAM-p7,0.002486039342560852,0.01980420515885558
E3-e004Assembly-mGAM-p3,0.388,0.0029028563614026657
D2-e004Assembly-mGAM-p3,0.5,-0.0
B10-e003Coalescence-mGAM-p3,0.9704999999999999,0.133
A9-e003Coalescence-mGAM-p7,0.971118867476669,-0.0
D5-e004Assembly-mGAM-p5,0.07699950010466956,0.14011846471596087
B5-e003Coalescence-Inoculumn-mGAM,0.9942659946730565,0.003060447579274265
D10-e003Coalescence-mBHI-p5,0.9933068171546439,0.036154125326595045
D5-e003Coalescence-mBHI-p3,0.9640668999511542,-0.0
D9-e003Coalescence-mGAM-p5,0.972,0.001854602675340592
C9-e003Coalescence-mBHI-p3,0.8734999999999999,-0.0
D10-e003Coalescence-mGAM-p5,0.9575,0.6765000000000001
C8-e003Coalescence-mBHI-p7,0.583,0.941249546344283
B11-e003Assembly-mGAM-p5,0.9948816837064923,-0.0
B4-e003Coalescence-mGAM-p5,0.881,0.441
D4-e003Coalescence-mGAM-p5,0.8825000000000001,0.2715
B5-e003Coalescence-mGAM-p5,0.9730501749633657,0.0066765696312261315
BB-Fecal,0.06737456259158586,0.01669142407806533
B5-e003Coalescence-Inoculumn-mBHI,0.9820198704717636,0.008345712039032664
C2-e003Coalescence-mGAM-p3,0.8534999999999999,0.6
B5-e003Coalescence-mGAM-p7,0.9960449374095622,0.006069608755660119
D8-e003Coalescence-mBHI-p5,0.8165,-0.0
E5-e004Assembly-mGAM-p7,0.005792358687259492,0.386
C10-e003Assembly-mGAM-p3,1.0,0.722
B10-e003Coalescence-mBHI-p5,0.857,-0.0
D5-e003Coalescence-Inoculumn-mGAM,0.9988844695257739,0.048
B5-e003Coalescence-mBHI-p3,0.9594534891891836,0.02876820724517809
G4-e004Assembly-epsilon-p5,0.0072509480824691505,0.2145
C4-e003Coalescence-mGAM-p5,0.9935,0.626
C5-e003Coalescence-mGAM-p7,0.9555,0.247
C5-e003Coalescence-mBHI-inoculumn-redo,0.794,0.1965
A2-e003Coalescence-mBHI-p7,0.23104906018664842,0.16347154216862103
A10-e003Coalescence-mBHI-p5,0.4665,0.6970000000000001
BF-Fecal,0.14591145622564997,0.11552453009332421
A4-e003Coalescence-mGAM-p5,0.9784401399706926,0.005341255704980905
D5-e003Coalescence-mBHI-p5,0.8694999999999999,0.634
D3-e003Assembly-mBHI-p3,0.9133566024300068,
D4-e003Coalescence-mGAM-p7,0.853,0.20400000000000001
E4-e004Assembly-mGAM-p3,0.0072509480824691505,0.057762265046662105
A8-e003Coalescence-mBHI-p7,0.0072928622717581834,-0.0
e003-inoculumn-fecal-AC,0.8749330375208715,
E3-e004Assembly-mGAM-p7,0.4105,0.00513582279325087
B9-e003GlycerolRevival-mGAM-p2,0.987166749982555,-0.0
C4-e003Coalescence-mGAM-p3,0.975,0.641
B2-e003Coalescence-Inoculumn-mGAM,0.6635,-0.0
D5-e003Coalescence-mGAM-p7,0.954948321321315,0.014836821402724736
C5-e003Coalescence-mBHI-p5,0.708,0.429
C5-e003Coalescence-mGAM-p3,0.9535,0.5805
A3-e003Coalescence-mBHI-inoculumn-redo,0.12506696247912855,
D9-e003Assembly-mGAM-p5,0.9800371666395301,0.004945607134241579
B12-e003Coalescence-mGAM-p3,0.8825000000000001,-0.0
A11-e003Coalescence-mBHI-p7,0.971231792754822,0.013353139262452263
A3-e003Coalescence-Inoculumn-mGAM,0.6205,-0.0
D10-e003Assembly-mGAM-p3,0.9830775251498952,0.625
C3-e003Coalescence-mGAM-p5,0.913,0.486
B4-e004Assembly-mBHI-p5,0.14591145622564997,0.23104906018664842
C10-e003GlycerolRevival-mGAM-p2,0.988,0.664
D3-e003Assembly-mBHI-p5,0.9755001590576051,-0.0
A10-e003Coalescence-mGAM-p3,0.9991282361440855,0.6085
A9-e003Coalescence-mBHI-p3,0.97,-0.0
A2-e003Coalescence-Inoculumn-mBHI,0.005209187336970131,-0.0
D3-e003Coalescence-mBHI-p7,0.9285,0.010654891572288182
C3-e003Coalescence-mBHI-p5,0.775,-0.0
D11-e003Assembly-mGAM-p3,1.0,-0.0
D2-e003Assembly-mBHI-p3,0.015193463066162883,-0.0
B3-e003Assembly-mBHI-p5,0.2986265782046758,0.16347154216862103
A9-e003Coalescence-mBHI-p5,0.5,0.06931471805599453
D5-e003Coalescence-Inoculumn-mBHI,0.9973632916063748,0.004046405837106746
B2-e003Coalescence-mGAM-p3,0.9375,-0.0
C11-e003Coalescence-mGAM-p5,0.9495,0.6305000000000001
G4-e004Assembly-epsilon-p3,0.023973506037648407,0.057762265046662105
B3-e003Coalescence-Inoculumn-mBHI,0.9401114999185903,0.031964674716864545
A8-e003Coalescence-mBHI-p5,0.0165746869812686,0.012139217511320239
D5-e004Assembly-mGAM-p7,0.010670134423899065,0.586
C2-e003Assembly-mBHI-p5,0.11552453009332421,0.11552453009332421
D5-e003Assembly-mBHI-p5,0.9230004998953304,-0.0
A5-e003Coalescence-mBHI-p7,0.989871024622558,0.007418410701362368
BG-Fecal,0.009667930776625535,0.2855
D2-e003Coalescence-mGAM-p5,0.9982242576124566,0.0058710627030975696
B9-e003Assembly-mGAM-p5,0.8280000000000001,-0.0
D3-e003Coalescence-mGAM-p3,0.9865250874816829,0.4335
D9-e003Coalescence-mGAM-p3,0.9920735808715782,0.001963696950360627
E2-e004Assembly-mGAM-p7,0.459,-0.0
D3-e003Coalescence-mGAM-p5,0.884,0.0535
C10-e003Coalescence-mGAM-p3,0.9988080633289091,0.6845000000000001
A5-e003Coalescence-mBHI-inoculumn-redo,0.5794999999999999,-0.0
B11-e003Assembly-mGAM-p3,0.9956494311505185,0.0066765696312261315
D2-e003Assembly-mBHI-p5,0.12506696247912855,-0.0
B9-e003Coalescence-mGAM-p7,0.9927162635036123,-0.0
B11-e003Coalescence-mGAM-p7,0.9814139137678384,-0.0
C3-e003Coalescence-Inoculumn-mGAM,0.9335,0.199
B5-e003Coalescence-mBHI-p7,0.9834253130187314,-0.0
A3-e003Coalescence-mGAM-p7,0.9972216675219965,-0.0
D4-e003Coalescence-Inoculumn-mBHI,0.792,0.22649999999999998
D10-e003Coalescence-mGAM-p7,0.979,0.5945
C12-e003Coalescence-mGAM-p3,0.933,0.5495000000000001
C11-e003Coalescence-mGAM-p3,0.9305,0.5945
D5-e004Assembly-mGAM-p3,0.005479258217677898,0.453
A10-e003Coalescence-mBHI-p7,0.6839999999999999,0.6295
C10-e003Coalescence-mBHI-p7,0.6234999999999999,0.846
B9-e003Coalescence-mBHI-p5,0.9784401399706926,-0.0
F4-e004Assembly-epsilon-p3,0.01823215567939546,0.06931471805599453
B10-e003Coalescence-mBHI-p3,0.7705,0.027725887222397813
C11-e003Coalescence-mBHI-p5,0.9,0.2925
A2-e003Coalescence-mGAM-p7,0.0072928622717581834,-0.0
F5-e004Assembly-epsilon-p3,0.12506696247912855,
E3-e004Assembly-mGAM-p5,0.383,0.0022255232104087105
E2-e004Assembly-mGAM-p5,0.4,-0.0
C3-e003GlycerolRevival-mBHI-p2,0.9640668999511542,0.03133357528304904
D10-e003Coalescence-mGAM-p3,0.9635,0.531
B10-e003Coalescence-mGAM-p7,0.9675,0.065
C4-e004Assembly-mBHI-p3,0.026152915677434628,0.06301338005090412
A9-e003Coalescence-mBHI-p7,0.82,-0.0
C2-e003Coalescence-Inoculumn-mGAM,0.667,0.274
B3-e003Coalescence-Inoculumn-mGAM,0.987,-0.0
D11-e003Coalescence-mGAM-p7,0.9979764796048923,0.0031053812238261078
D5-e003Coalescence-mGAM-p3,0.9986816458031874,0.007121267109783873
D4-e004Assembly-mGAM-p3,0.015193463066162883,0.039166969103811296
E4-e004Assembly-mGAM-p5,0.0022897730786744686,0.018240715277893296
E5-e004Assembly-mGAM-p3,0.009653931145432487,0.6
D2-e003Coalescence-Inoculumn-mBHI,0.4,-0.0
B4-e003Coalescence-Inoculumn-mGAM,0.9365,0.1915
A10-e003Coalescence-mGAM-p7,0.9994199241534024,0.589
B2-e003Assembly-mBHI-p3,0.031964674716864545,0.014836821402724736
F4-e004Assembly-epsilon-p7,0.010724797458467918,0.1
D9-e003Coalescence-mBHI-p5,0.9461003499267313,-0.0
C4-e003Coalescence-Inoculumn-mGAM,0.9535,0.5505
D4-e003Coalescence-mGAM-p3,0.965,0.482
B9-e003Coalescence-mBHI-p7,0.9585387307128702,-0.0
A2-e003Coalescence-mGAM-p5,0.010128975377441922,-0.0
D11-e003Assembly-mGAM-p5,0.9941992415340247,0.019178804830118728
C3-e003Coalescence-mGAM-p7,0.8095,0.433
B11-e003GlycerolRevival-mGAM-p2,0.9948816837064923,0.007854787801442508
C5-e004Assembly-mBHI-p7,0.12506696247912855,
B3-e003Coalescence-mGAM-p5,0.9570000000000001,0.0125
D9-e003Coalescence-mBHI-p7,0.9401114999185903,0.014836821402724736
G5-e004Assembly-epsilon-p5,0.04505167867868494,0.07701635339554948
B10-e003Assembly-mGAM-p3,0.9326254374084142,0.571
C5-e003Coalescence-mBHI-p7,0.8694999999999999,0.455
D12-e003Coalescence-mBHI-p3,0.8168979518886483,
E2-e004Assembly-mGAM-p3,0.7689509398133516,0.11552453009332421
D4-e004Assembly-mGAM-p7,0.0007436869828173488,0.005924334876580729
C11-e003Coalescence-mGAM-p7,0.959,0.5115000000000001
C11-e003Assembly-mGAM-p3,0.9962168966526248,0.0485
D10-e003Coalescence-mBHI-p7,0.9800371666395301,0.2985
C9-e003Coalescence-mBHI-p7,0.5,0.05875045365571695
A2-e003Coalescence-mBHI-p3,0.04109743892168299,0.19804205158855578
B8-e003Coalescence-mGAM-p5,0.9932625437408414,-0.0
C11-e003Assembly-mGAM-p5,1.0,0.0038151826464149323
B10-e003GlycerolRevival-mGAM-p2,0.9960449374095622,0.5914999999999999
B3-e003Coalescence-mBHI-p5,0.06734374902722307,-0.0
C2-e003Coalescence-mBHI-inoculumn-redo,0.30300000000000005,0.2355
A8-e003Coalescence-mGAM-p7,0.005524895660422867,-0.0
C11-e003GlycerolRevival-mGAM-p2,0.997768939051548,0.012051375108865016
B2-e003Coalescence-Inoculumn-mBHI,0.1365,-0.0
A11-e003Coalescence-mBHI-p5,0.972968992792789,0.095
C10-e003Coalescence-mGAM-p5,0.987,0.625
C9-e003Assembly-mGAM-p5,0.9716317631193323,-0.0
A5-e003Coalescence-Inoculumn-mGAM,0.5385,0.0047160995483898505
A3-e003Coalescence-mBHI-p3,0.9229836466044505,0.07701635339554948
AG-Fecal,0.5,-0.0
D4-e003Coalescence-Inoculumn-mGAM,1.0,0.552
A2-e003Coalescence-mBHI-p5,0.02876820724517809,-0.0
B5-e004Assembly-mBHI-p5,0.5,
C10-e003Coalescence-mBHI-p5,0.727,0.5
B9-e003Coalescence-mBHI-p3,0.9550836249389427,-0.0
C3-e003Coalescence-mBHI-inoculumn-redo,0.6940000000000001,0.5
B5-e003Coalescence-mGAM-p3,0.9850278749796476,0.007991168679216136
BK-Fecal,0.07701635339554948,0.0522226254717484
C3-e003Assembly-mBHI-p5,0.9682943234863125,-0.0
C4-e004Assembly-mBHI-p7,0.03596025905647261,0.25993019270997947
C9-e003GlycerolRevival-mGAM-p2,0.979,-0.0
C9-e003Coalescence-mGAM-p5,0.965,0.1335
A2-e003Coalescence-mBHI-inoculumn-redo,0.004797935705104069,-0.0
C2-e003Coalescence-mGAM-p5,0.95,0.652
B8-e003GlycerolRevival-mGAM-p2,0.012154770452930307,-0.0
C8-e003Coalescence-mBHI-p5,0.4405,0.4325
B8-e003Coalescence-mGAM-p7,0.9957890898380258,-0.0
B4-e003Coalescence-Inoculumn-mBHI,0.692,0.452
D2-e003Coalescence-Inoculumn-mGAM,0.4205,0.002342656010956537
B8-e003Coalescence-mBHI-p7,0.8844754699066758,
D3-e003Coalescence-Inoculumn-mGAM,0.946,0.0025824375233282175
B11-e003Coalescence-mBHI-p3,0.857,0.011127616052043552
C5-e003Coalescence-Inoculumn-mGAM,0.972,0.46
C4-e003Coalescence-mBHI-p5,0.77,0.686
BC-Fecal,0.2986265782046758,0.23104906018664842
e004-inoculumn-fecal-BE,0.5,
A11-e003Coalescence-mBHI-p3,0.902,0.0017119409310836235
B4-e004Assembly-mBHI-p7,0.022790194599244324,0.08664339756999316
A4-e003Coalescence-Inoculumn-mGAM,0.644,0.4345
B4-e003Coalescence-mBHI-p3,0.727,0.065
A5-e003Coalescence-Inoculumn-mBHI,0.438,0.06931471805599453
A9-e003Coalescence-mGAM-p5,0.9969719297711647,-0.0
C10-e003Coalescence-mGAM-p7,0.9997171267724171,0.6345000000000001
A11-e003Coalescence-mGAM-p3,0.902,0.003785290426997117
C10-e003Coalescence-mBHI-p3,0.7555000000000001,0.25
D2-e003Coalescence-mBHI-p3,0.9874920838064443,-0.0
C5-e003GlycerolRevival-mBHI-p2,0.9738470843225654,-0.0
H5-e003Coalescence-mBHI-p5_S40,0.9968924508217989,0.010274359730420747
E2-e003Coalescence-mGAM-p7_S145,0.006077385226465153,-0.0
G5-e003Coalescence-mBHI-p7_S124,0.643,0.1175
H111-e003Coalescence-mGAM-p7_S188,0.9987915086529218,0.0295
H4-e003Coalescence-mGAM-p7_S183,0.8345,0.30400000000000005
F5-e003Coalescence-mGAM-p5_S64,0.9861370563888011,0.005753641449035618
F5-e003Coalescence-mGAM-p7_S160,0.9605,0.088
F8-e003Coalescence-mBHI-p3_S117,0.9510003181152102,-0.0
H3-e003Coalescence-mBHI-p3_S46,0.9682943234863125,0.007854787801442508
H2-e003Coalescence-mBHI-p7_S133,1.0,-0.0
E5-e003Coalescence-mBHI-p3_S12,0.9817678443206045,0.013353139262452263
F100-e003Coalescence-mGAM-p7_S163,0.9855,-0.0
F9-e003Coalescence-mBHI-p5_S18,0.9663127187042071,-0.0
H3-e003Coalescence-mBHI-p7_S134,0.9680353252831354,0.5
E3-e003Coalescence-mGAM-p3_S58,0.9615002499476653,-0.0
G4-e003Coalescence-mBHI-p5_S27,0.7525,0.571
E8-e003Coalescence-mBHI-p5_S5,0.011395097299622162,-0.0
G2-e003Coalescence-mBHI-p3_S33,0.5,
E9-e003Coalescence-mBHI-p5_S6,0.8335,-0.0
H111-e003Coalescence-mBHI-p3_S144,0.9985965906937156,0.0075807036975118645
G111-e003Coalescence-mGAM-p5_S80,0.9504999999999999,0.575
G100-e003Coalescence-mGAM-p3_S179,1.0,0.6655
F111-e003Coalescence-mGAM-p5_S68,0.9730501749633657,-0.0
G111-e003Coalescence-mBHI-p5_S32,0.8195,0.3265
G5-e003Coalescence-mBHI-p3_S36,0.182,0.375
H2-e003Coalescence-mGAM-p7_S181,0.9989516701567515,0.0385
H9-e003Coalescence-mGAM-p3_S190,0.9730501749633657,-0.0
E3-e003Coalescence-mBHI-p3_S10,0.46199999999999997,0.013353139262452263
H2-e003Coalescence-mGAM-p5_S85,0.9493168614864794,0.12260365662646577
G8-e003Coalescence-mGAM-p3_S177,0.986,0.5225
F2-e003Coalescence-mGAM-p7_S157,0.9865250874816829,-0.0
H3-e003Coalescence-mGAM-p3_S94,0.9445,0.01566678764152452
H4-e003Coalescence-mGAM-p3_S95,0.9730501749633657,0.2825
E5-e003Coalescence-mBHI-p7_S100,0.9834253130187314,0.012139217511320239
F3-e003Coalescence-mGAM-p3_S70,0.9700557499592952,-0.0
E100-e003Coalescence-mBHI-p7_S103,0.6910000000000001,0.5495
F9-e003Coalescence-mGAM-p5_S66,0.9963333571378729,-0.0
G111-e003Coalescence-mGAM-p7_S176,0.9797420492451162,0.6
H100-e003Coalescence-mGAM-p7_S187,1.0,0.1665
E100-e003Coalescence-mGAM-p3_S155,0.9988652705247733,0.5754999999999999
E3-e003Coalescence-mGAM-p5_S50,0.9239999999999999,-0.0
F5-e003Coalescence-mGAM-p3_S72,0.9615002499476653,-0.0
E9-e003Coalescence-mBHI-p7_S102,0.9640668999511542,0.019178804830118728
E5-e003Coalescence-mBHI-p5_S4,0.9927490519175308,0.023973506037648407
F111-e003Coalescence-mGAM-p7_S164,0.9615002499476653,-0.0
E111-e003Coalescence-mBHI-p5_S8,0.9716317631193323,0.007027968032869612
H100-e003Coalescence-mBHI-p5_S43,0.8335,0.2655
F2-e003Coalescence-mGAM-p5_S61,0.9625,-0.0
F5-e003Coalescence-mBHI-p5_S16,0.9230004998953304,0.06714337560653365
F8-e003Coalescence-mGAM-p5_S65,0.99144449998837,-0.0
H8-e003Coalescence-mBHI-p7_S137,0.9724999999999999,0.005327445786144091
