,B3-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM
D2-e004Assembly-mGAM-p3,141,1333
B10-e003Coalescence-mGAM-p3,152,1418
A9-e003Coalescence-mGAM-p7,143,1399
D5-e004Assembly-mGAM-p5,100,948
B5-e003Coalescence-Inoculumn-mGAM,152,1417
D10-e003Coalescence-mBHI-p5,143,1354
D5-e003Coalescence-mBHI-p3,145,1337
D9-e003Coalescence-mGAM-p5,152,1417
C9-e003Coalescence-mBHI-p3,146,1403
D10-e003Coalescence-mGAM-p5,152,1418
C8-e003Coalescence-mBHI-p7,111,1131
B11-e003Assembly-mGAM-p5,143,1390
B4-e003Coalescence-mGAM-p5,151,1418
D4-e003Coalescence-mGAM-p5,152,1416
B5-e003Coalescence-mGAM-p5,145,1393
BB-Fecal,104,991
B5-e003Coalescence-Inoculumn-mBHI,145,1370
C2-e003Coalescence-mGAM-p3,146,1367
B5-e003Coalescence-mGAM-p7,148,1378
D8-e003Coalescence-mBHI-p5,147,1396
E5-e004Assembly-mGAM-p7,150,1391
C10-e003Assembly-mGAM-p3,131,1295
B10-e003Coalescence-mBHI-p5,122,1283
D5-e003Coalescence-Inoculumn-mGAM,152,1416
B5-e003Coalescence-mBHI-p3,131,1254
G4-e004Assembly-epsilon-p5,140,1366
C4-e003Coalescence-mGAM-p5,152,1417
C5-e003Coalescence-mGAM-p7,151,1416
C5-e003Coalescence-mBHI-inoculumn-redo,152,1418
A2-e003Coalescence-mBHI-p7,54,533
A10-e003Coalescence-mBHI-p5,102,1005
BF-Fecal,35,447
A4-e003Coalescence-mGAM-p5,151,1398
D5-e003Coalescence-mBHI-p5,151,1418
D3-e003Assembly-mBHI-p3,80,895
D4-e003Coalescence-mGAM-p7,152,1417
E4-e004Assembly-mGAM-p3,146,1362
A8-e003Coalescence-mBHI-p7,148,1398
e003-inoculumn-fecal-AC,45,436
E3-e004Assembly-mGAM-p7,137,1371
B9-e003GlycerolRevival-mGAM-p2,148,1415
C4-e003Coalescence-mGAM-p3,152,1417
B2-e003Coalescence-Inoculumn-mGAM,152,1418
D5-e003Coalescence-mGAM-p7,114,1172
C5-e003Coalescence-mBHI-p5,150,1391
C5-e003Coalescence-mGAM-p3,152,1416
A3-e003Coalescence-mBHI-inoculumn-redo,60,666
D9-e003Assembly-mGAM-p5,144,1396
B12-e003Coalescence-mGAM-p3,145,1403
A11-e003Coalescence-mBHI-p7,133,1273
A3-e003Coalescence-Inoculumn-mGAM,151,1418
D10-e003Assembly-mGAM-p3,148,1393
C3-e003Coalescence-mGAM-p5,152,1418
B4-e004Assembly-mBHI-p5,66,486
C10-e003GlycerolRevival-mGAM-p2,151,1417
D3-e003Assembly-mBHI-p5,147,1385
A10-e003Coalescence-mGAM-p3,151,1417
A9-e003Coalescence-mBHI-p3,151,1417
A2-e003Coalescence-Inoculumn-mBHI,149,1399
D3-e003Coalescence-mBHI-p7,152,1408
C3-e003Coalescence-mBHI-p5,145,1393
D11-e003Assembly-mGAM-p3,135,1328
D2-e003Assembly-mBHI-p3,142,1356
B3-e003Assembly-mBHI-p5,37,456
A9-e003Coalescence-mBHI-p5,103,1103
D5-e003Coalescence-Inoculumn-mBHI,151,1410
B2-e003Coalescence-mGAM-p3,141,1366
C11-e003Coalescence-mGAM-p5,152,1417
G4-e004Assembly-epsilon-p3,143,1344
B3-e003Coalescence-Inoculumn-mBHI,152,1418
A8-e003Coalescence-mBHI-p5,144,1316
D5-e004Assembly-mGAM-p7,151,1381
C2-e003Assembly-mBHI-p5,63,466
D5-e003Assembly-mBHI-p5,102,886
A5-e003Coalescence-mBHI-p7,151,1366
BG-Fecal,125,1244
D2-e003Coalescence-mGAM-p5,151,1418
B9-e003Assembly-mGAM-p5,152,1408
D3-e003Coalescence-mGAM-p3,152,1414
D9-e003Coalescence-mGAM-p3,149,1414
E2-e004Assembly-mGAM-p7,149,1391
D3-e003Coalescence-mGAM-p5,151,1415
C10-e003Coalescence-mGAM-p3,152,1415
A5-e003Coalescence-mBHI-inoculumn-redo,151,1401
B11-e003Assembly-mGAM-p3,148,1398
D2-e003Assembly-mBHI-p5,86,747
B9-e003Coalescence-mGAM-p7,151,1414
B11-e003Coalescence-mGAM-p7,150,1395
C3-e003Coalescence-Inoculumn-mGAM,152,1418
B5-e003Coalescence-mBHI-p7,133,1292
A3-e003Coalescence-mGAM-p7,151,1418
D4-e003Coalescence-Inoculumn-mBHI,152,1418
D10-e003Coalescence-mGAM-p7,152,1418
C12-e003Coalescence-mGAM-p3,151,1416
C11-e003Coalescence-mGAM-p3,152,1415
D5-e004Assembly-mGAM-p3,150,1390
A10-e003Coalescence-mBHI-p7,102,1197
C10-e003Coalescence-mBHI-p7,140,1387
B9-e003Coalescence-mBHI-p5,143,1395
F4-e004Assembly-epsilon-p3,136,1285
B10-e003Coalescence-mBHI-p3,151,1396
C11-e003Coalescence-mBHI-p5,152,1418
A2-e003Coalescence-mGAM-p7,150,1388
F5-e004Assembly-epsilon-p3,63,692
E3-e004Assembly-mGAM-p5,139,1375
E2-e004Assembly-mGAM-p5,148,1392
C3-e003GlycerolRevival-mBHI-p2,142,1366
D10-e003Coalescence-mGAM-p3,152,1417
B10-e003Coalescence-mGAM-p7,151,1408
C4-e004Assembly-mBHI-p3,141,1343
A9-e003Coalescence-mBHI-p7,148,1412
C2-e003Coalescence-Inoculumn-mGAM,152,1418
B3-e003Coalescence-Inoculumn-mGAM,152,1418
D11-e003Coalescence-mGAM-p7,150,1414
D5-e003Coalescence-mGAM-p3,152,1414
D4-e004Assembly-mGAM-p3,137,1352
E4-e004Assembly-mGAM-p5,149,1396
E5-e004Assembly-mGAM-p3,150,1387
D2-e003Coalescence-Inoculumn-mBHI,146,1349
B4-e003Coalescence-Inoculumn-mGAM,152,1418
A10-e003Coalescence-mGAM-p7,151,1417
B2-e003Assembly-mBHI-p3,123,1147
F4-e004Assembly-epsilon-p7,143,1384
D9-e003Coalescence-mBHI-p5,115,1245
C4-e003Coalescence-Inoculumn-mGAM,152,1417
D4-e003Coalescence-mGAM-p3,152,1417
B9-e003Coalescence-mBHI-p7,133,1341
A2-e003Coalescence-mGAM-p5,149,1373
D11-e003Assembly-mGAM-p5,145,1378
C3-e003Coalescence-mGAM-p7,152,1418
B11-e003GlycerolRevival-mGAM-p2,146,1386
C5-e004Assembly-mBHI-p7,72,799
B3-e003Coalescence-mGAM-p5,152,1418
D9-e003Coalescence-mBHI-p7,112,1158
G5-e004Assembly-epsilon-p5,125,1174
B10-e003Assembly-mGAM-p3,96,1053
C5-e003Coalescence-mBHI-p7,152,1413
D12-e003Coalescence-mBHI-p3,65,589
E2-e004Assembly-mGAM-p3,67,491
D4-e004Assembly-mGAM-p7,149,1399
C11-e003Coalescence-mGAM-p7,152,1418
C11-e003Assembly-mGAM-p3,149,1401
D10-e003Coalescence-mBHI-p7,149,1412
C9-e003Coalescence-mBHI-p7,80,906
A2-e003Coalescence-mBHI-p3,76,677
B8-e003Coalescence-mGAM-p5,151,1418
C11-e003Assembly-mGAM-p5,149,1416
B10-e003GlycerolRevival-mGAM-p2,146,1402
B3-e003Coalescence-mBHI-p5,138,1337
C2-e003Coalescence-mBHI-inoculumn-redo,152,1411
A8-e003Coalescence-mGAM-p7,150,1393
C11-e003GlycerolRevival-mGAM-p2,152,1410
B2-e003Coalescence-Inoculumn-mBHI,147,1331
A11-e003Coalescence-mBHI-p5,146,1355
C10-e003Coalescence-mGAM-p5,152,1415
C9-e003Assembly-mGAM-p5,145,1390
A5-e003Coalescence-Inoculumn-mGAM,152,1418
A3-e003Coalescence-mBHI-p3,122,1138
AG-Fecal,149,1395
D4-e003Coalescence-Inoculumn-mGAM,149,1397
A2-e003Coalescence-mBHI-p5,126,1231
B5-e004Assembly-mBHI-p5,48,640
C10-e003Coalescence-mBHI-p5,149,1392
B9-e003Coalescence-mBHI-p3,143,1350
C3-e003Coalescence-mBHI-inoculumn-redo,152,1417
B5-e003Coalescence-mGAM-p3,150,1408
BK-Fecal,116,1154
C3-e003Assembly-mBHI-p5,146,1370
C4-e004Assembly-mBHI-p7,114,1027
C9-e003GlycerolRevival-mGAM-p2,150,1414
C9-e003Coalescence-mGAM-p5,152,1418
A2-e003Coalescence-mBHI-inoculumn-redo,150,1397
C2-e003Coalescence-mGAM-p5,151,1414
B8-e003GlycerolRevival-mGAM-p2,142,1380
C8-e003Coalescence-mBHI-p5,150,1409
B8-e003Coalescence-mGAM-p7,149,1418
B4-e003Coalescence-Inoculumn-mBHI,151,1414
D2-e003Coalescence-Inoculumn-mGAM,152,1413
B8-e003Coalescence-mBHI-p7,59,591
D3-e003Coalescence-Inoculumn-mGAM,152,1418
B11-e003Coalescence-mBHI-p3,137,1315
C5-e003Coalescence-Inoculumn-mGAM,152,1417
C4-e003Coalescence-mBHI-p5,150,1410
BC-Fecal,68,641
e004-inoculumn-fecal-BE,52,602
A11-e003Coalescence-mBHI-p3,152,1416
B4-e004Assembly-mBHI-p7,109,1027
A4-e003Coalescence-Inoculumn-mGAM,152,1417
B4-e003Coalescence-mBHI-p3,145,1387
A5-e003Coalescence-Inoculumn-mBHI,132,1184
A9-e003Coalescence-mGAM-p5,152,1417
C10-e003Coalescence-mGAM-p7,152,1417
A11-e003Coalescence-mGAM-p3,152,1414
C10-e003Coalescence-mBHI-p3,149,1383
D2-e003Coalescence-mBHI-p3,145,1401
C5-e003GlycerolRevival-mBHI-p2,132,1309
H5-e003Coalescence-mBHI-p5_S40,145,1400
E2-e003Coalescence-mGAM-p7_S145,149,1396
G5-e003Coalescence-mBHI-p7_S124,145,1401
H111-e003Coalescence-mGAM-p7_S188,148,1411
H4-e003Coalescence-mGAM-p7_S183,150,1406
F5-e003Coalescence-mGAM-p5_S64,145,1408
F5-e003Coalescence-mGAM-p7_S160,150,1412
F8-e003Coalescence-mBHI-p3_S117,120,1260
H3-e003Coalescence-mBHI-p3_S46,144,1353
H2-e003Coalescence-mBHI-p7_S133,140,1325
E5-e003Coalescence-mBHI-p3_S12,131,1230
F100-e003Coalescence-mGAM-p7_S163,144,1418
F9-e003Coalescence-mBHI-p5_S18,141,1357
H3-e003Coalescence-mBHI-p7_S134,116,1103
E3-e003Coalescence-mGAM-p3_S58,136,1313
G4-e003Coalescence-mBHI-p5_S27,148,1402
E8-e003Coalescence-mBHI-p5_S5,144,1373
G2-e003Coalescence-mBHI-p3_S33,68,533
E9-e003Coalescence-mBHI-p5_S6,121,1317
H111-e003Coalescence-mBHI-p3_S144,148,1401
G111-e003Coalescence-mGAM-p5_S80,149,1410
G100-e003Coalescence-mGAM-p3_S179,142,1401
F111-e003Coalescence-mGAM-p5_S68,125,1378
G111-e003Coalescence-mBHI-p5_S32,149,1408
G5-e003Coalescence-mBHI-p3_S36,44,501
H2-e003Coalescence-mGAM-p7_S181,149,1414
H9-e003Coalescence-mGAM-p3_S190,142,1364
E3-e003Coalescence-mBHI-p3_S10,98,1170
H2-e003Coalescence-mGAM-p5_S85,92,939
G8-e003Coalescence-mGAM-p3_S177,150,1415
F2-e003Coalescence-mGAM-p7_S157,142,1406
H3-e003Coalescence-mGAM-p3_S94,147,1398
H4-e003Coalescence-mGAM-p3_S95,145,1393
E5-e003Coalescence-mBHI-p7_S100,147,1277
F3-e003Coalescence-mGAM-p3_S70,140,1372
E100-e003Coalescence-mBHI-p7_S103,140,1396
F9-e003Coalescence-mGAM-p5_S66,151,1418
G111-e003Coalescence-mGAM-p7_S176,115,1190
H100-e003Coalescence-mGAM-p7_S187,140,1329
E100-e003Coalescence-mGAM-p3_S155,149,1415
E3-e003Coalescence-mGAM-p5_S50,146,1404
F5-e003Coalescence-mGAM-p3_S72,139,1322
E9-e003Coalescence-mBHI-p7_S102,139,1323
E5-e003Coalescence-mBHI-p5_S4,139,1320
F111-e003Coalescence-mGAM-p7_S164,137,1309
E111-e003Coalescence-mBHI-p5_S8,143,1362
H100-e003Coalescence-mBHI-p5_S43,149,1409
F2-e003Coalescence-mGAM-p5_S61,138,1391
F5-e003Coalescence-mBHI-p5_S16,84,725
F8-e003Coalescence-mGAM-p5_S65,140,1411
H8-e003Coalescence-mBHI-p7_S137,146,1410
G9-e003Coalescence-mGAM-p5_S78,146,1414
E2-e003Coalescence-mBHI-p5_S1,97,999
E2-e003Coalescence-mBHI-p3_S9,55,616
G8-e003Coalescence-mGAM-p5_S77,146,1412
G3-e003Coalescence-mBHI-p3_S34,149,1416
G100-e003Coalescence-mBHI-p5_S31,144,1397
E111-e003Coalescence-mBHI-p3_S108,139,1345
F8-e003Coalescence-mGAM-p3_S165,56,561
G3-e003Coalescence-mBHI-p5_S26,145,1412
G5-e003Coalescence-mBHI-p5_S28,143,1392
H111-e003Coalescence-mGAM-p5_S92,146,1408
G4-e003Coalescence-mBHI-p3_S35,141,1399
H9-e003Coalescence-mGAM-p5_S90,143,1397
H2-e003Coalescence-mBHI-p3_S45,147,1383
E8-e003Coalescence-mBHI-p7_S101,150,1403
H2-e003Coalescence-mGAM-p3_S93,148,1410
E4-e003Coalescence-mGAM-p5_S51,147,1408
G9-e003Coalescence-mGAM-p7_S174,152,1418
F2-e003Coalescence-mBHI-p3_S21,92,1045
E8-e003Coalescence-mGAM-p3_S153,151,1407
G111-e003Coalescence-mGAM-p3_S180,151,1414
G5-e003Coalescence-mGAM-p3_S84,148,1415
H8-e003Coalescence-mBHI-p5_S41,151,1401
E100-e003Coalescence-mBHI-p5_S7,142,1360
G100-e003Coalescence-mGAM-p7_S175,149,1410
F9-e003Coalescence-mGAM-p7_S162,142,1403
F8-e003Coalescence-mGAM-p7_S161,131,1359
F3-e003Coalescence-mBHI-p3_S22,112,1148
G3-e003Coalescence-mBHI-p7_S122,147,1408
G5-e003Coalescence-mGAM-p5_S76,149,1416
G5-e003Coalescence-mGAM-p7_S172,152,1410
G4-e003Coalescence-mGAM-p5_S75,146,1412
G8-e003Coalescence-mBHI-p3_S129,141,1399
E5-e003Coalescence-mGAM-p3_S60,143,1381
G2-e003Coalescence-mGAM-p5_S73,142,1405
E5-e003Coalescence-mGAM-p7_S148,146,1412
H9-e003Coalescence-mGAM-p7_S186,133,1395
E100-e003Coalescence-mGAM-p5_S55,147,1413
E8-e003Coalescence-mGAM-p5_S53,149,1395
H5-e003Coalescence-mGAM-p3_S96,147,1394
G4-e003Coalescence-mGAM-p3_S83,145,1411
F4-e003Coalescence-mBHI-p7_S111,137,1346
H3-e003Coalescence-mGAM-p7_S182,120,1171
H5-e003Coalescence-mGAM-p5_S88,143,1376
F4-e003Coalescence-mGAM-p5_S63,148,1418
G4-e003Coalescence-mGAM-p7_S171,147,1415
H8-e003Coalescence-mGAM-p5_S89,147,1412
F3-e003Coalescence-mBHI-p5_S14,114,1218
F100-e003Coalescence-mBHI-p7_S115,137,1312
E3-e003Coalescence-mGAM-p7_S146,139,1409
F100-e003Coalescence-mGAM-p3_S167,125,1356
G100-e003Coalescence-mBHI-p3_S131,147,1395
G4-e003Coalescence-mBHI-p7_S123,136,1397
E9-e003Coalescence-mGAM-p3_S154,152,1417
F3-e003Coalescence-mGAM-p5_S62,146,1413
H4-e003Coalescence-mBHI-p7_S135,137,1224
E3-e003Coalescence-mBHI-p5_S2,117,1210
G111-e003Coalescence-mBHI-p7_S128,144,1382
H3-e003Coalescence-mBHI-p5_S38,98,1107
G3-e003Coalescence-mGAM-p3_S82,151,1417
F111-e003Coalescence-mGAM-p3_S168,137,1378
F3-e003Coalescence-mGAM-p7_S158,144,1415
F8-e003Coalescence-mBHI-p7_S113,83,1104
H4-e003Coalescence-mBHI-p3_S47,137,1347
F100-e003Coalescence-mGAM-p5_S67,134,1371
G8-e003Coalescence-mBHI-p7_S125,122,1204
F4-e003Coalescence-mBHI-p5_S15,130,1361
H111-e003Coalescence-mBHI-p5_S44,148,1402
E111-e003Coalescence-mBHI-p7_S104,152,1415
E2-e003Coalescence-mGAM-p3_S57,147,1395
F2-e003Coalescence-mBHI-p5_S13,126,1372
F4-e003Coalescence-mBHI-p3_S23,114,1268
F2-e003Coalescence-mGAM-p3_S69,137,1394
E9-e003Coalescence-mGAM-p5_S54,137,1389
G3-e003Coalescence-mGAM-p5_S74,150,1415
E111-e003Coalescence-mGAM-p5_S56,147,1404
G100-e003Coalescence-mGAM-p5_S79,147,1411
H100-e003Coalescence-mGAM-p5_S91,108,1058
G9-e003Coalescence-mBHI-p3_S130,95,1135
E4-e003Coalescence-mGAM-p7_S147,147,1410
E4-e003Coalescence-mGAM-p3_S59,136,1370
H4-e003Coalescence-mBHI-p5_S39,122,1203
F4-e003Coalescence-mGAM-p3_S71,151,1417
H100-e003Coalescence-mBHI-p7_S139,150,1413
G8-e003Coalescence-mBHI-p5_S29,143,1372
G8-e003Coalescence-mGAM-p7_S173,147,1413
E4-e003Coalescence-mBHI-p3_S11,38,405
E2-e003Coalescence-mGAM-p5_S49,149,1398
H9-e003Coalescence-mBHI-p5_S42,134,1300
H111-e003Coalescence-mGAM-p3_S192,152,1409
F5-e003Coalescence-mBHI-p3_S24,130,1300
E8-e003Coalescence-mBHI-p3_S105,142,1384
E8-e003Coalescence-mGAM-p7_S149,149,1398
E9-e003Coalescence-mGAM-p7_S150,27,353
H5-e003Coalescence-mBHI-p7_S136,103,1006
G9-e003Coalescence-mBHI-p5_S30,102,1190
F111-e003Coalescence-mBHI-p7_S116,104,1112
F5-e003Coalescence-mBHI-p7_S112,127,1232
F4-e003Coalescence-mGAM-p7_S159,151,1418
F111-e003Coalescence-mBHI-p3_S120,75,831
H3-e003Coalescence-mGAM-p5_S86,149,1409
E4-e003Coalescence-mBHI-p7_S99,43,493
H4-e003Coalescence-mGAM-p5_S87,143,1373
E100-e003Coalescence-mGAM-p7_S151,144,1410
G9-e003Coalescence-mGAM-p3_S178,152,1418
H9-e003Coalescence-mBHI-p7_S138,56,519
H8-e003Coalescence-mGAM-p7_S185,152,1415
G2-e003Coalescence-mGAM-p3_S81,140,1403
F111-e003Coalescence-mBHI-p5_S20,25,436
F8-e003Coalescence-mBHI-p5_S17,124,1318
G100-e003Coalescence-mBHI-p7_S127,137,1394
E5-e003Coalescence-mGAM-p5_S52,147,1393
