,A2-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,0.999712382869976,0.0007941699739975365
D5-e003Coalescence-Inoculumn-mBHI,0.0005956787733292032,0.9977233474750239
A5-e003Coalescence-Inoculumn-mBHI,0.22445853016340123,0.659060695223758
A5-e003Coalescence-mBHI-inoculumn-redo,0.27067675985441025,0.7024317093198302
A5-e003Coalescence-mBHI-p3,0.009663904592271354,0.49784802244423154
A5-e003Coalescence-mBHI-p7,0.013966855107256253,0.8365988093608868
A5-e003Coalescence-mGAM-p3,0.0011684349105552546,0.9883715615163543
D2-e003Coalescence-Inoculumn-mBHI,0.20221149229458688,0.7656486246065417
D2-e003Coalescence-mBHI-p3,0.03285193216138775,0.9491283016285754
D2-e003Coalescence-mBHI-p5,0.007857275613722606,0.9353150403722458
D2-e003Coalescence-mGAM-p5,0.0005108030666769922,0.9974030381825647
E5-e003Coalescence-mBHI-p3_S12,0.01627468442654689,0.9432154783084713
E5-e003Coalescence-mBHI-p5_S4,0.0027761945326415243,0.970031066100999
E5-e003Coalescence-mBHI-p7_S100,0.013038178579725857,0.9246018885999726
E5-e003Coalescence-mGAM-p3_S60,0.002197320529698753,0.9815592582455179
E5-e003Coalescence-mGAM-p5_S52,0.0005647022380546736,0.983472081565622
E5-e003Coalescence-mGAM-p7_S148,0.0010643537520328352,0.9920365403038182
H2-e003Coalescence-mBHI-p3_S45,0.08598396964299543,0.889926782537293
H2-e003Coalescence-mBHI-p7_S133,0.034117013861999536,0.8700709593540441
H2-e003Coalescence-mGAM-p3_S93,0.0022060714009138078,0.9745530997673463
H2-e003Coalescence-mGAM-p5_S85,0.00013397351506234028,0.6527323799096756
H2-e003Coalescence-mGAM-p7_S181,0.00038689692557887403,0.9978386478719037
