,0.975,0.975
C4-e003Coalescence-Inoculumn-mGAM,1.0,0.0
D5-e003Coalescence-Inoculumn-mGAM,0.0,1.0
C11-e003Coalescence-mBHI-p3,0.385,0.893
C11-e003Coalescence-mBHI-p5,0.102,0.975
C11-e003Coalescence-mGAM-p3,0.891,0.263
C11-e003Coalescence-mGAM-p5,0.897,0.348
C11-e003Coalescence-mGAM-p7,0.902,0.291
C5-e003Coalescence-Inoculumn-mGAM,0.676,0.702
D10-e003Coalescence-mBHI-p3,0.153,0.976
D10-e003Coalescence-mBHI-p5,0.055,1.0
D10-e003Coalescence-mBHI-p7,0.055,1.0
D10-e003Coalescence-mGAM-p3,1.0,0.116
D10-e003Coalescence-mGAM-p5,1.0,0.028
D10-e003Coalescence-mGAM-p7,1.0,0.0
D4-e003Coalescence-Inoculumn-mGAM,1.0,1.0
G111-e003Coalescence-mBHI-p3_S132,0.0,1.0
G111-e003Coalescence-mBHI-p5_S32,0.029,1.0
G111-e003Coalescence-mBHI-p7_S128,0.037,1.0
G111-e003Coalescence-mGAM-p3_S180,0.864,0.43899999999999995
G111-e003Coalescence-mGAM-p5_S80,0.824,0.422
G111-e003Coalescence-mGAM-p7_S176,1.0,0.5
H100-e003Coalescence-mBHI-p5_S43,0.029,1.0
H100-e003Coalescence-mBHI-p7_S139,0.041,1.0
H100-e003Coalescence-mGAM-p5_S91,0.233,1.0
H100-e003Coalescence-mGAM-p7_S187,0.684,0.806
