,A2-e003Coalescence-mBHI-inoculumn-redo,B3-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,0.0,0.9971698876041077
B3-e003Coalescence-Inoculumn-mBHI,0.9987062343333064,0.0
A3-e003Coalescence-mBHI-inoculumn-redo,0.35893911215331126,0.003719576291744158
A3-e003Coalescence-mBHI-p3,0.0006468828333468101,0.002506670979218889
A3-e003Coalescence-mBHI-p7,0.9959569822915825,0.0
A3-e003Coalescence-mGAM-p7,0.9349074148944773,0.0
B2-e003Coalescence-Inoculumn-mBHI,0.09145306056440528,0.0
B2-e003Coalescence-mBHI-p3,0.0006468828333468101,0.0004043017708417563
B2-e003Coalescence-mBHI-p5,0.01099700816689577,0.0
B2-e003Coalescence-mBHI-p7,0.5872078919705669,0.003072693458397348
B2-e003Coalescence-mGAM-p3,0.942912589957144,0.0
E3-e003Coalescence-mBHI-p3_S10,0.013988841271124767,0.0016980674375353764
E3-e003Coalescence-mBHI-p5_S2,0.0051750626667744805,8.086035416835126e-05
E3-e003Coalescence-mGAM-p3_S58,0.9018355300396216,0.0
E3-e003Coalescence-mGAM-p5_S50,0.9146923263523894,0.0
E3-e003Coalescence-mGAM-p7_S146,0.9770356594161882,0.0
F2-e003Coalescence-mBHI-p3_S21,0.006792269750141505,0.02830112395892294
F2-e003Coalescence-mBHI-p5_S13,0.002830112395892294,0.0
F2-e003Coalescence-mGAM-p3_S69,0.9515646478531576,0.0
F2-e003Coalescence-mGAM-p5_S61,0.9849599741246867,0.0
F2-e003Coalescence-mGAM-p7_S157,0.9282768658526724,0.0
