,A2-e003Coalescence-mBHI-inoculumn-redo,C4-e003Coalescence-mBHI-inoculumn-redo
A2-e003Coalescence-mBHI-inoculumn-redo,0.9997436703757459,0.0012293324671106057
C4-e003Coalescence-mBHI-inoculumn-redo,0.02074552491533623,0.9497286015916843
A4-e003Coalescence-mBHI-inoculumn-redo,0.15712578616352202,0.8094571219749878
A4-e003Coalescence-mBHI-p3,0.0025347524592807614,0.9791637973038818
A4-e003Coalescence-mBHI-p5,0.00044258990485405585,0.9960009745005686
A4-e003Coalescence-mBHI-p7,0.0004573455894210611,0.9933327107357479
A4-e003Coalescence-mGAM-p5,0.2943403483309143,0.3009229332467111
C2-e003Coalescence-mBHI-inoculumn-redo,0.14872883405902274,0.814343998700666
C2-e003Coalescence-mBHI-p3,0.0023427672955974852,0.9956218125710573
C2-e003Coalescence-mBHI-p5,0.0006837606837606838,0.994019814844892
C2-e003Coalescence-mGAM-p3,0.0006294146105466861,0.9932054572031834
C2-e003Coalescence-mGAM-p5,0.00021786808579261408,0.9954269936657463
C2-e003Coalescence-mGAM-p7,0.00027729398484115466,0.998856910833198
E4-e003Coalescence-mBHI-p3_S11,0.002593775197548783,0.987585593633263
E4-e003Coalescence-mBHI-p5_S3,0.001502822125463635,0.9905302907260028
E4-e003Coalescence-mBHI-p7_S99,0.000342928559909692,0.9742910508364463
E4-e003Coalescence-mGAM-p3_S59,0.000570230607966457,0.9908625142114666
E4-e003Coalescence-mGAM-p5_S51,0.00023850991775520078,0.9788833035569271
E4-e003Coalescence-mGAM-p7_S147,0.0002504434768585712,0.9929286990417412
G2-e003Coalescence-mBHI-p3_S33,0.012221657797129498,0.9791919766119864
G2-e003Coalescence-mBHI-p5_S25,0.0012181099822609262,0.9908306805262304
G2-e003Coalescence-mBHI-p7_S121,0.0006613449443638121,0.8132694494071788
G2-e003Coalescence-mGAM-p3_S81,0.0008599419448476055,0.9902277895078773
G2-e003Coalescence-mGAM-p5_S73,0.00026237703596194165,0.9888529316225435
