,C4-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
C4-e003Coalescence-mBHI-inoculumn-redo,0.956,0.0031357156532147968
D5-e003Coalescence-Inoculumn-mBHI,4.231603955185009e-05,0.9994407574600002
C5-e003Coalescence-mBHI-inoculumn-redo,0.654,0.30200000000000005
C5-e003Coalescence-mBHI-p3,0.011013800082473322,0.9868528643606161
C5-e003Coalescence-mBHI-p5,0.003261438667546065,0.9960217623796758
C5-e003Coalescence-mBHI-p7,0.0003236966278578909,0.9995578618263695
C5-e003Coalescence-mGAM-p3,0.097,0.894
C5-e003Coalescence-mGAM-p7,0.167,0.824
D4-e003Coalescence-Inoculumn-mBHI,0.689,0.269
D4-e003Coalescence-mBHI-p3,0.01859054602405355,0.9792200426347809
D4-e003Coalescence-mBHI-p5,0.0008582261961319979,0.9989935323050124
D4-e003Coalescence-mBHI-p7,0.00030725533729429773,0.9995810900038397
D4-e003Coalescence-mGAM-p3,0.037,0.953
D4-e003Coalescence-mGAM-p5,0.03500000000000003,0.958
D4-e003Coalescence-mGAM-p7,0.00440578719170065,0.9950926290575615
G5-e003Coalescence-mBHI-p3_S36,0.016909725885268033,0.9808813931709685
G5-e003Coalescence-mBHI-p5_S28,0.025,0.97
G5-e003Coalescence-mBHI-p7_S124,0.023,0.974
G5-e003Coalescence-mGAM-p3_S84,0.17,0.815
G5-e003Coalescence-mGAM-p5_S76,0.137,0.851
G5-e003Coalescence-mGAM-p7_S172,0.128,0.859
H4-e003Coalescence-mBHI-p3_S47,0.152,0.831
H4-e003Coalescence-mBHI-p5_S39,0.0054626503513227126,0.9931297090472897
H4-e003Coalescence-mBHI-p7_S135,0.0007009853820308262,0.9989297587627085
H4-e003Coalescence-mGAM-p3_S95,0.014686586929195068,0.9820445333735484
H4-e003Coalescence-mGAM-p5_S87,0.009901806258924567,0.9888064422842037
H4-e003Coalescence-mGAM-p7_S183,0.032,0.964
