,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B3-e003Coalescence-Inoculumn-mGAM,0.9976227169710705,0.0008490907719007017
C4-e003Coalescence-Inoculumn-mGAM,0.0005210638581522464,0.9991478155889233
B10-e003Coalescence-mBHI-p3,0.9911627782962272,0.0031936919942654497
B10-e003Coalescence-mBHI-p5,0.9960703906145847,0.0011495510450464047
B10-e003Coalescence-mGAM-p3,0.2342936941741101,0.7406952388138535
B10-e003Coalescence-mGAM-p7,0.6044560725236635,0.1766757715234287
B4-e003Coalescence-Inoculumn-mGAM,0.5570673910145314,0.41293510903191727
C3-e003Coalescence-Inoculumn-mGAM,0.5623588188241568,0.4044898513544103
C9-e003Coalescence-mBHI-p3,0.978512465004666,0.016844488040443674
C9-e003Coalescence-mBHI-p5,0.9974116784428743,0.0013814230740209763
C9-e003Coalescence-mBHI-p7,0.9911519797360351,0.0015518750471591339
C9-e003Coalescence-mGAM-p3,0.14925816557792293,0.8318208707462461
C9-e003Coalescence-mGAM-p5,0.32148533528862816,0.6544545385950351
C9-e003Coalescence-mGAM-p7,0.23619744034128784,0.7448616916924471
F100-e003Coalescence-mBHI-p7_S115,0.9657719637381682,0.007661133328303027
F100-e003Coalescence-mGAM-p3_S167,0.1237181042527663,0.8092397193088356
F100-e003Coalescence-mGAM-p5_S67,0.2750689241434475,0.5924920395382177
F100-e003Coalescence-mGAM-p7_S163,0.34530255965871215,0.6235292386629442
G9-e003Coalescence-mBHI-p3_S130,0.9460340621250499,0.004868180789255264
G9-e003Coalescence-mBHI-p5_S30,0.9862647646980403,0.001016600015090923
G9-e003Coalescence-mGAM-p3_S178,0.06931902413011598,0.9126931260846601
G9-e003Coalescence-mGAM-p5_S78,0.09399060125316623,0.8631145401041274
G9-e003Coalescence-mGAM-p7_S174,0.07557199040127982,0.9037076133705576
