,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B3-e003Coalescence-Inoculumn-mGAM,0.0,0.9966799969818154
C4-e003Coalescence-Inoculumn-mGAM,0.9965337954939342,0.0
B10-e003Coalescence-mBHI-p3,0.0,0.9470308609371463
B10-e003Coalescence-mBHI-p5,0.0,0.9856636233305667
B10-e003Coalescence-mGAM-p3,0.05552592987601653,0.0
B10-e003Coalescence-mGAM-p7,0.01993067590987868,0.38768580698709726
B4-e003Coalescence-Inoculumn-mGAM,6.665777896280495e-05,0.0002263638421489474
C3-e003Coalescence-Inoculumn-mGAM,0.0001333155579256099,0.0021127291933901757
C9-e003Coalescence-mBHI-p3,0.0,0.6300460273145703
C9-e003Coalescence-mBHI-p5,0.0,0.9800799818908926
C9-e003Coalescence-mBHI-p7,0.0,0.9865690786991624
C9-e003Coalescence-mGAM-p3,0.07758965471270497,0.0
C9-e003Coalescence-mGAM-p5,0.0001999733368884149,0.0
C9-e003Coalescence-mGAM-p7,0.0007332355685908546,0.0
F100-e003Coalescence-mBHI-p7_S115,0.0003999466737768298,0.859126235569305
F100-e003Coalescence-mGAM-p3_S167,0.10931875749900014,0.0
F100-e003Coalescence-mGAM-p5_S67,0.2536995067324357,0.028521844110767372
F100-e003Coalescence-mGAM-p7_S163,0.0018664178109585388,0.0
G9-e003Coalescence-mBHI-p3_S130,0.0004666044527396347,0.8874217158379235
G9-e003Coalescence-mBHI-p5_S30,0.0003332888948140248,0.9851354410322192
G9-e003Coalescence-mGAM-p3_S178,0.17317690974536729,0.0
G9-e003Coalescence-mGAM-p5_S78,0.4586721770430609,0.00015090922809929828
G9-e003Coalescence-mGAM-p7_S174,0.20290627916277829,0.0
