,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
A2-e003Coalescence-Inoculumn-mGAM,0.9997985074626865,0.0005629143694605345
D5-e003Coalescence-Inoculumn-mGAM,0.0005963004128294697,0.9996368902226255
A11-e003Coalescence-mBHI-p3,0.0007338043823436011,0.9992938097564381
A11-e003Coalescence-mBHI-p5,0.002332804064782471,0.9946532905296951
A11-e003Coalescence-mBHI-p7,0.0007580978088281995,0.9921184311536047
A11-e003Coalescence-mGAM-p3,0.021448078755160367,0.9744525088980389
A11-e003Coalescence-mGAM-p7,0.043714988885360434,0.943397096796706
A5-e003Coalescence-Inoculumn-mGAM,0.39505509685614476,0.5749528927350129
D2-e003Coalescence-Inoculumn-mGAM,0.3849664179104478,0.5849604298974108
D8-e003Coalescence-mBHI-p5,0.00073126389329946,0.9967008863144672
D8-e003Coalescence-mGAM-p5,0.09500587488091457,0.8964652104124502
E111-e003Coalescence-mBHI-p3_S108,0.0004597491267068911,0.9710258915486079
E111-e003Coalescence-mBHI-p5_S8,0.0009518100984439506,0.991624467862377
E111-e003Coalescence-mBHI-p7_S104,0.013696490949507782,0.9689379579872985
E111-e003Coalescence-mGAM-p5_S56,0.0750256430612893,0.8994565566334008
H8-e003Coalescence-mBHI-p5_S41,0.0007038742457923152,0.9972711982692443
H8-e003Coalescence-mBHI-p7_S137,0.0005841536995871705,0.9959069020866774
H8-e003Coalescence-mGAM-p5_S89,0.02036741822800889,0.9679140903063718
H8-e003Coalescence-mGAM-p7_S185,0.08493307399174341,0.9055338823365203
