,index,fixed_diffs,num_int_sites,sample1,species_id
0,e004-inoculumn-fecal-AK,0,1654558,e004-inoculumn-fecal-AK,100217
1,BB-Fecal,4944,2547814,e004-inoculumn-fecal-AK,100217
2,BF-Fecal,4703,2572866,e004-inoculumn-fecal-AK,100217
3,AM-Fecal,2482,1285623,e004-inoculumn-fecal-AK,100217
4,BG-Fecal,2024,548340,e004-inoculumn-fecal-AK,100217
5,BC-Fecal,4309,720076,e004-inoculumn-fecal-AK,100217
6,e004-inoculumn-fecal-BE,5039,2650448,e004-inoculumn-fecal-AK,100217
0,e004-inoculumn-fecal-AK,6062,1654558,BB-Fecal,100217
1,BB-Fecal,0,2547814,BB-Fecal,100217
2,BF-Fecal,9832,2572866,BB-Fecal,100217
3,AM-Fecal,5622,1285623,BB-Fecal,100217
4,BG-Fecal,4073,548340,BB-Fecal,100217
5,BC-Fecal,10996,720076,BB-Fecal,100217
6,e004-inoculumn-fecal-BE,9748,2650448,BB-Fecal,100217
0,e004-inoculumn-fecal-AK,5515,1654558,BF-Fecal,100217
1,BB-Fecal,9017,2547814,BF-Fecal,100217
2,BF-Fecal,0,2572866,BF-Fecal,100217
3,AM-Fecal,5261,1285623,BF-Fecal,100217
4,BG-Fecal,3869,548340,BF-Fecal,100217
5,BC-Fecal,9180,720076,BF-Fecal,100217
6,e004-inoculumn-fecal-BE,9589,2650448,BF-Fecal,100217
0,e004-inoculumn-fecal-AK,2976,1654558,AM-Fecal,100217
1,BB-Fecal,5526,2547814,AM-Fecal,100217
2,BF-Fecal,5562,2572866,AM-Fecal,100217
3,AM-Fecal,0,1285623,AM-Fecal,100217
4,BG-Fecal,1814,548340,AM-Fecal,100217
5,BC-Fecal,4969,720076,AM-Fecal,100217
6,e004-inoculumn-fecal-BE,5431,2650448,AM-Fecal,100217
0,e004-inoculumn-fecal-AK,2166,1654558,BG-Fecal,100217
1,BB-Fecal,3927,2547814,BG-Fecal,100217
2,BF-Fecal,3804,2572866,BG-Fecal,100217
3,AM-Fecal,1725,1285623,BG-Fecal,100217
4,BG-Fecal,0,548340,BG-Fecal,100217
5,BC-Fecal,551,720076,BG-Fecal,100217
6,e004-inoculumn-fecal-BE,3987,2650448,BG-Fecal,100217
0,e004-inoculumn-fecal-AK,6152,1654558,BC-Fecal,100217
1,BB-Fecal,10878,2547814,BC-Fecal,100217
2,BF-Fecal,10326,2572866,BC-Fecal,100217
3,AM-Fecal,5115,1285623,BC-Fecal,100217
4,BG-Fecal,1006,548340,BC-Fecal,100217
5,BC-Fecal,0,720076,BC-Fecal,100217
6,e004-inoculumn-fecal-BE,11528,2650448,BC-Fecal,100217
0,e004-inoculumn-fecal-AK,6155,1654558,e004-inoculumn-fecal-BE,100217
1,BB-Fecal,9710,2547814,e004-inoculumn-fecal-BE,100217
2,BF-Fecal,10317,2572866,e004-inoculumn-fecal-BE,100217
3,AM-Fecal,5522,1285623,e004-inoculumn-fecal-BE,100217
4,BG-Fecal,4144,548340,e004-inoculumn-fecal-BE,100217
5,BC-Fecal,11577,720076,e004-inoculumn-fecal-BE,100217
6,e004-inoculumn-fecal-BE,0,2650448,e004-inoculumn-fecal-BE,100217
