,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
A5-e003Coalescence-Inoculumn-mBHI,0.6,0.42900000000000005
A5-e003Coalescence-mBHI-inoculumn-redo,0.6,0.42100000000000004
A5-e003Coalescence-mGAM-p3,0.0,1.0
D2-e003Coalescence-Inoculumn-mBHI,0.55,0.5
D2-e003Coalescence-mBHI-p3,0.0,1.0
D2-e003Coalescence-mGAM-p5,0.0,1.0
E5-e003Coalescence-mBHI-p3_S12,0.0,1.0
E5-e003Coalescence-mGAM-p3_S60,0.0,1.0
E5-e003Coalescence-mGAM-p5_S52,0.0,1.0
E5-e003Coalescence-mGAM-p7_S148,0.0,1.0
H2-e003Coalescence-mBHI-p3_S45,0.0,1.0
H2-e003Coalescence-mGAM-p3_S93,0.0,1.0
H2-e003Coalescence-mGAM-p7_S181,0.0,1.0
