,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.3600625,0.2899
C9-e003Coalescence-mGAM-p3,0.468125,0.30275
D2-e004Assembly-mGAM-p7,0.375,0.07725
B5-e004Assembly-mBHI-p3,0.3614375,0.32445
C11-e003Coalescence-mBHI-p3,0.2744375,0.30125
D11-e003Coalescence-mBHI-p5,0.27831249999999996,0.3
C9-e003Coalescence-mGAM-p7,0.4163125,0.3012
C8-e003Coalescence-mGAM-p7,0.4784375,0.36095
D10-e003Coalescence-mBHI-p3,0.2950625,0.3001
F3-e004Assembly-epsilon-p3,0.3125,0.3125
B2-e003Coalescence-mBHI-p3,0.6451250000000001,0.59665
A8-e003Coalescence-mBHI-p3,0.92975,0.9354500000000001
A4-e003Coalescence-mBHI-p7,0.4375,0.25995
B4-e003Coalescence-mBHI-p5,0.3125,0.0
A3-e003Coalescence-mBHI-p7,0.4375,0.3
B9-e003Coalescence-mGAM-p5,0.28731249999999997,0.3
A4-e003Coalescence-mBHI-inoculumn-redo,0.4871875,0.35835
B3-e003Coalescence-mBHI-p3,0.4375,0.29685
D4-e003Coalescence-mBHI-p5,0.2681875,0.3
C2-e003Coalescence-mBHI-p5,0.43374999999999997,0.2773
B3-e004Assembly-mBHI-p7,0.3061875,0.48605
B5-e004Assembly-mBHI-p7,0.377,0.30260000000000004
D4-e003Coalescence-mBHI-p3,0.3041875,0.28955000000000003
C4-e003GlycerolRevival-mBHI-p2,0.434875,0.29745
G5-e004Assembly-epsilon-p3,0.411625,0.3403
C5-e004Assembly-mBHI-p3,0.45287499999999997,0.21569999999999995
D10-e003Assembly-mGAM-p5,0.4375,0.15
B2-e003Assembly-mBHI-p5,0.9357500000000001,0.87385
C3-e004Assembly-mBHI-p5,0.29575,0.44410000000000005
B2-e003Coalescence-mBHI-p5,0.5965,0.46325000000000005
B8-e003Assembly-mGAM-p5,0.659875,0.65
C4-e003Coalescence-mGAM-p7,0.4375,0.3
B12-e003Coalescence-mBHI-p3,0.270875,0.3
D3-e004Assembly-mGAM-p7,0.31425000000000003,0.4388500000000001
C8-e003Assembly-mGAM-p3,0.67075,0.8807499999999999
C3-e003Coalescence-mGAM-p3,0.4375,0.3
B4-e003Assembly-mBHI-p5,0.4306875,0.23864999999999997
D4-e004Assembly-mGAM-p5,0.3125,0.35750000000000004
D3-e003Coalescence-Inoculumn-mBHI,0.3484375,0.29314999999999997
C3-e003Coalescence-mBHI-p7,0.4375,0.29169999999999996
D11-e003Coalescence-mGAM-p5,0.2886875,0.3
A11-e003Coalescence-mGAM-p7,0.295875,0.33005000000000007
B8-e003Coalescence-mBHI-p5,0.2844375,0.304
B10-e003Assembly-mGAM-p5,0.4375,0.25
C2-e003Coalescence-mGAM-p7,0.4375,0.2986
D3-e003Coalescence-mBHI-p5,0.2910625,0.3
B11-e003Coalescence-mGAM-p3,0.291875,0.3
C4-e003Coalescence-mBHI-inoculumn-redo,0.4373125,0.28165
B5-e003Assembly-mBHI-p5,0.2855625,0.3
D2-e003Coalescence-mBHI-p5,0.3125,0.27085
D8-e003Assembly-mGAM-p5,0.6449374999999999,0.8612500000000001
D5-e003Coalescence-mGAM-p5,0.3125,0.3
B5-e003Coalescence-mBHI-p5,0.285375,0.3
D5-e003Coalescence-mBHI-p7,0.29025,0.3
C9-e003Coalescence-mBHI-p5,0.2679375,0.3
A10-e003Coalescence-mBHI-p3,0.5509999999999999,0.5112500000000001
A5-e003Coalescence-mGAM-p3,0.26937500000000003,0.3
