,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM
D11-e003Assembly-mGAM-p5,6,1
C3-e003Coalescence-mGAM-p7,6,4
B11-e003GlycerolRevival-mGAM-p2,4,4
C5-e004Assembly-mBHI-p7,2,0
B3-e003Coalescence-mGAM-p5,6,4
D9-e003Coalescence-mBHI-p7,6,4
G5-e004Assembly-epsilon-p5,4,4
B10-e003Assembly-mGAM-p3,2,4
D3-e004Assembly-mGAM-p5,2,4
C5-e003Coalescence-mBHI-p7,6,4
D12-e003Coalescence-mBHI-p3,6,4
D4-e004Assembly-mGAM-p7,2,4
C11-e003Coalescence-mGAM-p7,6,4
C11-e003Assembly-mGAM-p3,6,4
D10-e003Coalescence-mBHI-p7,6,4
C9-e003Coalescence-mBHI-p7,6,4
A2-e003Coalescence-mBHI-p3,6,3
B8-e003Coalescence-mGAM-p5,6,4
C3-e004Assembly-mBHI-p3,3,4
C11-e003Assembly-mGAM-p5,6,4
B10-e003GlycerolRevival-mGAM-p2,4,4
B3-e003Coalescence-mBHI-p5,6,4
C2-e003Coalescence-mBHI-inoculumn-redo,6,4
A8-e003Coalescence-mGAM-p7,6,3
C11-e003GlycerolRevival-mGAM-p2,4,4
B2-e003Coalescence-Inoculumn-mBHI,6,4
A11-e003Coalescence-mBHI-p5,6,4
C10-e003Coalescence-mGAM-p5,6,4
C4-e003Assembly-mBHI-p5,4,4
C9-e003Assembly-mGAM-p5,1,4
A5-e003Coalescence-Inoculumn-mGAM,6,4
A3-e003Coalescence-mBHI-p3,6,4
AG-Fecal,4,4
D4-e003Coalescence-Inoculumn-mGAM,3,1
A2-e003Coalescence-mBHI-p5,6,3
B5-e004Assembly-mBHI-p5,4,0
G2-e004Assembly-epsilon-p5,4,4
C5-e003Assembly-mBHI-p5,2,4
C10-e003Coalescence-mBHI-p5,6,4
B9-e003Coalescence-mBHI-p3,6,4
C3-e003Coalescence-mBHI-inoculumn-redo,6,4
B5-e003Coalescence-mGAM-p3,6,4
C3-e003Assembly-mBHI-p5,4,4
F2-e004Assembly-epsilon-p5,4,4
A5-e003Coalescence-mBHI-p3,2,0
C4-e004Assembly-mBHI-p7,4,4
A4-e003Coalescence-mBHI-p3,4,4
C9-e003GlycerolRevival-mGAM-p2,3,4
B2-e004Assembly-mBHI-p7,6,4
B4-e004Assembly-mBHI-p3,6,4
F3-e004Assembly-epsilon-p5,4,4
C9-e003Coalescence-mGAM-p5,6,4
A2-e003Coalescence-mBHI-inoculumn-redo,6,3
C2-e003Coalescence-mGAM-p5,6,4
B8-e003GlycerolRevival-mGAM-p2,6,4
C8-e003Coalescence-mBHI-p5,6,4
B8-e003Coalescence-mGAM-p7,6,4
B4-e003Coalescence-Inoculumn-mBHI,6,4
D2-e003Coalescence-Inoculumn-mGAM,6,4
B8-e003Coalescence-mBHI-p7,6,4
B3-e004Assembly-mBHI-p3,3,4
D3-e003Coalescence-Inoculumn-mGAM,6,4
B11-e003Coalescence-mBHI-p3,5,4
C5-e003Coalescence-Inoculumn-mGAM,6,4
C4-e003Coalescence-mBHI-p5,6,4
B2-e004Assembly-mBHI-p3,4,4
G3-e004Assembly-epsilon-p5,1,4
A11-e003Coalescence-mBHI-p3,6,4
B2-e004Assembly-mBHI-p5,6,4
B4-e004Assembly-mBHI-p7,5,4
B2-e003Coalescence-mBHI-p7,5,3
A4-e003Coalescence-Inoculumn-mGAM,6,4
B4-e003Coalescence-mBHI-p3,6,4
A5-e003Coalescence-Inoculumn-mBHI,6,0
A9-e003Coalescence-mGAM-p5,6,4
C10-e003Coalescence-mGAM-p7,6,4
F3-e004Assembly-epsilon-p7,2,4
A11-e003Coalescence-mGAM-p3,6,4
C10-e003Coalescence-mBHI-p3,6,4
D2-e003Coalescence-mBHI-p3,6,4
C5-e003GlycerolRevival-mBHI-p2,5,4
H5-e003Coalescence-mBHI-p5_S40,6,4
E2-e003Coalescence-mGAM-p7_S145,6,3
G5-e003Coalescence-mBHI-p7_S124,6,4
H111-e003Coalescence-mGAM-p7_S188,6,4
H4-e003Coalescence-mGAM-p7_S183,6,4
F5-e003Coalescence-mGAM-p5_S64,6,4
F5-e003Coalescence-mGAM-p7_S160,6,3
F8-e003Coalescence-mBHI-p3_S117,6,4
H3-e003Coalescence-mBHI-p3_S46,6,4
H2-e003Coalescence-mBHI-p7_S133,6,4
E5-e003Coalescence-mBHI-p3_S12,5,4
F100-e003Coalescence-mGAM-p7_S163,6,4
F9-e003Coalescence-mBHI-p5_S18,6,4
H3-e003Coalescence-mBHI-p7_S134,4,4
E3-e003Coalescence-mGAM-p3_S58,5,4
G4-e003Coalescence-mBHI-p5_S27,6,4
E8-e003Coalescence-mBHI-p5_S5,6,3
G2-e003Coalescence-mBHI-p3_S33,6,4
E9-e003Coalescence-mBHI-p5_S6,6,4
H111-e003Coalescence-mBHI-p3_S144,6,4
G111-e003Coalescence-mGAM-p5_S80,6,4
G100-e003Coalescence-mGAM-p3_S179,6,4
F111-e003Coalescence-mGAM-p5_S68,6,4
G111-e003Coalescence-mBHI-p5_S32,6,4
G5-e003Coalescence-mBHI-p3_S36,6,4
H2-e003Coalescence-mGAM-p7_S181,6,4
H9-e003Coalescence-mGAM-p3_S190,5,4
E3-e003Coalescence-mBHI-p3_S10,6,4
H2-e003Coalescence-mGAM-p5_S85,2,3
G8-e003Coalescence-mGAM-p3_S177,6,4
F2-e003Coalescence-mGAM-p7_S157,6,4
H3-e003Coalescence-mGAM-p3_S94,4,4
H4-e003Coalescence-mGAM-p3_S95,4,1
E5-e003Coalescence-mBHI-p7_S100,6,4
G111-e003Coalescence-mBHI-p3_S132,1,3
F3-e003Coalescence-mGAM-p3_S70,4,4
E100-e003Coalescence-mBHI-p7_S103,6,4
F9-e003Coalescence-mGAM-p5_S66,6,4
G111-e003Coalescence-mGAM-p7_S176,1,4
H100-e003Coalescence-mGAM-p7_S187,6,4
E100-e003Coalescence-mGAM-p3_S155,6,4
E3-e003Coalescence-mGAM-p5_S50,6,4
F5-e003Coalescence-mGAM-p3_S72,6,4
E9-e003Coalescence-mBHI-p7_S102,6,4
E5-e003Coalescence-mBHI-p5_S4,3,4
F111-e003Coalescence-mGAM-p7_S164,6,4
E111-e003Coalescence-mBHI-p5_S8,6,4
H100-e003Coalescence-mBHI-p5_S43,6,4
F2-e003Coalescence-mGAM-p5_S61,6,4
F5-e003Coalescence-mBHI-p5_S16,6,4
F8-e003Coalescence-mGAM-p5_S65,4,4
H8-e003Coalescence-mBHI-p7_S137,6,4
G9-e003Coalescence-mGAM-p5_S78,6,1
E2-e003Coalescence-mBHI-p5_S1,6,3
E2-e003Coalescence-mBHI-p3_S9,6,4
G8-e003Coalescence-mGAM-p5_S77,6,4
G3-e003Coalescence-mBHI-p3_S34,6,4
G100-e003Coalescence-mBHI-p5_S31,6,4
F9-e003Coalescence-mBHI-p3_S118,6,3
E111-e003Coalescence-mBHI-p3_S108,3,4
G3-e003Coalescence-mBHI-p5_S26,6,4
G5-e003Coalescence-mBHI-p5_S28,6,4
H111-e003Coalescence-mGAM-p5_S92,5,4
G4-e003Coalescence-mBHI-p3_S35,6,4
H9-e003Coalescence-mGAM-p5_S90,6,4
H2-e003Coalescence-mBHI-p3_S45,6,4
E8-e003Coalescence-mBHI-p7_S101,6,3
E4-e003Coalescence-mBHI-p5_S3,6,4
H2-e003Coalescence-mGAM-p3_S93,4,4
E4-e003Coalescence-mGAM-p5_S51,6,4
G9-e003Coalescence-mGAM-p7_S174,6,4
F2-e003Coalescence-mBHI-p3_S21,5,4
E8-e003Coalescence-mGAM-p3_S153,6,4
G111-e003Coalescence-mGAM-p3_S180,6,4
G5-e003Coalescence-mGAM-p3_S84,6,4
H8-e003Coalescence-mBHI-p5_S41,6,4
E100-e003Coalescence-mBHI-p5_S7,6,4
G100-e003Coalescence-mGAM-p7_S175,6,4
F9-e003Coalescence-mGAM-p7_S162,5,4
E2-e003Coalescence-mBHI-p7_S97,4,2
F8-e003Coalescence-mGAM-p7_S161,5,3
F3-e003Coalescence-mBHI-p3_S22,6,4
G3-e003Coalescence-mBHI-p7_S122,6,4
G5-e003Coalescence-mGAM-p5_S76,6,4
G5-e003Coalescence-mGAM-p7_S172,6,4
G4-e003Coalescence-mGAM-p5_S75,5,4
G8-e003Coalescence-mBHI-p3_S129,6,4
E5-e003Coalescence-mGAM-p3_S60,6,4
G2-e003Coalescence-mGAM-p5_S73,6,4
E5-e003Coalescence-mGAM-p7_S148,6,3
H9-e003Coalescence-mGAM-p7_S186,6,4
E100-e003Coalescence-mGAM-p5_S55,4,4
E8-e003Coalescence-mGAM-p5_S53,6,3
H5-e003Coalescence-mGAM-p3_S96,5,4
G4-e003Coalescence-mGAM-p3_S83,6,4
F4-e003Coalescence-mBHI-p7_S111,6,4
H3-e003Coalescence-mGAM-p7_S182,6,3
H5-e003Coalescence-mGAM-p5_S88,6,0
F4-e003Coalescence-mGAM-p5_S63,6,4
G4-e003Coalescence-mGAM-p7_S171,6,4
H8-e003Coalescence-mGAM-p5_S89,6,4
F3-e003Coalescence-mBHI-p5_S14,6,4
F100-e003Coalescence-mBHI-p7_S115,6,4
E3-e003Coalescence-mGAM-p7_S146,6,4
F100-e003Coalescence-mGAM-p3_S167,4,4
G100-e003Coalescence-mBHI-p3_S131,6,3
G4-e003Coalescence-mBHI-p7_S123,6,4
E9-e003Coalescence-mGAM-p3_S154,6,3
F3-e003Coalescence-mGAM-p5_S62,6,4
H4-e003Coalescence-mBHI-p7_S135,6,4
E3-e003Coalescence-mBHI-p5_S2,6,4
G111-e003Coalescence-mBHI-p7_S128,6,4
H3-e003Coalescence-mBHI-p5_S38,6,4
G3-e003Coalescence-mGAM-p3_S82,6,4
F111-e003Coalescence-mGAM-p3_S168,6,4
F3-e003Coalescence-mGAM-p7_S158,5,4
F8-e003Coalescence-mBHI-p7_S113,6,4
G2-e003Coalescence-mBHI-p7_S121,4,1
H4-e003Coalescence-mBHI-p3_S47,6,4
F3-e003Coalescence-mBHI-p7_S110,6,4
F100-e003Coalescence-mGAM-p5_S67,6,1
G8-e003Coalescence-mBHI-p7_S125,6,4
F4-e003Coalescence-mBHI-p5_S15,6,4
H111-e003Coalescence-mBHI-p5_S44,6,4
E111-e003Coalescence-mBHI-p7_S104,6,4
E2-e003Coalescence-mGAM-p3_S57,6,3
F2-e003Coalescence-mBHI-p5_S13,6,4
F4-e003Coalescence-mBHI-p3_S23,6,4
F2-e003Coalescence-mGAM-p3_S69,6,4
E9-e003Coalescence-mGAM-p5_S54,6,4
G3-e003Coalescence-mGAM-p5_S74,6,4
E111-e003Coalescence-mGAM-p5_S56,6,4
G100-e003Coalescence-mGAM-p5_S79,6,4
H100-e003Coalescence-mGAM-p5_S91,6,4
G9-e003Coalescence-mBHI-p3_S130,5,4
E4-e003Coalescence-mGAM-p7_S147,6,4
E4-e003Coalescence-mGAM-p3_S59,5,4
H4-e003Coalescence-mBHI-p5_S39,6,4
F4-e003Coalescence-mGAM-p3_S71,6,4
H100-e003Coalescence-mBHI-p7_S139,6,4
G8-e003Coalescence-mBHI-p5_S29,6,4
G2-e003Coalescence-mBHI-p5_S25,6,4
G8-e003Coalescence-mGAM-p7_S173,6,4
E4-e003Coalescence-mBHI-p3_S11,6,4
E2-e003Coalescence-mGAM-p5_S49,6,3
H9-e003Coalescence-mBHI-p5_S42,6,4
H111-e003Coalescence-mGAM-p3_S192,6,4
F5-e003Coalescence-mBHI-p3_S24,6,4
E8-e003Coalescence-mBHI-p3_S105,6,3
E8-e003Coalescence-mGAM-p7_S149,6,3
H5-e003Coalescence-mBHI-p7_S136,6,4
G9-e003Coalescence-mBHI-p5_S30,6,4
F111-e003Coalescence-mBHI-p7_S116,4,4
F5-e003Coalescence-mBHI-p7_S112,6,3
F4-e003Coalescence-mGAM-p7_S159,6,4
F111-e003Coalescence-mBHI-p3_S120,6,3
H3-e003Coalescence-mGAM-p5_S86,6,3
E4-e003Coalescence-mBHI-p7_S99,6,4
H4-e003Coalescence-mGAM-p5_S87,6,4
E100-e003Coalescence-mGAM-p7_S151,6,4
G9-e003Coalescence-mGAM-p3_S178,6,4
H9-e003Coalescence-mBHI-p7_S138,6,4
H8-e003Coalescence-mGAM-p7_S185,6,4
G2-e003Coalescence-mGAM-p3_S81,6,4
F111-e003Coalescence-mBHI-p5_S20,6,4
F8-e003Coalescence-mBHI-p5_S17,6,4
G100-e003Coalescence-mBHI-p7_S127,6,4
E5-e003Coalescence-mGAM-p5_S52,6,4
