,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.7481666666666666,0.6955
C9-e003Coalescence-mGAM-p3,0.03816666666666666,0.02775
D2-e004Assembly-mGAM-p7,0.3333333333333333,0.0
B5-e004Assembly-mBHI-p3,0.19716666666666668,0.0
C11-e003Coalescence-mBHI-p3,0.6615,0.7682500000000001
D11-e003Coalescence-mBHI-p5,0.8123333333333332,0.8425
C9-e003Coalescence-mGAM-p7,0.3786666666666667,0.27925
C8-e003Coalescence-mGAM-p7,0.22616666666666665,0.0
D10-e003Coalescence-mBHI-p3,0.7486666666666667,0.7912499999999999
F3-e004Assembly-epsilon-p3,0.0,0.0
B2-e003Coalescence-mBHI-p3,0.08633333333333333,0.0
A8-e003Coalescence-mBHI-p3,0.0,0.0
A4-e003Coalescence-mBHI-p7,0.27066666666666667,0.0
B4-e003Coalescence-mBHI-p5,0.0,0.0
A3-e003Coalescence-mBHI-p7,0.2896666666666667,0.0
B9-e003Coalescence-mGAM-p5,0.8408333333333333,0.7989999999999999
A4-e003Coalescence-mBHI-inoculumn-redo,0.27699999999999997,0.0
B3-e003Coalescence-mBHI-p3,0.2728333333333333,0.0
D4-e003Coalescence-mBHI-p5,0.8243333333333333,0.86425
C2-e003Coalescence-mBHI-p5,0.0,0.0
B3-e004Assembly-mBHI-p7,0.454,0.0
B5-e004Assembly-mBHI-p7,0.18616666666666667,0.0
D4-e003Coalescence-mBHI-p3,0.5484999999999999,0.95825
C4-e003GlycerolRevival-mBHI-p2,0.0,0.0
G5-e004Assembly-epsilon-p3,0.16383333333333336,0.25
C5-e004Assembly-mBHI-p3,0.08583333333333333,0.0
D10-e003Assembly-mGAM-p5,0.0,0.0
B2-e003Assembly-mBHI-p5,0.0,0.0
C3-e004Assembly-mBHI-p5,0.16683333333333336,0.0
B2-e003Coalescence-mBHI-p5,0.15583333333333332,0.0
B8-e003Assembly-mGAM-p5,0.0,0.0
C4-e003Coalescence-mGAM-p7,0.0,0.0
B12-e003Coalescence-mBHI-p3,0.5923333333333333,1.0
D3-e004Assembly-mGAM-p7,0.5513333333333333,0.0
C8-e003Assembly-mGAM-p3,0.0,0.0
C3-e003Coalescence-mGAM-p3,0.2856666666666667,0.0
B4-e003Assembly-mBHI-p5,0.3513333333333333,0.0
D4-e004Assembly-mGAM-p5,0.0,0.0
D3-e003Coalescence-Inoculumn-mBHI,0.58,0.31325
C3-e003Coalescence-mBHI-p7,0.29950000000000004,0.0
D11-e003Coalescence-mGAM-p5,0.5335,0.7905000000000001
A11-e003Coalescence-mGAM-p7,0.7508333333333334,0.85875
B8-e003Coalescence-mBHI-p5,0.753,0.85925
B10-e003Assembly-mGAM-p5,0.0,0.0
C2-e003Coalescence-mGAM-p7,0.27849999999999997,0.0
D3-e003Coalescence-mBHI-p5,0.8031666666666665,0.9655
B11-e003Coalescence-mGAM-p3,0.8635,0.8254999999999999
C4-e003Coalescence-mBHI-inoculumn-redo,0.27249999999999996,0.0
B5-e003Assembly-mBHI-p5,0.9216666666666667,0.9125
D2-e003Coalescence-mBHI-p5,0.731,1.0
D8-e003Assembly-mGAM-p5,0.0,0.0
D5-e003Coalescence-mGAM-p5,0.9348333333333333,0.95825
B5-e003Coalescence-mBHI-p5,0.8671666666666665,0.7902499999999999
D5-e003Coalescence-mBHI-p7,0.8513333333333333,0.7635
C9-e003Coalescence-mBHI-p5,0.8711666666666668,0.8145
A10-e003Coalescence-mBHI-p3,0.1515,0.0
A5-e003Coalescence-mGAM-p3,0.7991666666666667,0.83475
A2-e003Coalescence-Inoculumn-mGAM,0.0,0.0
E5-e004Assembly-mGAM-p5,0.19416666666666668,0.0
D8-e003Coalescence-mGAM-p5,0.7548333333333334,0.71225
A12-e003Coalescence-mGAM-p3,0.7810000000000001,0.8927499999999999
C2-e003Coalescence-mBHI-p3,0.24683333333333332,0.0
C4-e004Assembly-mBHI-p5,0.4495,0.0
D9-e003Coalescence-mGAM-p7,0.8596666666666667,0.84275
D4-e003Coalescence-mBHI-p7,0.8048333333333334,0.9065000000000001
D8-e003Assembly-mGAM-p3,0.0,0.0
E3-e004Assembly-mGAM-p3,0.13633333333333333,0.0
B10-e003Coalescence-mGAM-p3,0.37883333333333336,0.34575
A9-e003Coalescence-mGAM-p7,0.9445,0.9625
B5-e003Coalescence-Inoculumn-mGAM,0.7611666666666665,0.14575
D10-e003Coalescence-mBHI-p5,0.5165,0.86425
D5-e003Coalescence-mBHI-p3,0.8708333333333332,0.6415000000000001
C5-e003Coalescence-mBHI-p3,0.647,0.0
D9-e003Coalescence-mGAM-p5,0.8786666666666666,0.88125
C9-e003Coalescence-mBHI-p3,0.8235,0.869
D10-e003Coalescence-mGAM-p5,0.2695,0.0
C8-e003Coalescence-mBHI-p7,0.1411666666666667,0.0
B11-e003Assembly-mGAM-p5,1.0,0.65
G3-e004Assembly-epsilon-p7,0.2568333333333333,0.0
B4-e003Coalescence-mGAM-p5,0.21283333333333335,0.0
D4-e003Coalescence-mGAM-p5,0.7731666666666666,0.75875
C3-e004Assembly-mBHI-p7,0.4948333333333334,0.0
B5-e003Coalescence-mGAM-p5,0.7718333333333334,0.6905
B5-e003Coalescence-Inoculumn-mBHI,0.5706666666666667,0.43475
G3-e004Assembly-epsilon-p3,0.0,0.0
C2-e003Coalescence-mGAM-p3,0.2708333333333333,0.0
B5-e003Coalescence-mGAM-p7,0.622,0.1575
D8-e003Coalescence-mBHI-p5,0.7895,0.857
F5-e004Assembly-epsilon-p5,0.20366666666666666,0.25
E5-e004Assembly-mGAM-p7,0.3831666666666667,0.0
C10-e003Assembly-mGAM-p3,0.0,0.0
B10-e003Coalescence-mBHI-p5,0.8285,0.7895
D5-e003Coalescence-Inoculumn-mGAM,0.7008333333333333,0.95
F2-e004Assembly-epsilon-p3,0.068,0.0
B3-e004Assembly-mBHI-p5,0.44283333333333336,0.0
B5-e003Coalescence-mBHI-p3,0.8184999999999999,0.84575
G4-e004Assembly-epsilon-p5,0.0,0.0
C4-e003Coalescence-mGAM-p5,0.3333333333333333,0.0
C5-e003Coalescence-mGAM-p7,0.8283333333333335,0.7935000000000001
C5-e003Coalescence-mBHI-inoculumn-redo,0.45999999999999996,0.21699999999999997
A2-e003Coalescence-mBHI-p7,0.0,0.0
A10-e003Coalescence-mBHI-p5,0.11566666666666665,0.0
A4-e003Coalescence-mGAM-p5,0.8043333333333335,0.87175
D5-e003Coalescence-mBHI-p5,0.3006666666666667,0.0
D3-e003Assembly-mBHI-p3,0.0,0.095
D4-e003Coalescence-mGAM-p7,0.7926666666666667,0.78325
A8-e003Coalescence-mBHI-p7,0.0,0.0
E3-e004Assembly-mGAM-p7,0.4206666666666667,0.0
B9-e003GlycerolRevival-mGAM-p2,0.5555,0.41675
C4-e003Coalescence-mGAM-p3,0.25783333333333336,0.0
B2-e003Coalescence-Inoculumn-mGAM,0.3553333333333333,0.43025
D5-e003Coalescence-mGAM-p7,0.6666666666666666,1.0
C5-e003Coalescence-mBHI-p5,0.8443333333333333,0.7837500000000001
C5-e003Coalescence-mGAM-p3,0.7348333333333333,0.76725
A3-e003Coalescence-mBHI-inoculumn-redo,0.09066666666666667,0.0
D9-e003Assembly-mGAM-p5,0.3333333333333333,0.0
B12-e003Coalescence-mGAM-p3,0.9163333333333333,0.7132499999999999
A11-e003Coalescence-mBHI-p7,0.7908333333333334,0.9187500000000001
A3-e003Coalescence-Inoculumn-mGAM,0.4555,0.4925
D10-e003Assembly-mGAM-p3,0.0,0.0
C3-e003Coalescence-mGAM-p5,0.29283333333333333,0.0
B4-e004Assembly-mBHI-p5,0.5526666666666666,0.0
C10-e003GlycerolRevival-mGAM-p2,0.35833333333333334,0.0
D3-e003Assembly-mBHI-p5,0.1998333333333333,0.29
A10-e003Coalescence-mGAM-p3,0.2831666666666666,0.0
A9-e003Coalescence-mBHI-p3,0.8105000000000001,0.8454999999999999
A2-e003Coalescence-Inoculumn-mBHI,0.0,0.0
D3-e003Coalescence-mBHI-p7,0.8761666666666666,0.909
C3-e003Coalescence-mBHI-p5,0.25583333333333336,0.0
D11-e003Assembly-mGAM-p3,0.3695,0.83825
D2-e003Assembly-mBHI-p3,0.0,0.0
B3-e003Assembly-mBHI-p5,0.0,0.0
A9-e003Coalescence-mBHI-p5,0.8448333333333333,0.85175
D5-e003Coalescence-Inoculumn-mBHI,0.8593333333333334,0.74325
B2-e003Coalescence-mGAM-p3,0.24366666666666667,0.0
B4-e003Assembly-mBHI-p3,0.14316666666666666,0.0
C11-e003Coalescence-mGAM-p5,0.41650000000000004,0.16074999999999998
B3-e003Coalescence-Inoculumn-mBHI,0.27616666666666667,0.0
A8-e003Coalescence-mBHI-p5,0.0,0.0
D5-e004Assembly-mGAM-p7,0.15333333333333332,0.25
C2-e003Assembly-mBHI-p5,0.0555,0.0
D9-e003Coalescence-mBHI-p3,0.6666666666666666,1.0
D5-e003Assembly-mBHI-p5,0.876,0.889
A5-e003Coalescence-mBHI-p7,0.7319999999999999,0.89575
G2-e004Assembly-epsilon-p3,0.16516666666666668,0.0
D2-e003Coalescence-mGAM-p5,0.923,0.85175
B9-e003Assembly-mGAM-p5,0.318,0.0
D3-e003Coalescence-mGAM-p3,0.5431666666666667,0.3355
D9-e003Coalescence-mGAM-p3,0.8796666666666667,0.92775
E2-e004Assembly-mGAM-p7,0.0,0.75
D3-e003Coalescence-mGAM-p5,0.6713333333333332,0.675
C10-e003Coalescence-mGAM-p3,0.3333333333333333,0.0
A5-e003Coalescence-mBHI-inoculumn-redo,0.5245000000000001,0.589
B11-e003Assembly-mGAM-p3,0.3333333333333333,0.56675
D2-e003Assembly-mBHI-p5,0.07516666666666666,0.0
B9-e003Coalescence-mGAM-p7,0.7433333333333333,0.9615
B11-e003Coalescence-mGAM-p7,0.9243333333333333,0.8442500000000001
C3-e003Coalescence-Inoculumn-mGAM,0.7113333333333335,0.55525
B5-e003Coalescence-mBHI-p7,0.886,0.83075
A3-e003Coalescence-mGAM-p7,0.30316666666666664,0.0
D4-e003Coalescence-Inoculumn-mBHI,0.41483333333333333,0.2405
A4-e003Coalescence-mBHI-p5,0.24516666666666667,0.0
B3-e003Coalescence-mBHI-p7,0.30083333333333334,0.0
C2-e004Assembly-mBHI-p7,0.5438333333333334,0.0
