,C4-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-mBHI-inoculumn-redo
C9-e003Coalescence-mBHI-p7,174,18
A2-e003Coalescence-mBHI-p3,165,18
B8-e003Coalescence-mGAM-p5,171,19
C3-e004Assembly-mBHI-p3,156,17
C11-e003Assembly-mGAM-p5,157,15
B10-e003GlycerolRevival-mGAM-p2,105,10
B3-e003Coalescence-mBHI-p5,172,19
C2-e003Coalescence-mBHI-inoculumn-redo,172,19
A8-e003Coalescence-mGAM-p7,171,18
C11-e003GlycerolRevival-mGAM-p2,162,16
B2-e003Coalescence-Inoculumn-mBHI,166,15
A11-e003Coalescence-mBHI-p5,173,19
C10-e003Coalescence-mGAM-p5,171,19
C4-e003Assembly-mBHI-p5,172,19
C9-e003Assembly-mGAM-p5,140,18
A5-e003Coalescence-Inoculumn-mGAM,167,19
A3-e003Coalescence-mBHI-p3,172,18
AG-Fecal,157,19
D4-e003Coalescence-Inoculumn-mGAM,128,16
A2-e003Coalescence-mBHI-p5,169,17
B5-e004Assembly-mBHI-p5,163,17
G2-e004Assembly-epsilon-p5,166,18
C5-e003Assembly-mBHI-p5,147,12
C10-e003Coalescence-mBHI-p5,172,19
B9-e003Coalescence-mBHI-p3,170,18
C3-e003Coalescence-mBHI-inoculumn-redo,170,19
B5-e003Coalescence-mGAM-p3,163,19
C3-e003Assembly-mBHI-p5,157,15
F2-e004Assembly-epsilon-p5,155,17
A5-e003Coalescence-mBHI-p3,83,12
C4-e004Assembly-mBHI-p7,157,18
A4-e003Coalescence-mBHI-p3,166,19
C9-e003GlycerolRevival-mGAM-p2,151,18
B2-e004Assembly-mBHI-p7,166,19
B4-e004Assembly-mBHI-p3,153,17
F3-e004Assembly-epsilon-p5,149,17
C9-e003Coalescence-mGAM-p5,173,19
A2-e003Coalescence-mBHI-inoculumn-redo,171,19
C2-e003Coalescence-mGAM-p5,164,17
B8-e003GlycerolRevival-mGAM-p2,121,13
C8-e003Coalescence-mBHI-p5,174,19
B8-e003Coalescence-mGAM-p7,170,19
B4-e003Coalescence-Inoculumn-mBHI,174,19
D2-e003Coalescence-Inoculumn-mGAM,171,19
B8-e003Coalescence-mBHI-p7,172,19
B3-e004Assembly-mBHI-p3,148,17
D3-e003Coalescence-Inoculumn-mGAM,173,19
B11-e003Coalescence-mBHI-p3,172,19
C5-e003Coalescence-Inoculumn-mGAM,173,19
C4-e003Coalescence-mBHI-p5,174,19
B2-e004Assembly-mBHI-p3,165,17
G3-e004Assembly-epsilon-p5,156,16
A11-e003Coalescence-mBHI-p3,174,19
B2-e004Assembly-mBHI-p5,168,19
B4-e004Assembly-mBHI-p7,163,18
B2-e003Coalescence-mBHI-p7,98,8
A4-e003Coalescence-Inoculumn-mGAM,169,19
B4-e003Coalescence-mBHI-p3,171,18
A5-e003Coalescence-Inoculumn-mBHI,155,18
A9-e003Coalescence-mGAM-p5,173,19
C10-e003Coalescence-mGAM-p7,174,19
F3-e004Assembly-epsilon-p7,154,17
A11-e003Coalescence-mGAM-p3,173,19
C10-e003Coalescence-mBHI-p3,174,19
D2-e003Coalescence-mBHI-p3,172,16
C5-e003GlycerolRevival-mBHI-p2,166,18
H5-e003Coalescence-mBHI-p5_S40,172,18
E2-e003Coalescence-mGAM-p7_S145,168,18
G5-e003Coalescence-mBHI-p7_S124,172,18
H111-e003Coalescence-mGAM-p7_S188,173,19
H4-e003Coalescence-mGAM-p7_S183,172,19
F5-e003Coalescence-mGAM-p5_S64,173,19
F5-e003Coalescence-mGAM-p7_S160,167,19
F8-e003Coalescence-mBHI-p3_S117,173,19
H3-e003Coalescence-mBHI-p3_S46,172,19
H2-e003Coalescence-mBHI-p7_S133,169,19
E5-e003Coalescence-mBHI-p3_S12,166,19
F100-e003Coalescence-mGAM-p7_S163,169,19
F9-e003Coalescence-mBHI-p5_S18,172,19
H3-e003Coalescence-mBHI-p7_S134,166,18
E3-e003Coalescence-mGAM-p3_S58,159,14
G4-e003Coalescence-mBHI-p5_S27,174,19
E8-e003Coalescence-mBHI-p5_S5,171,18
G2-e003Coalescence-mBHI-p3_S33,166,16
E9-e003Coalescence-mBHI-p5_S6,172,19
H111-e003Coalescence-mBHI-p3_S144,173,19
G111-e003Coalescence-mGAM-p5_S80,172,19
G100-e003Coalescence-mGAM-p3_S179,163,17
F111-e003Coalescence-mGAM-p5_S68,168,19
G111-e003Coalescence-mBHI-p5_S32,172,19
G5-e003Coalescence-mBHI-p3_S36,166,19
H2-e003Coalescence-mGAM-p7_S181,173,18
H9-e003Coalescence-mGAM-p3_S190,131,11
E3-e003Coalescence-mBHI-p3_S10,164,18
H2-e003Coalescence-mGAM-p5_S85,105,14
G8-e003Coalescence-mGAM-p3_S177,159,19
F2-e003Coalescence-mGAM-p7_S157,162,15
H3-e003Coalescence-mGAM-p3_S94,167,19
H4-e003Coalescence-mGAM-p3_S95,161,15
E5-e003Coalescence-mBHI-p7_S100,164,19
G111-e003Coalescence-mBHI-p3_S132,85,4
F3-e003Coalescence-mGAM-p3_S70,157,15
E100-e003Coalescence-mBHI-p7_S103,161,17
F9-e003Coalescence-mGAM-p5_S66,170,18
G111-e003Coalescence-mGAM-p7_S176,90,7
H100-e003Coalescence-mGAM-p7_S187,168,18
E100-e003Coalescence-mGAM-p3_S155,166,17
E3-e003Coalescence-mGAM-p5_S50,163,15
F5-e003Coalescence-mGAM-p3_S72,151,17
E9-e003Coalescence-mBHI-p7_S102,170,18
E5-e003Coalescence-mBHI-p5_S4,166,19
F111-e003Coalescence-mGAM-p7_S164,165,18
E111-e003Coalescence-mBHI-p5_S8,171,19
H100-e003Coalescence-mBHI-p5_S43,173,19
F2-e003Coalescence-mGAM-p5_S61,164,16
F5-e003Coalescence-mBHI-p5_S16,171,18
F8-e003Coalescence-mGAM-p5_S65,168,18
H8-e003Coalescence-mBHI-p7_S137,172,19
G9-e003Coalescence-mGAM-p5_S78,168,14
E2-e003Coalescence-mBHI-p5_S1,163,16
E2-e003Coalescence-mBHI-p3_S9,165,17
G8-e003Coalescence-mGAM-p5_S77,163,18
G3-e003Coalescence-mBHI-p3_S34,165,18
G100-e003Coalescence-mBHI-p5_S31,166,19
F9-e003Coalescence-mBHI-p3_S118,136,13
E111-e003Coalescence-mBHI-p3_S108,165,18
G3-e003Coalescence-mBHI-p5_S26,168,18
G5-e003Coalescence-mBHI-p5_S28,172,18
H111-e003Coalescence-mGAM-p5_S92,171,19
G4-e003Coalescence-mBHI-p3_S35,172,19
H9-e003Coalescence-mGAM-p5_S90,172,19
H2-e003Coalescence-mBHI-p3_S45,172,19
E8-e003Coalescence-mBHI-p7_S101,168,18
E4-e003Coalescence-mBHI-p5_S3,159,19
H2-e003Coalescence-mGAM-p3_S93,169,19
E4-e003Coalescence-mGAM-p5_S51,162,16
G9-e003Coalescence-mGAM-p7_S174,171,15
F2-e003Coalescence-mBHI-p3_S21,159,18
E8-e003Coalescence-mGAM-p3_S153,169,19
G111-e003Coalescence-mGAM-p3_S180,165,19
G5-e003Coalescence-mGAM-p3_S84,168,19
H8-e003Coalescence-mBHI-p5_S41,171,19
E100-e003Coalescence-mBHI-p5_S7,169,19
G100-e003Coalescence-mGAM-p7_S175,159,17
F9-e003Coalescence-mGAM-p7_S162,167,18
E2-e003Coalescence-mBHI-p7_S97,133,15
F8-e003Coalescence-mGAM-p7_S161,166,18
F3-e003Coalescence-mBHI-p3_S22,164,18
G3-e003Coalescence-mBHI-p7_S122,163,18
G5-e003Coalescence-mGAM-p5_S76,171,18
G5-e003Coalescence-mGAM-p7_S172,171,19
G4-e003Coalescence-mGAM-p5_S75,169,19
G8-e003Coalescence-mBHI-p3_S129,170,19
E5-e003Coalescence-mGAM-p3_S60,171,19
G2-e003Coalescence-mGAM-p5_S73,155,19
E5-e003Coalescence-mGAM-p7_S148,173,19
H9-e003Coalescence-mGAM-p7_S186,167,19
E100-e003Coalescence-mGAM-p5_S55,169,19
E8-e003Coalescence-mGAM-p5_S53,168,17
H5-e003Coalescence-mGAM-p3_S96,164,17
G4-e003Coalescence-mGAM-p3_S83,168,16
F4-e003Coalescence-mBHI-p7_S111,164,18
H3-e003Coalescence-mGAM-p7_S182,170,18
H5-e003Coalescence-mGAM-p5_S88,166,18
F4-e003Coalescence-mGAM-p5_S63,158,19
G4-e003Coalescence-mGAM-p7_S171,165,17
H8-e003Coalescence-mGAM-p5_S89,170,18
F3-e003Coalescence-mBHI-p5_S14,158,19
F100-e003Coalescence-mBHI-p7_S115,173,19
E3-e003Coalescence-mGAM-p7_S146,161,16
F100-e003Coalescence-mGAM-p3_S167,154,17
G100-e003Coalescence-mBHI-p3_S131,160,17
G4-e003Coalescence-mBHI-p7_S123,173,19
E9-e003Coalescence-mGAM-p3_S154,170,19
F3-e003Coalescence-mGAM-p5_S62,163,16
H4-e003Coalescence-mBHI-p7_S135,171,19
E3-e003Coalescence-mBHI-p5_S2,167,18
G111-e003Coalescence-mBHI-p7_S128,173,19
H3-e003Coalescence-mBHI-p5_S38,169,19
G3-e003Coalescence-mGAM-p3_S82,165,17
F111-e003Coalescence-mGAM-p3_S168,164,18
F3-e003Coalescence-mGAM-p7_S158,153,16
F8-e003Coalescence-mBHI-p7_S113,165,18
G2-e003Coalescence-mBHI-p7_S121,128,10
H4-e003Coalescence-mBHI-p3_S47,172,19
F3-e003Coalescence-mBHI-p7_S110,159,17
F100-e003Coalescence-mGAM-p5_S67,135,14
G8-e003Coalescence-mBHI-p7_S125,169,19
F4-e003Coalescence-mBHI-p5_S15,162,17
H111-e003Coalescence-mBHI-p5_S44,173,19
E111-e003Coalescence-mBHI-p7_S104,171,18
E2-e003Coalescence-mGAM-p3_S57,168,17
F2-e003Coalescence-mBHI-p5_S13,168,18
F4-e003Coalescence-mBHI-p3_S23,164,16
F2-e003Coalescence-mGAM-p3_S69,161,17
E9-e003Coalescence-mGAM-p5_S54,158,18
G3-e003Coalescence-mGAM-p5_S74,165,18
E111-e003Coalescence-mGAM-p5_S56,166,18
G100-e003Coalescence-mGAM-p5_S79,165,18
H100-e003Coalescence-mGAM-p5_S91,169,17
G9-e003Coalescence-mBHI-p3_S130,167,18
E4-e003Coalescence-mGAM-p7_S147,163,17
E4-e003Coalescence-mGAM-p3_S59,162,18
H4-e003Coalescence-mBHI-p5_S39,172,19
F4-e003Coalescence-mGAM-p3_S71,163,15
H100-e003Coalescence-mBHI-p7_S139,171,19
G8-e003Coalescence-mBHI-p5_S29,172,18
G2-e003Coalescence-mBHI-p5_S25,164,19
G8-e003Coalescence-mGAM-p7_S173,169,19
E4-e003Coalescence-mBHI-p3_S11,163,17
E2-e003Coalescence-mGAM-p5_S49,162,18
H9-e003Coalescence-mBHI-p5_S42,172,18
H111-e003Coalescence-mGAM-p3_S192,173,19
F5-e003Coalescence-mBHI-p3_S24,173,19
E8-e003Coalescence-mBHI-p3_S105,160,17
E8-e003Coalescence-mGAM-p7_S149,167,18
H5-e003Coalescence-mBHI-p7_S136,162,19
G9-e003Coalescence-mBHI-p5_S30,172,19
F111-e003Coalescence-mBHI-p7_S116,167,19
F5-e003Coalescence-mBHI-p7_S112,170,18
F4-e003Coalescence-mGAM-p7_S159,164,19
F111-e003Coalescence-mBHI-p3_S120,169,18
H3-e003Coalescence-mGAM-p5_S86,168,19
E4-e003Coalescence-mBHI-p7_S99,162,18
H4-e003Coalescence-mGAM-p5_S87,169,19
E100-e003Coalescence-mGAM-p7_S151,164,17
G9-e003Coalescence-mGAM-p3_S178,169,19
H9-e003Coalescence-mBHI-p7_S138,161,17
H8-e003Coalescence-mGAM-p7_S185,174,19
G2-e003Coalescence-mGAM-p3_S81,164,18
F111-e003Coalescence-mBHI-p5_S20,164,17
F8-e003Coalescence-mBHI-p5_S17,171,19
G100-e003Coalescence-mBHI-p7_S127,163,19
E5-e003Coalescence-mGAM-p5_S52,168,17
