,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.7675000000000001,0.714
C9-e003Coalescence-mGAM-p3,0.07050000000000001,0.005532347547149633
D2-e004Assembly-mGAM-p7,0.8430553873331272,
B5-e004Assembly-mBHI-p3,0.279,
C11-e003Coalescence-mBHI-p3,0.6970000000000001,0.785
D11-e003Coalescence-mBHI-p5,0.8554999999999999,0.8895
C9-e003Coalescence-mGAM-p7,0.2095,0.316
C8-e003Coalescence-mGAM-p7,0.0031431403729315073,-0.0
D10-e003Coalescence-mBHI-p3,0.736,0.813
F3-e004Assembly-epsilon-p3,0.19908438546978388,
B2-e003Coalescence-mBHI-p3,0.09,-0.0
A8-e003Coalescence-mBHI-p3,-0.0,0.0013506200584590654
A4-e003Coalescence-mBHI-p7,0.012286821457823165,-0.0
B4-e003Coalescence-mBHI-p5,0.11552453009332421,0.047947012075296815
A3-e003Coalescence-mBHI-p7,0.0008394722735158684,-0.0
B9-e003Coalescence-mGAM-p5,0.826,0.8694999999999999
A4-e003Coalescence-mBHI-inoculumn-redo,0.0325,-0.0
B3-e003Coalescence-mBHI-p3,0.0015,-0.0
D4-e003Coalescence-mBHI-p5,0.826,0.895
C2-e003Coalescence-mBHI-p5,0.01013662770270411,-0.0
B3-e004Assembly-mBHI-p7,0.6845,-0.0
B5-e004Assembly-mBHI-p7,0.2555,
D4-e003Coalescence-mBHI-p3,0.8455,0.9884927171019288
C4-e003GlycerolRevival-mBHI-p2,0.007113422949266043,-0.0
G5-e004Assembly-epsilon-p3,0.229,0.004960035731927257
C5-e004Assembly-mBHI-p3,0.182,
D10-e003Assembly-mGAM-p5,0.08664339756999316,0.03596025905647261
B2-e003Assembly-mBHI-p5,0.0062869502342742965,0.009920071463854515
C3-e004Assembly-mBHI-p5,0.5005000000000001,-0.0
B2-e003Coalescence-mBHI-p5,0.009215116093367373,-0.0
B8-e003Assembly-mGAM-p5,0.026045936684850658,
C4-e003Coalescence-mGAM-p7,0.016503504299046318,-0.0
B12-e003Coalescence-mBHI-p3,0.9219999999999999,1.0
