,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mGAM
A5-e003Coalescence-mGAM-p3,16,20
A2-e003Coalescence-Inoculumn-mGAM,16,20
E5-e004Assembly-mGAM-p5,16,20
D8-e003Coalescence-mGAM-p5,16,20
A12-e003Coalescence-mGAM-p3,16,20
C2-e003Coalescence-mBHI-p3,16,20
C4-e004Assembly-mBHI-p5,16,20
D9-e003Coalescence-mGAM-p7,16,20
D4-e003Coalescence-mBHI-p7,16,19
D8-e003Assembly-mGAM-p3,12,9
E3-e004Assembly-mGAM-p3,16,20
B10-e003Coalescence-mGAM-p3,16,20
A9-e003Coalescence-mGAM-p7,16,16
B5-e003Coalescence-Inoculumn-mGAM,16,20
D10-e003Coalescence-mBHI-p5,16,20
D5-e003Coalescence-mBHI-p3,16,20
C5-e003Coalescence-mBHI-p3,13,20
D9-e003Coalescence-mGAM-p5,16,20
C9-e003Coalescence-mBHI-p3,16,20
D10-e003Coalescence-mGAM-p5,16,20
C8-e003Coalescence-mBHI-p7,16,20
B11-e003Assembly-mGAM-p5,16,19
G3-e004Assembly-epsilon-p7,16,20
B4-e003Coalescence-mGAM-p5,16,20
D4-e003Coalescence-mGAM-p5,16,20
C3-e004Assembly-mBHI-p7,16,20
B5-e003Coalescence-mGAM-p5,16,20
B5-e003Coalescence-Inoculumn-mBHI,16,20
G3-e004Assembly-epsilon-p3,12,18
C2-e003Coalescence-mGAM-p3,16,20
B5-e003Coalescence-mGAM-p7,16,20
D8-e003Coalescence-mBHI-p5,16,20
F5-e004Assembly-epsilon-p5,16,18
E5-e004Assembly-mGAM-p7,16,20
C10-e003Assembly-mGAM-p3,6,5
B10-e003Coalescence-mBHI-p5,16,20
D5-e003Coalescence-Inoculumn-mGAM,16,19
F2-e004Assembly-epsilon-p3,16,20
B3-e004Assembly-mBHI-p5,16,20
B5-e003Coalescence-mBHI-p3,16,20
G4-e004Assembly-epsilon-p5,12,18
C4-e003Coalescence-mGAM-p5,16,20
C5-e003Coalescence-mGAM-p7,16,20
C5-e003Coalescence-mBHI-inoculumn-redo,16,20
A2-e003Coalescence-mBHI-p7,16,20
A10-e003Coalescence-mBHI-p5,16,20
A4-e003Coalescence-mGAM-p5,16,20
D5-e003Coalescence-mBHI-p5,16,20
D3-e003Assembly-mBHI-p3,15,20
D4-e003Coalescence-mGAM-p7,16,19
A8-e003Coalescence-mBHI-p7,16,20
E3-e004Assembly-mGAM-p7,16,20
B9-e003GlycerolRevival-mGAM-p2,16,19
C4-e003Coalescence-mGAM-p3,16,20
B2-e003Coalescence-Inoculumn-mGAM,14,20
D5-e003Coalescence-mGAM-p7,8,13
C5-e003Coalescence-mBHI-p5,16,20
C5-e003Coalescence-mGAM-p3,16,20
A3-e003Coalescence-mBHI-inoculumn-redo,15,20
D9-e003Assembly-mGAM-p5,15,11
B12-e003Coalescence-mGAM-p3,16,20
A11-e003Coalescence-mBHI-p7,16,20
A3-e003Coalescence-Inoculumn-mGAM,13,17
D10-e003Assembly-mGAM-p3,11,11
C3-e003Coalescence-mGAM-p5,16,20
B4-e004Assembly-mBHI-p5,15,20
C10-e003GlycerolRevival-mGAM-p2,16,18
D3-e003Assembly-mBHI-p5,13,20
A10-e003Coalescence-mGAM-p3,16,20
A9-e003Coalescence-mBHI-p3,16,20
A2-e003Coalescence-Inoculumn-mBHI,16,20
D3-e003Coalescence-mBHI-p7,16,20
C3-e003Coalescence-mBHI-p5,16,20
D11-e003Assembly-mGAM-p3,16,18
D2-e003Assembly-mBHI-p3,16,20
B3-e003Assembly-mBHI-p5,16,20
A9-e003Coalescence-mBHI-p5,16,20
D5-e003Coalescence-Inoculumn-mBHI,16,20
B2-e003Coalescence-mGAM-p3,16,20
B4-e003Assembly-mBHI-p3,16,20
C11-e003Coalescence-mGAM-p5,16,20
B3-e003Coalescence-Inoculumn-mBHI,16,20
A8-e003Coalescence-mBHI-p5,16,20
D5-e004Assembly-mGAM-p7,16,20
C2-e003Assembly-mBHI-p5,9,16
D9-e003Coalescence-mBHI-p3,16,20
D5-e003Assembly-mBHI-p5,14,20
A5-e003Coalescence-mBHI-p7,16,16
G2-e004Assembly-epsilon-p3,16,20
D2-e003Coalescence-mGAM-p5,16,20
B9-e003Assembly-mGAM-p5,16,19
D3-e003Coalescence-mGAM-p3,16,20
D9-e003Coalescence-mGAM-p3,16,20
E2-e004Assembly-mGAM-p7,8,17
D3-e003Coalescence-mGAM-p5,16,20
C10-e003Coalescence-mGAM-p3,16,20
A5-e003Coalescence-mBHI-inoculumn-redo,16,20
B11-e003Assembly-mGAM-p3,15,19
D2-e003Assembly-mBHI-p5,16,19
B9-e003Coalescence-mGAM-p7,16,20
B11-e003Coalescence-mGAM-p7,16,20
C3-e003Coalescence-Inoculumn-mGAM,16,20
B5-e003Coalescence-mBHI-p7,16,20
A3-e003Coalescence-mGAM-p7,16,20
D4-e003Coalescence-Inoculumn-mBHI,16,20
A4-e003Coalescence-mBHI-p5,16,20
B3-e003Coalescence-mBHI-p7,16,20
C2-e004Assembly-mBHI-p7,16,20
D10-e003Coalescence-mGAM-p7,16,20
C12-e003Coalescence-mGAM-p3,16,20
C11-e003Coalescence-mGAM-p3,16,20
D5-e004Assembly-mGAM-p3,5,8
A10-e003Coalescence-mBHI-p7,16,20
C10-e003Coalescence-mBHI-p7,16,20
B9-e003Coalescence-mBHI-p5,16,20
B10-e003Coalescence-mBHI-p3,16,20
C11-e003Coalescence-mBHI-p5,16,20
A2-e003Coalescence-mGAM-p7,15,20
C5-e003Assembly-mBHI-p3,16,20
F5-e004Assembly-epsilon-p3,16,20
E3-e004Assembly-mGAM-p5,16,20
E2-e004Assembly-mGAM-p5,13,12
C3-e003GlycerolRevival-mBHI-p2,13,20
D10-e003Coalescence-mGAM-p3,16,20
B10-e003Coalescence-mGAM-p7,13,19
C4-e004Assembly-mBHI-p3,16,20
A9-e003Coalescence-mBHI-p7,16,20
C2-e003Coalescence-Inoculumn-mGAM,16,20
B3-e003Coalescence-Inoculumn-mGAM,16,20
D11-e003Coalescence-mGAM-p7,16,20
D5-e003Coalescence-mGAM-p3,16,20
E5-e004Assembly-mGAM-p3,16,18
D2-e003Coalescence-Inoculumn-mBHI,16,20
B4-e003Coalescence-Inoculumn-mGAM,16,20
F2-e004Assembly-epsilon-p7,15,20
A10-e003Coalescence-mGAM-p7,16,20
B2-e003Assembly-mBHI-p3,13,19
D9-e003Coalescence-mBHI-p5,16,20
C4-e003Coalescence-Inoculumn-mGAM,16,20
D4-e003Coalescence-mGAM-p3,16,20
B9-e003Coalescence-mBHI-p7,16,20
A2-e003Coalescence-mGAM-p5,16,20
D11-e003Assembly-mGAM-p5,16,20
C3-e003Coalescence-mGAM-p7,16,20
B11-e003GlycerolRevival-mGAM-p2,16,19
C5-e004Assembly-mBHI-p7,16,20
B3-e003Coalescence-mGAM-p5,16,20
D9-e003Coalescence-mBHI-p7,16,20
G5-e004Assembly-epsilon-p5,16,20
B10-e003Assembly-mGAM-p3,16,12
D3-e004Assembly-mGAM-p5,16,20
C5-e003Coalescence-mBHI-p7,16,20
D12-e003Coalescence-mBHI-p3,16,20
D4-e004Assembly-mGAM-p7,16,20
C11-e003Coalescence-mGAM-p7,16,20
C11-e003Assembly-mGAM-p3,16,20
D10-e003Coalescence-mBHI-p7,16,20
C9-e003Coalescence-mBHI-p7,16,20
A2-e003Coalescence-mBHI-p3,15,20
B8-e003Coalescence-mGAM-p5,16,20
C3-e004Assembly-mBHI-p3,16,20
C11-e003Assembly-mGAM-p5,16,20
B10-e003GlycerolRevival-mGAM-p2,13,17
B3-e003Coalescence-mBHI-p5,16,20
C2-e003Coalescence-mBHI-inoculumn-redo,16,20
A8-e003Coalescence-mGAM-p7,16,20
C11-e003GlycerolRevival-mGAM-p2,16,20
B2-e003Coalescence-Inoculumn-mBHI,16,20
A11-e003Coalescence-mBHI-p5,16,20
C10-e003Coalescence-mGAM-p5,16,20
C4-e003Assembly-mBHI-p5,16,20
C9-e003Assembly-mGAM-p5,15,16
A5-e003Coalescence-Inoculumn-mGAM,16,20
A3-e003Coalescence-mBHI-p3,16,20
AG-Fecal,16,20
D4-e003Coalescence-Inoculumn-mGAM,14,14
A2-e003Coalescence-mBHI-p5,16,20
B5-e004Assembly-mBHI-p5,16,20
G2-e004Assembly-epsilon-p5,16,19
C5-e003Assembly-mBHI-p5,6,14
C10-e003Coalescence-mBHI-p5,16,20
B9-e003Coalescence-mBHI-p3,16,20
C3-e003Coalescence-mBHI-inoculumn-redo,16,20
B5-e003Coalescence-mGAM-p3,16,20
C3-e003Assembly-mBHI-p5,15,20
F2-e004Assembly-epsilon-p5,16,20
A5-e003Coalescence-mBHI-p3,7,12
C4-e004Assembly-mBHI-p7,16,20
A4-e003Coalescence-mBHI-p3,16,20
C9-e003GlycerolRevival-mGAM-p2,15,20
B2-e004Assembly-mBHI-p7,16,20
B4-e004Assembly-mBHI-p3,16,19
F3-e004Assembly-epsilon-p5,16,20
C9-e003Coalescence-mGAM-p5,16,20
A2-e003Coalescence-mBHI-inoculumn-redo,16,17
C2-e003Coalescence-mGAM-p5,16,20
B8-e003GlycerolRevival-mGAM-p2,14,15
C8-e003Coalescence-mBHI-p5,16,20
B8-e003Coalescence-mGAM-p7,16,20
B4-e003Coalescence-Inoculumn-mBHI,16,20
D2-e003Coalescence-Inoculumn-mGAM,16,20
B8-e003Coalescence-mBHI-p7,16,20
B3-e004Assembly-mBHI-p3,16,20
D3-e003Coalescence-Inoculumn-mGAM,16,20
B11-e003Coalescence-mBHI-p3,16,20
C5-e003Coalescence-Inoculumn-mGAM,16,20
C4-e003Coalescence-mBHI-p5,16,20
B2-e004Assembly-mBHI-p3,14,20
G3-e004Assembly-epsilon-p5,16,20
A11-e003Coalescence-mBHI-p3,16,20
B2-e004Assembly-mBHI-p5,16,20
B4-e004Assembly-mBHI-p7,16,20
B2-e003Coalescence-mBHI-p7,10,18
A4-e003Coalescence-Inoculumn-mGAM,16,20
B4-e003Coalescence-mBHI-p3,16,20
A5-e003Coalescence-Inoculumn-mBHI,13,19
A9-e003Coalescence-mGAM-p5,16,20
C10-e003Coalescence-mGAM-p7,16,20
F3-e004Assembly-epsilon-p7,16,20
A11-e003Coalescence-mGAM-p3,16,20
C10-e003Coalescence-mBHI-p3,16,20
D2-e003Coalescence-mBHI-p3,16,20
C5-e003GlycerolRevival-mBHI-p2,16,20
H5-e003Coalescence-mBHI-p5_S40,16,20
E2-e003Coalescence-mGAM-p7_S145,16,20
G5-e003Coalescence-mBHI-p7_S124,16,20
H111-e003Coalescence-mGAM-p7_S188,16,20
H4-e003Coalescence-mGAM-p7_S183,16,19
F5-e003Coalescence-mGAM-p5_S64,16,20
F5-e003Coalescence-mGAM-p7_S160,16,20
F8-e003Coalescence-mBHI-p3_S117,16,20
H3-e003Coalescence-mBHI-p3_S46,16,20
H2-e003Coalescence-mBHI-p7_S133,16,20
E5-e003Coalescence-mBHI-p3_S12,16,20
F100-e003Coalescence-mGAM-p7_S163,16,20
F9-e003Coalescence-mBHI-p5_S18,16,20
H3-e003Coalescence-mBHI-p7_S134,16,19
E3-e003Coalescence-mGAM-p3_S58,16,20
G4-e003Coalescence-mBHI-p5_S27,16,20
E8-e003Coalescence-mBHI-p5_S5,16,20
G2-e003Coalescence-mBHI-p3_S33,16,20
E9-e003Coalescence-mBHI-p5_S6,16,20
H111-e003Coalescence-mBHI-p3_S144,16,20
G111-e003Coalescence-mGAM-p5_S80,16,20
G100-e003Coalescence-mGAM-p3_S179,16,19
F111-e003Coalescence-mGAM-p5_S68,16,20
G111-e003Coalescence-mBHI-p5_S32,16,20
G5-e003Coalescence-mBHI-p3_S36,16,19
H2-e003Coalescence-mGAM-p7_S181,16,20
H9-e003Coalescence-mGAM-p3_S190,12,14
E3-e003Coalescence-mBHI-p3_S10,16,20
H2-e003Coalescence-mGAM-p5_S85,5,14
G8-e003Coalescence-mGAM-p3_S177,16,20
F2-e003Coalescence-mGAM-p7_S157,16,20
H3-e003Coalescence-mGAM-p3_S94,16,20
H4-e003Coalescence-mGAM-p3_S95,13,20
E5-e003Coalescence-mBHI-p7_S100,16,19
G111-e003Coalescence-mBHI-p3_S132,5,9
F3-e003Coalescence-mGAM-p3_S70,16,20
E100-e003Coalescence-mBHI-p7_S103,16,20
F9-e003Coalescence-mGAM-p5_S66,16,20
G111-e003Coalescence-mGAM-p7_S176,7,13
H100-e003Coalescence-mGAM-p7_S187,16,20
E100-e003Coalescence-mGAM-p3_S155,16,20
E3-e003Coalescence-mGAM-p5_S50,16,20
F5-e003Coalescence-mGAM-p3_S72,14,20
E9-e003Coalescence-mBHI-p7_S102,16,20
E5-e003Coalescence-mBHI-p5_S4,16,20
F111-e003Coalescence-mGAM-p7_S164,16,19
E111-e003Coalescence-mBHI-p5_S8,16,20
H100-e003Coalescence-mBHI-p5_S43,16,20
F2-e003Coalescence-mGAM-p5_S61,16,20
F5-e003Coalescence-mBHI-p5_S16,16,20
F8-e003Coalescence-mGAM-p5_S65,16,20
H8-e003Coalescence-mBHI-p7_S137,16,20
G9-e003Coalescence-mGAM-p5_S78,16,20
E2-e003Coalescence-mBHI-p5_S1,15,20
E2-e003Coalescence-mBHI-p3_S9,15,20
G8-e003Coalescence-mGAM-p5_S77,16,20
G3-e003Coalescence-mBHI-p3_S34,16,20
G100-e003Coalescence-mBHI-p5_S31,16,20
F9-e003Coalescence-mBHI-p3_S118,13,17
E111-e003Coalescence-mBHI-p3_S108,13,19
G3-e003Coalescence-mBHI-p5_S26,16,20
G5-e003Coalescence-mBHI-p5_S28,16,20
H111-e003Coalescence-mGAM-p5_S92,16,20
G4-e003Coalescence-mBHI-p3_S35,16,20
H9-e003Coalescence-mGAM-p5_S90,16,20
H2-e003Coalescence-mBHI-p3_S45,16,20
E8-e003Coalescence-mBHI-p7_S101,16,20
E4-e003Coalescence-mBHI-p5_S3,16,20
H2-e003Coalescence-mGAM-p3_S93,16,19
E4-e003Coalescence-mGAM-p5_S51,16,20
G9-e003Coalescence-mGAM-p7_S174,16,20
F2-e003Coalescence-mBHI-p3_S21,13,19
E8-e003Coalescence-mGAM-p3_S153,16,20
G111-e003Coalescence-mGAM-p3_S180,16,20
G5-e003Coalescence-mGAM-p3_S84,16,20
H8-e003Coalescence-mBHI-p5_S41,16,20
E100-e003Coalescence-mBHI-p5_S7,16,20
G100-e003Coalescence-mGAM-p7_S175,16,20
F9-e003Coalescence-mGAM-p7_S162,16,20
E2-e003Coalescence-mBHI-p7_S97,12,16
F8-e003Coalescence-mGAM-p7_S161,16,19
F3-e003Coalescence-mBHI-p3_S22,16,20
G3-e003Coalescence-mBHI-p7_S122,16,20
G5-e003Coalescence-mGAM-p5_S76,16,18
G5-e003Coalescence-mGAM-p7_S172,16,20
G4-e003Coalescence-mGAM-p5_S75,16,20
G8-e003Coalescence-mBHI-p3_S129,16,20
E5-e003Coalescence-mGAM-p3_S60,16,20
G2-e003Coalescence-mGAM-p5_S73,16,20
E5-e003Coalescence-mGAM-p7_S148,16,20
H9-e003Coalescence-mGAM-p7_S186,16,19
E100-e003Coalescence-mGAM-p5_S55,16,20
E8-e003Coalescence-mGAM-p5_S53,15,20
H5-e003Coalescence-mGAM-p3_S96,16,19
G4-e003Coalescence-mGAM-p3_S83,16,20
F4-e003Coalescence-mBHI-p7_S111,16,19
H3-e003Coalescence-mGAM-p7_S182,16,20
H5-e003Coalescence-mGAM-p5_S88,15,20
F4-e003Coalescence-mGAM-p5_S63,16,20
G4-e003Coalescence-mGAM-p7_S171,16,20
H8-e003Coalescence-mGAM-p5_S89,16,20
F3-e003Coalescence-mBHI-p5_S14,16,20
F100-e003Coalescence-mBHI-p7_S115,16,19
E3-e003Coalescence-mGAM-p7_S146,16,20
F100-e003Coalescence-mGAM-p3_S167,16,20
G100-e003Coalescence-mBHI-p3_S131,13,20
G4-e003Coalescence-mBHI-p7_S123,16,20
E9-e003Coalescence-mGAM-p3_S154,16,19
F3-e003Coalescence-mGAM-p5_S62,16,20
H4-e003Coalescence-mBHI-p7_S135,16,20
E3-e003Coalescence-mBHI-p5_S2,16,20
G111-e003Coalescence-mBHI-p7_S128,16,20
H3-e003Coalescence-mBHI-p5_S38,16,20
G3-e003Coalescence-mGAM-p3_S82,16,20
F111-e003Coalescence-mGAM-p3_S168,16,19
F3-e003Coalescence-mGAM-p7_S158,16,20
F8-e003Coalescence-mBHI-p7_S113,16,19
G2-e003Coalescence-mBHI-p7_S121,16,16
H4-e003Coalescence-mBHI-p3_S47,16,20
F3-e003Coalescence-mBHI-p7_S110,16,20
F100-e003Coalescence-mGAM-p5_S67,14,17
G8-e003Coalescence-mBHI-p7_S125,16,20
F4-e003Coalescence-mBHI-p5_S15,16,20
H111-e003Coalescence-mBHI-p5_S44,16,20
E111-e003Coalescence-mBHI-p7_S104,16,19
E2-e003Coalescence-mGAM-p3_S57,16,20
F2-e003Coalescence-mBHI-p5_S13,16,20
F4-e003Coalescence-mBHI-p3_S23,16,20
F2-e003Coalescence-mGAM-p3_S69,16,20
E9-e003Coalescence-mGAM-p5_S54,16,20
G3-e003Coalescence-mGAM-p5_S74,16,20
E111-e003Coalescence-mGAM-p5_S56,16,19
G100-e003Coalescence-mGAM-p5_S79,16,20
H100-e003Coalescence-mGAM-p5_S91,16,20
G9-e003Coalescence-mBHI-p3_S130,16,19
E4-e003Coalescence-mGAM-p7_S147,16,20
E4-e003Coalescence-mGAM-p3_S59,16,20
H4-e003Coalescence-mBHI-p5_S39,16,19
F4-e003Coalescence-mGAM-p3_S71,16,20
H100-e003Coalescence-mBHI-p7_S139,16,20
G8-e003Coalescence-mBHI-p5_S29,16,20
G2-e003Coalescence-mBHI-p5_S25,16,20
G8-e003Coalescence-mGAM-p7_S173,16,20
E4-e003Coalescence-mBHI-p3_S11,16,19
E2-e003Coalescence-mGAM-p5_S49,16,19
H9-e003Coalescence-mBHI-p5_S42,16,20
H111-e003Coalescence-mGAM-p3_S192,16,19
F5-e003Coalescence-mBHI-p3_S24,16,20
E8-e003Coalescence-mBHI-p3_S105,13,19
E8-e003Coalescence-mGAM-p7_S149,15,20
H5-e003Coalescence-mBHI-p7_S136,16,20
G9-e003Coalescence-mBHI-p5_S30,16,20
F111-e003Coalescence-mBHI-p7_S116,16,18
F5-e003Coalescence-mBHI-p7_S112,16,20
F4-e003Coalescence-mGAM-p7_S159,16,20
F111-e003Coalescence-mBHI-p3_S120,16,19
H3-e003Coalescence-mGAM-p5_S86,16,20
E4-e003Coalescence-mBHI-p7_S99,16,20
H4-e003Coalescence-mGAM-p5_S87,16,20
E100-e003Coalescence-mGAM-p7_S151,16,20
G9-e003Coalescence-mGAM-p3_S178,16,20
H9-e003Coalescence-mBHI-p7_S138,16,19
H8-e003Coalescence-mGAM-p7_S185,16,20
G2-e003Coalescence-mGAM-p3_S81,16,20
F111-e003Coalescence-mBHI-p5_S20,16,19
F8-e003Coalescence-mBHI-p5_S17,16,19
G100-e003Coalescence-mBHI-p7_S127,16,20
E5-e003Coalescence-mGAM-p5_S52,16,20
