,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mGAM
D10-e003Assembly-mGAM-p3,0.3125,0.4
C3-e003Coalescence-mGAM-p5,0.5625,0.7
B4-e004Assembly-mBHI-p5,0.5,0.55
C10-e003GlycerolRevival-mGAM-p2,0.5625,0.65
D3-e003Assembly-mBHI-p5,0.3125,0.55
A10-e003Coalescence-mGAM-p3,0.1875,0.0
A9-e003Coalescence-mBHI-p3,0.6875,0.65
A2-e003Coalescence-Inoculumn-mBHI,0.0,0.0
D3-e003Coalescence-mBHI-p7,0.6875,0.7
C3-e003Coalescence-mBHI-p5,0.5625,0.7
D11-e003Assembly-mGAM-p3,0.6875,0.7
D2-e003Assembly-mBHI-p3,0.0,0.0
B3-e003Assembly-mBHI-p5,0.5625,0.7
A9-e003Coalescence-mBHI-p5,0.5,0.5
D5-e003Coalescence-Inoculumn-mBHI,0.6875,0.7
B2-e003Coalescence-mGAM-p3,0.5625,0.7
B4-e003Assembly-mBHI-p3,0.25,0.7
C11-e003Coalescence-mGAM-p5,0.375,0.65
B3-e003Coalescence-Inoculumn-mBHI,0.5625,0.7
A8-e003Coalescence-mBHI-p5,0.0,0.0
D5-e004Assembly-mGAM-p7,0.4375,0.5
C2-e003Assembly-mBHI-p5,0.0,0.0
D9-e003Coalescence-mBHI-p3,0.6875,0.7
D5-e003Assembly-mBHI-p5,0.6875,0.7
A5-e003Coalescence-mBHI-p7,0.625,0.5
G2-e004Assembly-epsilon-p3,0.4375,0.65
D2-e003Coalescence-mGAM-p5,0.6875,0.7
B9-e003Assembly-mGAM-p5,0.6875,0.65
D3-e003Coalescence-mGAM-p3,0.375,0.65
D9-e003Coalescence-mGAM-p3,0.6875,0.7
E2-e004Assembly-mGAM-p7,0.3125,0.65
D3-e003Coalescence-mGAM-p5,0.375,0.65
C10-e003Coalescence-mGAM-p3,0.5625,0.7
A5-e003Coalescence-mBHI-inoculumn-redo,0.0,0.05
B11-e003Assembly-mGAM-p3,0.6875,0.7
D2-e003Assembly-mBHI-p5,0.0,0.0
B9-e003Coalescence-mGAM-p7,0.6875,0.7
B11-e003Coalescence-mGAM-p7,0.6875,0.7
C3-e003Coalescence-Inoculumn-mGAM,0.375,0.65
B5-e003Coalescence-mBHI-p7,0.6875,0.7
A3-e003Coalescence-mGAM-p7,0.5,0.7
D4-e003Coalescence-Inoculumn-mBHI,0.1875,0.65
A4-e003Coalescence-mBHI-p5,0.5625,0.7
B3-e003Coalescence-mBHI-p7,0.5625,0.7
C2-e004Assembly-mBHI-p7,0.375,0.7
D10-e003Coalescence-mGAM-p7,0.5625,0.7
C12-e003Coalescence-mGAM-p3,0.375,0.7
C11-e003Coalescence-mGAM-p3,0.375,0.65
D5-e004Assembly-mGAM-p3,0.25,0.3
A10-e003Coalescence-mBHI-p7,0.0,0.0
C10-e003Coalescence-mBHI-p7,0.5625,0.7
B9-e003Coalescence-mBHI-p5,0.6875,0.6
B10-e003Coalescence-mBHI-p3,0.6875,0.7
C11-e003Coalescence-mBHI-p5,0.375,0.65
A2-e003Coalescence-mGAM-p7,0.0,0.0
C5-e003Assembly-mBHI-p3,0.8125,0.8
F5-e004Assembly-epsilon-p3,0.4375,0.5
E3-e004Assembly-mGAM-p5,0.5625,0.5
E2-e004Assembly-mGAM-p5,0.4375,0.55
C3-e003GlycerolRevival-mBHI-p2,0.3125,0.6
D10-e003Coalescence-mGAM-p3,0.4375,0.65
B10-e003Coalescence-mGAM-p7,0.5,0.6
C4-e004Assembly-mBHI-p3,0.4375,0.55
A9-e003Coalescence-mBHI-p7,0.6875,0.7
C2-e003Coalescence-Inoculumn-mGAM,0.0,0.0
B3-e003Coalescence-Inoculumn-mGAM,0.6875,0.7
D11-e003Coalescence-mGAM-p7,0.6875,0.7
D5-e003Coalescence-mGAM-p3,0.6875,0.7
E5-e004Assembly-mGAM-p3,0.5,0.6
D2-e003Coalescence-Inoculumn-mBHI,0.0,0.0
B4-e003Coalescence-Inoculumn-mGAM,0.375,0.65
F2-e004Assembly-epsilon-p7,0.625,0.7
A10-e003Coalescence-mGAM-p7,0.0625,0.35
B2-e003Assembly-mBHI-p3,0.0,0.0
D9-e003Coalescence-mBHI-p5,0.6875,0.7
C4-e003Coalescence-Inoculumn-mGAM,0.5625,0.7
D4-e003Coalescence-mGAM-p3,0.625,0.7
B9-e003Coalescence-mBHI-p7,0.6875,0.7
A2-e003Coalescence-mGAM-p5,0.0,0.0
D11-e003Assembly-mGAM-p5,0.6875,0.7
C3-e003Coalescence-mGAM-p7,0.5625,0.7
B11-e003GlycerolRevival-mGAM-p2,0.6875,0.65
C5-e004Assembly-mBHI-p7,0.5,0.75
B3-e003Coalescence-mGAM-p5,0.5625,0.7
D9-e003Coalescence-mBHI-p7,0.6875,0.7
G5-e004Assembly-epsilon-p5,0.5,0.65
B10-e003Assembly-mGAM-p3,0.5625,0.45
D3-e004Assembly-mGAM-p5,0.375,0.4
C5-e003Coalescence-mBHI-p7,0.6875,0.7
D12-e003Coalescence-mBHI-p3,0.6875,0.7
D4-e004Assembly-mGAM-p7,0.5625,0.6
C11-e003Coalescence-mGAM-p7,0.375,0.65
C11-e003Assembly-mGAM-p3,0.6875,0.7
D10-e003Coalescence-mBHI-p7,0.375,0.65
C9-e003Coalescence-mBHI-p7,0.6875,0.7
A2-e003Coalescence-mBHI-p3,0.0,0.0
B8-e003Coalescence-mGAM-p5,0.6875,0.7
C3-e004Assembly-mBHI-p3,0.5625,0.5
C11-e003Assembly-mGAM-p5,0.6875,0.7
B10-e003GlycerolRevival-mGAM-p2,0.4375,0.6
B3-e003Coalescence-mBHI-p5,0.5625,0.7
C2-e003Coalescence-mBHI-inoculumn-redo,0.0,0.0
A8-e003Coalescence-mGAM-p7,0.0,0.0
C11-e003GlycerolRevival-mGAM-p2,0.6875,0.7
B2-e003Coalescence-Inoculumn-mBHI,0.0,0.05
A11-e003Coalescence-mBHI-p5,0.6875,0.7
C10-e003Coalescence-mGAM-p5,0.5625,0.7
C4-e003Assembly-mBHI-p5,0.5625,0.65
C9-e003Assembly-mGAM-p5,0.3125,0.5
A5-e003Coalescence-Inoculumn-mGAM,0.0,0.0
A3-e003Coalescence-mBHI-p3,0.0,0.0
AG-Fecal,0.875,0.6
D4-e003Coalescence-Inoculumn-mGAM,0.375,0.5
A2-e003Coalescence-mBHI-p5,0.0,0.0
B5-e004Assembly-mBHI-p5,0.4375,0.6
G2-e004Assembly-epsilon-p5,0.625,0.65
C5-e003Assembly-mBHI-p5,0.375,0.5
C10-e003Coalescence-mBHI-p5,0.5625,0.7
B9-e003Coalescence-mBHI-p3,0.6875,0.7
C3-e003Coalescence-mBHI-inoculumn-redo,0.25,0.7
B5-e003Coalescence-mGAM-p3,0.375,0.65
C3-e003Assembly-mBHI-p5,0.4375,0.6
F2-e004Assembly-epsilon-p5,0.625,0.7
A5-e003Coalescence-mBHI-p3,0.375,0.5
C4-e004Assembly-mBHI-p7,0.5,0.55
A4-e003Coalescence-mBHI-p3,0.5625,0.6
C9-e003GlycerolRevival-mGAM-p2,0.3125,0.55
B2-e004Assembly-mBHI-p7,0.375,0.7
B4-e004Assembly-mBHI-p3,0.5,0.55
F3-e004Assembly-epsilon-p5,0.6875,0.65
C9-e003Coalescence-mGAM-p5,0.375,0.65
A2-e003Coalescence-mBHI-inoculumn-redo,0.0,0.0
C2-e003Coalescence-mGAM-p5,0.5625,0.7
B8-e003GlycerolRevival-mGAM-p2,0.0,0.0
C8-e003Coalescence-mBHI-p5,0.0,0.0
B8-e003Coalescence-mGAM-p7,0.6875,0.7
B4-e003Coalescence-Inoculumn-mBHI,0.25,0.7
D2-e003Coalescence-Inoculumn-mGAM,0.0625,0.0
B8-e003Coalescence-mBHI-p7,0.6875,0.7
B3-e004Assembly-mBHI-p3,0.5625,0.55
D3-e003Coalescence-Inoculumn-mGAM,0.6875,0.7
B11-e003Coalescence-mBHI-p3,0.6875,0.7
C5-e003Coalescence-Inoculumn-mGAM,0.375,0.65
C4-e003Coalescence-mBHI-p5,0.25,0.65
B2-e004Assembly-mBHI-p3,0.3125,0.6
G3-e004Assembly-epsilon-p5,0.6875,0.65
A11-e003Coalescence-mBHI-p3,0.625,0.7
B2-e004Assembly-mBHI-p5,0.375,0.7
B4-e004Assembly-mBHI-p7,0.5,0.55
B2-e003Coalescence-mBHI-p7,0.25,0.6
A4-e003Coalescence-Inoculumn-mGAM,0.0,0.0
B4-e003Coalescence-mBHI-p3,0.5625,0.7
A5-e003Coalescence-Inoculumn-mBHI,0.375,0.1
A9-e003Coalescence-mGAM-p5,0.6875,0.7
C10-e003Coalescence-mGAM-p7,0.5625,0.7
F3-e004Assembly-epsilon-p7,0.6875,0.65
A11-e003Coalescence-mGAM-p3,0.375,0.55
C10-e003Coalescence-mBHI-p3,0.5625,0.7
D2-e003Coalescence-mBHI-p3,0.3125,0.4
C5-e003GlycerolRevival-mBHI-p2,0.6875,0.7
H5-e003Coalescence-mBHI-p5_S40,0.6875,0.7
E2-e003Coalescence-mGAM-p7_S145,0.0,0.0
G5-e003Coalescence-mBHI-p7_S124,0.6875,0.65
H111-e003Coalescence-mGAM-p7_S188,0.6875,0.7
H4-e003Coalescence-mGAM-p7_S183,0.625,0.6
F5-e003Coalescence-mGAM-p5_S64,0.375,0.65
F5-e003Coalescence-mGAM-p7_S160,0.625,0.65
F8-e003Coalescence-mBHI-p3_S117,0.6875,0.65
H3-e003Coalescence-mBHI-p3_S46,0.6875,0.65
H2-e003Coalescence-mBHI-p7_S133,0.6875,0.6
E5-e003Coalescence-mBHI-p3_S12,0.625,0.7
F100-e003Coalescence-mGAM-p7_S163,0.375,0.65
F9-e003Coalescence-mBHI-p5_S18,0.6875,0.7
H3-e003Coalescence-mBHI-p7_S134,0.6875,0.7
E3-e003Coalescence-mGAM-p3_S58,0.375,0.55
G4-e003Coalescence-mBHI-p5_S27,0.25,0.7
E8-e003Coalescence-mBHI-p5_S5,0.0,0.0
G2-e003Coalescence-mBHI-p3_S33,0.5,0.4
E9-e003Coalescence-mBHI-p5_S6,0.6875,0.7
H111-e003Coalescence-mBHI-p3_S144,0.6875,0.7
G111-e003Coalescence-mGAM-p5_S80,0.375,0.65
G100-e003Coalescence-mGAM-p3_S179,0.5625,0.65
F111-e003Coalescence-mGAM-p5_S68,0.6875,0.7
G111-e003Coalescence-mBHI-p5_S32,0.375,0.65
G5-e003Coalescence-mBHI-p3_S36,0.6875,0.7
H2-e003Coalescence-mGAM-p7_S181,0.6875,0.7
H9-e003Coalescence-mGAM-p3_S190,0.5625,0.5
E3-e003Coalescence-mBHI-p3_S10,0.0,0.0
H2-e003Coalescence-mGAM-p5_S85,0.25,0.45
G8-e003Coalescence-mGAM-p3_S177,0.0,0.1
F2-e003Coalescence-mGAM-p7_S157,0.5625,0.6
H3-e003Coalescence-mGAM-p3_S94,0.4375,0.65
H4-e003Coalescence-mGAM-p3_S95,0.625,0.65
E5-e003Coalescence-mBHI-p7_S100,0.6875,0.65
G111-e003Coalescence-mBHI-p3_S132,0.3125,0.35
F3-e003Coalescence-mGAM-p3_S70,0.5625,0.7
E100-e003Coalescence-mBHI-p7_S103,0.0,0.0
F9-e003Coalescence-mGAM-p5_S66,0.6875,0.7
G111-e003Coalescence-mGAM-p7_S176,0.1875,0.5
H100-e003Coalescence-mGAM-p7_S187,0.375,0.65
E100-e003Coalescence-mGAM-p3_S155,0.0,0.0
E3-e003Coalescence-mGAM-p5_S50,0.5625,0.6
F5-e003Coalescence-mGAM-p3_S72,0.5,0.65
E9-e003Coalescence-mBHI-p7_S102,0.3125,0.3
E5-e003Coalescence-mBHI-p5_S4,0.6875,0.7
F111-e003Coalescence-mGAM-p7_S164,0.6875,0.65
E111-e003Coalescence-mBHI-p5_S8,0.6875,0.7
H100-e003Coalescence-mBHI-p5_S43,0.625,0.65
F2-e003Coalescence-mGAM-p5_S61,0.5,0.7
F5-e003Coalescence-mBHI-p5_S16,0.6875,0.7
F8-e003Coalescence-mGAM-p5_S65,0.6875,0.7
H8-e003Coalescence-mBHI-p7_S137,0.6875,0.7
G9-e003Coalescence-mGAM-p5_S78,0.5625,0.7
E2-e003Coalescence-mBHI-p5_S1,0.0,0.0
E2-e003Coalescence-mBHI-p3_S9,0.0,0.0
G8-e003Coalescence-mGAM-p5_S77,0.1875,0.0
G3-e003Coalescence-mBHI-p3_S34,0.5625,0.7
G100-e003Coalescence-mBHI-p5_S31,0.5625,0.7
F9-e003Coalescence-mBHI-p3_S118,0.6875,0.65
E111-e003Coalescence-mBHI-p3_S108,0.625,0.65
G3-e003Coalescence-mBHI-p5_S26,0.5625,0.7
G5-e003Coalescence-mBHI-p5_S28,0.625,0.65
H111-e003Coalescence-mGAM-p5_S92,0.6875,0.7
G4-e003Coalescence-mBHI-p3_S35,0.25,0.7
H9-e003Coalescence-mGAM-p5_S90,0.375,0.7
H2-e003Coalescence-mBHI-p3_S45,0.3125,0.15
E8-e003Coalescence-mBHI-p7_S101,0.0,0.0
E4-e003Coalescence-mBHI-p5_S3,0.5625,0.7
H2-e003Coalescence-mGAM-p3_S93,0.6875,0.65
E4-e003Coalescence-mGAM-p5_S51,0.5625,0.7
G9-e003Coalescence-mGAM-p7_S174,0.375,0.65
F2-e003Coalescence-mBHI-p3_S21,0.0,0.0
E8-e003Coalescence-mGAM-p3_S153,0.5625,0.7
G111-e003Coalescence-mGAM-p3_S180,0.375,0.65
G5-e003Coalescence-mGAM-p3_S84,0.375,0.65
H8-e003Coalescence-mBHI-p5_S41,0.6875,0.7
E100-e003Coalescence-mBHI-p5_S7,0.0,0.0
G100-e003Coalescence-mGAM-p7_S175,0.5625,0.7
F9-e003Coalescence-mGAM-p7_S162,0.6875,0.7
E2-e003Coalescence-mBHI-p7_S97,0.0,0.0
F8-e003Coalescence-mGAM-p7_S161,0.6875,0.65
F3-e003Coalescence-mBHI-p3_S22,0.5625,0.7
G3-e003Coalescence-mBHI-p7_S122,0.5625,0.7
G5-e003Coalescence-mGAM-p5_S76,0.375,0.65
G5-e003Coalescence-mGAM-p7_S172,0.375,0.65
G4-e003Coalescence-mGAM-p5_S75,0.25,0.7
G8-e003Coalescence-mBHI-p3_S129,0.0,0.0
E5-e003Coalescence-mGAM-p3_S60,0.6875,0.7
G2-e003Coalescence-mGAM-p5_S73,0.5625,0.7
E5-e003Coalescence-mGAM-p7_S148,0.6875,0.7
H9-e003Coalescence-mGAM-p7_S186,0.6875,0.65
E100-e003Coalescence-mGAM-p5_S55,0.0625,0.1
E8-e003Coalescence-mGAM-p5_S53,0.0,0.0
H5-e003Coalescence-mGAM-p3_S96,0.6875,0.65
G4-e003Coalescence-mGAM-p3_S83,0.25,0.7
F4-e003Coalescence-mBHI-p7_S111,0.5625,0.7
H3-e003Coalescence-mGAM-p7_S182,0.375,0.65
H5-e003Coalescence-mGAM-p5_S88,0.6875,0.7
F4-e003Coalescence-mGAM-p5_S63,0.5625,0.7
G4-e003Coalescence-mGAM-p7_S171,0.3125,0.7
H8-e003Coalescence-mGAM-p5_S89,0.125,0.6
F3-e003Coalescence-mBHI-p5_S14,0.5625,0.7
F100-e003Coalescence-mBHI-p7_S115,0.625,0.6
E3-e003Coalescence-mGAM-p7_S146,0.5625,0.65
F100-e003Coalescence-mGAM-p3_S167,0.5625,0.65
G100-e003Coalescence-mBHI-p3_S131,0.0,0.0
G4-e003Coalescence-mBHI-p7_S123,0.25,0.7
E9-e003Coalescence-mGAM-p3_S154,0.625,0.25
F3-e003Coalescence-mGAM-p5_S62,0.5625,0.7
H4-e003Coalescence-mBHI-p7_S135,0.6875,0.7
E3-e003Coalescence-mBHI-p5_S2,0.0625,0.0
G111-e003Coalescence-mBHI-p7_S128,0.6875,0.7
H3-e003Coalescence-mBHI-p5_S38,0.6875,0.7
G3-e003Coalescence-mGAM-p3_S82,0.5625,0.7
F111-e003Coalescence-mGAM-p3_S168,0.6875,0.65
F3-e003Coalescence-mGAM-p7_S158,0.5625,0.7
F8-e003Coalescence-mBHI-p7_S113,0.6875,0.65
G2-e003Coalescence-mBHI-p7_S121,0.5625,0.6
H4-e003Coalescence-mBHI-p3_S47,0.375,0.65
F3-e003Coalescence-mBHI-p7_S110,0.5625,0.7
F100-e003Coalescence-mGAM-p5_S67,0.375,0.7
G8-e003Coalescence-mBHI-p7_S125,0.0,0.0
F4-e003Coalescence-mBHI-p5_S15,0.5625,0.7
H111-e003Coalescence-mBHI-p5_S44,0.6875,0.7
E111-e003Coalescence-mBHI-p7_S104,0.125,0.5
E2-e003Coalescence-mGAM-p3_S57,0.0,0.0
F2-e003Coalescence-mBHI-p5_S13,0.0,0.0
F4-e003Coalescence-mBHI-p3_S23,0.5625,0.7
F2-e003Coalescence-mGAM-p3_S69,0.5,0.7
E9-e003Coalescence-mGAM-p5_S54,0.6875,0.7
G3-e003Coalescence-mGAM-p5_S74,0.5625,0.7
E111-e003Coalescence-mGAM-p5_S56,0.5,0.3
G100-e003Coalescence-mGAM-p5_S79,0.5625,0.65
H100-e003Coalescence-mGAM-p5_S91,0.375,0.65
G9-e003Coalescence-mBHI-p3_S130,0.6875,0.65
E4-e003Coalescence-mGAM-p7_S147,0.5625,0.7
E4-e003Coalescence-mGAM-p3_S59,0.5625,0.7
H4-e003Coalescence-mBHI-p5_S39,0.6875,0.65
F4-e003Coalescence-mGAM-p3_S71,0.5625,0.7
H100-e003Coalescence-mBHI-p7_S139,0.375,0.65
G8-e003Coalescence-mBHI-p5_S29,0.0,0.0
G2-e003Coalescence-mBHI-p5_S25,0.5625,0.65
G8-e003Coalescence-mGAM-p7_S173,0.1875,0.0
E4-e003Coalescence-mBHI-p3_S11,0.5625,0.65
E2-e003Coalescence-mGAM-p5_S49,0.0,0.0
H9-e003Coalescence-mBHI-p5_S42,0.6875,0.7
H111-e003Coalescence-mGAM-p3_S192,0.6875,0.65
F5-e003Coalescence-mBHI-p3_S24,0.6875,0.7
E8-e003Coalescence-mBHI-p3_S105,0.0,0.0
E8-e003Coalescence-mGAM-p7_S149,0.0,0.0
H5-e003Coalescence-mBHI-p7_S136,0.6875,0.7
G9-e003Coalescence-mBHI-p5_S30,0.6875,0.7
F111-e003Coalescence-mBHI-p7_S116,0.25,0.4
F5-e003Coalescence-mBHI-p7_S112,0.6875,0.7
F4-e003Coalescence-mGAM-p7_S159,0.5625,0.7
F111-e003Coalescence-mBHI-p3_S120,0.6875,0.65
H3-e003Coalescence-mGAM-p5_S86,0.375,0.65
E4-e003Coalescence-mBHI-p7_S99,0.5625,0.7
H4-e003Coalescence-mGAM-p5_S87,0.6875,0.7
E100-e003Coalescence-mGAM-p7_S151,0.5,0.25
G9-e003Coalescence-mGAM-p3_S178,0.375,0.7
H9-e003Coalescence-mBHI-p7_S138,0.6875,0.65
H8-e003Coalescence-mGAM-p7_S185,0.0625,0.0
G2-e003Coalescence-mGAM-p3_S81,0.5625,0.55
F111-e003Coalescence-mBHI-p5_S20,0.6875,0.65
F8-e003Coalescence-mBHI-p5_S17,0.6875,0.7
G100-e003Coalescence-mBHI-p7_S127,0.5625,0.7
E5-e003Coalescence-mGAM-p5_S52,0.6875,0.7
