,B3-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.22729740893728878,0.7526405319571258
C9-e003Coalescence-mGAM-p3,0.8323687570409313,0.149239314542808
D2-e004Assembly-mGAM-p7,0.1657543372136688,0.12100046314675135
B5-e004Assembly-mBHI-p3,0.26560788584303413,0.23136694455471749
C11-e003Coalescence-mBHI-p3,0.22739361622230567,0.7562462617440783
D11-e003Coalescence-mBHI-p5,0.0018653398422831396,0.99598491464867
C9-e003Coalescence-mGAM-p7,0.7453356365001877,0.2360939526267037
C8-e003Coalescence-mGAM-p7,0.9433380398047315,0.018402871509858407
D10-e003Coalescence-mBHI-p3,0.07664078107397672,0.9157917162895328
F3-e004Assembly-epsilon-p3,0.23648434096883217,0.17526141325922984
B2-e003Coalescence-mBHI-p3,0.6038437101013894,0.14920901151250496
A8-e003Coalescence-mBHI-p3,0.3266774314682689,0.24216362313087206
A4-e003Coalescence-mBHI-p7,0.9899631993991739,0.00013365091967712053
B4-e003Coalescence-mBHI-p5,0.360457604205783,0.0021581976974990075
A3-e003Coalescence-mBHI-p7,0.998866766804356,0.00010883948656874423
B9-e003Coalescence-mGAM-p5,0.0009528351483289524,0.9964588461029509
A4-e003Coalescence-mBHI-inoculumn-redo,0.8601323319564401,0.047786092364694985
B3-e003Coalescence-mBHI-p3,0.9983189635749156,0.0003915574963609899
D4-e003Coalescence-mBHI-p5,0.0029993991738640627,0.9853946671959773
C2-e003Coalescence-mBHI-p5,0.9931019902365753,0.00025691411935953415
B3-e004Assembly-mBHI-p7,0.2727635749155088,0.21787753076617708
B5-e004Assembly-mBHI-p7,0.266866541494555,0.2338653566229985
D4-e003Coalescence-mBHI-p3,0.060720615846789325,0.9124186184994044
C4-e003GlycerolRevival-mBHI-p2,0.9926505444986857,0.00026386132062987963
G5-e004Assembly-epsilon-p3,0.30270829891100265,0.22549920603414053
C5-e004Assembly-mBHI-p3,0.25773075478783325,0.21790604737329627
D10-e003Assembly-mGAM-p5,0.6594968081111529,0.00010156146619028715
B2-e003Assembly-mBHI-p5,0.3194126924521216,0.239121410612677
C3-e004Assembly-mBHI-p5,0.2763472775065715,0.21898365753605928
B2-e003Coalescence-mBHI-p5,0.7908810364250844,0.07258349874288739
B8-e003Assembly-mGAM-p5,0.19817581674802856,0.1461163821622337
C4-e003Coalescence-mGAM-p7,0.9878634622606084,0.00028748180494905383
B12-e003Coalescence-mBHI-p3,0.0009542621104018023,0.9835037713378324
D3-e004Assembly-mGAM-p7,0.27776334960570787,0.22030726478761414
C8-e003Assembly-mGAM-p3,0.2874210289147578,0.2162120550482996
C3-e003Coalescence-mGAM-p3,0.9970443109275254,0.00010824401217414319
B4-e003Assembly-mBHI-p5,0.7866180998873451,0.06681844647346831
D4-e004Assembly-mGAM-p5,0.24691678558017274,0.1995221648802435
D3-e003Coalescence-Inoculumn-mBHI,0.5239902365752911,0.45149603017070267
C3-e003Coalescence-mBHI-p7,0.9965641757416448,0.0001312028582770941
D11-e003Coalescence-mGAM-p5,0.0016455876830642135,0.993921529707556
A11-e003Coalescence-mGAM-p7,0.015233345850544498,0.9522927749106788
B8-e003Coalescence-mBHI-p5,0.005653173113030418,0.9751064575889905
B10-e003Assembly-mGAM-p5,0.8130362748779573,0.00037296546248511314
C2-e003Coalescence-mGAM-p7,0.9976217799474276,0.00011452957522826518
D3-e003Coalescence-mBHI-p5,0.005207660533233196,0.9867445414847162
B11-e003Coalescence-mGAM-p3,0.0008620352985354863,0.9981404657933043
C4-e003Coalescence-mBHI-inoculumn-redo,0.9470248591813745,0.015619028715098583
B5-e003Assembly-mBHI-p5,0.000872925272249343,0.9810657668386926
D2-e003Coalescence-mBHI-p5,0.008601727375140818,0.9282923117639275
D8-e003Assembly-mGAM-p5,0.2652313931656027,0.19869822680958052
D5-e003Coalescence-mGAM-p5,0.0008456627863312055,0.9866204181553527
B5-e003Coalescence-mBHI-p5,0.004152009012392039,0.984790128357814
D5-e003Coalescence-mBHI-p7,0.0008775065715358619,0.9909417758369723
C9-e003Coalescence-mBHI-p5,0.0014517461509575666,0.9973686648140796
A10-e003Coalescence-mBHI-p3,0.7415084491175367,0.07814853777954214
A5-e003Coalescence-mGAM-p3,0.0013942170484416072,0.9834538838163293
A2-e003Coalescence-Inoculumn-mGAM,0.32111993991738635,0.2385369855762869
E5-e004Assembly-mGAM-p5,0.2836980097634247,0.23071582638613206
D8-e003Coalescence-mGAM-p5,0.03275644010514458,0.9200664946407304
A12-e003Coalescence-mGAM-p3,0.004333984228313931,0.9746177716024877
C2-e003Coalescence-mBHI-p3,0.9948425835523844,0.0014966256450972615
C4-e004Assembly-mBHI-p5,0.29271641006383775,0.2243551673944687
D9-e003Coalescence-mGAM-p7,0.0008566278633120542,0.9932751753341273
D4-e003Coalescence-mBHI-p7,0.001455276004506196,0.9891397379912664
D8-e003Assembly-mGAM-p3,0.1954989861058956,0.15140359931189626
E3-e004Assembly-mGAM-p3,0.2705697333834022,0.2160983194389308
B10-e003Coalescence-mGAM-p3,0.7407294029290274,0.23432638613206302
A9-e003Coalescence-mGAM-p7,0.0009593691325572662,0.9724720788672754
B5-e003Coalescence-Inoculumn-mGAM,0.0008302666165978218,0.9848668783908959
D10-e003Coalescence-mBHI-p5,0.007534960570784829,0.9884435622601561
D5-e003Coalescence-mBHI-p3,0.0010844160720991363,0.9895998412068282
C5-e003Coalescence-mBHI-p3,0.026306346226060835,0.914684133915575
D9-e003Coalescence-mGAM-p5,0.0028865940668419076,0.9947248908296944
C9-e003Coalescence-mBHI-p3,0.016972361997746904,0.978279608310176
D10-e003Coalescence-mGAM-p5,0.9940658655651522,0.0019990075426756654
C8-e003Coalescence-mBHI-p7,0.752066391288021,0.08718625115786688
B11-e003Assembly-mGAM-p5,0.0006435598948554262,0.9548107714701601
G3-e004Assembly-epsilon-p7,0.27546744273375895,0.21008382956199553
B4-e003Coalescence-mGAM-p5,0.9868343972962824,0.0013966521106259099
D4-e003Coalescence-mGAM-p5,0.03796214795343598,0.9538674077014687
C3-e004Assembly-mBHI-p7,0.27267119789710853,0.21813748842133124
B5-e003Coalescence-mGAM-p5,0.0895284265865565,0.8922253539764458
