,sample,boot_med,boot_low,boot_high,actual_med
0,A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,0.0,0.0,0.0,0.0
1,A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,0.0,0.0,0.0,0.0
2,B4-e003Coalescence-Inoculumn-mBHI,0.15200000000000002,0.138,0.174,0.15200000000000002
3,B4-e003Coalescence-mBHI-p1_S733,0.429,0.375,0.5,0.429
4,B4-e003Coalescence-mBHI-p3,0.0,0.0,0.0,0.0
5,B4-e003Coalescence-mGAM-p1_S737,0.5,0.429,0.5,0.5
6,C3-e003Coalescence-mBHI-inoculumn-redo,0.185,0.16895000000000002,0.2,0.185
7,C3-e003Coalescence-mBHI-p1_S726,0.42900000000000005,0.375,0.5,0.42900000000000005
8,C3-e003Coalescence-mBHI-p5,0.0,0.0,0.0,0.0
9,C3-e003Coalescence-mBHI-p7,0.0,0.0,0.0,0.0
10,C3-e003Coalescence-mGAM-p7,1.0,1.0,1.0,1.0
11,Coalescence-D12-B4-ACPP-AE-mBHI-mGAM-3_S667,0.0,0.0,0.0,0.0
12,Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671,0.296,0.288,0.306,0.296
13,F4-e003Coalescence-mBHI-p5_S15,0.579,0.545,0.6,0.579
14,F4-e003Coalescence-mBHI-p7_S111,0.625,0.6,0.652,0.625
15,G3-e003Coalescence-mBHI-p1_S790,0.5,0.444,0.5,0.5
16,G3-e003Coalescence-mBHI-p3_S34,0.0,0.0,0.0,0.0
17,G3-e003Coalescence-mBHI-p5_S26,0.724,0.706,0.75,0.724
18,G3-e003Coalescence-mBHI-p7_S122,0.5,0.5,0.556,0.5
19,G3-e003Coalescence-mGAM-p5_S74,0.0,0.0,0.0,0.0
