,sample,boot_med,boot_low,boot_high,actual_med
0,B10-e003Coalescence-mBHI-p3,0.5,0.455,0.5,0.5
1,B10-e003Coalescence-mBHI-p5,,,,1.0
2,B10-e003Coalescence-mGAM-p3,0.438,0.429,0.444,0.438
3,B4-e003Coalescence-Inoculumn-mGAM,0.722,0.708,0.733,0.722
4,B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,0.625,0.6,0.636,0.625
5,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,0.704,0.692,0.714,0.704
6,C3-e003Coalescence-Inoculumn-mGAM,0.727,0.708,0.75,0.727
7,C9-e003Coalescence-mBHI-p1_S758,1.0,1.0,1.0,1.0
8,C9-e003Coalescence-mBHI-p3,0.667,0.654,0.68,0.667
9,C9-e003Coalescence-mBHI-p5,1.0,1.0,1.0,1.0
10,C9-e003Coalescence-mBHI-p7,,,,
11,C9-e003Coalescence-mGAM-p1_S762,0.0,0.0,0.0,0.0
12,C9-e003Coalescence-mGAM-p3,,,,1.0
13,C9-e003Coalescence-mGAM-p5,,,,1.0
14,C9-e003Coalescence-mGAM-p7,1.0,1.0,1.0,1.0
15,Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7_S623,,,,
16,Coalescence-B10-G9-ACPP-AE-mGAM-mBHI-7_S641,,,,
17,Coalescence-C10-B10-ACPP-AE-mGAM-mGAM-5_S653,0.812,0.8,0.821,0.812
18,Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,0.854,0.85,0.857,0.853
19,F10-e003Coalescence-mGAM-p1_S833,0.0,0.0,0.0,0.0
20,F100-e003Coalescence-mBHI-p7_S115,,,,
21,F100-e003Coalescence-mGAM-p3_S167,,,,
22,F100-e003Coalescence-mGAM-p7_S163,1.0,1.0,1.0,1.0
23,G9-e003Coalescence-mBHI-p3_S130,1.0,1.0,1.0,1.0
24,G9-e003Coalescence-mBHI-p5_S30,,,,
25,G9-e003Coalescence-mGAM-p1_S826,0.0,0.0,0.0,0.0
26,G9-e003Coalescence-mGAM-p3_S178,0.7455,0.731,0.75,0.741
27,G9-e003Coalescence-mGAM-p5_S78,,,,1.0
28,G9-e003Coalescence-mGAM-p7_S174,0.667,0.643,0.7,0.667
