,index,fixed_diffs,num_int_sites,sample1,species_id
0,D3-e004Assembly-mGAM-p7,0,805912,D3-e004Assembly-mGAM-p7,102445
1,E4-e004Assembly-mGAM-p7,3077,820925,D3-e004Assembly-mGAM-p7,102445
2,BF-Fecal,2754,1127675,D3-e004Assembly-mGAM-p7,102445
3,AM-Fecal,3702,1818397,D3-e004Assembly-mGAM-p7,102445
4,D11-e003Assembly-mGAM-p3,3001,953620,D3-e004Assembly-mGAM-p7,102445
5,BG-Fecal,2542,843875,D3-e004Assembly-mGAM-p7,102445
6,E4-e004Assembly-mGAM-p5,2954,828785,D3-e004Assembly-mGAM-p7,102445
7,D11-e003Assembly-mGAM-p5,3182,1006424,D3-e004Assembly-mGAM-p7,102445
8,D3-e004Assembly-mGAM-p5,2,850484,D3-e004Assembly-mGAM-p7,102445
9,C11-e003Assembly-mGAM-p3,4833,1512873,D3-e004Assembly-mGAM-p7,102445
10,C11-e003Assembly-mGAM-p5,6667,2118706,D3-e004Assembly-mGAM-p7,102445
11,C11-e003GlycerolRevival-mGAM-p2,6813,2144888,D3-e004Assembly-mGAM-p7,102445
12,e004-inoculumn-fecal-AR,8,1586656,D3-e004Assembly-mGAM-p7,102445
13,e004-inoculumn-fecal-BE,2543,1106777,D3-e004Assembly-mGAM-p7,102445
0,D3-e004Assembly-mGAM-p7,3079,805912,E4-e004Assembly-mGAM-p7,102445
1,E4-e004Assembly-mGAM-p7,0,820925,E4-e004Assembly-mGAM-p7,102445
2,BF-Fecal,2126,1127675,E4-e004Assembly-mGAM-p7,102445
3,AM-Fecal,5344,1818397,E4-e004Assembly-mGAM-p7,102445
4,D11-e003Assembly-mGAM-p3,3539,953620,E4-e004Assembly-mGAM-p7,102445
5,BG-Fecal,1725,843875,E4-e004Assembly-mGAM-p7,102445
6,E4-e004Assembly-mGAM-p5,5,828785,E4-e004Assembly-mGAM-p7,102445
7,D11-e003Assembly-mGAM-p5,3704,1006424,E4-e004Assembly-mGAM-p7,102445
8,D3-e004Assembly-mGAM-p5,3333,850484,E4-e004Assembly-mGAM-p7,102445
9,C11-e003Assembly-mGAM-p3,5653,1512873,E4-e004Assembly-mGAM-p7,102445
10,C11-e003Assembly-mGAM-p5,7885,2118706,E4-e004Assembly-mGAM-p7,102445
11,C11-e003GlycerolRevival-mGAM-p2,7952,2144888,E4-e004Assembly-mGAM-p7,102445
12,e004-inoculumn-fecal-AR,5762,1586656,E4-e004Assembly-mGAM-p7,102445
13,e004-inoculumn-fecal-BE,3120,1106777,E4-e004Assembly-mGAM-p7,102445
0,D3-e004Assembly-mGAM-p7,2588,805912,BF-Fecal,102445
