,C4-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-mBHI-inoculumn-redo
C11-e003Coalescence-mBHI-p3,0.5578277664167235,0.0032858707557502738
D10-e003Coalescence-mBHI-p3,0.9211542831174733,0.004381161007667032
A4-e003Coalescence-mBHI-inoculumn-redo,0.993410588502613,0.0
B3-e003Coalescence-mBHI-p3,0.45171551920018177,0.39466958744067177
C5-e004Assembly-mBHI-p3,0.6866621222449444,0.06754289886820007
C4-e003Coalescence-mGAM-p7,0.5010224948875256,0.0
B4-e003Assembly-mBHI-p5,0.9961372415360146,0.0
D3-e003Coalescence-Inoculumn-mBHI,0.33219722790274936,0.2833150784958014
C4-e003Coalescence-mBHI-inoculumn-redo,0.9970461258804817,0.0
E5-e004Assembly-mGAM-p5,0.979322881163372,0.0927345746622855
F5-e004Assembly-epsilon-p5,0.9516019086571234,0.08835341365461848
E5-e004Assembly-mGAM-p7,0.7966371279254715,0.0755750273822563
C4-e003Coalescence-mGAM-p5,0.7714155873665076,0.0003650967506389193
C5-e003Coalescence-mBHI-inoculumn-redo,0.9950011361054306,0.0
C4-e003Coalescence-mGAM-p3,0.9425130652124517,0.0
B4-e003Assembly-mBHI-p3,0.9854578504885253,0.0
C10-e003Coalescence-mGAM-p3,0.0004544421722335833,0.8590726542533772
C3-e003Coalescence-Inoculumn-mGAM,0.003181095205635083,0.2898868200073019
D4-e003Coalescence-Inoculumn-mBHI,0.9893206089525108,0.0
C10-e003Coalescence-mBHI-p7,0.9959100204498977,0.0
C11-e003Coalescence-mBHI-p5,0.9811406498523063,0.004381161007667032
F5-e004Assembly-epsilon-p3,0.9725062485798682,0.09236947791164658
C2-e003Coalescence-Inoculumn-mGAM,0.004317200636219041,0.312157721796276
E5-e004Assembly-mGAM-p3,0.9775051124744376,0.0927345746622855
B4-e003Coalescence-Inoculumn-mGAM,0.0009088843444671666,0.6768893756845564
C4-e003Coalescence-Inoculumn-mGAM,0.0,0.9492515516611902
C2-e003Coalescence-mBHI-inoculumn-redo,0.9952283571915473,0.0
C10-e003Coalescence-mGAM-p5,0.012951601908657124,0.36911281489594744
AG-Fecal,0.42558509429675073,0.34757210660825116
C10-e003Coalescence-mBHI-p5,0.9952283571915473,0.0
C3-e003Coalescence-mBHI-inoculumn-redo,0.9336514428538969,0.0
e004-inoculumn-fecal-AR,0.27630084071801864,0.22088353413654618
B4-e003Coalescence-Inoculumn-mBHI,0.940013633265167,0.0
C5-e003Coalescence-Inoculumn-mGAM,0.0018177686889343332,0.6991602774735305
C4-e003Coalescence-mBHI-p5,0.9918200408997955,0.0
A4-e003Coalescence-Inoculumn-mGAM,0.0027266530334014998,0.7973713033953997
C10-e003Coalescence-mGAM-p7,0.6555328334469439,0.0
C10-e003Coalescence-mBHI-p3,0.9254714837536924,0.0
G4-e003Coalescence-mBHI-p5_S27,0.9947739150193138,0.0
G100-e003Coalescence-mGAM-p3_S179,0.0034083162917518746,0.4925155166119021
G111-e003Coalescence-mBHI-p5_S32,0.5807770961145194,0.0018254837531945967
H100-e003Coalescence-mBHI-p5_S43,0.6407634628493524,0.0036509675063891934
G100-e003Coalescence-mBHI-p5_S31,0.9963644626221313,0.0
G4-e003Coalescence-mBHI-p3_S35,0.995682799363781,0.0
E8-e003Coalescence-mGAM-p3_S153,0.43558282208588955,0.0
G4-e003Coalescence-mGAM-p5_S75,0.9947739150193138,0.0
G4-e003Coalescence-mGAM-p3_S83,0.967280163599182,0.0
G4-e003Coalescence-mGAM-p7_S171,0.9913655987275619,0.0
G4-e003Coalescence-mBHI-p7_S123,0.9959100204498977,0.0
G100-e003Coalescence-mGAM-p5_S79,0.20449897750511248,0.06790799561883899
E8-e003Coalescence-mBHI-p3_S105,0.26448534423994546,0.217232566630157
G100-e003Coalescence-mBHI-p7_S127,0.9961372415360146,0.0
