,C4-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-mBHI-inoculumn-redo
C11-e003Coalescence-mBHI-p3,0.08338643236892433,0.9157799047618135
D10-e003Coalescence-mBHI-p3,0.0074661581635587365,0.9920627148057046
A4-e003Coalescence-mBHI-inoculumn-redo,6.236997655341775e-05,0.9997663619376741
B3-e003Coalescence-mBHI-p3,0.113528954227796,0.1328151930891243
C5-e004Assembly-mBHI-p3,0.04698911549730081,0.9377039315147595
C4-e003Coalescence-mGAM-p7,0.09872918270430643,0.9057490149986552
B4-e003Assembly-mBHI-p5,8.795995870999807e-05,0.9998751931365074
D3-e003Coalescence-Inoculumn-mBHI,0.1836710710835613,0.21019927484664325
C4-e003Coalescence-mBHI-inoculumn-redo,6.0372355427970595e-05,0.9999627111840983
E5-e004Assembly-mGAM-p5,0.00041787767426595875,0.9979971778585202
F5-e004Assembly-epsilon-p5,0.00413404123505533,0.9880819504922113
E5-e004Assembly-mGAM-p7,0.02841950016623895,0.9599420272441801
C4-e003Coalescence-mGAM-p5,0.03244100335228686,0.9623088144431938
C5-e003Coalescence-mBHI-inoculumn-redo,4.283247871532495e-05,0.999877426348114
C4-e003Coalescence-mGAM-p3,0.005382317951061225,0.9944575492172079
B4-e003Assembly-mBHI-p3,0.0005859569190290084,0.9992481812951984
C10-e003Coalescence-mGAM-p3,0.9862369972578373,0.011684752348901203
C3-e003Coalescence-Inoculumn-mGAM,0.7843843590477401,0.20637745133599042
D4-e003Coalescence-Inoculumn-mBHI,5.621374354240112e-05,0.9997834042426252
C10-e003Coalescence-mBHI-p7,6.505343479813093e-05,0.9999477574431099
C11-e003Coalescence-mBHI-p5,0.0007933106556807803,0.9988275173562856
F5-e004Assembly-epsilon-p3,0.0005260146836839418,0.9971899760142751
C2-e003Coalescence-Inoculumn-mGAM,0.7973952088242837,0.19404111672105298
E5-e004Assembly-mGAM-p3,0.0009479898743090029,0.995557547395055
B4-e003Coalescence-Inoculumn-mGAM,0.9401254431806734,0.04878092789215971
C4-e003Coalescence-Inoculumn-mGAM,0.9998701003385313,0.007440206464786389
C2-e003Coalescence-mBHI-inoculumn-redo,8.391339369473032e-05,0.9995392322416217
C10-e003Coalescence-mGAM-p5,0.769,0.22699999999999998
AG-Fecal,0.14238172739450047,0.17613052241195215
C10-e003Coalescence-mBHI-p5,7.138900657611386e-05,0.9998631443452498
C3-e003Coalescence-mBHI-inoculumn-redo,0.0005280930609821661,0.9964700491224087
e004-inoculumn-fecal-AR,0.21437750071416317,0.2516866185387061
B4-e003Coalescence-Inoculumn-mBHI,0.00037042455299209553,0.9977018216296061
C5-e003Coalescence-Inoculumn-mGAM,0.9475145645584455,0.04473440845604147
C4-e003Coalescence-mBHI-p5,4.666817350789123e-05,0.9998995453492263
A4-e003Coalescence-Inoculumn-mGAM,0.9717646538067329,0.02058498476348023
C10-e003Coalescence-mGAM-p7,0.008985252933380669,0.9903221731183459
C10-e003Coalescence-mBHI-p3,0.0008067912412779042,0.9990071856270383
G4-e003Coalescence-mBHI-p5_S27,3.4700587604524306e-05,0.999892750424371
G100-e003Coalescence-mGAM-p3_S179,0.9463293698196206,0.050587808075380165
G111-e003Coalescence-mBHI-p5_S32,0.07762689304480942,0.9189422362693727
H100-e003Coalescence-mBHI-p5_S43,0.06358498612556175,0.9312727446957224
G100-e003Coalescence-mBHI-p5_S31,4.1388204600091254e-05,0.9998874259067865
G4-e003Coalescence-mBHI-p3_S35,3.204849374577425e-05,0.9999156849242155
E8-e003Coalescence-mGAM-p3_S153,0.01,0.987
G4-e003Coalescence-mGAM-p5_S75,0.00010916226517256604,0.9998549789588951
G4-e003Coalescence-mGAM-p3_S83,0.0018481722768299476,0.9976805344679145
G4-e003Coalescence-mGAM-p7_S171,0.0002550556966906414,0.9996326182946325
G4-e003Coalescence-mBHI-p7_S123,4.4068455830991915e-05,0.9999211965093483
G100-e003Coalescence-mGAM-p5_S79,0.4,0.571
E8-e003Coalescence-mBHI-p3_S105,0.22166157308661805,0.25446446061957473
G100-e003Coalescence-mBHI-p7_S127,3.7213828684999186e-05,0.99990474499805
