,sample,boot_med,boot_low,boot_high,actual_med,shifts_low,shifts_high,shifts_med
0,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,0.23398160948431151,0.232,0.23611111111111113,0.23421354764638344,0.12400000000000011,0.135,0.12900000000000011
1,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,0.5349369988545246,0.5324971493728621,0.5377574370709381,0.5353881278538812,0.1200000000000001,0.129,0.124
2,A_D11_D4_AE_AF_mBHI_mBHI_4_S47,0.2963400236127509,0.2936320754716981,0.29904334498399443,0.2966903073286052,0.14800000000000002,0.16099999999999992,0.15400000000000003
3,A_D3_D4_AE_AF_mBHI_mBHI_2_S39,0.41636582430806257,0.41267942583732053,0.42009685230024213,0.41656662665066024,0.16097500000000003,0.17400000000000004,0.16700000000000004
4,A_G4_C5_AF_AE_mBHI_mGAM_2_S76,0.24031890660592253,0.23728813559322032,0.24311926605504589,0.24031890660592253,0.1130000000000001,0.13100000000000012,0.122
5,A_H11_D4_AE_AF_mBHI_mGAM_4_S95,0.06888888888888889,0.06755260243632337,0.07238307349665925,0.06881243063263041,0.09200000000000008,0.1060000000000001,0.09899999999999998
6,A_H3_D4_AE_AF_mBHI_mGAM_2_S87,0.2754285714285714,0.2723086716742336,0.2784843052608473,0.27522935779816515,0.119,0.137,0.128
7,B_C4_G5_AF_AE_mBHI_mBHI_2_S124,0.46995192307692313,0.4654741305830208,0.47362110311750605,0.4700956937799043,0.15597500000000003,0.16999999999999993,0.16300000000000003
8,B_D3_H4_AE_AF_mBHI_mBHI_2_S135,0.4292508917954816,0.4255275032772008,0.4326923076923077,0.42908224076281287,0.15400000000000003,0.16600000000000004,0.16000000000000003
9,B_G4_G5_AF_AE_mBHI_mGAM_2_S172,0.21064814814814817,0.20741599073001157,0.2141204362819539,0.210161662817552,0.12400000000000011,0.14151249999999996,0.133
10,B_H3_H4_AE_AF_mBHI_mGAM_2_S183,0.46843853820598,0.4659217877094972,0.4729878721058434,0.46843853820598,0.09000000000000008,0.10299999999999998,0.09800000000000009
11,C5-e003Coalescence-mBHI-inoculumn-redo,0.6633879781420765,0.6615886833514689,0.664847310062675,0.6633986928104575,0.07900000000000007,0.08499999999999996,0.08199999999999996
12,C5-e003Coalescence-mBHI-p1_S742,0.6006944444444444,0.5979142526071842,0.6034938626748229,0.6006944444444444,0.131,0.14100000000000001,0.136
13,C5-e003Coalescence-mBHI-p3,0.3444316877152698,0.34118032946369203,0.34712643678160915,0.3444316877152698,0.12548749999999995,0.137,0.131
14,C5-e003Coalescence-mBHI-p5,0.16383561643835617,0.1624588364434687,0.16520787746170676,0.16355653128430295,0.08599999999999997,0.09299999999999997,0.08899999999999997
15,C5-e003Coalescence-mBHI-p7,0.044012282497441144,0.04303278688524591,0.04405737704918032,0.044012282497441144,0.02299999999999991,0.02499999999999991,0.02399999999999991
