,index,fixed_diffs,num_int_sites,sample1,species_id
0,C9-e003Coalescence-mGAM-p3,0,1037227,C9-e003Coalescence-mGAM-p3,100074
1,C9-e003Coalescence-mGAM-p7,69,1409283,C9-e003Coalescence-mGAM-p3,100074
2,D10-e003Coalescence-mBHI-p3,5606,1095624,C9-e003Coalescence-mGAM-p3,100074
3,A4-e003Coalescence-mBHI-inoculumn-redo,9318,1854723,C9-e003Coalescence-mGAM-p3,100074
4,B3-e003Coalescence-mBHI-p3,125,2692619,C9-e003Coalescence-mGAM-p3,100074
5,e004-inoculumn-fecal-AK,9365,2656084,C9-e003Coalescence-mGAM-p3,100074
6,B4-e003Assembly-mBHI-p5,5170,1007694,C9-e003Coalescence-mGAM-p3,100074
7,D3-e003Coalescence-Inoculumn-mBHI,131,2692042,C9-e003Coalescence-mGAM-p3,100074
8,C3-e003Coalescence-mBHI-p7,69,1409387,C9-e003Coalescence-mGAM-p3,100074
9,B8-e003Coalescence-mBHI-p5,97,1988682,C9-e003Coalescence-mGAM-p3,100074
10,B11-e003Coalescence-mGAM-p3,69,1650331,C9-e003Coalescence-mGAM-p3,100074
11,C4-e003Coalescence-mBHI-inoculumn-redo,4328,864885,C9-e003Coalescence-mGAM-p3,100074
12,C9-e003Coalescence-mBHI-p5,8693,1773913,C9-e003Coalescence-mGAM-p3,100074
13,D9-e003Coalescence-mGAM-p5,48,1279116,C9-e003Coalescence-mGAM-p3,100074
14,C9-e003Coalescence-mBHI-p3,1202,2585482,C9-e003Coalescence-mGAM-p3,100074
15,BB-Fecal,8316,2674808,C9-e003Coalescence-mGAM-p3,100074
16,B5-e003Coalescence-Inoculumn-mBHI,131,2639677,C9-e003Coalescence-mGAM-p3,100074
17,B10-e003Coalescence-mBHI-p5,6259,1343440,C9-e003Coalescence-mGAM-p3,100074
18,F2-e004Assembly-epsilon-p3,3173,883645,C9-e003Coalescence-mGAM-p3,100074
19,B5-e003Coalescence-mBHI-p3,62,995412,C9-e003Coalescence-mGAM-p3,100074
20,C5-e003Coalescence-mBHI-inoculumn-redo,10927,2012927,C9-e003Coalescence-mGAM-p3,100074
21,AM-Fecal,10397,2046402,C9-e003Coalescence-mGAM-p3,100074
22,A8-e003Coalescence-mBHI-p7,6186,1771646,C9-e003Coalescence-mGAM-p3,100074
23,e003-inoculumn-fecal-AC,127,735853,C9-e003Coalescence-mGAM-p3,100074
24,A3-e003Coalescence-mBHI-inoculumn-redo,82,1630659,C9-e003Coalescence-mGAM-p3,100074
25,D3-e003Assembly-mBHI-p5,121,1821056,C9-e003Coalescence-mGAM-p3,100074
26,D3-e003Coalescence-mBHI-p7,127,2315671,C9-e003Coalescence-mGAM-p3,100074
27,B2-e003Coalescence-mGAM-p3,36,868523,C9-e003Coalescence-mGAM-p3,100074
28,B3-e003Coalescence-Inoculumn-mBHI,131,2684549,C9-e003Coalescence-mGAM-p3,100074
29,B5-e003Coalescence-mBHI-p7,100,1771216,C9-e003Coalescence-mGAM-p3,100074
30,D4-e003Coalescence-Inoculumn-mBHI,12834,2339756,C9-e003Coalescence-mGAM-p3,100074
31,B3-e003Coalescence-mBHI-p7,70,1304524,C9-e003Coalescence-mGAM-p3,100074
32,C10-e003Coalescence-mBHI-p7,5199,987723,C9-e003Coalescence-mGAM-p3,100074
33,B9-e003Coalescence-mBHI-p5,120,2590832,C9-e003Coalescence-mGAM-p3,100074
34,B10-e003Coalescence-mBHI-p3,992,1256464,C9-e003Coalescence-mGAM-p3,100074
35,C11-e003Coalescence-mBHI-p5,5882,1115597,C9-e003Coalescence-mGAM-p3,100074
36,A9-e003Coalescence-mBHI-p7,130,2634431,C9-e003Coalescence-mGAM-p3,100074
37,D9-e003Coalescence-mBHI-p5,72,1790647,C9-e003Coalescence-mGAM-p3,100074
38,B9-e003Coalescence-mBHI-p7,108,2435431,C9-e003Coalescence-mGAM-p3,100074
39,C3-e003Coalescence-mGAM-p7,103,1559176,C9-e003Coalescence-mGAM-p3,100074
40,D9-e003Coalescence-mBHI-p7,83,1485455,C9-e003Coalescence-mGAM-p3,100074
41,D10-e003Coalescence-mBHI-p7,5180,1023516,C9-e003Coalescence-mGAM-p3,100074
42,B3-e003Coalescence-mBHI-p5,45,720130,C9-e003Coalescence-mGAM-p3,100074
43,C2-e003Coalescence-mBHI-inoculumn-redo,6152,1299790,C9-e003Coalescence-mGAM-p3,100074
44,B2-e003Coalescence-Inoculumn-mBHI,137,2553518,C9-e003Coalescence-mGAM-p3,100074
45,AG-Fecal,9510,2654876,C9-e003Coalescence-mGAM-p3,100074
46,C10-e003Coalescence-mBHI-p5,8541,1663204,C9-e003Coalescence-mGAM-p3,100074
47,C3-e003Coalescence-mBHI-inoculumn-redo,943,2679366,C9-e003Coalescence-mGAM-p3,100074
48,BK-Fecal,11627,2263664,C9-e003Coalescence-mGAM-p3,100074
49,C9-e003Coalescence-mGAM-p5,92,893534,C9-e003Coalescence-mGAM-p3,100074
50,C8-e003Coalescence-mBHI-p5,12218,2253560,C9-e003Coalescence-mGAM-p3,100074
51,B4-e003Coalescence-Inoculumn-mBHI,916,2681925,C9-e003Coalescence-mGAM-p3,100074
52,B11-e003Coalescence-mBHI-p3,62,1393819,C9-e003Coalescence-mGAM-p3,100074
53,C4-e003Coalescence-mBHI-p5,12835,2341888,C9-e003Coalescence-mGAM-p3,100074
54,B2-e004Assembly-mBHI-p3,3351,930473,C9-e003Coalescence-mGAM-p3,100074
