,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper
0,A4-e003Coalescence-mBHI-inoculumn-redo,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,0,4,A4-AA-AE-mBHI-mBHI,-0.5338820535735829,-0.5358104992218383,-0.5036993145049923
1,A4-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-mBHI-p7,0,7,A4-AA-AE-mBHI-mBHI,-0.4197098521676308,-0.42648737689825894,-0.4128951646623038
2,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,A4-e003Coalescence-mBHI-p7,4,7,A4-AA-AE-mBHI-mBHI,-0.2745290408089689,-0.31992066539702313,-0.252609152472139
3,C2-e003Coalescence-mBHI-inoculumn-redo,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,0,2,C2-AA-AE-mBHI-mBHI,-0.8734135789743656,-0.8805903675826556,-0.8647817569385285
4,C2-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mBHI-p3,0,3,C2-AA-AE-mBHI-mBHI,-1.3304156459001255,-1.3579183478816854,-1.306007281129758
5,C2-e003Coalescence-mBHI-inoculumn-redo,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,0,4,C2-AA-AE-mBHI-mBHI,-1.2320199136974381,-1.245496610106562,-1.2171065089973756
6,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,C2-e003Coalescence-mBHI-p3,2,3,C2-AA-AE-mBHI-mBHI,-2.24639613486607,-2.3278199152732544,-2.1721606005471954
7,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,2,4,C2-AA-AE-mBHI-mBHI,-1.5910862192602868,-1.6179306104675029,-1.5622086088888565
8,C2-e003Coalescence-mBHI-p3,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,3,4,C2-AA-AE-mBHI-mBHI,-0.9358533994400573,-1.0238723295950969,-0.8354709278176757
9,A4-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-mGAM-p1_S736,0,1,A4-AA-AE-mBHI-mGAM,-3.4624210903660124,-3.495009335112568,-3.4302458365702106
10,A4-e003Coalescence-mBHI-inoculumn-redo,A_E3_A4_AE_AA_mBHI_mGAM_2_S51,0,2,A4-AA-AE-mBHI-mGAM,-3.5003480322515337,-3.502398659125477,-3.497238317620891
11,A4-e003Coalescence-mBHI-inoculumn-redo,Coalescence-D8-A4-AA-AE-mBHI-mGAM-3_S663,0,3,A4-AA-AE-mBHI-mGAM,-2.333423657965454,-2.3347925951786377,-2.3313709850231956
12,A4-e003Coalescence-mBHI-inoculumn-redo,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,0,4,A4-AA-AE-mBHI-mGAM,-1.7501753415376067,-1.7511993575461051,-1.7486191588104456
13,A4-e003Coalescence-mBHI-inoculumn-redo,Coalescence-C6-A4-AA-AE-mBHI-mGAM-5_S649,0,5,A4-AA-AE-mBHI-mGAM,-1.4001402732300854,-1.4009594860368841,-1.3988953270483566
14,A4-e003Coalescence-mBHI-inoculumn-redo,C_E3_A4_AE_AA_mBHI_mGAM_6_S243,0,6,A4-AA-AE-mBHI-mGAM,-1.086555589422494,-1.1003627411396493,-1.0746576868952593
15,A4-e003Coalescence-mGAM-p1_S736,A_E3_A4_AE_AA_mBHI_mGAM_2_S51,1,2,A4-AA-AE-mBHI-mGAM,-3.536329055653152,-3.5661820188028335,-3.5055573969863985
16,A4-e003Coalescence-mGAM-p1_S736,Coalescence-D8-A4-AA-AE-mBHI-mGAM-3_S663,1,3,A4-AA-AE-mBHI-mGAM,-1.767975443609541,-1.7829281662704768,-1.7525753496220424
17,A4-e003Coalescence-mGAM-p1_S736,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,1,4,A4-AA-AE-mBHI-mGAM,-1.178776351884384,-1.1887273396009443,-1.1685191323287993
18,A4-e003Coalescence-mGAM-p1_S736,Coalescence-C6-A4-AA-AE-mBHI-mGAM-5_S649,1,5,A4-AA-AE-mBHI-mGAM,-0.884082263913288,-0.8915455047007084,-0.8763893492465996
19,A4-e003Coalescence-mGAM-p1_S736,C_E3_A4_AE_AA_mBHI_mGAM_6_S243,1,6,A4-AA-AE-mBHI-mGAM,-0.6125133954257898,-0.6300938749447955,-0.5967054649492196
20,A_E3_A4_AE_AA_mBHI_mGAM_2_S51,Coalescence-D8-A4-AA-AE-mBHI-mGAM-3_S663,2,3,A4-AA-AE-mBHI-mGAM,0.0003931629283537852,0.0003373272327472199,0.00045007185550685055
