,index,fixed_diffs,num_int_sites,sample1,species_id
0,B3-e004Assembly-mBHI-p7,0,4133929,B3-e004Assembly-mBHI-p7,100032
1,G5-e004Assembly-epsilon-p3,20354,6407820,B3-e004Assembly-mBHI-p7,100032
2,C5-e004Assembly-mBHI-p3,18270,5670933,B3-e004Assembly-mBHI-p7,100032
3,G3-e004Assembly-epsilon-p7,26040,3317046,B3-e004Assembly-mBHI-p7,100032
4,D4-e003Coalescence-mGAM-p5,14882,1662824,B3-e004Assembly-mBHI-p7,100032
5,F2-e004Assembly-epsilon-p3,18753,3223749,B3-e004Assembly-mBHI-p7,100032
6,D4-e003Coalescence-mGAM-p7,31217,3426310,B3-e004Assembly-mBHI-p7,100032
7,G2-e004Assembly-epsilon-p3,12163,2030022,B3-e004Assembly-mBHI-p7,100032
8,E3-e004Assembly-mGAM-p5,12661,1638236,B3-e004Assembly-mBHI-p7,100032
9,F2-e004Assembly-epsilon-p7,30330,3716707,B3-e004Assembly-mBHI-p7,100032
10,C5-e004Assembly-mBHI-p7,19533,6118081,B3-e004Assembly-mBHI-p7,100032
11,G5-e004Assembly-epsilon-p5,20382,6399764,B3-e004Assembly-mBHI-p7,100032
12,G2-e004Assembly-epsilon-p5,43907,4804692,B3-e004Assembly-mBHI-p7,100032
13,F2-e004Assembly-epsilon-p5,40595,4858350,B3-e004Assembly-mBHI-p7,100032
14,B3-e004Assembly-mBHI-p3,12461,1861022,B3-e004Assembly-mBHI-p7,100032
15,B2-e004Assembly-mBHI-p3,40696,4445996,B3-e004Assembly-mBHI-p7,100032
16,C5-e003GlycerolRevival-mBHI-p2,12269,2303651,B3-e004Assembly-mBHI-p7,100032
17,H4-e003Coalescence-mGAM-p7_S183,44489,4829317,B3-e004Assembly-mBHI-p7,100032
18,H2-e003Coalescence-mGAM-p7_S181,35105,3890766,B3-e004Assembly-mBHI-p7,100032
19,G5-e003Coalescence-mGAM-p7_S172,32757,3673542,B3-e004Assembly-mBHI-p7,100032
0,B3-e004Assembly-mBHI-p7,26108,4133929,G5-e004Assembly-epsilon-p3,100032
1,G5-e004Assembly-epsilon-p3,0,6407820,G5-e004Assembly-epsilon-p3,100032
2,C5-e004Assembly-mBHI-p3,19,5670933,G5-e004Assembly-epsilon-p3,100032
3,G3-e004Assembly-epsilon-p7,64105,3317046,G5-e004Assembly-epsilon-p3,100032
