,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
B5-e004Assembly-mBHI-p3,0.4693333333333333,0.2597402597402597
B9-e003Coalescence-mGAM-p5,0.37333333333333335,0.21290830381739473
B3-e003Coalescence-mBHI-p3,0.6213333333333333,0.2798110979929162
D4-e003Coalescence-mBHI-p5,0.7093333333333334,0.0003935458480913026
B5-e004Assembly-mBHI-p7,0.6,0.33097205824478554
D4-e003Coalescence-mBHI-p3,0.6026666666666667,0.0
C4-e003GlycerolRevival-mBHI-p2,0.6133333333333333,0.18260527351436442
F4-e004Assembly-epsilon-p5,0.6266666666666667,0.16922471467926015
B12-e003Coalescence-mBHI-p3,0.30133333333333334,0.13026367571822117
D3-e003Coalescence-Inoculumn-mBHI,0.5573333333333333,0.0
C3-e003Coalescence-mBHI-p7,0.7093333333333334,0.3675718221172767
B8-e003Coalescence-mBHI-p5,0.6426666666666667,0.30145611963793784
D3-e003Coalescence-mBHI-p5,0.7626666666666667,0.0011806375442739079
B5-e003Assembly-mBHI-p5,0.6293333333333333,0.0027548209366391185
B5-e003Coalescence-mBHI-p5,0.7333333333333333,0.01770956316410862
D5-e003Coalescence-mBHI-p7,0.784,0.014561196379378197
C9-e003Coalescence-mBHI-p5,0.6853333333333333,0.3722943722943723
D4-e003Coalescence-mBHI-p7,0.872,0.0
D5-e003Coalescence-mBHI-p3,0.8213333333333334,0.0019677292404565133
C5-e003Coalescence-mBHI-p3,0.30666666666666664,0.0023612750885478157
C9-e003Coalescence-mBHI-p3,0.7013333333333334,0.3939393939393939
B5-e003Coalescence-Inoculumn-mBHI,0.64,0.003935458480913027
B10-e003Coalescence-mBHI-p5,0.6613333333333333,0.3463203463203463
B5-e003Coalescence-mBHI-p3,0.6506666666666666,0.12081857536402991
C5-e003Coalescence-mBHI-inoculumn-redo,0.824,0.0
A4-e003Coalescence-mGAM-p5,0.792,0.0
C5-e003Coalescence-mBHI-p5,0.8613333333333333,0.0
A3-e003Coalescence-mBHI-inoculumn-redo,0.23466666666666666,0.20031483667847305
D3-e003Assembly-mBHI-p5,0.6933333333333334,0.11412829594647776
A9-e003Coalescence-mBHI-p3,0.616,0.2798110979929162
A2-e003Coalescence-Inoculumn-mBHI,0.0,0.9968516332152696
D3-e003Coalescence-mBHI-p7,0.88,0.0003935458480913026
C3-e003Coalescence-mBHI-p5,0.47733333333333333,0.22746950019677292
B3-e003Assembly-mBHI-p5,0.48533333333333334,0.2073986619441165
A9-e003Coalescence-mBHI-p5,0.56,0.2865013774104683
D5-e003Coalescence-Inoculumn-mBHI,0.792,0.0
B3-e003Coalescence-Inoculumn-mBHI,0.6266666666666667,0.28177882723337266
D5-e003Assembly-mBHI-p5,0.608,0.017316017316017316
A5-e003Coalescence-mBHI-p7,0.6453333333333333,0.0
A5-e003Coalescence-mBHI-inoculumn-redo,0.352,0.0035419126328217238
B5-e003Coalescence-mBHI-p7,0.7973333333333333,0.0023612750885478157
D4-e003Coalescence-Inoculumn-mBHI,0.9306666666666666,0.0
B3-e003Coalescence-mBHI-p7,0.6933333333333334,0.3746556473829201
B9-e003Coalescence-mBHI-p5,0.7066666666666667,0.39944903581267216
F4-e004Assembly-epsilon-p3,0.7786666666666666,0.19637937819756002
B10-e003Coalescence-mBHI-p3,0.7013333333333334,0.388823297914207
C3-e003GlycerolRevival-mBHI-p2,0.6346666666666667,0.31286894923258557
A9-e003Coalescence-mBHI-p7,0.6053333333333333,0.27233372687918145
D2-e003Coalescence-Inoculumn-mBHI,0.5653333333333334,0.0015741833923652105
B2-e003Assembly-mBHI-p3,0.0,0.8858717040535222
F4-e004Assembly-epsilon-p7,0.6266666666666667,0.15938606847697756
D9-e003Coalescence-mBHI-p5,0.568,0.2711530893349075
B9-e003Coalescence-mBHI-p7,0.632,0.36796536796536794
C5-e004Assembly-mBHI-p7,0.264,0.1341991341991342
D9-e003Coalescence-mBHI-p7,0.5466666666666666,0.27666273120818574
C5-e003Coalescence-mBHI-p7,0.8773333333333333,0.0
C9-e003Coalescence-mBHI-p7,0.368,0.18614718614718614
B3-e003Coalescence-mBHI-p5,0.448,0.2400629673356946
B2-e003Coalescence-Inoculumn-mBHI,0.2826666666666667,0.28807556080283353
AG-Fecal,0.8506666666666667,0.1519086973632428
B5-e004Assembly-mBHI-p5,0.416,0.2644628099173554
B9-e003Coalescence-mBHI-p3,0.696,0.39512003148366787
C3-e003Coalescence-mBHI-inoculumn-redo,0.624,0.28846910665092484
e004-inoculumn-fecal-AR,0.22933333333333333,0.10271546635182999
BK-Fecal,0.224,0.09799291617473435
A2-e003Coalescence-mBHI-inoculumn-redo,0.0026666666666666666,0.8913813459268005
B4-e003Coalescence-Inoculumn-mBHI,0.6266666666666667,0.2943722943722944
B8-e003Coalescence-mBHI-p7,0.42933333333333334,0.21526957890594253
B11-e003Coalescence-mBHI-p3,0.608,0.30735930735930733
B2-e004Assembly-mBHI-p3,0.48,0.27823691460055094
B2-e004Assembly-mBHI-p5,0.5946666666666667,0.33923652105470287
B4-e003Coalescence-mBHI-p3,0.6533333333333333,0.3412042502951594
A5-e003Coalescence-Inoculumn-mBHI,0.432,0.02203856749311295
C5-e003GlycerolRevival-mBHI-p2,0.9253333333333333,0.0
H5-e003Coalescence-mBHI-p5_S40,0.8853333333333333,0.0
G5-e003Coalescence-mBHI-p7_S124,0.9146666666666666,0.0
F8-e003Coalescence-mBHI-p3_S117,0.5546666666666666,0.31286894923258557
H3-e003Coalescence-mBHI-p3_S46,0.6506666666666666,0.09720582447855175
F100-e003Coalescence-mGAM-p7_S163,0.352,0.18457300275482094
F9-e003Coalescence-mBHI-p5_S18,0.6933333333333334,0.39157811885084615
H3-e003Coalescence-mBHI-p7_S134,0.696,0.01967729240456513
E9-e003Coalescence-mBHI-p5_S6,0.648,0.3187721369539551
G5-e003Coalescence-mBHI-p3_S36,0.7173333333333334,0.0003935458480913026
E9-e003Coalescence-mBHI-p7_S102,0.632,0.2983077528532074
F5-e003Coalescence-mBHI-p5_S16,0.6586666666666666,0.0594254230617867
G3-e003Coalescence-mBHI-p3_S34,0.6853333333333333,0.37504919323101144
F9-e003Coalescence-mBHI-p3_S118,0.17866666666666667,0.10783156237701692
G3-e003Coalescence-mBHI-p5_S26,0.6213333333333333,0.2872884691066509
G5-e003Coalescence-mBHI-p5_S28,0.8773333333333333,0.0
E8-e003Coalescence-mBHI-p7_S101,0.224,0.04289649744195199
F3-e003Coalescence-mBHI-p3_S22,0.68,0.36835891381345925
G3-e003Coalescence-mBHI-p7_S122,0.6266666666666667,0.2892561983471074
F4-e003Coalescence-mBHI-p7_S111,0.656,0.35025580480125934
F3-e003Coalescence-mBHI-p5_S14,0.656,0.3431719795356159
F100-e003Coalescence-mBHI-p7_S115,0.6213333333333333,0.2695789059425423
H4-e003Coalescence-mBHI-p7_S135,0.9733333333333334,0.0
H3-e003Coalescence-mBHI-p5_S38,0.664,0.010625737898465172
F8-e003Coalescence-mBHI-p7_S113,0.608,0.2892561983471074
H4-e003Coalescence-mBHI-p3_S47,0.968,0.0
F3-e003Coalescence-mBHI-p7_S110,0.448,0.22865013774104684
F4-e003Coalescence-mBHI-p5_S15,0.6693333333333333,0.3557654466745376
F4-e003Coalescence-mBHI-p3_S23,0.6853333333333333,0.37662337662337664
G9-e003Coalescence-mBHI-p3_S130,0.6293333333333333,0.3675718221172767
H4-e003Coalescence-mBHI-p5_S39,0.9706666666666667,0.0
H9-e003Coalescence-mBHI-p5_S42,0.6186666666666667,0.2798110979929162
F5-e003Coalescence-mBHI-p3_S24,0.664,0.1349862258953168
H5-e003Coalescence-mBHI-p7_S136,0.5146666666666667,0.0
G9-e003Coalescence-mBHI-p5_S30,0.6773333333333333,0.3659976387249115
F111-e003Coalescence-mBHI-p7_S116,0.43466666666666665,0.2081857536402991
F5-e003Coalescence-mBHI-p7_S112,0.5653333333333334,0.01928374655647383
F111-e003Coalescence-mBHI-p3_S120,0.31466666666666665,0.12514757969303425
F8-e003Coalescence-mBHI-p5_S17,0.616,0.31286894923258557
