,0
B5-e004Assembly-mBHI-p3,6.0
B9-e003Coalescence-mGAM-p5,6.0
A4-e003Coalescence-mBHI-inoculumn-redo,4.0
B3-e003Coalescence-mBHI-p3,207.0
D4-e003Coalescence-mBHI-p5,6.0
B5-e004Assembly-mBHI-p7,9.0
D4-e003Coalescence-mBHI-p3,6.0
C4-e003GlycerolRevival-mBHI-p2,18.0
B2-e003Assembly-mBHI-p5,4.0
F4-e004Assembly-epsilon-p5,7.0
B12-e003Coalescence-mBHI-p3,5.0
D3-e003Coalescence-Inoculumn-mBHI,55.0
C3-e003Coalescence-mBHI-p7,12.0
B8-e003Coalescence-mBHI-p5,23.0
C2-e003Coalescence-mGAM-p7,4.0
D3-e003Coalescence-mBHI-p5,8.0
B11-e003Coalescence-mGAM-p3,4.0
B5-e003Assembly-mBHI-p5,6.0
D2-e003Coalescence-mBHI-p5,4.0
D5-e003Coalescence-mGAM-p5,4.0
B5-e003Coalescence-mBHI-p5,10.0
D5-e003Coalescence-mBHI-p7,10.0
C9-e003Coalescence-mBHI-p5,14.0
C2-e003Coalescence-mBHI-p3,4.0
D9-e003Coalescence-mGAM-p7,4.0
D4-e003Coalescence-mBHI-p7,9.0
D5-e003Coalescence-mBHI-p3,12.0
C5-e003Coalescence-mBHI-p3,5.0
C9-e003Coalescence-mBHI-p3,19.0
D4-e003Coalescence-mGAM-p5,4.0
BB-Fecal,4.0
B5-e003Coalescence-Inoculumn-mBHI,22.0
B10-e003Coalescence-mBHI-p5,10.0
F2-e004Assembly-epsilon-p3,4.0
B5-e003Coalescence-mBHI-p3,11.0
G4-e004Assembly-epsilon-p5,4.0
C5-e003Coalescence-mBHI-inoculumn-redo,19.0
AM-Fecal,4.0
A4-e003Coalescence-mGAM-p5,33.0
D5-e003Coalescence-mBHI-p5,4.0
C5-e003Coalescence-mBHI-p5,29.0
C5-e003Coalescence-mGAM-p3,4.0
A3-e003Coalescence-mBHI-inoculumn-redo,5.0
D3-e003Assembly-mBHI-p5,23.0
A9-e003Coalescence-mBHI-p3,43.0
A2-e003Coalescence-Inoculumn-mBHI,8.0
D3-e003Coalescence-mBHI-p7,15.0
C3-e003Coalescence-mBHI-p5,6.0
D2-e003Assembly-mBHI-p3,4.0
B3-e003Assembly-mBHI-p5,6.0
A9-e003Coalescence-mBHI-p5,9.0
D5-e003Coalescence-Inoculumn-mBHI,45.0
G4-e004Assembly-epsilon-p3,4.0
B3-e003Coalescence-Inoculumn-mBHI,24.0
C2-e003Assembly-mBHI-p5,4.0
D5-e003Assembly-mBHI-p5,7.0
A5-e003Coalescence-mBHI-p7,5.0
G2-e004Assembly-epsilon-p3,4.0
BG-Fecal,4.0
D3-e003Coalescence-mGAM-p5,4.0
A5-e003Coalescence-mBHI-inoculumn-redo,11.0
D2-e003Assembly-mBHI-p5,4.0
B5-e003Coalescence-mBHI-p7,12.0
D4-e003Coalescence-Inoculumn-mBHI,17.0
B3-e003Coalescence-mBHI-p7,10.0
C2-e004Assembly-mBHI-p7,4.0
B9-e003Coalescence-mBHI-p5,32.0
F4-e004Assembly-epsilon-p3,9.0
B10-e003Coalescence-mBHI-p3,18.0
E3-e004Assembly-mGAM-p5,4.0
C3-e003GlycerolRevival-mBHI-p2,18.0
A9-e003Coalescence-mBHI-p7,49.0
D5-e003Coalescence-mGAM-p3,4.0
D2-e003Coalescence-Inoculumn-mBHI,10.0
F2-e004Assembly-epsilon-p7,4.0
B2-e003Assembly-mBHI-p3,9.0
F4-e004Assembly-epsilon-p7,7.0
D9-e003Coalescence-mBHI-p5,9.0
D4-e003Coalescence-mGAM-p3,4.0
B9-e003Coalescence-mBHI-p7,10.0
A2-e003Coalescence-mGAM-p5,4.0
C5-e004Assembly-mBHI-p7,5.0
D9-e003Coalescence-mBHI-p7,8.0
D3-e004Assembly-mGAM-p5,4.0
C5-e003Coalescence-mBHI-p7,18.0
C9-e003Coalescence-mBHI-p7,6.0
B3-e003Coalescence-mBHI-p5,6.0
C2-e003Coalescence-mBHI-inoculumn-redo,4.0
B2-e003Coalescence-Inoculumn-mBHI,7.0
AG-Fecal,15.0
B5-e004Assembly-mBHI-p5,6.0
G2-e004Assembly-epsilon-p5,4.0
C5-e003Assembly-mBHI-p5,4.0
B9-e003Coalescence-mBHI-p3,15.0
C3-e003Coalescence-mBHI-inoculumn-redo,21.0
