,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
B5-e004Assembly-mBHI-p3,0.11013212594323281,0.8677095245610038
B9-e003Coalescence-mGAM-p5,0.07994511256220325,0.9132331842712536
B3-e003Coalescence-mBHI-p3,0.00042669487017430835,0.999530043424119
D4-e003Coalescence-mBHI-p5,0.08411805915530322,0.8845368702108272
B5-e004Assembly-mBHI-p7,0.05017962170465965,0.9333278047249591
D4-e003Coalescence-mBHI-p3,0.11657790241187131,0.8608892727202587
C4-e003GlycerolRevival-mBHI-p2,0.014497611049316,0.9886462222041219
F4-e004Assembly-epsilon-p5,0.0963656102003287,0.9141619434577817
B12-e003Coalescence-mBHI-p3,0.13600755281384988,0.8421274107127372
D3-e003Coalescence-Inoculumn-mBHI,0.008042998630302807,0.9893912960119141
C3-e003Coalescence-mBHI-p7,0.014854019283859897,0.9888174038487573
B8-e003Coalescence-mBHI-p5,0.003703711473112997,0.9969702821300274
D3-e003Coalescence-mBHI-p5,0.05956503228058095,0.9282923524133512
B5-e003Assembly-mBHI-p5,0.09805249908208093,0.8608892727202587
B5-e003Coalescence-mBHI-p5,0.031458335239760334,0.9500237638850374
D5-e003Coalescence-mBHI-p7,0.042604000884517816,0.9414900170113946
C9-e003Coalescence-mBHI-p5,0.0037305769098696325,0.9968488148079099
D4-e003Coalescence-mBHI-p7,0.047342710590100014,0.9367638543261356
D5-e003Coalescence-mBHI-p3,0.03277572271622309,0.953148918203892
C5-e003Coalescence-mBHI-p3,0.25411611399650164,0.7381016925339049
C9-e003Coalescence-mBHI-p3,0.0007209918083243113,0.998820531505285
B5-e003Coalescence-Inoculumn-mBHI,0.015812509465765855,0.9780744049639644
B10-e003Coalescence-mBHI-p5,0.01228981363231539,0.9887741840275587
B5-e003Coalescence-mBHI-p3,0.02266114295697015,0.9702660948867817
C5-e003Coalescence-mBHI-inoculumn-redo,0.02130421976554501,0.9697162885202554
A4-e003Coalescence-mGAM-p5,0.01301788915915822,0.9818274828094083
C5-e003Coalescence-mBHI-p5,0.01210684096572506,0.9822148426247883
A3-e003Coalescence-mBHI-inoculumn-redo,0.026630220292211387,0.9719616022464564
D3-e003Assembly-mBHI-p5,0.015410496031625798,0.9836704386003644
A9-e003Coalescence-mBHI-p3,0.002391792537608121,0.9980943768812351
A2-e003Coalescence-Inoculumn-mBHI,1.0,0.00030821409808057867
D3-e003Coalescence-mBHI-p7,0.022841235843404077,0.968380430142215
C3-e003Coalescence-mBHI-p5,0.07994511256220325,0.9163467071037421
B3-e003Assembly-mBHI-p5,0.05503748582723499,0.9303281133792662
A9-e003Coalescence-mBHI-p5,0.015415067982725836,0.9824854847176488
D5-e003Coalescence-Inoculumn-mBHI,0.009538189450530839,0.9863335750602646
B3-e003Coalescence-Inoculumn-mBHI,0.004432125522214799,0.9973159754936275
D5-e003Assembly-mBHI-p5,0.08082839561563156,0.8902196669704219
A5-e003Coalescence-mBHI-p7,0.20104049214341255,0.7826815867229485
A5-e003Coalescence-mBHI-inoculumn-redo,0.364,0.55
B5-e003Coalescence-mBHI-p7,0.029635569291588074,0.9594164774905034
D4-e003Coalescence-Inoculumn-mBHI,0.021961818702452576,0.9708632894399822
B3-e003Coalescence-mBHI-p7,0.011874562037914928,0.9856639536828576
B9-e003Coalescence-mBHI-p5,0.0004029071870047622,0.9996173136477663
F4-e004Assembly-epsilon-p3,0.050870343736164475,0.9417265788799644
B10-e003Coalescence-mBHI-p3,0.0014519977115173186,0.9988702073739538
C3-e003GlycerolRevival-mBHI-p2,0.005267550450367501,0.996483224065668
A9-e003Coalescence-mBHI-p7,0.0023634256985221903,0.9981369014066572
D2-e003Coalescence-Inoculumn-mBHI,0.286,0.625
B2-e003Assembly-mBHI-p3,0.9869379817582936,0.013313574474596884
F4-e004Assembly-epsilon-p7,0.08082839561563156,0.9056197211936915
D9-e003Coalescence-mBHI-p5,0.021130909366720692,0.9777548729779552
B9-e003Coalescence-mBHI-p7,0.011523526357758477,0.9898019423033827
