,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
B5-e004Assembly-mBHI-p3,0.10806314727603701,0.8553308930260983
B9-e003Coalescence-mGAM-p5,0.14075480048015807,0.8392957718592167
B3-e003Coalescence-mBHI-p3,0.00219303028757931,0.975
D4-e003Coalescence-mBHI-p5,0.04292871464858896,0.9475332402613296
B5-e004Assembly-mBHI-p7,0.05108256237659907,0.9233803832877199
D4-e003Coalescence-mBHI-p3,0.07234157524258926,0.9229764032194098
C4-e003GlycerolRevival-mBHI-p2,0.024442335852360775,0.8240000000000001
F4-e004Assembly-epsilon-p5,0.058417563978281475,0.930905957123695
B12-e003Coalescence-mBHI-p3,0.19992303454301172,0.7491235446963158
D3-e003Coalescence-Inoculumn-mBHI,0.009583471705009833,0.878
C3-e003Coalescence-mBHI-p7,0.028619143099059306,0.9496088464788821
B8-e003Coalescence-mBHI-p5,0.01768516369919023,0.9720056023912398
D3-e003Coalescence-mBHI-p5,0.03010380168339535,0.9687472524581355
B5-e003Assembly-mBHI-p5,0.06615631727782868,0.9208398187688883
B5-e003Coalescence-mBHI-p5,0.028195902573076328,0.9624932597466117
D5-e003Coalescence-mBHI-p7,0.022122387148339015,0.9779166669902392
C9-e003Coalescence-mBHI-p5,0.025189996071679398,0.9612066111516762
D4-e003Coalescence-mBHI-p7,0.015218428341461936,0.9855933711312264
D5-e003Coalescence-mBHI-p3,0.01514048023052587,0.9877172649415978
C5-e003Coalescence-mBHI-p3,0.1969989829345268,0.8088351141582975
C9-e003Coalescence-mBHI-p3,0.01867221019961296,0.9715873595235597
B5-e003Coalescence-Inoculumn-mBHI,0.01785148410513678,0.903
B10-e003Coalescence-mBHI-p5,0.041349727980542865,0.9363836308715775
B5-e003Coalescence-mBHI-p3,0.03581315005643409,0.9507418394828521
C5-e003Coalescence-mBHI-inoculumn-redo,0.00967923745363327,0.9924529062104763
A4-e003Coalescence-mGAM-p5,0.006477607976880865,0.9943857016934893
C5-e003Coalescence-mBHI-p5,0.004815280733798527,0.9966026842162135
A3-e003Coalescence-mBHI-inoculumn-redo,0.20708417307031493,0.5
D3-e003Assembly-mBHI-p5,0.014649775798195321,0.9770046695973515
A9-e003Coalescence-mBHI-p3,0.010766851454413718,0.877
A2-e003Coalescence-Inoculumn-mBHI,1.0,0.0003503703687209831
D3-e003Coalescence-mBHI-p7,0.007989585719367805,0.9915311837257769
C3-e003Coalescence-mBHI-p5,0.10564860287566512,0.8515671501644937
B3-e003Assembly-mBHI-p5,0.1032741912705165,0.8592994021842519
A9-e003Coalescence-mBHI-p5,0.057981849525294206,0.9194074946595339
D5-e003Coalescence-Inoculumn-mBHI,0.004858205982660649,0.995899373411605
B3-e003Coalescence-Inoculumn-mBHI,0.017974635070240455,0.812
D5-e003Assembly-mBHI-p5,0.06219754962699626,0.9394160149567612
A5-e003Coalescence-mBHI-p7,0.07299804996895408,0.9306420496203107
A5-e003Coalescence-mBHI-inoculumn-redo,0.273,0.727
B5-e003Coalescence-mBHI-p7,0.01742172712151726,0.977921047867712
D4-e003Coalescence-Inoculumn-mBHI,0.003991894653776871,0.9948730856173451
B3-e003Coalescence-mBHI-p7,0.03329494499589846,0.9451587311640521
B9-e003Coalescence-mBHI-p5,0.010211652940711429,0.9844580347281471
F4-e004Assembly-epsilon-p3,0.02779691374468101,0.9570276542581344
B10-e003Coalescence-mBHI-p3,0.01867221019961296,0.9704739922154977
C3-e003GlycerolRevival-mBHI-p2,0.023929229068365056,0.9637871511953882
A9-e003Coalescence-mBHI-p7,0.009653384778634774,0.833
D2-e003Coalescence-Inoculumn-mBHI,0.05184906829985439,0.9448311304819341
B2-e003Assembly-mBHI-p3,0.9881216464010033,0.012118314241343185
F4-e004Assembly-epsilon-p7,0.058417563978281475,0.9289238404459005
D9-e003Coalescence-mBHI-p5,0.05656338602609858,0.9162752475466298
B9-e003Coalescence-mBHI-p7,0.04588658848352796,0.9367546888112311
C5-e004Assembly-mBHI-p7,0.2219676959726368,0.7491235446963158
D9-e003Coalescence-mBHI-p7,0.06710178298133364,0.910354833440837
C5-e003Coalescence-mBHI-p7,0.006887803958159945,0.9934110852795759
C9-e003Coalescence-mBHI-p7,0.1428103344018866,0.8296250557490237
B3-e003Coalescence-mBHI-p5,0.11470886379530741,0.8463894276371968
B2-e003Coalescence-Inoculumn-mBHI,0.304,0.5
AG-Fecal,0.010782328212371082,0.987797987310535
B5-e004Assembly-mBHI-p5,0.12529571696012484,0.8531474444081878
B9-e003Coalescence-mBHI-p3,0.022650351165482342,0.9667643633886891
C3-e003Coalescence-mBHI-inoculumn-redo,0.020504561330987364,0.846
e004-inoculumn-fecal-AR,0.2454297882861505,0.7122281994186779
BK-Fecal,0.24935153785451622,0.7374980382362577
A2-e003Coalescence-mBHI-inoculumn-redo,0.9823772188692624,0.01277588282255885
B4-e003Coalescence-Inoculumn-mBHI,0.0259633617681251,0.857
B8-e003Coalescence-mBHI-p7,0.12078880871227826,0.8543992127051858
B11-e003Coalescence-mBHI-p3,0.04975803970159701,0.9233803832877199
B2-e004Assembly-mBHI-p3,0.1048527392971715,0.8526751889604022
B2-e004Assembly-mBHI-p5,0.0519754254510292,0.9223590978151904
B4-e003Coalescence-mBHI-p3,0.02660423846410524,0.9600536187475947
A5-e003Coalescence-Inoculumn-mBHI,0.10491621134225335,0.9000279258619739
C5-e003GlycerolRevival-mBHI-p2,0.004084276106502717,0.9961553164966918
H5-e003Coalescence-mBHI-p5_S40,0.006089552852696115,0.9953857770556106
G5-e003Coalescence-mBHI-p7_S124,0.003567823152178838,0.9965667425660087
F8-e003Coalescence-mBHI-p3_S117,0.0736734932836366,0.8956845044916673
H3-e003Coalescence-mBHI-p3_S46,0.02865052004514727,0.9617676242800285
F100-e003Coalescence-mGAM-p7_S163,0.14916058619772002,0.8147998374635184
F9-e003Coalescence-mBHI-p5_S18,0.024416292996992203,0.9629671952832293
H3-e003Coalescence-mBHI-p7_S134,0.036240561864771745,0.9531176311894113
E9-e003Coalescence-mBHI-p5_S6,0.022834978033150648,0.9636220323809075
G5-e003Coalescence-mBHI-p3_S36,0.04152683079607145,0.9550144153442555
E9-e003Coalescence-mBHI-p7_S102,0.025492549157515535,0.833
F5-e003Coalescence-mBHI-p5_S16,0.03795797175840306,0.9481818093417146
G3-e003Coalescence-mBHI-p3_S34,0.015743747544799624,0.9759882149824736
F9-e003Coalescence-mBHI-p3_S118,0.2870389010965741,0.6889161047581829
G3-e003Coalescence-mBHI-p5_S26,0.011897189310117757,0.867
G5-e003Coalescence-mBHI-p5_S28,0.003965705309243605,0.9967555352487767
E8-e003Coalescence-mBHI-p7_S101,0.24935153785451622,0.7479373000681717
F3-e003Coalescence-mBHI-p3_S22,0.011686741842787413,0.9822383291859501
G3-e003Coalescence-mBHI-p7_S122,0.012298434521743468,0.878
F4-e003Coalescence-mBHI-p7_S111,0.020075928097049903,0.970409367823757
F3-e003Coalescence-mBHI-p5_S14,0.020075928097049903,0.9699536796801307
F100-e003Coalescence-mBHI-p7_S115,0.0206907640175961,0.696
H4-e003Coalescence-mBHI-p7_S135,0.0019306194562799472,0.9967801389772863
H3-e003Coalescence-mBHI-p5_S38,0.029248080678978796,0.9649227029495122
F8-e003Coalescence-mBHI-p7_S113,0.04975803970159701,0.9201973188619579
H4-e003Coalescence-mBHI-p3_S47,0.002501783977350774,0.9966906377097929
F3-e003Coalescence-mBHI-p7_S110,0.11470886379530741,0.8453973601582239
F4-e003Coalescence-mBHI-p5_S15,0.03345609056988558,0.9486426520804722
F4-e003Coalescence-mBHI-p3_S23,0.026989281505370784,0.9577279349321747
G9-e003Coalescence-mBHI-p3_S130,0.04209947463134553,0.944370497113949
H4-e003Coalescence-mBHI-p5_S39,0.0014886079166835072,0.9988656229866603
H9-e003Coalescence-mBHI-p5_S42,0.03429918959315006,0.727
F5-e003Coalescence-mBHI-p3_S24,0.03149793303890024,0.9552925495982258
H5-e003Coalescence-mBHI-p7_S136,0.09489083386650358,0.9202515249676144
G9-e003Coalescence-mBHI-p5_S30,0.025972783930124945,0.9599267993639761
F111-e003Coalescence-mBHI-p7_S116,0.11902511788052121,0.836144383564255
F5-e003Coalescence-mBHI-p7_S112,0.07129246891229979,0.9154542126277979
F111-e003Coalescence-mBHI-p3_S120,0.19270690025079104,0.7173121084675803
F8-e003Coalescence-mBHI-p5_S17,0.037269870419124405,0.9446876515326444
