,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
B5-e004Assembly-mBHI-p3,0.11733333333333333,0.363892168437623
B9-e003Coalescence-mGAM-p5,0.141976,0.33413341204250296
B3-e003Coalescence-mBHI-p3,0.2857706666666667,0.596194411648957
D4-e003Coalescence-mBHI-p5,0.010266666666666667,0.6605041322314049
B5-e004Assembly-mBHI-p7,0.23570400000000002,0.5118744588744588
D4-e003Coalescence-mBHI-p3,0.008272000000000002,0.5895639512003148
C4-e003GlycerolRevival-mBHI-p2,0.24402133333333337,0.6216883116883117
F4-e004Assembly-epsilon-p5,0.10933333333333334,0.5760480125934672
B12-e003Coalescence-mBHI-p3,0.11061333333333334,0.23101928374655648
D3-e003Coalescence-Inoculumn-mBHI,0.17541333333333334,0.7596521054702873
C3-e003Coalescence-mBHI-p7,0.2521893333333333,0.5613695395513577
B8-e003Coalescence-mBHI-p5,0.27901066666666663,0.5892195985832349
D3-e003Coalescence-mBHI-p5,0.029256,0.7997233372687919
B5-e003Assembly-mBHI-p5,0.022818666666666668,0.588314836678473
B5-e003Coalescence-mBHI-p5,0.08253066666666665,0.7897945690672963
D5-e003Coalescence-mBHI-p7,0.09916266666666666,0.849443132624951
C9-e003Coalescence-mBHI-p5,0.28297866666666666,0.5831212121212122
D4-e003Coalescence-mBHI-p7,0.009402666666666667,0.8872522628886265
D5-e003Coalescence-mBHI-p3,0.06226400000000001,0.9253254624163715
C5-e003Coalescence-mBHI-p3,0.005333333333333333,0.32407949626131444
C9-e003Coalescence-mBHI-p3,0.2708053333333333,0.5879244391971665
B5-e003Coalescence-Inoculumn-mBHI,0.16245066666666666,0.7604659582841401
B10-e003Coalescence-mBHI-p5,0.25054933333333335,0.5462278630460449
B5-e003Coalescence-mBHI-p3,0.20657333333333333,0.6655895316804408
C5-e003Coalescence-mBHI-inoculumn-redo,0.045512000000000004,0.957486816214089
A4-e003Coalescence-mGAM-p5,0.08478666666666668,0.9274022038567493
C5-e003Coalescence-mBHI-p5,0.024842666666666662,0.9826009445100353
A3-e003Coalescence-mBHI-inoculumn-redo,0.17626133333333333,0.2156828020464384
D3-e003Assembly-mBHI-p5,0.20333599999999996,0.6604336875245966
A9-e003Coalescence-mBHI-p3,0.28115200000000007,0.5940968122786304
A2-e003Coalescence-Inoculumn-mBHI,1.0,0.001448642266824085
D3-e003Coalescence-mBHI-p7,0.028005333333333333,0.9517693821330184
C3-e003Coalescence-mBHI-p5,0.15560000000000002,0.36062888626524986
B3-e003Assembly-mBHI-p5,0.148112,0.40302715466351824
A9-e003Coalescence-mBHI-p5,0.23471466666666663,0.5178500590318772
D5-e003Coalescence-Inoculumn-mBHI,0.05439733333333334,0.9735765446674538
B3-e003Coalescence-Inoculumn-mBHI,0.28278933333333334,0.5960125934671389
D5-e003Assembly-mBHI-p5,0.040594666666666675,0.6490964187327823
A5-e003Coalescence-mBHI-p7,0.005333333333333333,0.6598288075560803
A5-e003Coalescence-mBHI-inoculumn-redo,0.24261866666666668,0.7291176702085793
B5-e003Coalescence-mBHI-p7,0.062373333333333336,0.8945903187721371
D4-e003Coalescence-Inoculumn-mBHI,0.018402666666666668,0.9647536402990949
B3-e003Coalescence-mBHI-p7,0.25138133333333335,0.5576119637937819
B9-e003Coalescence-mBHI-p5,0.28578133333333333,0.5945867768595041
F4-e004Assembly-epsilon-p3,0.10666666666666667,0.681724517906336
B10-e003Coalescence-mBHI-p3,0.2806746666666667,0.5879602518693428
C3-e003GlycerolRevival-mBHI-p2,0.273016,0.5861141282959464
A9-e003Coalescence-mBHI-p7,0.26508266666666663,0.5934679260133805
D2-e003Coalescence-Inoculumn-mBHI,0.1548693333333333,0.8234088941361669
B2-e003Assembly-mBHI-p3,0.8926213333333334,0.001658008658008658
F4-e004Assembly-epsilon-p7,0.088,0.5678500590318771
D9-e003Coalescence-mBHI-p5,0.240096,0.5072022825659189
B9-e003Coalescence-mBHI-p7,0.26666666666666666,0.5320338449429359
C5-e004Assembly-mBHI-p7,0.112,0.2220909090909091
D9-e003Coalescence-mBHI-p7,0.22356266666666666,0.48985399449035816
C5-e003Coalescence-mBHI-p7,0.029517333333333336,0.9586489571035024
C9-e003Coalescence-mBHI-p7,0.130608,0.3306646989374262
B3-e003Coalescence-mBHI-p5,0.14870133333333332,0.35309759937032664
B2-e003Coalescence-Inoculumn-mBHI,0.269768,0.35837937819756005
AG-Fecal,0.14255466666666666,0.8335584415584416
B5-e004Assembly-mBHI-p5,0.14215466666666668,0.35784061393152305
B9-e003Coalescence-mBHI-p3,0.28306933333333334,0.5910979929161747
C3-e003Coalescence-mBHI-inoculumn-redo,0.27158666666666664,0.5948437622983078
e004-inoculumn-fecal-AR,0.078784,0.1918555686737505
BK-Fecal,0.082536,0.22268162140889416
A2-e003Coalescence-mBHI-inoculumn-redo,0.8533333333333334,0.0018166076347894528
B4-e003Coalescence-Inoculumn-mBHI,0.285504,0.5807835497835498
B8-e003Coalescence-mBHI-p7,0.167192,0.40424793388429753
B11-e003Coalescence-mBHI-p3,0.2351466666666667,0.5084887839433294
B2-e004Assembly-mBHI-p3,0.17866666666666667,0.3608158205430933
B2-e004Assembly-mBHI-p5,0.217336,0.49514364423455326
B4-e003Coalescence-mBHI-p3,0.28607733333333335,0.5829020070838252
A5-e003Coalescence-Inoculumn-mBHI,0.15141600000000002,0.5916501377410468
C5-e003GlycerolRevival-mBHI-p2,0.018408,0.9717119244391971
H5-e003Coalescence-mBHI-p5_S40,0.02685066666666667,0.9727603305785123
G5-e003Coalescence-mBHI-p7_S124,0.018160000000000003,0.9794702872884691
F8-e003Coalescence-mBHI-p3_S117,0.21969866666666668,0.4356733569460842
H3-e003Coalescence-mBHI-p3_S46,0.20807466666666666,0.6838524203069657
F100-e003Coalescence-mGAM-p7_S163,0.11733333333333333,0.2740015741833924
F9-e003Coalescence-mBHI-p5_S18,0.28,0.5770578512396695
H3-e003Coalescence-mBHI-p7_S134,0.08857066666666666,0.7520983864620228
E9-e003Coalescence-mBHI-p5_S6,0.2740666666666667,0.5869704840613932
G5-e003Coalescence-mBHI-p3_S36,0.017183999999999998,0.7120511609602519
E9-e003Coalescence-mBHI-p7_S102,0.28519733333333336,0.583194018103109
F5-e003Coalescence-mBHI-p5_S16,0.15795466666666666,0.6960535222353404
G3-e003Coalescence-mBHI-p3_S34,0.2810293333333333,0.5905922865013775
F9-e003Coalescence-mBHI-p3_S118,0.056,0.1550177095631641
G3-e003Coalescence-mBHI-p5_S26,0.2798346666666667,0.5939417552144826
G5-e003Coalescence-mBHI-p5_S28,0.022258666666666666,0.9807512790240063
E8-e003Coalescence-mBHI-p7_S101,0.052728,0.23895120031483666
F3-e003Coalescence-mBHI-p3_S22,0.2851973333333333,0.5947792207792207
G3-e003Coalescence-mBHI-p7_S122,0.28018133333333334,0.5937532467532467
F4-e003Coalescence-mBHI-p7_S111,0.2779466666666666,0.5909752066115703
F3-e003Coalescence-mBHI-p5_S14,0.28827200000000003,0.5902164502164502
F100-e003Coalescence-mBHI-p7_S115,0.261664,0.5899681227863046
H4-e003Coalescence-mBHI-p7_S135,0.008898666666666666,0.9637245179063361
H3-e003Coalescence-mBHI-p5_S38,0.12487466666666668,0.8084372294372294
F8-e003Coalescence-mBHI-p7_S113,0.21689066666666668,0.5146733569460842
H4-e003Coalescence-mBHI-p3_S47,0.008834666666666666,0.9637654466745376
F3-e003Coalescence-mBHI-p7_S110,0.16633333333333333,0.3413427784336875
F4-e003Coalescence-mBHI-p5_S15,0.26045866666666667,0.5641948051948051
F4-e003Coalescence-mBHI-p3_S23,0.27542933333333336,0.5698646202282566
G9-e003Coalescence-mBHI-p3_S130,0.2619493333333333,0.5468595041322315
H4-e003Coalescence-mBHI-p5_S39,0.008599999999999998,0.9912790240062967
H9-e003Coalescence-mBHI-p5_S42,0.25700266666666666,0.5775049193231012
F5-e003Coalescence-mBHI-p3_S24,0.21078133333333335,0.668693821330185
H5-e003Coalescence-mBHI-p7_S136,0.011656000000000001,0.5787560015741835
G9-e003Coalescence-mBHI-p5_S30,0.28087466666666666,0.5789189295552931
F111-e003Coalescence-mBHI-p7_S116,0.14776799999999998,0.34412475403384496
F5-e003Coalescence-mBHI-p7_S112,0.05317600000000001,0.5667375049193231
F111-e003Coalescence-mBHI-p3_S120,0.104448,0.19443801652892562
F8-e003Coalescence-mBHI-p5_S17,0.28718666666666665,0.5758776072412436
