,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,n_snps
0,C3-e003Coalescence-mBHI-inoculumn-redo,C3-e003Coalescence-mBHI-p1_S726,0,1,C3-AC/PP-AE-mBHI-mBHI,,,,0
1,C3-e003Coalescence-mBHI-inoculumn-redo,A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26,0,2,C3-AC/PP-AE-mBHI-mBHI,,,,0
2,C3-e003Coalescence-mBHI-inoculumn-redo,Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671,0,3,C3-AC/PP-AE-mBHI-mBHI,,,,0
3,C3-e003Coalescence-mBHI-inoculumn-redo,A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,0,4,C3-AC/PP-AE-mBHI-mBHI,,,,0
4,C3-e003Coalescence-mBHI-inoculumn-redo,C3-e003Coalescence-mBHI-p5,0,5,C3-AC/PP-AE-mBHI-mBHI,,,,0
5,C3-e003Coalescence-mBHI-inoculumn-redo,C3-e003Coalescence-mBHI-p7,0,7,C3-AC/PP-AE-mBHI-mBHI,,,,0
6,C3-e003Coalescence-mBHI-p1_S726,A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26,1,2,C3-AC/PP-AE-mBHI-mBHI,,,,0
7,C3-e003Coalescence-mBHI-p1_S726,Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671,1,3,C3-AC/PP-AE-mBHI-mBHI,,,,0
8,C3-e003Coalescence-mBHI-p1_S726,A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,1,4,C3-AC/PP-AE-mBHI-mBHI,,,,0
9,C3-e003Coalescence-mBHI-p1_S726,C3-e003Coalescence-mBHI-p5,1,5,C3-AC/PP-AE-mBHI-mBHI,,,,0
10,C3-e003Coalescence-mBHI-p1_S726,C3-e003Coalescence-mBHI-p7,1,7,C3-AC/PP-AE-mBHI-mBHI,,,,0
11,A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26,Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671,2,3,C3-AC/PP-AE-mBHI-mBHI,,,,0
12,A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26,A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,2,4,C3-AC/PP-AE-mBHI-mBHI,,,,0
13,A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26,C3-e003Coalescence-mBHI-p5,2,5,C3-AC/PP-AE-mBHI-mBHI,,,,0
14,A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26,C3-e003Coalescence-mBHI-p7,2,7,C3-AC/PP-AE-mBHI-mBHI,,,,0
15,Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671,A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,3,4,C3-AC/PP-AE-mBHI-mBHI,,,,0
16,Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671,C3-e003Coalescence-mBHI-p5,3,5,C3-AC/PP-AE-mBHI-mBHI,,,,0
17,Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671,C3-e003Coalescence-mBHI-p7,3,7,C3-AC/PP-AE-mBHI-mBHI,,,,0
18,A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,C3-e003Coalescence-mBHI-p5,4,5,C3-AC/PP-AE-mBHI-mBHI,,,,0
19,A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,C3-e003Coalescence-mBHI-p7,4,7,C3-AC/PP-AE-mBHI-mBHI,,,,0
20,C3-e003Coalescence-mBHI-p5,C3-e003Coalescence-mBHI-p7,5,7,C3-AC/PP-AE-mBHI-mBHI,,,,0
21,C3-e003Coalescence-mBHI-inoculumn-redo,C3-e003Coalescence-mGAM-p1_S730,0,1,C3-AC/PP-AE-mBHI-mGAM,,,,0
22,C3-e003Coalescence-mBHI-inoculumn-redo,C3-e003Coalescence-mGAM-p3,0,3,C3-AC/PP-AE-mBHI-mGAM,,,,0
23,C3-e003Coalescence-mBHI-inoculumn-redo,A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,0,4,C3-AC/PP-AE-mBHI-mGAM,,,,0
24,C3-e003Coalescence-mBHI-inoculumn-redo,C3-e003Coalescence-mGAM-p5,0,5,C3-AC/PP-AE-mBHI-mGAM,,,,0
25,C3-e003Coalescence-mBHI-inoculumn-redo,C3-e003Coalescence-mGAM-p7,0,7,C3-AC/PP-AE-mBHI-mGAM,,,,0
26,C3-e003Coalescence-mGAM-p1_S730,C3-e003Coalescence-mGAM-p3,1,3,C3-AC/PP-AE-mBHI-mGAM,,,,0
27,C3-e003Coalescence-mGAM-p1_S730,A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,1,4,C3-AC/PP-AE-mBHI-mGAM,,,,0
28,C3-e003Coalescence-mGAM-p1_S730,C3-e003Coalescence-mGAM-p5,1,5,C3-AC/PP-AE-mBHI-mGAM,,,,0
29,C3-e003Coalescence-mGAM-p1_S730,C3-e003Coalescence-mGAM-p7,1,7,C3-AC/PP-AE-mBHI-mGAM,,,,0
30,C3-e003Coalescence-mGAM-p3,A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,3,4,C3-AC/PP-AE-mBHI-mGAM,,,,0
31,C3-e003Coalescence-mGAM-p3,C3-e003Coalescence-mGAM-p5,3,5,C3-AC/PP-AE-mBHI-mGAM,,,,0
32,C3-e003Coalescence-mGAM-p3,C3-e003Coalescence-mGAM-p7,3,7,C3-AC/PP-AE-mBHI-mGAM,,,,0
33,A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,C3-e003Coalescence-mGAM-p5,4,5,C3-AC/PP-AE-mBHI-mGAM,,,,0
34,A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,C3-e003Coalescence-mGAM-p7,4,7,C3-AC/PP-AE-mBHI-mGAM,,,,0
35,C3-e003Coalescence-mGAM-p5,C3-e003Coalescence-mGAM-p7,5,7,C3-AC/PP-AE-mBHI-mGAM,,,,0
36,B4-e003Coalescence-Inoculumn-mBHI,B4-e003Coalescence-mGAM-p1_S737,0,1,B4-AC/PP-AE-mBHI-mGAM,,,,0
37,B4-e003Coalescence-Inoculumn-mBHI,Coalescence-D12-B4-ACPP-AE-mBHI-mGAM-3_S667,0,3,B4-AC/PP-AE-mBHI-mGAM,,,,0
38,B4-e003Coalescence-Inoculumn-mBHI,B4-e003Coalescence-mGAM-p5,0,5,B4-AC/PP-AE-mBHI-mGAM,,,,0
39,B4-e003Coalescence-mGAM-p1_S737,Coalescence-D12-B4-ACPP-AE-mBHI-mGAM-3_S667,1,3,B4-AC/PP-AE-mBHI-mGAM,,,,0
40,B4-e003Coalescence-mGAM-p1_S737,B4-e003Coalescence-mGAM-p5,1,5,B4-AC/PP-AE-mBHI-mGAM,,,,0
41,Coalescence-D12-B4-ACPP-AE-mBHI-mGAM-3_S667,B4-e003Coalescence-mGAM-p5,3,5,B4-AC/PP-AE-mBHI-mGAM,,,,0
42,B4-e003Coalescence-Inoculumn-mBHI,B4-e003Coalescence-mBHI-p1_S733,0,1,B4-AC/PP-AE-mBHI-mBHI,,,,0
43,B4-e003Coalescence-Inoculumn-mBHI,B4-e003Coalescence-mBHI-p3,0,3,B4-AC/PP-AE-mBHI-mBHI,,,,0
44,B4-e003Coalescence-mBHI-p1_S733,B4-e003Coalescence-mBHI-p3,1,3,B4-AC/PP-AE-mBHI-mBHI,,,,0
45,C3-e003Coalescence-mBHI-inoculumn-redo,G3-e003Coalescence-mBHI-p1_S790,0,1,G3-AC/PP-AE-mBHI-mBHI,,,,0
46,C3-e003Coalescence-mBHI-inoculumn-redo,G3-e003Coalescence-mBHI-p3_S34,0,3,G3-AC/PP-AE-mBHI-mBHI,,,,0
47,C3-e003Coalescence-mBHI-inoculumn-redo,G3-e003Coalescence-mBHI-p5_S26,0,5,G3-AC/PP-AE-mBHI-mBHI,,,,0
48,C3-e003Coalescence-mBHI-inoculumn-redo,G3-e003Coalescence-mBHI-p7_S122,0,7,G3-AC/PP-AE-mBHI-mBHI,,,,0
49,G3-e003Coalescence-mBHI-p1_S790,G3-e003Coalescence-mBHI-p3_S34,1,3,G3-AC/PP-AE-mBHI-mBHI,,,,0
50,G3-e003Coalescence-mBHI-p1_S790,G3-e003Coalescence-mBHI-p5_S26,1,5,G3-AC/PP-AE-mBHI-mBHI,,,,0
51,G3-e003Coalescence-mBHI-p1_S790,G3-e003Coalescence-mBHI-p7_S122,1,7,G3-AC/PP-AE-mBHI-mBHI,,,,0
52,G3-e003Coalescence-mBHI-p3_S34,G3-e003Coalescence-mBHI-p5_S26,3,5,G3-AC/PP-AE-mBHI-mBHI,,,,0
53,G3-e003Coalescence-mBHI-p3_S34,G3-e003Coalescence-mBHI-p7_S122,3,7,G3-AC/PP-AE-mBHI-mBHI,,,,0
54,G3-e003Coalescence-mBHI-p5_S26,G3-e003Coalescence-mBHI-p7_S122,5,7,G3-AC/PP-AE-mBHI-mBHI,,,,0
55,B4-e003Coalescence-Inoculumn-mBHI,F4-e003Coalescence-mBHI-p1_S797,0,1,F4-AC/PP-AE-mBHI-mBHI,,,,0
56,B4-e003Coalescence-Inoculumn-mBHI,F4-e003Coalescence-mBHI-p3_S23,0,3,F4-AC/PP-AE-mBHI-mBHI,,,,0
57,B4-e003Coalescence-Inoculumn-mBHI,F4-e003Coalescence-mBHI-p5_S15,0,5,F4-AC/PP-AE-mBHI-mBHI,,,,0
58,B4-e003Coalescence-Inoculumn-mBHI,F4-e003Coalescence-mBHI-p7_S111,0,7,F4-AC/PP-AE-mBHI-mBHI,,,,0
59,F4-e003Coalescence-mBHI-p1_S797,F4-e003Coalescence-mBHI-p3_S23,1,3,F4-AC/PP-AE-mBHI-mBHI,,,,0
60,F4-e003Coalescence-mBHI-p1_S797,F4-e003Coalescence-mBHI-p5_S15,1,5,F4-AC/PP-AE-mBHI-mBHI,,,,0
61,F4-e003Coalescence-mBHI-p1_S797,F4-e003Coalescence-mBHI-p7_S111,1,7,F4-AC/PP-AE-mBHI-mBHI,,,,0
62,F4-e003Coalescence-mBHI-p3_S23,F4-e003Coalescence-mBHI-p5_S15,3,5,F4-AC/PP-AE-mBHI-mBHI,,,,0
63,F4-e003Coalescence-mBHI-p3_S23,F4-e003Coalescence-mBHI-p7_S111,3,7,F4-AC/PP-AE-mBHI-mBHI,,,,0
64,F4-e003Coalescence-mBHI-p5_S15,F4-e003Coalescence-mBHI-p7_S111,5,7,F4-AC/PP-AE-mBHI-mBHI,,,,0
65,B4-e003Coalescence-Inoculumn-mBHI,F4-e003Coalescence-mGAM-p1_S801,0,1,F4-AC/PP-AE-mBHI-mGAM,,,,0
66,B4-e003Coalescence-Inoculumn-mBHI,F4-e003Coalescence-mGAM-p3_S71,0,3,F4-AC/PP-AE-mBHI-mGAM,,,,0
67,B4-e003Coalescence-Inoculumn-mBHI,F4-e003Coalescence-mGAM-p5_S63,0,5,F4-AC/PP-AE-mBHI-mGAM,,,,0
68,B4-e003Coalescence-Inoculumn-mBHI,F4-e003Coalescence-mGAM-p7_S159,0,7,F4-AC/PP-AE-mBHI-mGAM,,,,0
69,F4-e003Coalescence-mGAM-p1_S801,F4-e003Coalescence-mGAM-p3_S71,1,3,F4-AC/PP-AE-mBHI-mGAM,,,,0
70,F4-e003Coalescence-mGAM-p1_S801,F4-e003Coalescence-mGAM-p5_S63,1,5,F4-AC/PP-AE-mBHI-mGAM,,,,0
71,F4-e003Coalescence-mGAM-p1_S801,F4-e003Coalescence-mGAM-p7_S159,1,7,F4-AC/PP-AE-mBHI-mGAM,,,,0
72,F4-e003Coalescence-mGAM-p3_S71,F4-e003Coalescence-mGAM-p5_S63,3,5,F4-AC/PP-AE-mBHI-mGAM,,,,0
73,F4-e003Coalescence-mGAM-p3_S71,F4-e003Coalescence-mGAM-p7_S159,3,7,F4-AC/PP-AE-mBHI-mGAM,,,,0
74,F4-e003Coalescence-mGAM-p5_S63,F4-e003Coalescence-mGAM-p7_S159,5,7,F4-AC/PP-AE-mBHI-mGAM,,,,0
75,C3-e003Coalescence-mBHI-inoculumn-redo,G3-e003Coalescence-mGAM-p1_S794,0,1,G3-AC/PP-AE-mBHI-mGAM,,,,0
76,C3-e003Coalescence-mBHI-inoculumn-redo,G3-e003Coalescence-mGAM-p3_S82,0,3,G3-AC/PP-AE-mBHI-mGAM,,,,0
77,C3-e003Coalescence-mBHI-inoculumn-redo,G3-e003Coalescence-mGAM-p5_S74,0,5,G3-AC/PP-AE-mBHI-mGAM,,,,0
78,C3-e003Coalescence-mBHI-inoculumn-redo,Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640,0,7,G3-AC/PP-AE-mBHI-mGAM,,,,0
79,G3-e003Coalescence-mGAM-p1_S794,G3-e003Coalescence-mGAM-p3_S82,1,3,G3-AC/PP-AE-mBHI-mGAM,,,,0
80,G3-e003Coalescence-mGAM-p1_S794,G3-e003Coalescence-mGAM-p5_S74,1,5,G3-AC/PP-AE-mBHI-mGAM,,,,0
81,G3-e003Coalescence-mGAM-p1_S794,Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640,1,7,G3-AC/PP-AE-mBHI-mGAM,,,,0
82,G3-e003Coalescence-mGAM-p3_S82,G3-e003Coalescence-mGAM-p5_S74,3,5,G3-AC/PP-AE-mBHI-mGAM,,,,0
83,G3-e003Coalescence-mGAM-p3_S82,Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640,3,7,G3-AC/PP-AE-mBHI-mGAM,,,,0
84,G3-e003Coalescence-mGAM-p5_S74,Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640,5,7,G3-AC/PP-AE-mBHI-mGAM,,,,0
