,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A2-e003Coalescence-Inoculumn-mGAM,0.9999338225332659,2.398710980538698e-05
B3-e003Coalescence-Inoculumn-mGAM,0.0010588305605714072,0.9974764402384625
A3-e003Coalescence-Inoculumn-mGAM,0.294,0.667
A9-e003Coalescence-mBHI-p3,0.003163588921672132,0.9929642766822827
A9-e003Coalescence-mBHI-p5,0.02732739745714281,0.956944468369591
A9-e003Coalescence-mBHI-p7,0.005601663022731066,0.9875188053565996
A9-e003Coalescence-mGAM-p5,0.0002870126164738902,0.99930513530237
A9-e003Coalescence-mGAM-p7,0.0005363585137823802,0.999446971004934
B2-e003Coalescence-Inoculumn-mGAM,0.307,0.659
B8-e003Coalescence-mBHI-p5,0.002585834962573526,0.9964843561223323
B8-e003Coalescence-mBHI-p7,0.1423305729495162,0.8518447932364
B8-e003Coalescence-mGAM-p5,0.0006653744543666217,0.9985468358044549
B8-e003Coalescence-mGAM-p7,0.00014628200627790923,0.999608768327722
E9-e003Coalescence-mBHI-p5_S6,0.008721542626180275,0.9832214940000419
E9-e003Coalescence-mBHI-p7_S102,0.014522835503616565,0.9721170351047133
E9-e003Coalescence-mGAM-p3_S154,0.002122502527730652,0.986
E9-e003Coalescence-mGAM-p5_S54,0.001917572922371766,0.9954390760332426
E9-e003Coalescence-mGAM-p7_S150,0.1924359045756687,0.7830632402926929
F8-e003Coalescence-mBHI-p3_S117,0.01045859445998386,0.9830752646337545
F8-e003Coalescence-mBHI-p5_S17,0.0036219122886875506,0.9940505246505911
F8-e003Coalescence-mBHI-p7_S113,0.01831372258321887,0.9763881952067022
F8-e003Coalescence-mGAM-p3_S165,0.08679171524143277,0.8869553590972742
F8-e003Coalescence-mGAM-p5_S65,0.00041683875316338533,0.9987986459158102
F8-e003Coalescence-mGAM-p7_S161,0.0009745808317229759,0.9981098425054521
