,A2-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,0.9999361507409231,2.8712277147567414e-05
D5-e003Coalescence-Inoculumn-mBHI,3.800706669447945e-05,0.9999521044843381
A5-e003Coalescence-Inoculumn-mBHI,0.562,0.4
A5-e003Coalescence-mBHI-inoculumn-redo,0.562,0.41700000000000004
A5-e003Coalescence-mBHI-p7,0.0017112775184567608,0.9974938876475611
A5-e003Coalescence-mGAM-p3,0.0005451876421561227,0.9992729694181499
D2-e003Coalescence-Inoculumn-mBHI,0.556,0.41700000000000004
D2-e003Coalescence-mBHI-p3,0.004132296240332422,0.9951227300465174
D2-e003Coalescence-mBHI-p5,0.006804314347902782,0.992792586592877
D2-e003Coalescence-mGAM-p5,0.000185016094055532,0.9997878670485683
E5-e003Coalescence-mBHI-p3_S12,0.015633964247812646,0.9776141746479288
E5-e003Coalescence-mBHI-p5_S4,0.005334118996921774,0.9927701294224768
E5-e003Coalescence-mBHI-p7_S100,0.008656965469416612,0.9892304715706461
E5-e003Coalescence-mGAM-p3_S60,0.0012143012159716894,0.9977359200835617
E5-e003Coalescence-mGAM-p5_S52,0.0002656725055451549,0.9994706376774029
E5-e003Coalescence-mGAM-p7_S148,0.000574867191089063,0.9986836384948224
H2-e003Coalescence-mBHI-p3_S45,0.005875546747367429,0.99159704308374
H2-e003Coalescence-mBHI-p7_S133,0.01090695417410028,0.9852825840690848
H2-e003Coalescence-mGAM-p3_S93,0.0005895246552624849,0.9989339514170383
H2-e003Coalescence-mGAM-p5_S85,0.04926541284062622,0.9387945968079392
H2-e003Coalescence-mGAM-p7_S181,2.1161051581506888e-05,0.9999304844495946
