,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B3-e003Coalescence-Inoculumn-mGAM,0.9331347607052896,0.03533682692307692
D5-e003Coalescence-Inoculumn-mGAM,0.0015261577213718273,0.9995412499999999
B11-e003Coalescence-mBHI-p3,0.5291631466770006,0.37011490384615386
B11-e003Coalescence-mGAM-p3,0.9108148614609572,0.06989548076923077
B11-e003Coalescence-mGAM-p7,0.8662598333656267,0.07050653846153847
B5-e003Coalescence-Inoculumn-mGAM,0.6741423173803527,0.28775740384615384
D3-e003Coalescence-Inoculumn-mGAM,0.6689368339469096,0.29364480769230766
D9-e003Coalescence-mBHI-p5,0.6927452044177485,0.14701740384615386
D9-e003Coalescence-mBHI-p7,0.5727610928114707,0.20293105769230765
D9-e003Coalescence-mGAM-p3,0.9055380740166634,0.07092557692307692
D9-e003Coalescence-mGAM-p5,0.8084658980817672,0.15655125
D9-e003Coalescence-mGAM-p7,0.8905385584189109,0.06407826923076923
F111-e003Coalescence-mBHI-p3_S120,0.3379074791707034,0.1851917307692308
F111-e003Coalescence-mBHI-p5_S20,0.18925460182135245,0.06995038461538462
F111-e003Coalescence-mBHI-p7_S116,0.36597684557256344,0.3027226923076923
F111-e003Coalescence-mGAM-p3_S168,0.9263300716915326,0.03839567307692307
F111-e003Coalescence-mGAM-p5_S68,0.9231776787444295,0.044870480769230774
F111-e003Coalescence-mGAM-p7_S164,0.9017029645417554,0.03149740384615384
H9-e003Coalescence-mBHI-p5_S42,0.6420549312148808,0.24691682692307693
H9-e003Coalescence-mBHI-p7_S138,0.2835299360589033,0.06306875
H9-e003Coalescence-mGAM-p3_S190,0.9271599496221663,0.03049846153846154
H9-e003Coalescence-mGAM-p5_S90,0.9347337725247046,0.03789144230769231
H9-e003Coalescence-mGAM-p7_S186,0.9773947878318155,0.008764807692307692
