,A2-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,0.9997208155761678,0.00047484394976310445
D5-e003Coalescence-Inoculumn-mBHI,0.0004204896799532046,0.9998330826502219
A5-e003Coalescence-Inoculumn-mBHI,0.43421108047129603,0.299792509588629
A5-e003Coalescence-mBHI-inoculumn-redo,0.5515436617364419,0.4088484620591111
A5-e003Coalescence-mBHI-p7,0.0017809810311690485,0.9644349101301045
A5-e003Coalescence-mGAM-p3,0.0011166541321968747,0.9904251334887569
D2-e003Coalescence-Inoculumn-mBHI,0.5247944346954124,0.3807141460479808
D2-e003Coalescence-mBHI-p3,0.012930391911088827,0.9742562608107092
D2-e003Coalescence-mBHI-p5,0.0007852427508983035,0.9252993532375724
D2-e003Coalescence-mGAM-p5,0.0008636249686638256,0.997662480258705
E5-e003Coalescence-mBHI-p3_S12,0.012375282025570322,0.8405785891554487
E5-e003Coalescence-mBHI-p5_S4,0.0038346285618784987,0.9307861547717531
E5-e003Coalescence-mBHI-p7_S100,0.0025983120247346867,0.8968374821388283
E5-e003Coalescence-mGAM-p3_S60,0.0006352469290549011,0.9703066481161163
E5-e003Coalescence-mGAM-p5_S52,0.00043461184925211,0.9867653230051893
E5-e003Coalescence-mGAM-p7_S148,0.002425921283529707,0.9924140783635407
H2-e003Coalescence-mBHI-p3_S45,0.016698671346202055,0.9517537790479058
H2-e003Coalescence-mBHI-p7_S133,0.019659730926715132,0.8991976385650899
H2-e003Coalescence-mGAM-p3_S93,0.0018319545416562212,0.987548657591938
H2-e003Coalescence-mGAM-p5_S85,0.00028837636834628557,0.6132122659246446
H2-e003Coalescence-mGAM-p7_S181,0.0002836968329572992,0.9975495600511393
