,A2-e003Coalescence-mBHI-inoculumn-redo,B3-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,0.999938521011815,1.3662023707166615e-05
B3-e003Coalescence-Inoculumn-mBHI,0.002213963625090009,0.999566637515419
A3-e003Coalescence-mBHI-inoculumn-redo,0.8170155114930986,0.16053349776504963
A3-e003Coalescence-mBHI-p3,0.035395533753156225,0.9615503136322314
A3-e003Coalescence-mGAM-p7,1.149428909314566e-05,0.9999564757371147
B2-e003Coalescence-Inoculumn-mBHI,0.741,0.23099999999999998
B2-e003Coalescence-mBHI-p3,0.03049333949075299,0.9646878322123538
B2-e003Coalescence-mBHI-p5,0.07950636642513317,0.9201882879751636
B2-e003Coalescence-mGAM-p3,0.005710812837785413,0.993536816280629
E3-e003Coalescence-mBHI-p3_S10,0.06290595459524842,0.9294685885191584
E3-e003Coalescence-mBHI-p5_S2,0.011188721306012065,0.9865838167492996
E3-e003Coalescence-mGAM-p3_S58,0.005813998401325832,0.9925718078241945
E3-e003Coalescence-mGAM-p5_S50,0.0040716779303481285,0.9947600984227821
E3-e003Coalescence-mGAM-p7_S146,0.0002182987979730863,0.9995393167231456
F2-e003Coalescence-mBHI-p3_S21,0.0556794177818446,0.9376920800477971
F2-e003Coalescence-mBHI-p5_S13,0.0027918284775131116,0.9954155609959565
F2-e003Coalescence-mGAM-p3_S69,0.0006253378561747927,0.9989075026081161
F2-e003Coalescence-mGAM-p5_S61,0.001593743581954932,0.9978816829929337
F2-e003Coalescence-mGAM-p7_S157,0.0006963939001530249,0.9990532477014403
