,C4-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
C4-e003Coalescence-mBHI-inoculumn-redo,1.0,-0.0
D5-e003Coalescence-Inoculumn-mBHI,0.0033168985860010315,1.0
C5-e003Coalescence-mBHI-inoculumn-redo,0.9483694910469384,0.056327209913853316
C5-e003Coalescence-mBHI-p7,0.9760925440448865,0.021328043051780033
C5-e003Coalescence-mGAM-p3,0.9977850301829406,0.0018450938231011264
D4-e003Coalescence-mGAM-p5,0.9459944067608904,0.04642263641605349
G5-e003Coalescence-mBHI-p7_S124,0.9546236578949812,0.038684836346179884
G5-e003Coalescence-mGAM-p3_S84,0.9800462318010145,0.01813349565661738
G5-e003Coalescence-mGAM-p7_S172,0.9439377703117385,0.041445446749951716
H4-e003Coalescence-mGAM-p5_S87,0.909306325994403,0.12046316302771941
H4-e003Coalescence-mGAM-p7_S183,0.625,0.333
