,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
B3-e003Coalescence-Inoculumn-mBHI,336,273
C4-e003Coalescence-mBHI-inoculumn-redo,336,273
B4-e003Coalescence-Inoculumn-mBHI,173,130
B4-e003Coalescence-mGAM-p5,269,224
C3-e003Coalescence-mBHI-inoculumn-redo,244,206
C3-e003Coalescence-mGAM-p3,315,263
C3-e003Coalescence-mGAM-p7,286,236
F4-e003Coalescence-mGAM-p7_S159,286,225
G3-e003Coalescence-mGAM-p3_S82,329,267
G3-e003Coalescence-mGAM-p5_S74,309,248
