,sample,boot_med,boot_low,boot_high,actual_med,shifts_low,shifts_high,shifts_med
0,A11-e003Coalescence-mBHI-p1_S772,0.5555555555555556,0.5555555555555556,0.5649717514124294,0.5555555555555556,0.09999999999999998,0.11499999999999999,0.09999999999999998
1,A11-e003Coalescence-mBHI-p3,0.9982747777371328,0.9978072198820955,0.9986992255408852,0.9982727391386825,0.00013157994513946503,0.001678340785841789,0.0008919780933673849
2,A11-e003Coalescence-mGAM-p1_S776,0.5555555555555556,0.5555555555555556,0.5714285714285714,0.5555555555555556,0.09999999999999998,0.125,0.09999999999999998
3,A5-e003Coalescence-Inoculumn-mGAM,0.5382131324004306,0.533695652173913,0.5417118093174431,0.5399568034557235,0.07099999999999995,0.08499999999999996,0.07499999999999996
4,A_E8_A11_AF_AA_mGAM_mGAM_2_S56,0.501108647450111,0.49606299212598426,0.5061179087875417,0.5016835016835017,0.10000000000000009,0.1160000000000001,0.1080000000000001
5,A_H5_D8_AA_AF_mGAM_mGAM_2_S89,0.5028121484814398,0.49829140381545944,0.507361268403171,0.5028121484814398,0.10299999999999998,0.11999999999999988,0.1120000000000001
6,B_E8_E11_AF_AA_mGAM_mGAM_2_S152,0.538121546961326,0.5348066298342541,0.541019955654102,0.538121546961326,0.08899999999999997,0.09999999999999998,0.09499999999999997
7,B_H5_H8_AA_AF_mGAM_mGAM_2_S185,0.6966413867822319,0.6942949407965554,0.6991341991341992,0.6965442764578833,0.06999999999999995,0.07799999999999996,0.07399999999999995
8,Coalescence-F10-H8-AA-AF-mGAM-mGAM-3_S689,0.23872387238723874,0.23412391469233362,0.24395604395604398,0.23872387238723874,0.08200000000000007,0.10100000000000009,0.09100000000000008
9,Coalescence-F3-E11-AA-AF-mGAM-mGAM-3_S682,0.04517453798767967,0.0441025641025641,0.04810706411310631,0.04522096608427543,0.02399999999999991,0.028999999999999915,0.026999999999999913
10,D2-e003Coalescence-Inoculumn-mGAM,0.5352422907488986,0.5313479954552832,0.539053905390539,0.535675082327113,0.08197499999999996,0.09499999999999997,0.08850000000000002
11,D8-e003Coalescence-mGAM-p1_S755,0.47214406302757456,0.468013468013468,0.47685916488721536,0.4720357941834452,0.09699999999999998,0.1140000000000001,0.1060000000000001
12,D_E12_E11_AF_AA_mGAM_mGAM_4_S348,0.002522711870119506,0.0018165628354757843,0.003288937469872121,0.0025271241880601746,0.00034619161560903725,0.0027617380209302156,0.0015602047483239123
13,E11-e003Coalescence-mBHI-p1_S836,0.5482456140350876,0.5420330783957491,0.5524861878453039,0.5500550055005501,0.08599999999999997,0.10599999999999998,0.09299999999999997
14,E11-e003Coalescence-mGAM-p1_S840,0.5177383592017738,0.5133333333333334,0.521594684385382,0.5183129855715871,0.09399999999999997,0.10799999999999987,0.10099999999999998
15,H8-e003Coalescence-mBHI-p1_S815,0.5649717514124294,0.5555555555555556,0.5714285714285714,0.5649717514124294,0.09999999999999998,0.125,0.11499999999999999
16,H8-e003Coalescence-mGAM-p1_S819,0.5126234906695939,0.5079360744844088,0.5170142700329309,0.5126234906695939,0.08000000000000007,0.09699999999999998,0.08800000000000008
