,C4-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.417,0.30800000000000005
C9-e003Coalescence-mGAM-p3,0.509,0.0020957230883726355
C11-e003Coalescence-mBHI-p3,0.43200000000000005,0.308
D11-e003Coalescence-mBHI-p5,0.005598711199579612,0.005951334109991848
C9-e003Coalescence-mGAM-p7,0.923,0.0012413792896976965
C8-e003Coalescence-mGAM-p7,0.154,0.212
D10-e003Coalescence-mBHI-p3,0.549,0.254
F3-e004Assembly-epsilon-p3,0.02066421117601622,0.278
B2-e003Coalescence-mBHI-p3,0.07273526370939726,0.06632434982948794
A8-e003Coalescence-mBHI-p3,0.014877667576922165,0.011005590590029061
e004-inoculumn-fecal-BD,0.022897002221596793,0.03283176567318627
A4-e003Coalescence-mBHI-p7,0.9123936266261922,0.10139000100380545
B9-e003Coalescence-mGAM-p5,0.0036288661534148946,0.002679051687678157
A4-e003Coalescence-mBHI-inoculumn-redo,0.404,0.5
B3-e003Coalescence-mBHI-p3,0.0013228516712471372,0.001007487091447277
D4-e003Coalescence-mBHI-p5,0.021565933592869607,0.278
C2-e003Coalescence-mBHI-p5,0.20591939429521192,0.7689509398133516
B3-e004Assembly-mBHI-p7,0.007617406962405158,0.01438151825595371
B5-e004Assembly-mBHI-p7,0.005520724042355937,0.004119032455313526
D4-e003Coalescence-mBHI-p3,0.01577183328320693,0.15600000000000003
C4-e003GlycerolRevival-mBHI-p2,0.994287777476533,0.005094047200795601
D10-e003Assembly-mGAM-p5,0.462,0.5
B2-e003Assembly-mBHI-p5,0.19471411407376693,0.1591256801141283
C3-e004Assembly-mBHI-p5,0.010935129947382868,0.020508658564084348
B8-e003Assembly-mGAM-p5,0.02692578079476681,0.02065348537466918
F4-e004Assembly-epsilon-p5,0.01568166526429235,0.021523101130621773
C4-e003Coalescence-mGAM-p7,0.464,0.526
B12-e003Coalescence-mBHI-p3,0.025968159456239398,0.019971008253903938
D3-e004Assembly-mGAM-p7,0.008693218743674904,0.01675788704116002
C8-e003Assembly-mGAM-p3,0.013009925172538604,0.009715972965757505
C3-e003Coalescence-mGAM-p3,0.346,0.5945
B4-e003Assembly-mBHI-p5,0.019735807224594667,0.9791268521155871
D4-e004Assembly-mGAM-p5,0.007880344162805775,0.011316129629018852
D3-e003Coalescence-Inoculumn-mBHI,0.111,0.114
C8-e003Assembly-mGAM-p5,0.009997785342633183,0.00704516230785826
C3-e003Coalescence-mBHI-p7,0.006527647487815742,0.3465
D11-e003Coalescence-mGAM-p5,0.0032344849796963177,0.0037817219879397517
A11-e003Coalescence-mGAM-p7,0.009152731884669994,0.009902091552498476
B8-e003Coalescence-mBHI-p5,0.036,0.011139100824753554
B10-e003Assembly-mGAM-p5,0.009138243365742963,0.9893191618592169
C2-e003Coalescence-mGAM-p7,0.052,0.947
D3-e003Coalescence-mBHI-p5,0.10299999999999998,0.024566452496676452
B11-e003Coalescence-mGAM-p3,0.03850000000000002,0.04550000000000002
C4-e003Coalescence-mBHI-inoculumn-redo,0.42300000000000004,0.85
B5-e003Assembly-mBHI-p5,0.03573464108569188,0.03645321935854549
D2-e003Coalescence-mBHI-p5,0.05911882017122301,0.06119513762302508
D8-e003Assembly-mGAM-p5,0.007983138699811893,0.005707139818164613
D5-e003Coalescence-mGAM-p5,0.0017613378230152364,0.0020166187448155118
B5-e003Coalescence-mBHI-p5,0.1765,0.106
D5-e003Coalescence-mBHI-p7,0.014260707294401504,0.014667837190808063
C9-e003Coalescence-mBHI-p5,0.75,0.133
A5-e003Coalescence-mGAM-p3,0.0018760590862742827,0.002143074326760764
A2-e003Coalescence-Inoculumn-mGAM,0.003347228859077265,0.002509046559384864
E5-e004Assembly-mGAM-p5,0.03261997032331899,0.02676814057451114
D8-e003Coalescence-mGAM-p5,0.022,0.04500000000000002
A12-e003Coalescence-mGAM-p3,0.046,0.074
C2-e003Coalescence-mBHI-p3,0.013144955536123944,0.9668515151444512
C4-e004Assembly-mBHI-p5,0.04712858234670188,0.06530962943356877
D9-e003Coalescence-mGAM-p7,0.021,0.03
D4-e003Coalescence-mBHI-p7,0.009730206379795566,0.228
D8-e003Assembly-mGAM-p3,0.016569280867705437,0.012398080535650691
E4-e004Assembly-mGAM-p7,0.010718164122940247,0.016415882836593135
E3-e004Assembly-mGAM-p3,0.013087667944327861,0.105
B10-e003Coalescence-mGAM-p3,0.488,0.004717241300851247
A9-e003Coalescence-mGAM-p7,0.005580959737443696,0.0041389398305161475
D5-e004Assembly-mGAM-p5,0.12671179705946273,0.11503778266866449
B5-e003Coalescence-Inoculumn-mGAM,0.08449999999999998,0.122
D10-e003Coalescence-mBHI-p5,0.545,0.316
D5-e003Coalescence-mBHI-p3,0.009218566199796045,0.010450617302936475
C5-e003Coalescence-mBHI-p3,0.04825934028634247,0.481
D9-e003Coalescence-mGAM-p5,0.040000000000000036,0.04200000000000002
C9-e003Coalescence-mBHI-p3,0.718,0.2395
D10-e003Coalescence-mGAM-p5,0.0011468149096382281,0.033
C8-e003Coalescence-mBHI-p7,0.05940853773201896,0.571
B11-e003Assembly-mGAM-p5,0.008563347877299704,0.009754299141267155
G3-e004Assembly-epsilon-p7,0.04060982424020123,0.05897231072628286
B4-e003Coalescence-mGAM-p5,0.707,0.164
D4-e003Coalescence-mGAM-p5,0.0006907647414456154,0.0008353946376069974
C3-e004Assembly-mBHI-p7,0.00431621247492192,0.008163703679196097
B5-e003Coalescence-mGAM-p5,0.001047287119172639,0.0011371021712531842
BB-Fecal,0.11512748888376736,0.12420377469970534
B5-e003Coalescence-Inoculumn-mBHI,0.092,0.073
G3-e004Assembly-epsilon-p3,0.018104256706779568,0.027637259058761007
C2-e003Coalescence-mGAM-p3,0.353,0.636
