,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.35126349206349206,0.29532179441893325
C9-e003Coalescence-mGAM-p3,0.33827936507936507,0.30423489932885905
C11-e003Coalescence-mBHI-p3,0.33503809523809525,0.3141677852348993
D11-e003Coalescence-mBHI-p5,0.33272380952380953,0.3505639350052985
C9-e003Coalescence-mGAM-p7,0.3610634920634921,0.3000210173083716
C8-e003Coalescence-mGAM-p7,0.12393015873015872,0.7584159307665136
D10-e003Coalescence-mBHI-p3,0.3513809523809524,0.3150826563051925
F3-e004Assembly-epsilon-p3,0.3276285714285714,0.2617112327799364
B2-e003Coalescence-mBHI-p3,0.29118095238095243,0.22074461321087954
A8-e003Coalescence-mBHI-p3,0.18807619047619048,0.7907110561638996
e004-inoculumn-fecal-BD,0.3111111111111111,0.2675732956552455
A4-e003Coalescence-mBHI-p7,0.32325714285714285,0.23821670787707522
B9-e003Coalescence-mGAM-p5,0.32063492063492066,0.3194461321087955
A4-e003Coalescence-mBHI-inoculumn-redo,0.42093015873015877,0.3230934298834334
B3-e003Coalescence-mBHI-p3,0.3246920634920635,0.32042794065701163
D4-e003Coalescence-mBHI-p5,0.32683174603174603,0.335066937477923
C2-e003Coalescence-mBHI-p5,0.09722222222222222,0.07837954786294594
B3-e004Assembly-mBHI-p7,0.3560730158730159,0.25525980219003885
B5-e004Assembly-mBHI-p7,0.1365079365079365,0.21948640056517132
D4-e003Coalescence-mBHI-p3,0.33599365079365084,0.3434440127163546
C4-e003GlycerolRevival-mBHI-p2,0.3694698412698413,0.29686312257152947
D10-e003Assembly-mGAM-p5,0.21753650793650794,0.169722889438361
B2-e003Assembly-mBHI-p5,0.1941365079365079,0.07481561285764747
C3-e004Assembly-mBHI-p5,0.3523809523809524,0.2529258212645708
B8-e003Assembly-mGAM-p5,0.10432698412698413,0.8528890851289297
F4-e004Assembly-epsilon-p5,0.3142857142857143,0.26884740374425997
C4-e003Coalescence-mGAM-p7,0.3618063492063492,0.2805953726598375
B12-e003Coalescence-mBHI-p3,0.3301206349206349,0.3072642175909573
D3-e004Assembly-mGAM-p7,0.3492063492063492,0.25264729777463796
C8-e003Assembly-mGAM-p3,0.13384444444444446,0.8366434122218299
C3-e003Coalescence-mGAM-p3,0.38440317460317464,0.28935800070646417
B4-e003Assembly-mBHI-p5,0.37418412698412695,0.2713777817025786
D4-e004Assembly-mGAM-p5,0.3238095238095238,0.27254750971388203
D3-e003Coalescence-Inoculumn-mBHI,0.32148253968253965,0.34344913458141996
C8-e003Assembly-mGAM-p5,0.16835238095238098,0.8064258212645709
C3-e003Coalescence-mBHI-p7,0.33560634920634924,0.3175074178735429
D11-e003Coalescence-mGAM-p5,0.32959682539682544,0.34956199222889445
A11-e003Coalescence-mGAM-p7,0.3247428571428571,0.35859890498057223
B8-e003Coalescence-mBHI-p5,0.2773396825396825,0.42035252560932534
B10-e003Assembly-mGAM-p5,0.3605428571428571,0.2575097138820205
C2-e003Coalescence-mGAM-p7,0.3894190476190476,0.2778415754150477
D3-e003Coalescence-mBHI-p5,0.3128888888888889,0.32080519251148004
B11-e003Coalescence-mGAM-p3,0.33807301587301586,0.36523225008830795
C4-e003Coalescence-mBHI-inoculumn-redo,0.37952698412698416,0.2777198869657365
B5-e003Assembly-mBHI-p5,0.3171079365079365,0.33804221123277994
D2-e003Coalescence-mBHI-p5,0.31797142857142857,0.27846926880960793
D8-e003Assembly-mGAM-p5,0.10323174603174604,0.8796472977746379
D5-e003Coalescence-mGAM-p5,0.33866349206349206,0.3576933945602261
B5-e003Coalescence-mBHI-p5,0.30793968253968257,0.3365824796891558
D5-e003Coalescence-mBHI-p7,0.32415238095238097,0.35073737195337334
C9-e003Coalescence-mBHI-p5,0.3549904761904762,0.287483927940657
A5-e003Coalescence-mGAM-p3,0.3292444444444444,0.3582292476156835
A2-e003Coalescence-Inoculumn-mGAM,0.0768031746031746,0.9144475450370895
E5-e004Assembly-mGAM-p5,0.13015873015873017,0.19785411515365595
D8-e003Coalescence-mGAM-p5,0.32315238095238097,0.3904198163193218
A12-e003Coalescence-mGAM-p3,0.29641904761904764,0.41814588484634413
C2-e003Coalescence-mBHI-p3,0.33422539682539687,0.3048514659131049
C4-e004Assembly-mBHI-p5,0.2857142857142857,0.2328240904274108
D9-e003Coalescence-mGAM-p7,0.33754603174603176,0.3619092193571177
D4-e003Coalescence-mBHI-p7,0.3497301587301587,0.35300600494524903
D8-e003Assembly-mGAM-p3,0.0588,0.8987850582832921
E4-e004Assembly-mGAM-p7,0.31714285714285717,0.2658581773225009
E3-e004Assembly-mGAM-p3,0.3496126984126984,0.2601402331331685
B10-e003Coalescence-mGAM-p3,0.3421396825396825,0.30904362416107384
A9-e003Coalescence-mGAM-p7,0.2545492063492063,0.45510137760508657
D5-e004Assembly-mGAM-p5,0.0380952380952381,0.10613670081243377
B5-e003Coalescence-Inoculumn-mGAM,0.32724126984126983,0.355640586365242
D10-e003Coalescence-mBHI-p5,0.3585968253968254,0.28705898975626987
D5-e003Coalescence-mBHI-p3,0.33292063492063495,0.35782956552454964
C5-e003Coalescence-mBHI-p3,0.30940317460317457,0.2844480748851996
D9-e003Coalescence-mGAM-p5,0.3377523809523809,0.3634943482868244
C9-e003Coalescence-mBHI-p3,0.37874285714285716,0.28815224302366654
D10-e003Coalescence-mGAM-p5,0.338247619047619,0.3638947368421053
C8-e003Coalescence-mBHI-p7,0.13243492063492063,0.45575750618156124
B11-e003Assembly-mGAM-p5,0.3261301587301587,0.3490706464146945
G3-e004Assembly-epsilon-p7,0.304952380952381,0.23457364888731896
B4-e003Coalescence-mGAM-p5,0.34400634920634926,0.3195372659837513
D4-e003Coalescence-mGAM-p5,0.33344761904761905,0.35223578240904274
C3-e004Assembly-mBHI-p7,0.3523809523809524,0.25186789120452135
B5-e003Coalescence-mGAM-p5,0.33941269841269844,0.36046008477569763
BB-Fecal,0.16507936507936508,0.16996891557753444
B5-e003Coalescence-Inoculumn-mBHI,0.3241047619047619,0.3374572589191099
G3-e004Assembly-epsilon-p3,0.3282095238095238,0.2509996467679265
C2-e003Coalescence-mGAM-p3,0.37468253968253973,0.274378841398799
B5-e003Coalescence-mGAM-p7,0.3345904761904762,0.35886064994701516
D8-e003Coalescence-mBHI-p5,0.19113968253968255,0.6838488166725539
E5-e004Assembly-mGAM-p7,0.1111111111111111,0.182311903920876
C10-e003Assembly-mGAM-p3,0.3469777777777778,0.2697091133874956
B10-e003Coalescence-mBHI-p5,0.337984126984127,0.29578947368421055
D5-e003Coalescence-Inoculumn-mGAM,0.32354603174603175,0.3449701518897916
B3-e004Assembly-mBHI-p5,0.34872063492063493,0.25187725185446835
B5-e003Coalescence-mBHI-p3,0.3238,0.350993995054751
G4-e004Assembly-epsilon-p5,0.3142857142857143,0.2681031437654539
C4-e003Coalescence-mGAM-p5,0.38774920634920634,0.28282073472271285
C5-e003Coalescence-mGAM-p7,0.33915555555555554,0.3551066760861886
C5-e003Coalescence-mBHI-inoculumn-redo,0.3597619047619048,0.3154040974920522
A10-e003Coalescence-mBHI-p5,0.08402857142857144,0.44506958671847413
BF-Fecal,0.17767936507936508,0.20951783821971035
AM-Fecal,0.15555555555555556,0.2390439773931473
B8-e003Assembly-mGAM-p3,0.059126984126984125,0.8817977746379371
A4-e003Coalescence-mGAM-p5,0.3322095238095238,0.353746379371247
D5-e003Coalescence-mBHI-p5,0.38714603174603174,0.2875932532673967
D3-e003Assembly-mBHI-p3,0.32839999999999997,0.316550158954433
D4-e003Coalescence-mGAM-p7,0.32950476190476197,0.3485173083716001
A8-e003Coalescence-mBHI-p7,0.1359968253968254,0.8445441540091839
e003-inoculumn-fecal-AC,0.1842920634920635,0.45140144825150125
E3-e004Assembly-mGAM-p7,0.3396825396825397,0.2345490992582126
B9-e003GlycerolRevival-mGAM-p2,0.29523809523809524,0.30038643588837866
C4-e003Coalescence-mGAM-p3,0.37925714285714285,0.28882744613210876
B2-e003Coalescence-Inoculumn-mGAM,0.10872063492063493,0.819529494878135
D5-e003Coalescence-mGAM-p7,0.3260476190476191,0.3489116919816319
C5-e003Coalescence-mBHI-p5,0.3454285714285714,0.34378046626633696
C5-e003Coalescence-mGAM-p3,0.33541587301587306,0.3568133168491699
A3-e003Coalescence-mBHI-inoculumn-redo,0.277631746031746,0.2908535853055458
D9-e003Assembly-mGAM-p5,0.2,0.22168632991875664
B12-e003Coalescence-mGAM-p3,0.3411428571428572,0.35861638996820916
A11-e003Coalescence-mBHI-p7,0.08358730158730159,0.7192377251854468
A3-e003Coalescence-Inoculumn-mGAM,0.10933968253968256,0.8150570469798658
D10-e003Assembly-mGAM-p3,0.35810476190476187,0.27868262098198515
C3-e003Coalescence-mGAM-p5,0.3513396825396825,0.2994159307665136
C10-e003GlycerolRevival-mGAM-p2,0.3501873015873016,0.2823719533733663
D3-e003Assembly-mBHI-p5,0.3233936507936508,0.3212313670081243
A10-e003Coalescence-mGAM-p3,0.21541904761904762,0.5734509007417873
A9-e003Coalescence-mBHI-p3,0.2351015873015873,0.5502877075238432
A2-e003Coalescence-Inoculumn-mBHI,0.9241269841269842,0.42338767220063583
D3-e003Coalescence-mBHI-p7,0.3190412698412698,0.32696979865771814
C3-e003Coalescence-mBHI-p5,0.3275142857142857,0.31501165665842457
D11-e003Assembly-mGAM-p3,0.31977777777777777,0.3488602967149417
D2-e003Assembly-mBHI-p3,0.25005396825396825,0.7128500529848111
B3-e003Assembly-mBHI-p5,0.3098793650793651,0.3084911691981632
A9-e003Coalescence-mBHI-p5,0.294215873015873,0.3897979512539739
D5-e003Coalescence-Inoculumn-mBHI,0.33335555555555557,0.3492762274814553
B2-e003Coalescence-mGAM-p3,0.30976825396825397,0.31070911338749563
C11-e003Coalescence-mGAM-p5,0.32637460317460315,0.35407806428823735
G4-e004Assembly-epsilon-p3,0.3238095238095238,0.27135729424231725
B3-e003Coalescence-Inoculumn-mBHI,0.32821904761904763,0.3198050158954433
A8-e003Coalescence-mBHI-p5,0.15837460317460317,0.7445510420346168
D5-e004Assembly-mGAM-p7,0.13333333333333333,0.22075344401271635
C2-e003Assembly-mBHI-p5,0.06166984126984128,0.4320565171317556
D9-e003Coalescence-mBHI-p3,0.24657777777777776,0.22930713528788413
D5-e003Assembly-mBHI-p5,0.3208825396825397,0.3345987283645355
A5-e003Coalescence-mBHI-p7,0.4508126984126984,0.28010914871070297
BG-Fecal,0.27480317460317455,0.32222907099964676
D2-e003Coalescence-mGAM-p5,0.34099047619047623,0.3590732956552455
B9-e003Assembly-mGAM-p5,0.19047619047619047,0.19297068173790177
D3-e003Coalescence-mGAM-p3,0.33305079365079365,0.3588723066054398
D9-e003Coalescence-mGAM-p3,0.33708888888888894,0.3595664076298128
D3-e003Coalescence-mGAM-p5,0.33793968253968254,0.3645420346167432
C10-e003Coalescence-mGAM-p3,0.3723174603174603,0.2783830801836807
A5-e003Coalescence-mBHI-inoculumn-redo,0.38471111111111117,0.3803724832214765
B11-e003Assembly-mGAM-p3,0.3234666666666667,0.35455528081949844
D2-e003Assembly-mBHI-p5,0.24913015873015873,0.43961109148710703
B9-e003Coalescence-mGAM-p7,0.31746031746031744,0.3196342281879195
B11-e003Coalescence-mGAM-p7,0.33495238095238095,0.362131225715295
C3-e003Coalescence-Inoculumn-mGAM,0.3306031746031746,0.30477375485694097
B5-e003Coalescence-mBHI-p7,0.30560000000000004,0.3395478629459555
A3-e003Coalescence-mGAM-p7,0.3253142857142857,0.3152145884846344
D4-e003Coalescence-Inoculumn-mBHI,0.36587619047619047,0.3152953020134228
A4-e003Coalescence-mBHI-p5,0.34507936507936504,0.29184281172730486
B3-e003Coalescence-mBHI-p7,0.329384126984127,0.317586365241964
D10-e003Coalescence-mGAM-p7,0.3398095238095238,0.3615166019074532
C12-e003Coalescence-mGAM-p3,0.3386857142857143,0.3510978452843518
C11-e003Coalescence-mGAM-p3,0.33795555555555556,0.3602396679618509
D5-e004Assembly-mGAM-p3,0.1365079365079365,0.2207658071352879
A10-e003Coalescence-mBHI-p7,0.21046984126984128,0.4204380077711056
