,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.556,0.444
C9-e003Coalescence-mGAM-p3,0.245,0.0014872894523060372
C11-e003Coalescence-mBHI-p3,0.769,0.45
D11-e003Coalescence-mBHI-p5,0.948,0.881
C9-e003Coalescence-mGAM-p7,0.845,0.0008744950673475504
C8-e003Coalescence-mGAM-p7,0.675,0.0014351062963990514
D10-e003Coalescence-mBHI-p3,0.667,0.348
F3-e004Assembly-epsilon-p3,0.643,0.010395471610021297
B2-e003Coalescence-mBHI-p3,0.027923825364545116,0.041297231030782165
A8-e003Coalescence-mBHI-p3,0.622,0.004845619842270898
e004-inoculumn-fecal-BD,0.007852202377092233,0.01883724640018971
A4-e003Coalescence-mBHI-p7,0.2145,0.03320311503704711
B9-e003Coalescence-mGAM-p5,0.0021853428546165744,0.0015200633107710234
A4-e003Coalescence-mBHI-inoculumn-redo,0.314,0.006855806492452886
B3-e003Coalescence-mBHI-p3,0.0014336260119563876,0.0005286015442755693
D4-e003Coalescence-mBHI-p5,0.643,0.667
C2-e003Coalescence-mBHI-p5,0.25067956612937903,0.20751461894815473
B3-e004Assembly-mBHI-p7,0.9896034587664573,0.005153490917181482
B5-e004Assembly-mBHI-p7,-0.0,0.0024457217845371645
D4-e003Coalescence-mBHI-p3,0.553,0.875
C4-e003GlycerolRevival-mBHI-p2,0.9898633722972959,0.004570207330894651
D10-e003Assembly-mGAM-p5,0.38849999999999996,0.06352415549917664
B2-e003Assembly-mBHI-p5,0.08396952355744557,0.1368728735246302
C3-e004Assembly-mBHI-p5,0.9855191032818512,0.0071249961903228284
B8-e003Assembly-mGAM-p5,0.6639999999999999,0.009396669035997878
F4-e004Assembly-epsilon-p5,-0.0,0.012730676314338562
C4-e003Coalescence-mGAM-p7,0.214,0.009804365033068646
B12-e003Coalescence-mBHI-p3,0.014783201663582709,0.012941514007160228
D3-e004Assembly-mGAM-p7,0.9880745556438775,0.005816727041422627
C8-e003Assembly-mGAM-p3,0.656,0.004243905062417783
C3-e003Coalescence-mGAM-p3,0.185,0.001525632764073542
B4-e003Assembly-mBHI-p5,0.00471132142625534,0.010261673268642309
D4-e004Assembly-mGAM-p5,-0.0,0.006417432896778049
D3-e003Coalescence-Inoculumn-mBHI,0.254,0.26
C8-e003Assembly-mGAM-p5,0.684,0.003204687371004572
C3-e003Coalescence-mBHI-p7,0.003263823743907871,0.0037010686596707035
D11-e003Coalescence-mGAM-p5,0.353,0.86
A11-e003Coalescence-mGAM-p7,0.4385,0.721
B8-e003Coalescence-mBHI-p5,0.1085,0.005597282996712052
B10-e003Assembly-mGAM-p5,0.017951030591493288,0.0184930791358384
C2-e003Coalescence-mGAM-p7,0.031000000000000014,0.0009083885368787792
D3-e003Coalescence-mBHI-p5,0.118,0.158
B11-e003Coalescence-mGAM-p3,0.456,0.558
C4-e003Coalescence-mBHI-inoculumn-redo,0.012565721414045303,0.013886453246775085
B5-e003Assembly-mBHI-p5,0.9842928482324433,0.621
D2-e003Coalescence-mBHI-p5,0.9631395356265305,0.06966543513178225
D8-e003Assembly-mGAM-p5,0.729,0.002624595354592004
D5-e003Coalescence-mGAM-p5,0.9991509647693213,0.545
B5-e003Coalescence-mBHI-p5,0.203,0.143
D5-e003Coalescence-mBHI-p7,0.829,0.005788471885134363
C9-e003Coalescence-mBHI-p5,0.643,0.012604839945183993
A5-e003Coalescence-mGAM-p3,0.9991181949884881,0.595
A2-e003Coalescence-Inoculumn-mGAM,0.796,0.0011451650805889778
E5-e004Assembly-mGAM-p5,0.01177830356563835,0.01845137388921757
D8-e003Coalescence-mGAM-p5,0.757,0.753
A12-e003Coalescence-mGAM-p3,0.736,0.774
C2-e003Coalescence-mBHI-p3,0.01570715176755663,0.015853961178658286
C4-e004Assembly-mBHI-p5,-0.0,0.04012728749271123
D9-e003Coalescence-mGAM-p7,0.414,0.6555
D4-e003Coalescence-mBHI-p7,0.757,0.678
D8-e003Assembly-mGAM-p3,0.903,0.005899434468156857
E4-e004Assembly-mGAM-p7,-0.0,0.0088938180523926
E3-e004Assembly-mGAM-p3,0.711,0.007095889415855864
B10-e003Coalescence-mGAM-p3,0.153,0.003147345413058484
A9-e003Coalescence-mGAM-p7,0.1855,0.0020663672041285235
D5-e004Assembly-mGAM-p5,0.035902061182986576,0.11066343434738454
B5-e003Coalescence-Inoculumn-mGAM,0.521,0.753
D10-e003Coalescence-mBHI-p5,0.9580152382212772,0.263
D5-e003Coalescence-mBHI-p3,0.9956669926158465,0.576
C5-e003Coalescence-mBHI-p3,0.977153233792645,0.727
D9-e003Coalescence-mGAM-p5,0.4955,0.421
C9-e003Coalescence-mBHI-p3,0.545,0.008453287225056444
D10-e003Coalescence-mGAM-p5,0.751,0.727
C8-e003Coalescence-mBHI-p7,0.5,0.04251264924348848
B11-e003Assembly-mGAM-p5,0.641,0.844
G3-e004Assembly-epsilon-p7,0.906,0.02539421378603398
B4-e003Coalescence-mGAM-p5,0.5,0.004074436738304196
D4-e003Coalescence-mGAM-p5,0.9997036386458952,0.908
C3-e004Assembly-mBHI-p7,0.9943685401651644,0.002777709241825723
B5-e003Coalescence-mGAM-p5,0.9995966060541237,0.6455
BB-Fecal,0.15694461266687282,0.08841762195541578
B5-e003Coalescence-Inoculumn-mBHI,0.265,0.256
G3-e004Assembly-epsilon-p3,0.9662112409909863,0.010700163356903228
C2-e003Coalescence-mGAM-p3,0.222,0.01369943726598892
B5-e003Coalescence-mGAM-p7,0.9989572015424029,0.613
D8-e003Coalescence-mBHI-p5,0.72,0.394
E5-e004Assembly-mGAM-p7,-0.0,0.02486697004517864
C10-e003Assembly-mGAM-p3,0.30000000000000004,0.017041018755374993
B10-e003Coalescence-mBHI-p5,0.354,0.011074310025557484
D5-e003Coalescence-Inoculumn-mGAM,0.582,0.925
B3-e004Assembly-mBHI-p5,0.984405188149686,0.007797034747414646
B5-e003Coalescence-mBHI-p3,0.607,0.329
G4-e004Assembly-epsilon-p5,-0.0,0.013473282829609695
C4-e003Coalescence-mGAM-p5,0.102,0.0036780954183974137
C5-e003Coalescence-mGAM-p7,0.9994128167563531,0.98
C5-e003Coalescence-mBHI-inoculumn-redo,0.417,0.297
A10-e003Coalescence-mBHI-p5,0.222,0.06143520314064674
BF-Fecal,0.04505167867868494,0.05336390884084058
AM-Fecal,0.014722879457047939,0.044852585104559486
B8-e003Assembly-mGAM-p3,0.824,0.007861153541653279
A4-e003Coalescence-mGAM-p5,0.92,0.29
D5-e003Coalescence-mBHI-p5,0.411,0.0019716119156682854
D3-e003Assembly-mBHI-p3,0.00810691704131955,0.005724747688037306
D4-e003Coalescence-mGAM-p7,0.9995167030225367,0.956
A8-e003Coalescence-mBHI-p7,0.2855,0.00654745993820962
e003-inoculumn-fecal-AC,0.027031007207210963,0.0160799281664525
E3-e004Assembly-mGAM-p7,0.9631395356265305,0.023012810255176406
B9-e003GlycerolRevival-mGAM-p2,0.020942869023408837,0.017287685126627848
C4-e003Coalescence-mGAM-p3,0.317,0.0018354864555527673
B2-e003Coalescence-Inoculumn-mGAM,0.677,0.0023240891769546945
D5-e003Coalescence-mGAM-p7,0.9979894845737528,0.707
C5-e003Coalescence-mBHI-p5,0.667,0.6
C5-e003Coalescence-mGAM-p3,0.9993502161729035,0.943
A3-e003Coalescence-mBHI-inoculumn-redo,0.036860464373469494,0.021950638210663065
D9-e003Assembly-mGAM-p5,0.03141430353511326,0.05556748081435219
B12-e003Coalescence-mGAM-p3,0.456,0.548
A11-e003Coalescence-mBHI-p7,0.5,0.312
A3-e003Coalescence-Inoculumn-mGAM,0.548,0.004363278409240274
D10-e003Assembly-mGAM-p3,0.333,0.01561715382740189
C3-e003Coalescence-mGAM-p5,0.413,0.0029647207713057785
C10-e003GlycerolRevival-mGAM-p2,0.81,0.013008004808748351
D3-e003Assembly-mBHI-p5,0.004053458520659775,0.0029917675280219966
A10-e003Coalescence-mGAM-p3,0.556,0.005835293574800344
A9-e003Coalescence-mBHI-p3,0.135,0.0024607042629009456
A2-e003Coalescence-Inoculumn-mBHI,0.24,0.012292766721530526
D3-e003Coalescence-mBHI-p7,0.005235717255852209,0.01309126215091546
C3-e003Coalescence-mBHI-p5,0.005584765072909024,0.005590558899619519
D11-e003Assembly-mGAM-p3,0.9937171392929773,0.667
D2-e003Assembly-mBHI-p3,0.656,0.00547897381004672
B3-e003Assembly-mBHI-p5,0.013227075172679266,0.00962148911767295
A9-e003Coalescence-mBHI-p5,0.019307862290864973,0.01051257067059432
D5-e003Coalescence-Inoculumn-mBHI,0.9958114261953183,0.713
B2-e003Coalescence-mGAM-p3,0.029389333245105946,0.009201308592102444
C11-e003Coalescence-mGAM-p5,0.553,0.88
G4-e004Assembly-epsilon-p3,-0.0,0.006391711572061089
B3-e003Coalescence-Inoculumn-mBHI,0.004259566581032306,0.00309844564806417
A8-e003Coalescence-mBHI-p5,0.615,0.01487150034155538
D5-e004Assembly-mGAM-p7,-0.0,0.0010647764542901397
C2-e003Assembly-mBHI-p5,0.21486819953946773,0.09273123623312426
D9-e003Coalescence-mBHI-p3,0.07347333311276487,0.056679305171033596
D5-e003Assembly-mBHI-p5,0.968810376299372,0.333
A5-e003Coalescence-mBHI-p7,0.808,0.4
BG-Fecal,0.298,0.004955724784365545
D2-e003Coalescence-mGAM-p5,0.9990552089162372,0.571
B9-e003Assembly-mGAM-p5,0.05792358687259492,0.08159110142064055
D3-e003Coalescence-mGAM-p3,0.951,0.733
D9-e003Coalescence-mGAM-p3,0.394,0.378
D3-e003Coalescence-mGAM-p5,0.9997766093970837,0.586
C10-e003Coalescence-mGAM-p3,0.308,0.01177327900011857
A5-e003Coalescence-mBHI-inoculumn-redo,0.9673451852832156,0.562
B11-e003Assembly-mGAM-p3,0.91,0.481
D2-e003Assembly-mBHI-p5,0.12206803207423442,0.03970781713986995
B9-e003Coalescence-mGAM-p7,0.004569353241471019,0.0031519891643246103
B11-e003Coalescence-mGAM-p7,0.413,0.591
C3-e003Coalescence-Inoculumn-mGAM,0.14,0.0058309923845515695
B5-e003Coalescence-mBHI-p7,0.226,0.004886802934913518
A3-e003Coalescence-mGAM-p7,0.008975515295746644,0.006277632065100839
D4-e003Coalescence-Inoculumn-mBHI,0.443,0.296
A4-e003Coalescence-mBHI-p5,0.333,0.01999648895045963
B3-e003Coalescence-mBHI-p7,0.0073916008317913545,0.005070450477388124
D10-e003Coalescence-mGAM-p7,0.745,0.718
C12-e003Coalescence-mGAM-p3,0.619,0.83
C11-e003Coalescence-mGAM-p3,0.489,0.832
D5-e004Assembly-mGAM-p3,-0.0,0.002297580264327259
A10-e003Coalescence-mBHI-p7,0.27,0.0312868183380696
C10-e003Coalescence-mBHI-p7,0.273,0.014114488517958245
B9-e003Coalescence-mBHI-p5,0.0033961409227149467,0.002332922311614743
F4-e004Assembly-epsilon-p3,-0.0,0.009671209086544971
B10-e003Coalescence-mBHI-p3,0.611,0.007789881155268803
C11-e003Coalescence-mBHI-p5,0.621,0.236
A2-e003Coalescence-mGAM-p7,0.916,0.001112497859592209
C5-e003Assembly-mBHI-p3,0.9594534891891836,0.769
E3-e004Assembly-mGAM-p5,0.9890414835646442,0.0053050604771872
C3-e003GlycerolRevival-mBHI-p2,0.013061925886713755,0.005268408695548475
D10-e003Coalescence-mGAM-p3,0.543,0.769
B10-e003Coalescence-mGAM-p7,0.9905705788812055,0.004026006858949231
C4-e004Assembly-mBHI-p3,0.15694461266687282,0.0970077047723737
A9-e003Coalescence-mBHI-p7,0.07,0.003297220193607419
C2-e003Coalescence-Inoculumn-mGAM,0.82,0.002542219635071256
B3-e003Coalescence-Inoculumn-mGAM,0.004832969774632809,0.0034081745555282765
D11-e003Coalescence-mGAM-p7,0.509,0.9404999999999999
D5-e003Coalescence-mGAM-p3,0.9996748843101153,0.557
E4-e004Assembly-mGAM-p5,0.025131442828090607,0.032795226826320786
D2-e003Coalescence-Inoculumn-mBHI,0.75,0.545
B4-e003Coalescence-Inoculumn-mGAM,0.222,0.0042792080028742725
A10-e003Coalescence-mGAM-p7,0.812,0.011215504354461564
B2-e003Assembly-mBHI-p3,0.471,0.01136798223628876
F4-e004Assembly-epsilon-p7,-0.0,0.010150246537625616
D9-e003Coalescence-mBHI-p5,0.008666014768307105,0.008042439753365887
C4-e003Coalescence-Inoculumn-mGAM,0.576,0.0077541898019304134
D4-e003Coalescence-mGAM-p3,0.9995536155803181,0.945
B9-e003Coalescence-mBHI-p7,0.0054633571365414356,0.0037791694938008598
A2-e003Coalescence-mGAM-p5,0.923,0.0007216957192729886
D11-e003Assembly-mGAM-p5,0.9990102265911228,0.9974103680914171
C3-e003Coalescence-mGAM-p7,0.463,0.0006652536404183275
B11-e003GlycerolRevival-mGAM-p2,0.596,0.926
B3-e003Coalescence-mGAM-p5,0.003807794367892516,0.0026559147353864025
D9-e003Coalescence-mBHI-p7,0.007853575883778314,0.0056064407135572045
B10-e003Assembly-mGAM-p3,-0.0,0.025956514648500243
D3-e004Assembly-mGAM-p5,0.9923497149413554,0.0037641489307365886
C5-e003Coalescence-mBHI-p7,0.8105,0.566
D12-e003Coalescence-mBHI-p3,0.9631395356265305,0.9699812340619993
D4-e004Assembly-mGAM-p7,-0.0,0.014560998625034592
C11-e003Coalescence-mGAM-p7,0.636,0.909
C11-e003Assembly-mGAM-p3,0.996249038383867,0.716
D10-e003Coalescence-mBHI-p7,0.6835,0.219
C9-e003Coalescence-mBHI-p7,0.714,0.01616729227517324
A2-e003Coalescence-mBHI-p3,0.31388922533374564,0.14550994014208188
B8-e003Coalescence-mGAM-p5,0.413,0.002042561776028654
C3-e004Assembly-mBHI-p3,0.9919481278780532,0.0031075443679777345
C11-e003Assembly-mGAM-p5,0.9949737114343818,0.44199999999999995
B10-e003GlycerolRevival-mGAM-p2,0.35,0.03788706823822853
B3-e003Coalescence-mBHI-p5,0.0031026472627272354,0.0021760155163758417
C2-e003Coalescence-mBHI-inoculumn-redo,0.188,0.00942210282218367
A8-e003Coalescence-mGAM-p7,0.872,0.0034816616068983185
C11-e003GlycerolRevival-mGAM-p2,0.9932422481981973,0.205
B2-e003Coalescence-Inoculumn-mBHI,0.10800000000000001,0.008260821396358305
A11-e003Coalescence-mBHI-p5,0.9786597311522018,0.231
C10-e003Coalescence-mGAM-p5,0.314,0.005330191781613096
C4-e003Assembly-mBHI-p5,0.025555941952266042,0.011889371919918242
C9-e003Assembly-mGAM-p5,0.08396952355744557,0.10283703829471166
A5-e003Coalescence-Inoculumn-mGAM,0.667,0.435
A3-e003Coalescence-mBHI-p3,0.21486819953946773,0.1254149703073973
AG-Fecal,-0.0,0.000809326449598653
D4-e003Coalescence-Inoculumn-mGAM,0.5505,0.774
A2-e003Coalescence-mBHI-p5,0.8626734639164862,0.05877073105052173
B5-e004Assembly-mBHI-p5,0.07347333311276487,0.04645938490962993
C5-e003Assembly-mBHI-p5,0.9640979388170134,0.2092451889850991
C10-e003Coalescence-mBHI-p5,0.013961912682272558,0.016117673736092335
B9-e003Coalescence-mBHI-p3,0.009665939549265617,0.0066213245937888614
C3-e003Coalescence-mBHI-inoculumn-redo,0.074,0.003031384463397163
e004-inoculumn-fecal-AR,0.429,0.0169246159014537
B5-e003Coalescence-mGAM-p3,0.974,0.636
BK-Fecal,0.9906700529380617,0.0037061397144515654
C3-e003Assembly-mBHI-p5,0.011423383103677548,0.009657033327386632
A5-e003Coalescence-mBHI-p3,0.8841528262548102,0.14559017442830058
C4-e004Assembly-mBHI-p7,0.15694461266687282,0.10024278033932323
C9-e003GlycerolRevival-mGAM-p2,0.006282860707022652,0.004412478101063032
F3-e004Assembly-epsilon-p5,0.9662112409909863,0.021619049499037396
C9-e003Coalescence-mGAM-p5,0.504,0.001551109582904196
A2-e003Coalescence-mBHI-inoculumn-redo,0.188,0.011114110149879274
C2-e003Coalescence-mGAM-p5,0.073,0.0024515939239935134
B8-e003GlycerolRevival-mGAM-p2,0.692,0.003147032298280045
