,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM
C5-e003Coalescence-mBHI-p3,9,4001
D9-e003Coalescence-mGAM-p5,8,4932
C9-e003Coalescence-mBHI-p3,9,4853
D10-e003Coalescence-mGAM-p5,9,4932
C8-e003Coalescence-mBHI-p7,4,4006
B11-e003Assembly-mGAM-p5,9,4904
G3-e004Assembly-epsilon-p7,8,4388
B4-e003Coalescence-mGAM-p5,9,4892
D4-e003Coalescence-mGAM-p5,9,4916
C3-e004Assembly-mBHI-p7,9,4680
B5-e003Coalescence-mGAM-p5,9,4932
BB-Fecal,3,3028
B5-e003Coalescence-Inoculumn-mBHI,9,4858
G3-e004Assembly-epsilon-p3,7,4655
C2-e003Coalescence-mGAM-p3,9,4745
B5-e003Coalescence-mGAM-p7,9,4932
D8-e003Coalescence-mBHI-p5,9,4904
E5-e004Assembly-mGAM-p7,9,4292
C10-e003Assembly-mGAM-p3,9,4686
B10-e003Coalescence-mBHI-p5,8,4839
D5-e003Coalescence-Inoculumn-mGAM,9,4932
B3-e004Assembly-mBHI-p5,9,4674
B5-e003Coalescence-mBHI-p3,9,4928
G4-e004Assembly-epsilon-p5,9,4554
C4-e003Coalescence-mGAM-p5,9,4864
C5-e003Coalescence-mGAM-p7,9,4883
C5-e003Coalescence-mBHI-inoculumn-redo,9,4927
A10-e003Coalescence-mBHI-p5,6,3426
BF-Fecal,6,3814
AM-Fecal,8,3837
B8-e003Assembly-mGAM-p3,9,4773
A4-e003Coalescence-mGAM-p5,9,4929
D5-e003Coalescence-mBHI-p5,9,4905
D3-e003Assembly-mBHI-p3,8,4734
D4-e003Coalescence-mGAM-p7,9,4888
A8-e003Coalescence-mBHI-p7,6,4830
e003-inoculumn-fecal-AC,8,4686
E3-e004Assembly-mGAM-p7,9,4373
B9-e003GlycerolRevival-mGAM-p2,8,4585
C4-e003Coalescence-mGAM-p3,9,4914
B2-e003Coalescence-Inoculumn-mGAM,9,4867
D5-e003Coalescence-mGAM-p7,9,4921
C5-e003Coalescence-mBHI-p5,9,4917
C5-e003Coalescence-mGAM-p3,9,4923
A3-e003Coalescence-mBHI-inoculumn-redo,7,4469
D9-e003Assembly-mGAM-p5,8,3568
B12-e003Coalescence-mGAM-p3,7,4930
A11-e003Coalescence-mBHI-p7,8,4407
A3-e003Coalescence-Inoculumn-mGAM,9,4856
D10-e003Assembly-mGAM-p3,8,4756
C3-e003Coalescence-mGAM-p5,9,4920
C10-e003GlycerolRevival-mGAM-p2,9,4766
D3-e003Assembly-mBHI-p5,8,4754
A10-e003Coalescence-mGAM-p3,9,4917
A9-e003Coalescence-mBHI-p3,9,4909
A2-e003Coalescence-Inoculumn-mBHI,9,4761
D3-e003Coalescence-mBHI-p7,8,4789
C3-e003Coalescence-mBHI-p5,8,4793
D11-e003Assembly-mGAM-p3,9,4901
D2-e003Assembly-mBHI-p3,9,4878
B3-e003Assembly-mBHI-p5,8,4680
A9-e003Coalescence-mBHI-p5,8,4771
D5-e003Coalescence-Inoculumn-mBHI,9,4932
B2-e003Coalescence-mGAM-p3,8,4722
C11-e003Coalescence-mGAM-p5,9,4925
G4-e004Assembly-epsilon-p3,9,4593
B3-e003Coalescence-Inoculumn-mBHI,8,4763
A8-e003Coalescence-mBHI-p5,9,4682
D5-e004Assembly-mGAM-p7,9,4881
C2-e003Assembly-mBHI-p5,2,2881
D9-e003Coalescence-mBHI-p3,7,3688
D5-e003Assembly-mBHI-p5,8,4716
A5-e003Coalescence-mBHI-p7,9,4828
BG-Fecal,9,4820
D2-e003Coalescence-mGAM-p5,9,4932
B9-e003Assembly-mGAM-p5,7,3126
D3-e003Coalescence-mGAM-p3,9,4932
D9-e003Coalescence-mGAM-p3,4,4932
D3-e003Coalescence-mGAM-p5,9,4932
C10-e003Coalescence-mGAM-p3,9,4781
A5-e003Coalescence-mBHI-inoculumn-redo,9,4787
B11-e003Assembly-mGAM-p3,9,4929
D2-e003Assembly-mBHI-p5,4,4020
B9-e003Coalescence-mGAM-p7,8,4758
B11-e003Coalescence-mGAM-p7,7,4931
C3-e003Coalescence-Inoculumn-mGAM,9,4901
B5-e003Coalescence-mBHI-p7,9,4892
A3-e003Coalescence-mGAM-p7,8,4751
D4-e003Coalescence-Inoculumn-mBHI,9,4930
A4-e003Coalescence-mBHI-p5,9,4703
B3-e003Coalescence-mBHI-p7,8,4769
D10-e003Coalescence-mGAM-p7,9,4931
C12-e003Coalescence-mGAM-p3,9,4923
C11-e003Coalescence-mGAM-p3,7,4931
D5-e004Assembly-mGAM-p3,9,4878
A10-e003Coalescence-mBHI-p7,8,4321
C10-e003Coalescence-mBHI-p7,9,4738
B9-e003Coalescence-mBHI-p5,8,4760
F4-e004Assembly-epsilon-p3,9,4556
B10-e003Coalescence-mBHI-p3,9,4852
C11-e003Coalescence-mBHI-p5,9,4895
A2-e003Coalescence-mGAM-p7,9,4830
C5-e003Assembly-mBHI-p3,8,3668
E3-e004Assembly-mGAM-p5,9,4684
C3-e003GlycerolRevival-mBHI-p2,9,4793
D10-e003Coalescence-mGAM-p3,7,4932
B10-e003Coalescence-mGAM-p7,8,4818
C4-e004Assembly-mBHI-p3,3,2950
A9-e003Coalescence-mBHI-p7,9,4821
C2-e003Coalescence-Inoculumn-mGAM,9,4862
B3-e003Coalescence-Inoculumn-mGAM,8,4763
D11-e003Coalescence-mGAM-p7,9,4890
D5-e003Coalescence-mGAM-p3,9,4932
E4-e004Assembly-mGAM-p5,7,4255
D2-e003Coalescence-Inoculumn-mBHI,9,4655
B4-e003Coalescence-Inoculumn-mGAM,9,4911
A10-e003Coalescence-mGAM-p7,9,4757
B2-e003Assembly-mBHI-p3,9,4755
F4-e004Assembly-epsilon-p7,9,4584
D9-e003Coalescence-mBHI-p5,8,4727
C4-e003Coalescence-Inoculumn-mGAM,9,4874
D4-e003Coalescence-mGAM-p3,9,4928
B9-e003Coalescence-mBHI-p7,8,4747
A2-e003Coalescence-mGAM-p5,9,4843
D11-e003Assembly-mGAM-p5,9,4767
C3-e003Coalescence-mGAM-p7,9,4916
B11-e003GlycerolRevival-mGAM-p2,9,4818
B3-e003Coalescence-mGAM-p5,8,4761
D9-e003Coalescence-mBHI-p7,8,4739
B10-e003Assembly-mGAM-p3,9,4334
D3-e004Assembly-mGAM-p5,9,4678
C5-e003Coalescence-mBHI-p7,8,4932
D12-e003Coalescence-mBHI-p3,9,4211
D4-e004Assembly-mGAM-p7,9,4517
C11-e003Coalescence-mGAM-p7,9,4929
C11-e003Assembly-mGAM-p3,9,4921
D10-e003Coalescence-mBHI-p7,8,4844
C9-e003Coalescence-mBHI-p7,9,4660
A2-e003Coalescence-mBHI-p3,1,1996
B8-e003Coalescence-mGAM-p5,9,4921
C3-e004Assembly-mBHI-p3,9,4682
C11-e003Assembly-mGAM-p5,9,4926
B10-e003GlycerolRevival-mGAM-p2,4,4126
B3-e003Coalescence-mBHI-p5,8,4747
C2-e003Coalescence-mBHI-inoculumn-redo,9,4894
A8-e003Coalescence-mGAM-p7,9,4821
C11-e003GlycerolRevival-mGAM-p2,9,4923
B2-e003Coalescence-Inoculumn-mBHI,8,4781
A11-e003Coalescence-mBHI-p5,9,4763
C10-e003Coalescence-mGAM-p5,9,4877
C4-e003Assembly-mBHI-p5,9,4814
C9-e003Assembly-mGAM-p5,5,2665
A5-e003Coalescence-Inoculumn-mGAM,9,4922
A3-e003Coalescence-mBHI-p3,2,2276
AG-Fecal,9,4825
D4-e003Coalescence-Inoculumn-mGAM,2,4720
A2-e003Coalescence-mBHI-p5,5,3493
B5-e004Assembly-mBHI-p5,5,3700
C5-e003Assembly-mBHI-p5,7,2067
C10-e003Coalescence-mBHI-p5,8,4620
B9-e003Coalescence-mBHI-p3,8,4760
C3-e003Coalescence-mBHI-inoculumn-redo,9,4927
e004-inoculumn-fecal-AR,9,4703
B5-e003Coalescence-mGAM-p3,9,4930
BK-Fecal,9,4561
C3-e003Assembly-mBHI-p5,9,4777
A5-e003Coalescence-mBHI-p3,5,2599
C4-e004Assembly-mBHI-p7,3,2869
C9-e003GlycerolRevival-mGAM-p2,8,4746
F3-e004Assembly-epsilon-p5,9,4607
C9-e003Coalescence-mGAM-p5,9,4878
A2-e003Coalescence-mBHI-inoculumn-redo,9,4793
C2-e003Coalescence-mGAM-p5,7,4685
B8-e003GlycerolRevival-mGAM-p2,9,4820
C8-e003Coalescence-mBHI-p5,9,4874
B8-e003Coalescence-mGAM-p7,8,4887
B4-e003Coalescence-Inoculumn-mBHI,9,4921
D2-e003Coalescence-Inoculumn-mGAM,9,4923
B8-e003Coalescence-mBHI-p7,8,4746
B3-e004Assembly-mBHI-p3,9,4697
e003-inoculumn-fecal-AE,5,3177
D3-e003Coalescence-Inoculumn-mGAM,7,4930
B11-e003Coalescence-mBHI-p3,8,4752
C5-e003Coalescence-Inoculumn-mGAM,7,4925
C4-e003Coalescence-mBHI-p5,9,4691
G3-e004Assembly-epsilon-p5,9,4599
BC-Fecal,9,4858
e004-inoculumn-fecal-BE,9,4829
BA-Fecal,9,4792
e003-inoculumn-fecal-AF,7,4117
A11-e003Coalescence-mBHI-p3,9,4914
A4-e003Coalescence-Inoculumn-mGAM,9,4879
B4-e003Coalescence-mBHI-p3,8,4867
A5-e003Coalescence-Inoculumn-mBHI,8,3580
A9-e003Coalescence-mGAM-p5,9,4926
C10-e003Coalescence-mGAM-p7,9,4904
F3-e004Assembly-epsilon-p7,8,3915
A11-e003Coalescence-mGAM-p3,1,4931
C10-e003Coalescence-mBHI-p3,8,4828
D2-e003Coalescence-mBHI-p3,9,4895
C5-e003GlycerolRevival-mBHI-p2,2,3312
H5-e003Coalescence-mBHI-p5_S40,9,4930
E2-e003Coalescence-mGAM-p7_S145,9,4815
G5-e003Coalescence-mBHI-p7_S124,9,4920
H111-e003Coalescence-mGAM-p7_S188,7,4850
H4-e003Coalescence-mGAM-p7_S183,9,4772
F5-e003Coalescence-mGAM-p5_S64,9,4932
F5-e003Coalescence-mGAM-p7_S160,9,4929
F8-e003Coalescence-mBHI-p3_S117,8,4815
H3-e003Coalescence-mBHI-p3_S46,9,4932
H2-e003Coalescence-mBHI-p7_S133,9,4893
E5-e003Coalescence-mBHI-p3_S12,8,4818
F100-e003Coalescence-mGAM-p7_S163,8,4769
F9-e003Coalescence-mBHI-p5_S18,8,4732
H3-e003Coalescence-mBHI-p7_S134,9,4868
E3-e003Coalescence-mGAM-p3_S58,8,4610
G4-e003Coalescence-mBHI-p5_S27,9,4784
E8-e003Coalescence-mBHI-p5_S5,9,4811
G2-e003Coalescence-mBHI-p3_S33,3,2124
E9-e003Coalescence-mBHI-p5_S6,9,4758
H111-e003Coalescence-mBHI-p3_S144,9,4815
G111-e003Coalescence-mGAM-p5_S80,7,4919
G100-e003Coalescence-mGAM-p3_S179,7,4305
F111-e003Coalescence-mGAM-p5_S68,7,4912
G111-e003Coalescence-mBHI-p5_S32,9,4861
G5-e003Coalescence-mBHI-p3_S36,9,4837
H2-e003Coalescence-mGAM-p7_S181,9,4932
H9-e003Coalescence-mGAM-p3_S190,7,4900
E3-e003Coalescence-mBHI-p3_S10,5,4222
H2-e003Coalescence-mGAM-p5_S85,9,4682
G8-e003Coalescence-mGAM-p3_S177,9,4896
F2-e003Coalescence-mGAM-p7_S157,8,4727
H3-e003Coalescence-mGAM-p3_S94,9,4932
H4-e003Coalescence-mGAM-p3_S95,9,4817
E5-e003Coalescence-mBHI-p7_S100,9,4917
F3-e003Coalescence-mGAM-p3_S70,8,4722
E100-e003Coalescence-mBHI-p7_S103,9,4799
F9-e003Coalescence-mGAM-p5_S66,8,4749
G111-e003Coalescence-mGAM-p7_S176,7,3060
H100-e003Coalescence-mGAM-p7_S187,7,4909
E100-e003Coalescence-mGAM-p3_S155,9,4869
E3-e003Coalescence-mGAM-p5_S50,8,4753
F5-e003Coalescence-mGAM-p3_S72,9,4928
E9-e003Coalescence-mBHI-p7_S102,8,4783
E5-e003Coalescence-mBHI-p5_S4,9,4873
F111-e003Coalescence-mGAM-p7_S164,4,4901
E111-e003Coalescence-mBHI-p5_S8,9,4817
H100-e003Coalescence-mBHI-p5_S43,9,4891
F2-e003Coalescence-mGAM-p5_S61,9,4756
F5-e003Coalescence-mBHI-p5_S16,9,4875
F8-e003Coalescence-mGAM-p5_S65,9,4900
H8-e003Coalescence-mBHI-p7_S137,9,4871
G9-e003Coalescence-mGAM-p5_S78,9,4886
E2-e003Coalescence-mBHI-p5_S1,1,2788
E2-e003Coalescence-mBHI-p3_S9,1,2731
G8-e003Coalescence-mGAM-p5_S77,9,4823
G3-e003Coalescence-mBHI-p3_S34,9,4908
G100-e003Coalescence-mBHI-p5_S31,9,4774
F9-e003Coalescence-mBHI-p3_S118,7,3447
E111-e003Coalescence-mBHI-p3_S108,9,4779
F8-e003Coalescence-mGAM-p3_S165,9,2967
G3-e003Coalescence-mBHI-p5_S26,9,4883
G5-e003Coalescence-mBHI-p5_S28,9,4930
H111-e003Coalescence-mGAM-p5_S92,6,4897
G4-e003Coalescence-mBHI-p3_S35,8,4643
H9-e003Coalescence-mGAM-p5_S90,9,4929
H2-e003Coalescence-mBHI-p3_S45,9,4839
E8-e003Coalescence-mBHI-p7_S101,9,4897
E4-e003Coalescence-mBHI-p5_S3,5,4804
H2-e003Coalescence-mGAM-p3_S93,9,4929
E4-e003Coalescence-mGAM-p5_S51,9,4818
G9-e003Coalescence-mGAM-p7_S174,9,4836
F2-e003Coalescence-mBHI-p3_S21,6,2857
E8-e003Coalescence-mGAM-p3_S153,9,4853
G111-e003Coalescence-mGAM-p3_S180,7,4927
G5-e003Coalescence-mGAM-p3_S84,9,4871
H8-e003Coalescence-mBHI-p5_S41,9,4848
E100-e003Coalescence-mBHI-p5_S7,9,4788
G100-e003Coalescence-mGAM-p7_S175,8,4816
F9-e003Coalescence-mGAM-p7_S162,8,4716
F8-e003Coalescence-mGAM-p7_S161,8,4763
F3-e003Coalescence-mBHI-p3_S22,8,4735
G3-e003Coalescence-mBHI-p7_S122,9,4835
G5-e003Coalescence-mGAM-p5_S76,9,4911
G5-e003Coalescence-mGAM-p7_S172,9,4915
G4-e003Coalescence-mGAM-p5_S75,9,4791
G8-e003Coalescence-mBHI-p3_S129,9,4829
E5-e003Coalescence-mGAM-p3_S60,9,4932
G2-e003Coalescence-mGAM-p5_S73,9,4842
E5-e003Coalescence-mGAM-p7_S148,9,4931
H9-e003Coalescence-mGAM-p7_S186,9,4930
E100-e003Coalescence-mGAM-p5_S55,9,4823
E8-e003Coalescence-mGAM-p5_S53,9,4800
H5-e003Coalescence-mGAM-p3_S96,9,4929
G4-e003Coalescence-mGAM-p3_S83,9,4896
F4-e003Coalescence-mBHI-p7_S111,9,4873
H3-e003Coalescence-mGAM-p7_S182,9,4932
H5-e003Coalescence-mGAM-p5_S88,9,4931
F4-e003Coalescence-mGAM-p5_S63,9,4889
G4-e003Coalescence-mGAM-p7_S171,9,4810
H8-e003Coalescence-mGAM-p5_S89,2,4900
F3-e003Coalescence-mBHI-p5_S14,9,4729
F100-e003Coalescence-mBHI-p7_S115,9,4915
E3-e003Coalescence-mGAM-p7_S146,8,4746
F100-e003Coalescence-mGAM-p3_S167,8,4702
G100-e003Coalescence-mBHI-p3_S131,9,4793
G4-e003Coalescence-mBHI-p7_S123,9,4833
E9-e003Coalescence-mGAM-p3_S154,9,4896
F3-e003Coalescence-mGAM-p5_S62,8,4748
H4-e003Coalescence-mBHI-p7_S135,8,4875
G111-e003Coalescence-mBHI-p7_S128,8,4448
H3-e003Coalescence-mBHI-p5_S38,9,4897
G3-e003Coalescence-mGAM-p3_S82,8,4868
F111-e003Coalescence-mGAM-p3_S168,2,4911
F3-e003Coalescence-mGAM-p7_S158,8,4688
F8-e003Coalescence-mBHI-p7_S113,9,4737
H4-e003Coalescence-mBHI-p3_S47,9,4850
F3-e003Coalescence-mBHI-p7_S110,7,4522
F100-e003Coalescence-mGAM-p5_S67,9,4794
G8-e003Coalescence-mBHI-p7_S125,9,4691
F4-e003Coalescence-mBHI-p5_S15,9,4885
H111-e003Coalescence-mBHI-p5_S44,9,4845
E111-e003Coalescence-mBHI-p7_S104,9,4917
E2-e003Coalescence-mGAM-p3_S57,9,4823
F2-e003Coalescence-mBHI-p5_S13,7,2069
F4-e003Coalescence-mBHI-p3_S23,9,4875
F2-e003Coalescence-mGAM-p3_S69,8,4710
E9-e003Coalescence-mGAM-p5_S54,9,4906
G3-e003Coalescence-mGAM-p5_S74,9,4915
E111-e003Coalescence-mGAM-p5_S56,2,4874
G100-e003Coalescence-mGAM-p5_S79,9,4852
H100-e003Coalescence-mGAM-p5_S91,7,4912
G9-e003Coalescence-mBHI-p3_S130,9,4760
E4-e003Coalescence-mGAM-p7_S147,9,4897
E4-e003Coalescence-mGAM-p3_S59,8,4731
H4-e003Coalescence-mBHI-p5_S39,9,4913
F4-e003Coalescence-mGAM-p3_S71,9,4907
H100-e003Coalescence-mBHI-p7_S139,9,4889
G8-e003Coalescence-mBHI-p5_S29,9,4840
G2-e003Coalescence-mBHI-p5_S25,7,3020
G8-e003Coalescence-mGAM-p7_S173,9,4837
E4-e003Coalescence-mBHI-p3_S11,7,1921
E2-e003Coalescence-mGAM-p5_S49,9,4824
H9-e003Coalescence-mBHI-p5_S42,8,4731
H111-e003Coalescence-mGAM-p3_S192,7,4898
F5-e003Coalescence-mBHI-p3_S24,9,4926
E8-e003Coalescence-mBHI-p3_S105,9,4753
E8-e003Coalescence-mGAM-p7_S149,9,4824
H5-e003Coalescence-mBHI-p7_S136,8,4804
G9-e003Coalescence-mBHI-p5_S30,8,4828
F111-e003Coalescence-mBHI-p7_S116,9,4805
F5-e003Coalescence-mBHI-p7_S112,9,4835
F4-e003Coalescence-mGAM-p7_S159,9,4924
F111-e003Coalescence-mBHI-p3_S120,8,4711
H3-e003Coalescence-mGAM-p5_S86,9,4931
E4-e003Coalescence-mBHI-p7_S99,9,4845
H4-e003Coalescence-mGAM-p5_S87,9,4857
E100-e003Coalescence-mGAM-p7_S151,9,4818
G9-e003Coalescence-mGAM-p3_S178,9,4900
H9-e003Coalescence-mBHI-p7_S138,8,4679
H8-e003Coalescence-mGAM-p7_S185,1,4897
G2-e003Coalescence-mGAM-p3_S81,9,4873
F111-e003Coalescence-mBHI-p5_S20,8,4581
F8-e003Coalescence-mBHI-p5_S17,9,4804
G100-e003Coalescence-mBHI-p7_S127,8,4488
E5-e003Coalescence-mGAM-p5_S52,9,4926
