,C4-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-mBHI-inoculumn-redo
C12-e003Coalescence-mBHI-p3,0.4303086419753086,0.33492929292929297
C9-e003Coalescence-mGAM-p3,0.6344781144781144,0.15405050505050508
C11-e003Coalescence-mBHI-p3,0.4851391694725028,0.34198232323232325
D11-e003Coalescence-mBHI-p5,0.30079685746352414,0.3192121212121212
C9-e003Coalescence-mGAM-p7,0.9280426487093153,0.05899999999999999
C8-e003Coalescence-mGAM-p7,0.350063973063973,0.3668611111111111
D10-e003Coalescence-mBHI-p3,0.5859158249158248,0.308
F3-e004Assembly-epsilon-p3,0.2383905723905724,0.3663939393939393
B2-e003Coalescence-mBHI-p3,0.22718069584736253,0.21321464646464644
A8-e003Coalescence-mBHI-p3,0.32302244668911334,0.2541237373737374
e004-inoculumn-fecal-BD,0.23244332210998878,0.2727272727272727
A4-e003Coalescence-mBHI-p7,0.6721784511784512,0.1640378787878788
B9-e003Coalescence-mGAM-p5,0.3041526374859708,0.24494949494949494
A4-e003Coalescence-mBHI-inoculumn-redo,0.41544781144781145,0.4965656565656566
B3-e003Coalescence-mBHI-p3,0.30368013468013466,0.24462373737373733
D4-e003Coalescence-mBHI-p5,0.2533434343434343,0.4293409090909091
C2-e003Coalescence-mBHI-p5,0.007716049382716049,0.2552146464646465
B3-e004Assembly-mBHI-p7,0.2233872053872054,0.39866919191919187
B5-e004Assembly-mBHI-p7,0.20426487093153758,0.15151515151515152
D4-e003Coalescence-mBHI-p3,0.2783647586980921,0.38446212121212126
C4-e003GlycerolRevival-mBHI-p2,0.9614803591470259,0.05137121212121212
D10-e003Assembly-mGAM-p5,0.2973164983164983,0.3050681818181818
B2-e003Assembly-mBHI-p5,0.1240942760942761,0.09390656565656565
C3-e004Assembly-mBHI-p5,0.22009876543209878,0.39135353535353534
B8-e003Assembly-mGAM-p5,0.30519079685746353,0.2510732323232323
F4-e004Assembly-epsilon-p5,0.24242424242424243,0.2904040404040404
C4-e003Coalescence-mGAM-p7,0.4634680134680135,0.5208510101010101
B12-e003Coalescence-mBHI-p3,0.2967138047138047,0.24596464646464647
D3-e004Assembly-mGAM-p7,0.22101571268237935,0.4002651515151515
C8-e003Assembly-mGAM-p3,0.317716049382716,0.2485277777777778
C3-e003Coalescence-mGAM-p3,0.3557261503928171,0.6004595959595959
B4-e003Assembly-mBHI-p5,0.06379236812570145,0.8709848484848486
D4-e004Assembly-mGAM-p5,0.24354657687991021,0.29797979797979796
D3-e003Coalescence-Inoculumn-mBHI,0.30861616161616157,0.2799671717171717
C8-e003Assembly-mGAM-p5,0.3168507295173961,0.25083333333333335
C3-e003Coalescence-mBHI-p7,0.20692255892255892,0.4738989898989899
D11-e003Coalescence-mGAM-p5,0.29841414141414135,0.3137146464646465
A11-e003Coalescence-mGAM-p7,0.2970179573512907,0.31449747474747475
B8-e003Coalescence-mBHI-p5,0.3060381593714927,0.24754040404040406
B10-e003Assembly-mGAM-p5,0.018295173961840626,0.9020732323232323
C2-e003Coalescence-mGAM-p7,0.058547699214365895,0.91175
D3-e003Coalescence-mBHI-p5,0.30693939393939396,0.2629040404040404
B11-e003Coalescence-mGAM-p3,0.3146868686868686,0.3405126262626263
C4-e003Coalescence-mBHI-inoculumn-redo,0.4241863075196408,0.8941035353535355
B5-e003Assembly-mBHI-p5,0.30154882154882157,0.2923989898989899
D2-e003Coalescence-mBHI-p5,0.26385185185185184,0.25969949494949496
D8-e003Assembly-mGAM-p5,0.31210437710437716,0.24737373737373736
D5-e003Coalescence-mGAM-p5,0.3142109988776655,0.3427020202020202
B5-e003Coalescence-mBHI-p5,0.30930976430976437,0.2709570707070707
D5-e003Coalescence-mBHI-p7,0.3158260381593715,0.3158762626262626
C9-e003Coalescence-mBHI-p5,0.7390594837261504,0.16351767676767673
