,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.37142857142857144,0.4480748851995761
C9-e003Coalescence-mGAM-p3,0.4603174603174603,0.5185446838572942
C11-e003Coalescence-mBHI-p3,0.35873015873015873,0.40462734016248675
D11-e003Coalescence-mBHI-p5,0.49523809523809526,0.48834334157541504
C9-e003Coalescence-mGAM-p7,0.45396825396825397,0.5139526669021547
C8-e003Coalescence-mGAM-p7,0.3968253968253968,0.0
D10-e003Coalescence-mBHI-p3,0.30158730158730157,0.3772518544683857
F3-e004Assembly-epsilon-p3,0.47619047619047616,0.5793006004945249
B2-e003Coalescence-mBHI-p3,0.44126984126984126,0.5045920169551396
A8-e003Coalescence-mBHI-p3,0.08571428571428572,0.0
e004-inoculumn-fecal-BD,0.5873015873015873,0.6661956905687036
A4-e003Coalescence-mBHI-p7,0.4857142857142857,0.5499823383963264
B9-e003Coalescence-mGAM-p5,0.6666666666666666,0.6412928293889085
A4-e003Coalescence-mBHI-inoculumn-redo,0.05396825396825397,0.1045566937477923
B3-e003Coalescence-mBHI-p3,0.6317460317460317,0.4433062522077005
D4-e003Coalescence-mBHI-p5,0.46984126984126984,0.46255740021193925
C2-e003Coalescence-mBHI-p5,0.20317460317460317,0.2260685270222536
B3-e004Assembly-mBHI-p7,0.5777777777777777,0.7151183327446132
B5-e004Assembly-mBHI-p7,0.8539682539682539,0.7651006711409396
D4-e003Coalescence-mBHI-p3,0.45714285714285713,0.4728011303426351
C4-e003GlycerolRevival-mBHI-p2,0.5936507936507937,0.6480042387848817
D10-e003Assembly-mGAM-p5,0.37777777777777777,0.4523136700812434
B2-e003Assembly-mBHI-p5,0.01904761904761905,0.20469798657718122
C3-e004Assembly-mBHI-p5,0.5682539682539682,0.7131755563405158
B8-e003Assembly-mGAM-p5,0.5142857142857142,0.0
F4-e004Assembly-epsilon-p5,0.6063492063492063,0.6729070999646768
C4-e003Coalescence-mGAM-p7,0.40634920634920635,0.5287884139879901
B12-e003Coalescence-mBHI-p3,0.6476190476190476,0.625044154009184
D3-e004Assembly-mGAM-p7,0.5777777777777777,0.7140586365241964
C8-e003Assembly-mGAM-p3,0.1111111111111111,0.0
C3-e003Coalescence-mGAM-p3,0.30793650793650795,0.35923701872129987
B4-e003Assembly-mBHI-p5,0.48253968253968255,0.609325326739668
D4-e004Assembly-mGAM-p5,0.6253968253968254,0.6762628046626634
D3-e003Coalescence-Inoculumn-mBHI,0.4634920634920635,0.3624161073825503
C8-e003Assembly-mGAM-p5,0.022222222222222223,0.0
C3-e003Coalescence-mBHI-p7,0.4380952380952381,0.39049805722359593
D11-e003Coalescence-mGAM-p5,0.5174603174603175,0.4939950547509714
A11-e003Coalescence-mGAM-p7,0.526984126984127,0.41398799010950194
B8-e003Coalescence-mBHI-p5,0.4857142857142857,0.04150476863299188
B10-e003Assembly-mGAM-p5,0.5047619047619047,0.6393500529848111
C2-e003Coalescence-mGAM-p7,0.38412698412698415,0.5030024726245143
D3-e003Coalescence-mBHI-p5,0.5015873015873016,0.4445425644648534
