,A2-e003Coalescence-Inoculumn-mBHI,A2-e003Coalescence-Inoculumn-mGAM
D3-e003Coalescence-mBHI-p5,310,5497
B11-e003Coalescence-mGAM-p3,314,5640
C4-e003Coalescence-mBHI-inoculumn-redo,307,5498
B5-e003Assembly-mBHI-p5,292,5223
D2-e003Coalescence-mBHI-p5,260,4908
D8-e003Assembly-mGAM-p5,314,5645
D5-e003Coalescence-mGAM-p5,307,5535
B5-e003Coalescence-mBHI-p5,311,5574
D5-e003Coalescence-mBHI-p7,308,5560
C9-e003Coalescence-mBHI-p5,306,5497
A5-e003Coalescence-mGAM-p3,307,5516
A2-e003Coalescence-Inoculumn-mGAM,315,5662
E5-e004Assembly-mGAM-p5,290,5182
D8-e003Coalescence-mGAM-p5,305,5388
A12-e003Coalescence-mGAM-p3,303,5336
C2-e003Coalescence-mBHI-p3,289,5301
C4-e004Assembly-mBHI-p5,258,4715
D9-e003Coalescence-mGAM-p7,309,5563
D4-e003Coalescence-mBHI-p7,310,5552
D8-e003Assembly-mGAM-p3,309,5556
E4-e004Assembly-mGAM-p7,289,5311
E3-e004Assembly-mGAM-p3,292,5532
B10-e003Coalescence-mGAM-p3,315,5644
A9-e003Coalescence-mGAM-p7,314,5502
D5-e004Assembly-mGAM-p5,147,2845
B5-e003Coalescence-Inoculumn-mGAM,305,5478
D10-e003Coalescence-mBHI-p5,301,5445
D5-e003Coalescence-mBHI-p3,301,5464
C5-e003Coalescence-mBHI-p3,270,4740
D9-e003Coalescence-mGAM-p5,313,5637
C9-e003Coalescence-mBHI-p3,315,5587
D10-e003Coalescence-mGAM-p5,310,5519
C8-e003Coalescence-mBHI-p7,247,4243
B11-e003Assembly-mGAM-p5,287,5189
G3-e004Assembly-epsilon-p7,269,5164
B4-e003Coalescence-mGAM-p5,313,5612
D4-e003Coalescence-mGAM-p5,289,5197
C3-e004Assembly-mBHI-p7,290,5476
B5-e003Coalescence-mGAM-p5,310,5530
BB-Fecal,198,3353
B5-e003Coalescence-Inoculumn-mBHI,314,5578
G3-e004Assembly-epsilon-p3,281,5447
C2-e003Coalescence-mGAM-p3,302,5460
B5-e003Coalescence-mGAM-p7,307,5523
D8-e003Coalescence-mBHI-p5,314,5598
E5-e004Assembly-mGAM-p7,276,4851
C10-e003Assembly-mGAM-p3,289,5421
B10-e003Coalescence-mBHI-p5,311,5532
D5-e003Coalescence-Inoculumn-mGAM,280,5130
B3-e004Assembly-mBHI-p5,290,5463
B5-e003Coalescence-mBHI-p3,314,5644
G4-e004Assembly-epsilon-p5,292,5319
C4-e003Coalescence-mGAM-p5,311,5592
C5-e003Coalescence-mGAM-p7,289,5212
C5-e003Coalescence-mBHI-inoculumn-redo,315,5660
A10-e003Coalescence-mBHI-p5,206,3479
BF-Fecal,221,4242
AM-Fecal,235,4340
B8-e003Assembly-mGAM-p3,301,5505
A4-e003Coalescence-mGAM-p5,305,5515
D5-e003Coalescence-mBHI-p5,315,5633
D3-e003Assembly-mBHI-p3,313,5416
D4-e003Coalescence-mGAM-p7,283,5140
A8-e003Coalescence-mBHI-p7,314,5629
e003-inoculumn-fecal-AC,295,5211
E3-e004Assembly-mGAM-p7,280,5150
B9-e003GlycerolRevival-mGAM-p2,294,5210
C4-e003Coalescence-mGAM-p3,314,5635
B2-e003Coalescence-Inoculumn-mGAM,315,5657
D5-e003Coalescence-mGAM-p7,297,5261
C5-e003Coalescence-mBHI-p5,305,5595
C5-e003Coalescence-mGAM-p3,290,5260
A3-e003Coalescence-mBHI-inoculumn-redo,280,4980
D9-e003Assembly-mGAM-p5,216,3977
B12-e003Coalescence-mGAM-p3,311,5569
A11-e003Coalescence-mBHI-p7,296,5055
A3-e003Coalescence-Inoculumn-mGAM,315,5636
D10-e003Assembly-mGAM-p3,302,5464
C3-e003Coalescence-mGAM-p5,315,5644
C10-e003GlycerolRevival-mGAM-p2,303,5463
D3-e003Assembly-mBHI-p5,313,5439
A10-e003Coalescence-mGAM-p3,315,5651
A9-e003Coalescence-mBHI-p3,315,5608
A2-e003Coalescence-Inoculumn-mBHI,315,5662
D3-e003Coalescence-mBHI-p7,313,5454
C3-e003Coalescence-mBHI-p5,313,5476
D11-e003Assembly-mGAM-p3,290,5341
D2-e003Assembly-mBHI-p3,313,5638
B3-e003Assembly-mBHI-p5,306,5326
A9-e003Coalescence-mBHI-p5,303,5376
D5-e003Coalescence-Inoculumn-mBHI,289,5252
B2-e003Coalescence-mGAM-p3,304,5341
C11-e003Coalescence-mGAM-p5,293,5255
G4-e004Assembly-epsilon-p3,292,5365
B3-e003Coalescence-Inoculumn-mBHI,313,5430
A8-e003Coalescence-mBHI-p5,290,5318
D5-e004Assembly-mGAM-p7,313,5597
C2-e003Assembly-mBHI-p5,163,2824
D9-e003Coalescence-mBHI-p3,236,4175
D5-e003Assembly-mBHI-p5,288,5253
A5-e003Coalescence-mBHI-p7,298,5487
BG-Fecal,307,5607
D2-e003Coalescence-mGAM-p5,307,5528
B9-e003Assembly-mGAM-p5,198,3615
D3-e003Coalescence-mGAM-p3,299,5390
D9-e003Coalescence-mGAM-p3,314,5598
D3-e003Coalescence-mGAM-p5,313,5606
C10-e003Coalescence-mGAM-p3,303,5509
A5-e003Coalescence-mBHI-inoculumn-redo,305,5457
B11-e003Assembly-mGAM-p3,301,5507
D2-e003Assembly-mBHI-p5,244,4132
B9-e003Coalescence-mGAM-p7,310,5449
B11-e003Coalescence-mGAM-p7,307,5596
C3-e003Coalescence-Inoculumn-mGAM,315,5618
B5-e003Coalescence-mBHI-p7,313,5558
A3-e003Coalescence-mGAM-p7,308,5409
D4-e003Coalescence-Inoculumn-mBHI,312,5657
A4-e003Coalescence-mBHI-p5,291,5337
B3-e003Coalescence-mBHI-p7,314,5427
D10-e003Coalescence-mGAM-p7,310,5515
C12-e003Coalescence-mGAM-p3,295,5252
C11-e003Coalescence-mGAM-p3,301,5366
D5-e004Assembly-mGAM-p3,312,5592
A10-e003Coalescence-mBHI-p7,271,4733
C10-e003Coalescence-mBHI-p7,303,5461
B9-e003Coalescence-mBHI-p5,313,5445
F4-e004Assembly-epsilon-p3,294,5338
B10-e003Coalescence-mBHI-p3,311,5580
C11-e003Coalescence-mBHI-p5,315,5620
A2-e003Coalescence-mGAM-p7,314,5645
C5-e003Assembly-mBHI-p3,240,4460
E3-e004Assembly-mGAM-p5,288,5471
C3-e003GlycerolRevival-mBHI-p2,314,5494
D10-e003Coalescence-mGAM-p3,299,5336
B10-e003Coalescence-mGAM-p7,309,5539
C4-e004Assembly-mBHI-p3,200,3511
A9-e003Coalescence-mBHI-p7,314,5492
C2-e003Coalescence-Inoculumn-mGAM,315,5657
B3-e003Coalescence-Inoculumn-mGAM,310,5409
D11-e003Coalescence-mGAM-p7,283,5153
D5-e003Coalescence-mGAM-p3,310,5545
E4-e004Assembly-mGAM-p5,269,5021
D2-e003Coalescence-Inoculumn-mBHI,290,5323
B4-e003Coalescence-Inoculumn-mGAM,315,5623
A10-e003Coalescence-mGAM-p7,311,5458
B2-e003Assembly-mBHI-p3,303,5481
F4-e004Assembly-epsilon-p7,291,5341
D9-e003Coalescence-mBHI-p5,311,5405
C4-e003Coalescence-Inoculumn-mGAM,312,5567
D4-e003Coalescence-mGAM-p3,293,5263
B9-e003Coalescence-mBHI-p7,311,5432
A2-e003Coalescence-mGAM-p5,315,5662
D11-e003Assembly-mGAM-p5,274,5129
C3-e003Coalescence-mGAM-p7,315,5645
B11-e003GlycerolRevival-mGAM-p2,280,5140
B3-e003Coalescence-mGAM-p5,311,5430
D9-e003Coalescence-mBHI-p7,311,5437
B10-e003Assembly-mGAM-p3,276,5043
D3-e004Assembly-mGAM-p5,295,5478
C5-e003Coalescence-mBHI-p7,313,5622
D12-e003Coalescence-mBHI-p3,278,4786
D4-e004Assembly-mGAM-p7,276,5262
C11-e003Coalescence-mGAM-p7,296,5321
C11-e003Assembly-mGAM-p3,298,5314
D10-e003Coalescence-mBHI-p7,308,5561
C9-e003Coalescence-mBHI-p7,301,5341
A2-e003Coalescence-mBHI-p3,91,1727
B8-e003Coalescence-mGAM-p5,315,5659
C3-e004Assembly-mBHI-p3,290,5488
C11-e003Assembly-mGAM-p5,298,5469
B10-e003GlycerolRevival-mGAM-p2,227,4661
B3-e003Coalescence-mBHI-p5,307,5436
C2-e003Coalescence-mBHI-inoculumn-redo,312,5622
A8-e003Coalescence-mGAM-p7,315,5635
C11-e003GlycerolRevival-mGAM-p2,295,5373
B2-e003Coalescence-Inoculumn-mBHI,313,5455
A11-e003Coalescence-mBHI-p5,298,5476
C10-e003Coalescence-mGAM-p5,315,5605
C4-e003Assembly-mBHI-p5,305,5551
C9-e003Assembly-mGAM-p5,171,2932
A5-e003Coalescence-Inoculumn-mGAM,315,5661
A3-e003Coalescence-mBHI-p3,137,2468
AG-Fecal,313,5427
D4-e003Coalescence-Inoculumn-mGAM,295,5213
A2-e003Coalescence-mBHI-p5,217,3519
B5-e004Assembly-mBHI-p5,234,4160
C5-e003Assembly-mBHI-p5,164,2725
C10-e003Coalescence-mBHI-p5,289,5402
B9-e003Coalescence-mBHI-p3,310,5441
C3-e003Coalescence-mBHI-inoculumn-redo,315,5650
e004-inoculumn-fecal-AR,294,5451
B5-e003Coalescence-mGAM-p3,302,5550
BK-Fecal,298,5235
C3-e003Assembly-mBHI-p5,311,5446
A5-e003Coalescence-mBHI-p3,127,2946
C4-e004Assembly-mBHI-p7,185,3365
C9-e003GlycerolRevival-mGAM-p2,313,5395
F3-e004Assembly-epsilon-p5,283,5280
C9-e003Coalescence-mGAM-p5,314,5607
A2-e003Coalescence-mBHI-inoculumn-redo,311,5559
C2-e003Coalescence-mGAM-p5,302,5452
B8-e003GlycerolRevival-mGAM-p2,311,5628
C8-e003Coalescence-mBHI-p5,314,5633
B8-e003Coalescence-mGAM-p7,315,5514
B4-e003Coalescence-Inoculumn-mBHI,315,5642
D2-e003Coalescence-Inoculumn-mGAM,315,5659
B8-e003Coalescence-mBHI-p7,309,5367
B3-e004Assembly-mBHI-p3,289,5486
e003-inoculumn-fecal-AE,202,3609
D3-e003Coalescence-Inoculumn-mGAM,310,5544
B11-e003Coalescence-mBHI-p3,309,5438
C5-e003Coalescence-Inoculumn-mGAM,313,5533
C4-e003Coalescence-mBHI-p5,295,5456
G3-e004Assembly-epsilon-p5,277,5377
BC-Fecal,302,5531
e004-inoculumn-fecal-BE,311,5543
BA-Fecal,309,5397
e003-inoculumn-fecal-AF,251,4689
A11-e003Coalescence-mBHI-p3,315,5661
A4-e003Coalescence-Inoculumn-mGAM,315,5662
B4-e003Coalescence-mBHI-p3,303,5579
A5-e003Coalescence-Inoculumn-mBHI,242,4312
A9-e003Coalescence-mGAM-p5,315,5627
C10-e003Coalescence-mGAM-p7,315,5640
F3-e004Assembly-epsilon-p7,227,4492
A11-e003Coalescence-mGAM-p3,303,5420
C10-e003Coalescence-mBHI-p3,307,5561
D2-e003Coalescence-mBHI-p3,304,5456
C5-e003GlycerolRevival-mBHI-p2,236,4127
H5-e003Coalescence-mBHI-p5_S40,303,5412
E2-e003Coalescence-mGAM-p7_S145,314,5654
G5-e003Coalescence-mBHI-p7_S124,310,5575
H111-e003Coalescence-mGAM-p7_S188,289,5138
H4-e003Coalescence-mGAM-p7_S183,284,5098
F5-e003Coalescence-mGAM-p5_S64,308,5495
F5-e003Coalescence-mGAM-p7_S160,310,5520
F8-e003Coalescence-mBHI-p3_S117,314,5496
H3-e003Coalescence-mBHI-p3_S46,315,5654
H2-e003Coalescence-mBHI-p7_S133,303,5520
E5-e003Coalescence-mBHI-p3_S12,299,5384
F100-e003Coalescence-mGAM-p7_S163,313,5462
F9-e003Coalescence-mBHI-p5_S18,312,5402
H3-e003Coalescence-mBHI-p7_S134,308,5524
E3-e003Coalescence-mGAM-p3_S58,305,5239
G4-e003Coalescence-mBHI-p5_S27,303,5519
E8-e003Coalescence-mBHI-p5_S5,308,5581
G2-e003Coalescence-mBHI-p3_S33,128,2011
E9-e003Coalescence-mBHI-p5_S6,311,5404
H111-e003Coalescence-mBHI-p3_S144,284,5120
G111-e003Coalescence-mGAM-p5_S80,296,5213
G100-e003Coalescence-mGAM-p3_S179,255,4819
F111-e003Coalescence-mGAM-p5_S68,293,5329
G111-e003Coalescence-mBHI-p5_S32,301,5613
G5-e003Coalescence-mBHI-p3_S36,292,5320
H2-e003Coalescence-mGAM-p7_S181,306,5484
H9-e003Coalescence-mGAM-p3_S190,297,5358
E3-e003Coalescence-mBHI-p3_S10,255,4681
H2-e003Coalescence-mGAM-p5_S85,273,5058
G8-e003Coalescence-mGAM-p3_S177,314,5647
F2-e003Coalescence-mGAM-p7_S157,312,5409
H3-e003Coalescence-mGAM-p3_S94,305,5473
H4-e003Coalescence-mGAM-p3_S95,285,5122
E5-e003Coalescence-mBHI-p7_S100,300,5407
F3-e003Coalescence-mGAM-p3_S70,304,5374
E100-e003Coalescence-mBHI-p7_S103,308,5504
F9-e003Coalescence-mGAM-p5_S66,310,5396
G111-e003Coalescence-mGAM-p7_S176,218,3825
H100-e003Coalescence-mGAM-p7_S187,304,5406
E100-e003Coalescence-mGAM-p3_S155,311,5592
E3-e003Coalescence-mGAM-p5_S50,311,5420
F5-e003Coalescence-mGAM-p3_S72,306,5477
E9-e003Coalescence-mBHI-p7_S102,314,5451
E5-e003Coalescence-mBHI-p5_S4,291,5320
F111-e003Coalescence-mGAM-p7_S164,291,5217
E111-e003Coalescence-mBHI-p5_S8,313,5549
H100-e003Coalescence-mBHI-p5_S43,315,5634
F2-e003Coalescence-mGAM-p5_S61,313,5452
F5-e003Coalescence-mBHI-p5_S16,313,5537
F8-e003Coalescence-mGAM-p5_S65,312,5632
H8-e003Coalescence-mBHI-p7_S137,314,5640
G9-e003Coalescence-mGAM-p5_S78,314,5619
E2-e003Coalescence-mBHI-p5_S1,158,2628
E2-e003Coalescence-mBHI-p3_S9,135,2382
G8-e003Coalescence-mGAM-p5_S77,314,5641
G3-e003Coalescence-mBHI-p3_S34,315,5637
G100-e003Coalescence-mBHI-p5_S31,301,5458
F9-e003Coalescence-mBHI-p3_S118,229,3725
E111-e003Coalescence-mBHI-p3_S108,306,5465
F8-e003Coalescence-mGAM-p3_S165,178,2813
G3-e003Coalescence-mBHI-p5_S26,315,5628
G5-e003Coalescence-mBHI-p5_S28,314,5554
H111-e003Coalescence-mGAM-p5_S92,286,5106
G4-e003Coalescence-mBHI-p3_S35,297,5415
H9-e003Coalescence-mGAM-p5_S90,300,5397
H2-e003Coalescence-mBHI-p3_S45,302,5410
E8-e003Coalescence-mBHI-p7_S101,314,5660
E4-e003Coalescence-mBHI-p5_S3,296,5462
H2-e003Coalescence-mGAM-p3_S93,307,5435
E4-e003Coalescence-mGAM-p5_S51,302,5554
G9-e003Coalescence-mGAM-p7_S174,313,5569
F2-e003Coalescence-mBHI-p3_S21,179,3104
E8-e003Coalescence-mGAM-p3_S153,312,5596
G111-e003Coalescence-mGAM-p3_S180,302,5408
G5-e003Coalescence-mGAM-p3_S84,291,5189
H8-e003Coalescence-mBHI-p5_S41,314,5633
E100-e003Coalescence-mBHI-p5_S7,310,5446
G100-e003Coalescence-mGAM-p7_S175,297,5501
F9-e003Coalescence-mGAM-p7_S162,306,5354
F8-e003Coalescence-mGAM-p7_S161,311,5425
F3-e003Coalescence-mBHI-p3_S22,313,5405
G3-e003Coalescence-mBHI-p7_S122,314,5525
G5-e003Coalescence-mGAM-p5_S76,287,5162
G5-e003Coalescence-mGAM-p7_S172,292,5134
G4-e003Coalescence-mGAM-p5_S75,301,5506
G8-e003Coalescence-mBHI-p3_S129,311,5553
E5-e003Coalescence-mGAM-p3_S60,295,5369
G2-e003Coalescence-mGAM-p5_S73,299,5576
E5-e003Coalescence-mGAM-p7_S148,302,5460
H9-e003Coalescence-mGAM-p7_S186,303,5431
E100-e003Coalescence-mGAM-p5_S55,314,5551
E8-e003Coalescence-mGAM-p5_S53,314,5630
H5-e003Coalescence-mGAM-p3_S96,302,5410
G4-e003Coalescence-mGAM-p3_S83,309,5623
F4-e003Coalescence-mBHI-p7_S111,314,5608
H3-e003Coalescence-mGAM-p7_S182,308,5524
H5-e003Coalescence-mGAM-p5_S88,302,5443
F4-e003Coalescence-mGAM-p5_S63,314,5611
G4-e003Coalescence-mGAM-p7_S171,295,5522
H8-e003Coalescence-mGAM-p5_S89,298,5259
F3-e003Coalescence-mBHI-p5_S14,312,5424
F100-e003Coalescence-mBHI-p7_S115,315,5645
E3-e003Coalescence-mGAM-p7_S146,313,5410
F100-e003Coalescence-mGAM-p3_S167,308,5344
G100-e003Coalescence-mBHI-p3_S131,309,5570
G4-e003Coalescence-mBHI-p7_S123,302,5568
E9-e003Coalescence-mGAM-p3_S154,314,5577
F3-e003Coalescence-mGAM-p5_S62,311,5424
H4-e003Coalescence-mBHI-p7_S135,312,5538
G111-e003Coalescence-mBHI-p7_S128,284,5059
H3-e003Coalescence-mBHI-p5_S38,315,5583
G3-e003Coalescence-mGAM-p3_S82,308,5599
F111-e003Coalescence-mGAM-p3_S168,303,5376
F3-e003Coalescence-mGAM-p7_S158,310,5339
F8-e003Coalescence-mBHI-p7_S113,309,5379
H4-e003Coalescence-mBHI-p3_S47,313,5624
F3-e003Coalescence-mBHI-p7_S110,300,5123
F100-e003Coalescence-mGAM-p5_S67,300,5479
G8-e003Coalescence-mBHI-p7_S125,295,5247
F4-e003Coalescence-mBHI-p5_S15,315,5620
H111-e003Coalescence-mBHI-p5_S44,290,5111
E111-e003Coalescence-mBHI-p7_S104,313,5653
E2-e003Coalescence-mGAM-p3_S57,315,5654
F2-e003Coalescence-mBHI-p5_S13,118,2111
F4-e003Coalescence-mBHI-p3_S23,308,5603
F2-e003Coalescence-mGAM-p3_S69,308,5352
E9-e003Coalescence-mGAM-p5_S54,314,5610
G3-e003Coalescence-mGAM-p5_S74,314,5653
E111-e003Coalescence-mGAM-p5_S56,290,5175
G100-e003Coalescence-mGAM-p5_S79,310,5584
H100-e003Coalescence-mGAM-p5_S91,306,5503
G9-e003Coalescence-mBHI-p3_S130,307,5489
E4-e003Coalescence-mGAM-p7_S147,314,5615
E4-e003Coalescence-mGAM-p3_S59,301,5475
H4-e003Coalescence-mBHI-p5_S39,302,5487
F4-e003Coalescence-mGAM-p3_S71,310,5635
H100-e003Coalescence-mBHI-p7_S139,315,5637
G8-e003Coalescence-mBHI-p5_S29,312,5587
G2-e003Coalescence-mBHI-p5_S25,178,3211
G8-e003Coalescence-mGAM-p7_S173,315,5658
E4-e003Coalescence-mBHI-p3_S11,85,1736
E2-e003Coalescence-mGAM-p5_S49,315,5659
H9-e003Coalescence-mBHI-p5_S42,313,5413
H111-e003Coalescence-mGAM-p3_S192,290,5141
F5-e003Coalescence-mBHI-p3_S24,313,5640
E8-e003Coalescence-mBHI-p3_S105,310,5482
E8-e003Coalescence-mGAM-p7_S149,315,5654
H5-e003Coalescence-mBHI-p7_S136,289,5187
G9-e003Coalescence-mBHI-p5_S30,313,5552
F111-e003Coalescence-mBHI-p7_S116,309,5490
F5-e003Coalescence-mBHI-p7_S112,312,5513
F4-e003Coalescence-mGAM-p7_S159,314,5643
F111-e003Coalescence-mBHI-p3_S120,310,5380
H3-e003Coalescence-mGAM-p5_S86,306,5489
E4-e003Coalescence-mBHI-p7_S99,305,5565
H4-e003Coalescence-mGAM-p5_S87,286,5105
E100-e003Coalescence-mGAM-p7_S151,312,5592
G9-e003Coalescence-mGAM-p3_S178,315,5648
H9-e003Coalescence-mBHI-p7_S138,309,5329
H8-e003Coalescence-mGAM-p7_S185,296,5251
G2-e003Coalescence-mGAM-p3_S81,314,5595
F111-e003Coalescence-mBHI-p5_S20,294,5223
F8-e003Coalescence-mBHI-p5_S17,314,5458
G100-e003Coalescence-mBHI-p7_S127,280,5179
E5-e003Coalescence-mGAM-p5_S52,303,5433
